category,tag,domain,source,environment,scenario
Modulation/Movement,vibrating,Musical,cello,conservatory,the after-ring of a thick gut string on a cello
Modulation/Movement,vibrating,Musical,snare drum,rehearsal room,metal snares rattling against the bottom head of a drum
Modulation/Movement,vibrating,Musical,tuning fork,laboratory,a steel tuning fork held against a wooden tabletop
Modulation/Movement,vibrating,Musical,saxophone,jazz club,a wooden reed oscillating against a metal mouthpiece
Modulation/Movement,vibrating,Musical,piano,ballroom,a low-register string sustained with a heavy damper
Modulation/Movement,vibrating,Musical,didgeridoo,outback,the steady resonance of air in a hollow wooden tube
Modulation/Movement,vibrating,Musical,electric guitar,studio,a string resonating in front of a loud amplifier
Modulation/Movement,vibrating,Musical,harmonica,porch,the rapid movement of a metal reed in a handheld harp
Modulation/Movement,vibrating,Musical,gong,temple,the long-evolving hum of a large bronze gong
Modulation/Movement,vibrating,Musical,bassoon,orchestra pit,the double-reed oscillation of a low-frequency note
Modulation/Movement,vibrating,Musical,organ,cathedral,the air column inside a large wooden flue pipe
Modulation/Movement,vibrating,Musical,mandolin,cafe,a high-tension string ringing out after a sharp pluck
Modulation/Movement,vibrating,Musical,kettle drum,stadium,the skin of a large drum moving after a heavy strike
Modulation/Movement,vibrating,Musical,tambourine,festival,the metal jingles moving after a sharp hand slap
Modulation/Movement,vibrating,Musical,banjo,farmhouse,the bridge of a banjo resting on a taut drum head
Modulation/Movement,vibrating,Musical,triangle,music room,the sustain of a steel bar after a mallet hit
Modulation/Movement,vibrating,Musical,marimba,theatre,the hollow air in a resonator tube below a wooden bar
Modulation/Movement,vibrating,Musical,jaw harp,campfire,the steel tongue of a harp moving between the teeth
Modulation/Movement,vibrating,Mechanical,engine,garage,a car motor idling with a loose rubber mount
Modulation/Movement,vibrating,Mechanical,power drill,workshop,a handheld electric drill running at full speed
Modulation/Movement,vibrating,Mechanical,sewing machine,tailor shop,the rapid movement of a needle assembly in a metal frame
Modulation/Movement,vibrating,Mechanical,lathe,machine shop,a steel rod spinning at high rpm in a metal chuck
Modulation/Movement,vibrating,Mechanical,fan,office,a metal desk fan rattling against a plastic base
Modulation/Movement,vibrating,Mechanical,compressor,garage,the heavy thrum of an air pump reaching peak pressure
Modulation/Movement,vibrating,Mechanical,ventilation,parking garage,a massive exhaust fan shaking a metal duct
Modulation/Movement,vibrating,Mechanical,transformer,substation,the sixty-hertz electromagnetic hum of a power unit
Modulation/Movement,vibrating,Mechanical,conveyor,warehouse,a rubber belt moving over a series of metal rollers
Modulation/Movement,vibrating,Mechanical,piston,factory,the rhythmic movement of a steam-powered actuator
Modulation/Movement,vibrating,Mechanical,winch,dockside,a steel cable humming under extreme tension
Modulation/Movement,vibrating,Mechanical,grinder,quarry,the steady hum of a stone-crushing machine
Modulation/Movement,vibrating,Mechanical,turbine,dam,the deep resonance of a water-driven generator
Modulation/Movement,vibrating,Mechanical,razor,barbershop,the high-frequency movement of an electric clipper head
Modulation/Movement,vibrating,Mechanical,sprinkler,lawn,a rotating metal head spraying water under pressure
Modulation/Movement,vibrating,Mechanical,typewriter,study,the rapid movement of a metal typeball
Modulation/Movement,vibrating,Mechanical,clock,hallway,the rhythmic movement of a heavy brass pendulum
Modulation/Movement,vibrating,Mechanical,pump,farm,the steady thrum of a submersible water pump
Modulation/Movement,vibrating,Environmental,thunder,distance,the low-frequency roll of a storm behind the hills
Modulation/Movement,vibrating,Environmental,wind,ruins,wind whistling through a narrow gap in a stone wall
Modulation/Movement,vibrating,Environmental,earthquake,mountains,the deep groaning of the ground during a tremor
Modulation/Movement,vibrating,Environmental,ice,lake,the crackling of a frozen surface under a heavy wind
Modulation/Movement,vibrating,Environmental,leaves,woods,the constant rustle of a forest canopy in a gale
Modulation/Movement,vibrating,Environmental,waterfall,jungle,the heavy resonance of air behind a sheet of water
Modulation/Movement,vibrating,Environmental,geyser,valley,the subterranean thumping of boiling water
Modulation/Movement,vibrating,Environmental,sand,desert,the moaning of singing sand dunes in the wind
Modulation/Movement,vibrating,Environmental,volcano,crater,the low-frequency rumble of a lava pool
Modulation/Movement,vibrating,Environmental,mist,coast,the high-frequency hiss of sea spray hitting a rock
Modulation/Movement,vibrating,Environmental,bamboo,grove,two stalks of bamboo rubbing together in a breeze
Modulation/Movement,vibrating,Environmental,reeds,marsh,the dry rustle of stalks in a steady wind
Modulation/Movement,vibrating,Environmental,thaw,arctic,the crackling of a melting glacier surface
Modulation/Movement,vibrating,Environmental,stream,meadow,the steady bubbling of water over flat stones
Modulation/Movement,vibrating,Environmental,storm,ocean,the low-frequency groan of a ship's hull in waves
Modulation/Movement,vibrating,Environmental,lightning,plains,the sharp crackle of static before a strike
Modulation/Movement,vibrating,Environmental,icicle,winter forest,the drip of water hitting a frozen log
Modulation/Movement,vibrating,Environmental,grass,prairie,the dry rustle of tall grass in a gusty wind
Modulation/Movement,vibrating,Organic,cat,living room,the steady purring of a large cat on a lap
Modulation/Movement,vibrating,Organic,cicada,orchard,the intense rhythmic drone of an insect's tymbal
Modulation/Movement,vibrating,Organic,heartbeat,quiet room,the steady thud of a heart through a stethoscope
Modulation/Movement,vibrating,Organic,human,hallway,the chest resonance of a person humming a low note
Modulation/Movement,vibrating,Organic,bee,garden,the high-frequency buzzing of a honeybee in flight
Modulation/Movement,vibrating,Organic,elephant,savanna,the deep infrasonic rumble of an elephant call
Modulation/Movement,vibrating,Organic,wings,attic,the rapid fluttering of a moth's wings
Modulation/Movement,vibrating,Organic,throat,bedroom,the rhythmic vibration of a person snoring
Modulation/Movement,vibrating,Organic,alligator,swamp,the low-frequency bellow of a bull alligator
Modulation/Movement,vibrating,Organic,gorilla,jungle,a silverback gorilla drumming its chest
Modulation/Movement,vibrating,Organic,insect,summer meadow,the rhythmic chirping of a field grasshopper
Modulation/Movement,vibrating,Organic,teeth,bathroom,the rapid chattering of teeth in the cold
Modulation/Movement,vibrating,Organic,bird,aviary,the deep cooing of a pigeon on a ledge
Modulation/Movement,vibrating,Organic,human,sauna,the sound of a long exhalation in a humid room
Modulation/Movement,vibrating,Organic,stomach,bedroom,the gurgling of digestion heard through a blanket
Modulation/Movement,vibrating,Organic,wolf,wilderness,the harmonic layering of a wolf pack howl
Modulation/Movement,vibrating,Organic,purr,lounge,the deep vibration of a large cat on a sofa
Modulation/Movement,vibrating,Organic,wood,forest,a massive tree trunk creaking in a heavy wind
Modulation/Movement,vibrating,Domestic,refrigerator,kitchen,the steady hum of a cooling compressor
Modulation/Movement,vibrating,Domestic,washing machine,laundry,the low-frequency thumping of a spin cycle
Modulation/Movement,vibrating,Domestic,shaver,bathroom,the high-frequency movement of an electric razor
Modulation/Movement,vibrating,Domestic,vacuum,hallway,the steady drone of an industrial motor
Modulation/Movement,vibrating,Domestic,kettle,kitchen,the steam whistle of a boiling tea kettle
Modulation/Movement,vibrating,Domestic,fan,bedroom,the whirring of a ceiling fan on high speed
Modulation/Movement,vibrating,Domestic,window,attic,a glass pane rattling in a wooden frame
Modulation/Movement,vibrating,Domestic,floorboard,hallway,the resonant groan of a board under a heavy step
Modulation/Movement,vibrating,Domestic,hairdryer,bathroom,the sound of air rushing through a motor
Modulation/Movement,vibrating,Domestic,clock,living room,the steady ticking of a wall clock
Modulation/Movement,vibrating,Domestic,boiler,basement,the low-frequency hum of a heating unit
Modulation/Movement,vibrating,Domestic,faucet,kitchen,the resonance of water in a narrow copper pipe
Modulation/Movement,vibrating,Domestic,phone,bedroom,the rhythmic movement of a smartphone on a nightstand
Modulation/Movement,vibrating,Domestic,toothbrush,bathroom,the high-frequency buzz of an electric brush
Modulation/Movement,vibrating,Domestic,pot,kitchen,the rhythmic clattering of a lid on a simmering pot
Modulation/Movement,vibrating,Domestic,door,foyer,the whistle of wind through a loose door frame
Modulation/Movement,vibrating,Domestic,ac unit,window,the steady roar of a window air conditioner
Modulation/Movement,vibrating,Domestic,iron,laundry room,the constant hiss of a steam iron on cloth
Modulation/Movement,vibrating,Electronic,subwoofer,home theater,a sustained thirty-hertz tone from a speaker
Modulation/Movement,vibrating,Electronic,synthesizer,studio,a sawtooth wave with a fast rhythmic LFO
Modulation/Movement,vibrating,Electronic,transformer,substation,the massive electromagnetic hum of a power grid
Modulation/Movement,vibrating,Electronic,relay,control room,the rapid clinical clicking of a mechanical relay
Modulation/Movement,vibrating,Electronic,buzzer,entryway,the harsh abrasive rasp of an electronic buzzer
Modulation/Movement,vibrating,Electronic,monitor,office,the high-pitched whine of an old screen
Modulation/Movement,vibrating,Electronic,hard drive,server room,the high-frequency seek noise of a disk platter
Modulation/Movement,vibrating,Electronic,scanner,store,the high-pitched beep of a barcode scanner
Modulation/Movement,vibrating,Electronic,camera,studio,the high-pitched whine of a flash unit charging
Modulation/Movement,vibrating,Electronic,taser,training,the rapid snapping of an electric stun gun
Modulation/Movement,vibrating,Electronic,fan,building,the high-pitched whir of a small cooling fan
Modulation/Movement,vibrating,Electronic,inverter,solar farm,the high-frequency whine of a large power unit
Modulation/Movement,vibrating,Electronic,solenoid,factory,the heavy clunk of an automated industrial actuator
Modulation/Movement,vibrating,Electronic,oscillator,lab,a sustained sine wave at one hundred hertz
Modulation/Movement,vibrating,Electronic,phone,bedroom,the rhythmic vibration of a phone on a table
Modulation/Movement,vibrating,Electronic,ups,server closet,the steady buzzing of a backup power supply
Modulation/Movement,vibrating,Electronic,shifter,ev,the high-pitched whine of an electric car motor
Modulation/Movement,vibrating,Electronic,hum,basement,the sixty-hertz hum of a grounded electrical system
Modulation/Movement,wobbling,Musical,musical saw,warehouse,the pitch-shifting ring of a bent steel blade
Modulation/Movement,wobbling,Musical,drum,rehearsal space,a strike on a drum head with a loose tension rod
Modulation/Movement,wobbling,Musical,guitar,living room,a string being plucked and slowly bent with a whammy bar
Modulation/Movement,wobbling,Musical,bell,bell tower,the slow evolving sustain of a large bronze bell
Modulation/Movement,wobbling,Musical,flute,music room,a long note with a slow exaggerated vibrato
Modulation/Movement,wobbling,Musical,theremin,laboratory,a low-frequency pitch slide on a theremin
Modulation/Movement,wobbling,Musical,cello,chapel,a deep note played with an unstable bowing technique
Modulation/Movement,wobbling,Musical,harmonica,porch,the pitch-bending of a metal reed with the hands
Modulation/Movement,wobbling,Musical,synthesizer,studio,a triangle wave with a slow irregular pitch LFO
Modulation/Movement,wobbling,Musical,harp,conservatory,a low string plucked while being manually bent
Modulation/Movement,wobbling,Musical,saxophone,jazz club,a long note with a wide breathy vibrato
Modulation/Movement,wobbling,Musical,gong,temple,the shifting harmonics of a large gong after a hit
Modulation/Movement,wobbling,Musical,trumpet,plaza,a note played with a moving plunger mute
Modulation/Movement,wobbling,Musical,violin,art gallery,a low string played with a slow heavy vibrato
Modulation/Movement,wobbling,Musical,marimba,theatre,the shifting tone of a bar with a loose resonator
Modulation/Movement,wobbling,Musical,didgeridoo,outback,the fluctuating drone of a wooden pipe
Modulation/Movement,wobbling,Musical,organ,cathedral,the pitch-drift of a pipe with uneven air pressure
Modulation/Movement,wobbling,Musical,banjo,farmhouse,the resonance of a string over a loose bridge
Modulation/Movement,wobbling,Mechanical,wheel,airport,a heavy suitcase wheel rolling with a loose axle
Modulation/Movement,wobbling,Mechanical,engine,garage,a motor stumbling and shaking on its mounts
Modulation/Movement,wobbling,Mechanical,washing machine,laundry,the rhythmic thumping of an unbalanced drum
Modulation/Movement,wobbling,Mechanical,flywheel,old mill,the irregular movement of a heavy unaligned wheel
Modulation/Movement,wobbling,Mechanical,pulley,barn,a rope sliding through a loose wooden pulley
Modulation/Movement,wobbling,Mechanical,fan,attic,a ceiling fan spinning with a bent blade
Modulation/Movement,wobbling,Mechanical,pump,farmyard,the irregular suction of a manual water pump
Modulation/Movement,wobbling,Mechanical,conveyor,warehouse,a loose rubber belt flapping on its rollers
Modulation/Movement,wobbling,Mechanical,winch,dockside,the uneven clicking of a rusted metal ratchet
Modulation/Movement,wobbling,Mechanical,drill,garage,a drill bit spinning with a slight bend
Modulation/Movement,wobbling,Mechanical,lathe,machine shop,a spinning rod vibrating in a loose chuck
Modulation/Movement,wobbling,Mechanical,compressor,workshop,the unsteady thrum of a pump starting up
Modulation/Movement,wobbling,Mechanical,gears,laboratory,the irregular clicking of a plastic toy gear
Modulation/Movement,wobbling,Mechanical,shutter,old house,a loose window shutter moving in the wind
Modulation/Movement,wobbling,Mechanical,piston,steam ship,the uneven thumping of a worn engine part
Modulation/Movement,wobbling,Mechanical,cart,farmland,the rhythmic creaking of a loose wooden wheel
Modulation/Movement,wobbling,Mechanical,ventilation,office,a fan blade hitting a loose metal guard
Modulation/Movement,wobbling,Mechanical,typewriter,newsroom,a mechanical key sticking and releasing
Modulation/Movement,wobbling,Environmental,water,beach,a large pool of water sloshing in a plastic container
Modulation/Movement,wobbling,Environmental,tree,forest,a tall pine tree swaying slowly in a heavy wind
Modulation/Movement,wobbling,Environmental,wind,canyon,the shifting howl of a gale in a narrow gorge
Modulation/Movement,wobbling,Environmental,ice,lake,a large sheet of ice moving on the water surface
Modulation/Movement,wobbling,Environmental,thunder,distance,the irregular roll of a storm behind the hills
Modulation/Movement,wobbling,Environmental,leaves,woods,the shifting rustle of a canopy in a gusty wind
Modulation/Movement,wobbling,Environmental,geyser,valley,the irregular gurgling of a mud pot before eruption
Modulation/Movement,wobbling,Environmental,snow,mountain,the low-frequency groan of a shifting snow slab
Modulation/Movement,wobbling,Environmental,sand,desert,the shifting moan of a sand dune in the wind
Modulation/Movement,wobbling,Environmental,thaw,arctic,the irregular crackling of a melting glacier
Modulation/Movement,wobbling,Environmental,bamboo,grove,stalks clashing together in an irregular breeze
Modulation/Movement,wobbling,Environmental,reeds,marsh,the shifting rustle of tall grass in the wind
Modulation/Movement,wobbling,Environmental,river,canyon,the turbulent movement of water around a log
Modulation/Movement,wobbling,Environmental,echo,cavern,an irregular reflection of a shout in a cave
Modulation/Movement,wobbling,Environmental,lightning,plains,the shifting crackle of a static discharge
Modulation/Movement,wobbling,Environmental,storm,harbor,the irregular clatter of ropes on a metal mast
Modulation/Movement,wobbling,Environmental,mist,coast,the shifting hiss of sea spray hitting a cliff
Modulation/Movement,wobbling,Environmental,volcano,crater,the irregular bubbling of a lava lake
Modulation/Movement,wobbling,Organic,tongue,quiet room,a slow rhythmic trill with the tip of the tongue
Modulation/Movement,wobbling,Organic,human,library,a voice with a wide nervous vibrato
Modulation/Movement,wobbling,Organic,wings,pond,the irregular flapping of a large bird taking flight
Modulation/Movement,wobbling,Organic,footsteps,swamp,the irregular suction of boots in thick mud
Modulation/Movement,wobbling,Organic,heartbeat,doctor office,an irregular thumping of a heart during stress
Modulation/Movement,wobbling,Organic,stomach,bedroom,the irregular gurgling of a person's digestion
Modulation/Movement,wobbling,Organic,hooves,dirt track,the uneven gallop of a horse on soft earth
Modulation/Movement,wobbling,Organic,wings,attic,the irregular fluttering of a bat colony
Modulation/Movement,wobbling,Organic,human,gym,the rhythmic movement of a person jumping rope
Modulation/Movement,wobbling,Organic,bird,forest,the shifting trill of a tropical songbird
Modulation/Movement,wobbling,Organic,insect,meadow,the irregular buzzing of a fly in a window
Modulation/Movement,wobbling,Organic,claws,tile floor,the irregular clicking of a dog's nails
Modulation/Movement,wobbling,Organic,purr,living room,the irregular vibration of a cat being petted
Modulation/Movement,wobbling,Organic,breathing,bedroom,the irregular rhythmic sound of a snore
Modulation/Movement,wobbling,Organic,human,nursery,a person humming with a wide vocal vibrato
Modulation/Movement,wobbling,Organic,tail,aquarium,the irregular slapping of a tail on water
Modulation/Movement,wobbling,Organic,bone,lab,the shifting click of a jaw joint while chewing
Modulation/Movement,wobbling,Organic,bark,woods,the irregular scratching of an animal on a tree
Modulation/Movement,wobbling,Domestic,jelly,kitchen,a large plate of gelatin dessert being shaken
Modulation/Movement,wobbling,Domestic,ceiling fan,bedroom,a fan wobbling on a loose ceiling mount
Modulation/Movement,wobbling,Domestic,pot,kitchen,a heavy pot of water boiling on a stovetop
Modulation/Movement,wobbling,Domestic,door,house,a wooden door rattling in a loose frame
Modulation/Movement,wobbling,Domestic,furniture,upstairs,a heavy chair being rocked on a wooden floor
Modulation/Movement,wobbling,Domestic,blanket,bedroom,the irregular rustle of a thick wool duvet
Modulation/Movement,wobbling,Domestic,curtain,shower,a plastic curtain moving in a draft
Modulation/Movement,wobbling,Domestic,rug,hallway,the irregular thud of a rolled-up rug falling
Modulation/Movement,wobbling,Domestic,clock,hallway,the shifting chime of an old grandfather clock
Modulation/Movement,wobbling,Domestic,faucet,bathroom,the irregular dripping of a leaky tap
Modulation/Movement,wobbling,Domestic,can,pantry,a person's hand shaking a half-full juice container
Modulation/Movement,wobbling,Domestic,stairs,inn,the irregular creaking of a loose wooden staircase
Modulation/Movement,wobbling,Domestic,box,attic,a cardboard box being pushed over an uneven floor
Modulation/Movement,wobbling,Domestic,washing machine,laundry,the rhythmic thumping of a machine starting
Modulation/Movement,wobbling,Domestic,bottle,kitchen,water sloshing inside a large plastic jug
Modulation/Movement,wobbling,Domestic,hanger,closet,the irregular clatter of wire hangers on a rod
Modulation/Movement,wobbling,Domestic,mirror,bathroom,a hand mirror rattling on a glass shelf
Modulation/Movement,wobbling,Domestic,table,dining room,a heavy table being moved over a rug
Modulation/Movement,wobbling,Electronic,synthesizer,studio,a sine wave with a slow irregular pitch modulation
Modulation/Movement,wobbling,Electronic,tape,archive,the pitch-drift of an old magnetic tape reel
Modulation/Movement,wobbling,Electronic,radio,living room,the shifting static of a radio being tuned
Modulation/Movement,wobbling,Electronic,speaker,club,the low-frequency movement of a woofer cone
Modulation/Movement,wobbling,Electronic,glitch,studio,a series of irregular digital audio stutters
Modulation/Movement,wobbling,Electronic,monitor,office,the shifting high-pitched whine of a screen
Modulation/Movement,wobbling,Electronic,transformer,street,the irregular buzz of a power unit under load
Modulation/Movement,wobbling,Electronic,buzzer,entryway,the irregular rasp of an old electronic bell
Modulation/Movement,wobbling,Electronic,hard drive,server,the irregular whine of a failed disk platter
Modulation/Movement,wobbling,Electronic,fan,building,the irregular whir of a fan with a loose bearing
Modulation/Movement,wobbling,Electronic,inverter,utility room,the shifting hum of an industrial power unit
Modulation/Movement,wobbling,Electronic,ups,server closet,the irregular beep of a failing backup supply
Modulation/Movement,wobbling,Electronic,taser,training,the irregular snapping of an electric arc
Modulation/Movement,wobbling,Electronic,oscillator,lab,a triangle wave with a slow pitch vibrato
Modulation/Movement,wobbling,Electronic,phone,bedroom,the irregular vibration of a phone on a bed
Modulation/Movement,wobbling,Electronic,solenoid,factory,the irregular clunking of a pneumatic valve
Modulation/Movement,wobbling,Electronic,hum,basement,the shifting buzz of a grounded electrical system
Modulation/Movement,wobbling,Electronic,interference,lab,the irregular pulsing of an electromagnetic signal
Modulation/Movement,shimmering,Musical,cymbals,orchestra pit,a rapid mallet roll on a thin suspension cymbal
Modulation/Movement,shimmering,Musical,glockenspiel,nursery,a fast series of high-pitched notes on steel bars
Modulation/Movement,shimmering,Musical,harp,chapel,a rapid glissando on the highest nylon strings
Modulation/Movement,shimmering,Musical,triangle,music room,a strike followed by a rapid rhythmic damping
Modulation/Movement,shimmering,Musical,twelve-string guitar,living room,a full-register strum of a twelve-string guitar
Modulation/Movement,shimmering,Musical,chimes,temple,the complex clashing of many glass wind chimes
Modulation/Movement,shimmering,Musical,tambourine,festival,the continuous rhythmic jingling of metal zills
Modulation/Movement,shimmering,Musical,piano,ballroom,a fast arpeggio in the highest register of a grand piano
Modulation/Movement,shimmering,Musical,synthesizer,studio,a multi-oscillator pad with a fast chorus effect
Modulation/Movement,shimmering,Musical,violin,art gallery,a high-frequency trill on a thin steel string
Modulation/Movement,shimmering,Musical,piccolo,botanical garden,a piercing high-pitched trill from a flute
Modulation/Movement,shimmering,Musical,celesta,ballet studio,a shimmering arpeggio played on a celesta
Modulation/Movement,shimmering,Musical,mandolin,cafe,a fast tremolo on high mandolin strings
Modulation/Movement,shimmering,Musical,harpsichord,chamber,a rapid series of high-pitched steel-plucking notes
Modulation/Movement,shimmering,Musical,kalimba,patio,the release of several tiny steel tines in unison
Modulation/Movement,shimmering,Musical,ukulele,beach,a fast rhythmic strum on a soprano ukulele
Modulation/Movement,shimmering,Musical,bells,clock tower,the overlapping peal of multiple small silver bells
Modulation/Movement,shimmering,Musical,mouth harp,campfire,the high-frequency vibration of a jaw harp
Modulation/Movement,shimmering,Mechanical,lathe,machine shop,a high-speed tool cutting a thin strip of brass
Modulation/Movement,shimmering,Mechanical,sprinkler,lawn,a high-pressure water jet hitting a metal deflector
