category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,orchestra,cathedral,a full symphony orchestra performing in a grand stone cathedral
Space/Dimension,wide,Musical,pipe organ,marble hall,a massive pipe organ chord ringing out in a marble hall
Space/Dimension,wide,Musical,gong,mountain temple,a large bronze gong struck in a mountain temple
Space/Dimension,wide,Musical,brass choir,castle balcony,a brass choir playing a fanfare from a castle balcony
Space/Dimension,wide,Musical,taiko drum,stadium,a taiko drum ensemble performing in an open stadium
Space/Dimension,wide,Musical,grand piano,empty ballroom,a grand piano chord sustained in an empty ballroom
Space/Dimension,wide,Musical,choir,limestone cavern,a choir of fifty voices singing in a limestone cavern
Space/Dimension,wide,Musical,tubular bells,town square,a set of tubular bells chiming in a town square
Space/Dimension,wide,Musical,electric guitar,valley,an electric guitar with long delay echoing across a valley
Space/Dimension,wide,Musical,cello,aircraft hangar,a cello solo recorded in an abandoned aircraft hangar
Space/Dimension,wide,Musical,drum kit,studio hall,a drum kit with ambient mics in a professional studio hall
Space/Dimension,wide,Musical,harp,museum gallery,a harp glissando in a wood-paneled museum gallery
Space/Dimension,wide,Musical,double bass,theatre,a double bass section bowing in a large concert hall
Space/Dimension,wide,Musical,saxophone,concrete tunnel,a saxophone echoing off the walls of a long concrete tunnel
Space/Dimension,wide,Musical,marching band,meadow,a marching band playing in an open meadow
Space/Dimension,wide,Musical,pipe corps,highland ridge,a pipe and drum corps performing on a highland ridge
Space/Dimension,wide,Musical,carillon,clock tower,a carillon of bells ringing from a high clock tower
Space/Dimension,wide,Musical,synthesizer,underground reservoir,a sustained synthesizer pad in a large underground reservoir
Space/Dimension,wide,Mechanical,engine,shipyard,the idling of a massive marine engine in a shipyard
Space/Dimension,wide,Mechanical,wind turbine,open field,the rhythmic whir of a wind turbine in an open field
Space/Dimension,wide,Mechanical,conveyor,warehouse,the constant rumbling of a heavy belt in a vast warehouse
Space/Dimension,wide,Mechanical,press,foundry,the heavy impact of a stamping machine in a large foundry
Space/Dimension,wide,Mechanical,siren,city center,the wailing of a mechanical siren echoing through a city center
Space/Dimension,wide,Mechanical,alarm,factory,the repetitive ringing of a fire alarm in a large factory
Space/Dimension,wide,Mechanical,winch,dockyard,the groaning of a heavy winch echoing across a dockyard
Space/Dimension,wide,Mechanical,steam train,plain,the distant whistle of a steam train on a wide plain
Space/Dimension,wide,Mechanical,drill,quarry,the roar of an industrial drill in a deep rock quarry
Space/Dimension,wide,Mechanical,crane,container port,the mechanical groaning of a gantry crane at a port
Space/Dimension,wide,Mechanical,pump,pumping station,the low hum of a large water pump in a station
Space/Dimension,wide,Mechanical,hammer,river valley,the rhythmic strike of a pile driver in a river valley
Space/Dimension,wide,Mechanical,mill,mountain range,the grinding of a water mill echoing in the mountains
Space/Dimension,wide,Mechanical,security shutter,plaza,the rattling of a metal shutter in a wide plaza
Space/Dimension,wide,Mechanical,boiler,hangar,the roar of a large boiler in an aircraft hangar
Space/Dimension,wide,Mechanical,elevator,atrium,the whir of a glass elevator in a hotel atrium
Space/Dimension,wide,Mechanical,propeller,airfield,the whir of a large airplane propeller on an airfield
Space/Dimension,wide,Mechanical,exhaust fan,parking garage,the deep whir of a large fan in a parking garage
Space/Dimension,wide,Environmental,thunder,canyon,the rolling reverberation of thunder in a deep canyon
Space/Dimension,wide,Environmental,waterfall,mountain valley,the continuous roar of a waterfall in a wide valley
Space/Dimension,wide,Environmental,surf,coastline,the wash of waves on a long sandy coastline
Space/Dimension,wide,Environmental,wind,pine forest,the rushing of wind through a vast pine forest
Space/Dimension,wide,Environmental,forest fire,wilderness,the deep roar of a large fire in the wilderness
Space/Dimension,wide,Environmental,rain,lake,the sound of heavy rain falling on a large open lake
Space/Dimension,wide,Environmental,rockslide,mountain slope,the tumbling of rocks down a wide mountain slope
Space/Dimension,wide,Environmental,storm,open ocean,the buffet of wind and waves on the open ocean
Space/Dimension,wide,Environmental,geyser,geothermal basin,the subterranean rumbling of a geyser in a basin
Space/Dimension,wide,Environmental,avalanche,alpine peak,the muffled roar of a snow slide on a peak
Space/Dimension,wide,Environmental,landslide,ravine,the crushing sound of moving earth in a deep ravine
Space/Dimension,wide,Environmental,earthquake,plain,the low-frequency groan of shifting earth on a plain
Space/Dimension,wide,Environmental,river,gorge,the turbulent rushing of water in a narrow gorge
Space/Dimension,wide,Environmental,stream,meadow,the gurgling of a wide brook in an open meadow
Space/Dimension,wide,Environmental,ice,glacier,the complex groaning of a massive glacier shifting
Space/Dimension,wide,Environmental,reeds,marshland,the clattering of a large bed of reeds in the wind
Space/Dimension,wide,Environmental,sandstorm,desert,the abrasive drone of wind-blown sand in a desert
Space/Dimension,wide,Environmental,volcano,crater,the deep bubbling of lava in a volcanic crater
Space/Dimension,wide,Organic,elephant,savanna,the low-frequency rumble of an elephant on the savanna
Space/Dimension,wide,Organic,lion,safari park,the chesty roar of a lion echoing in a park
Space/Dimension,wide,Organic,whale,ocean,the melodic groan of a humpback whale in the ocean
Space/Dimension,wide,Organic,wolf,wilderness,the harmonic howling of a wolf pack in the wilderness
Space/Dimension,wide,Organic,songbird,forest,the chirping of a bird echoing through a forest
Space/Dimension,wide,Organic,bullfrogs,swamp,the overlapping chorus of frogs in a large swamp
Space/Dimension,wide,Organic,cicadas,woodland,the vibrating drone of a summer swarm in the woods
Space/Dimension,wide,Organic,heartbeat,silent room,the thumping of a heart echoing in a silent room
Space/Dimension,wide,Organic,breathing,hallway,the sound of heavy breathing in a long hallway
Space/Dimension,wide,Organic,crowd,stadium,the murmuring of a large crowd in an open stadium
Space/Dimension,wide,Organic,wings,cliffside,the whump of a large bird’s wings on a cliffside
Space/Dimension,wide,Organic,roar,canyon,the guttural roar of a bear echoing in a canyon
Space/Dimension,wide,Organic,owl,woods,the resonant hoot of an owl in a dense forest
Space/Dimension,wide,Organic,cattle,field,the lowing of a cow echoing in an open field
Space/Dimension,wide,Organic,horse,pasture,the whinny of a horse in a wide pasture
Space/Dimension,wide,Organic,coyote,ridge,the high-pitched howl of a coyote on a ridge
Space/Dimension,wide,Organic,bats,cave,the chattering of a bat colony in a large cave
Space/Dimension,wide,Organic,grizzly,den,the growl of a grizzly bear in a mountain den
Space/Dimension,wide,Domestic,door,manor,the boom of a heavy mahogany door in a manor hall
Space/Dimension,wide,Domestic,floorboard,hallway,the creak of a floorboard in a long empty hallway
Space/Dimension,wide,Domestic,staircase,entryway,the creak of a staircase in a grand entryway
Space/Dimension,wide,Domestic,clock,foyer,the ticking of a clock in a marble foyer
Space/Dimension,wide,Domestic,vacuum,house,the drone of a vacuum in a large empty house
Space/Dimension,wide,Domestic,dryer,laundry room,the thumping of a dryer in a tiled laundry room
Space/Dimension,wide,Domestic,shower,bathroom,the spray of water in a large tiled bathroom
Space/Dimension,wide,Domestic,fireplace,living room,the roar of a fire in a large living room
Space/Dimension,wide,Domestic,piano,room,the resonance of a piano in a high-ceilinged room
Space/Dimension,wide,Domestic,voice,gallery,the echo of a voice in a large art gallery
Space/Dimension,wide,Domestic,curtain,theater,the swish of heavy drapes in a large theater
Space/Dimension,wide,Domestic,rug,lobby,the thud of footsteps on a rug in a lobby
Space/Dimension,wide,Domestic,pot,kitchen,the bubbling of a pot in a large kitchen
Space/Dimension,wide,Domestic,sink,breakfast nook,the dripping of a faucet in a breakfast nook
Space/Dimension,wide,Domestic,suitcase,airport,the rumble of luggage in a large airport terminal
Space/Dimension,wide,Domestic,toolbox,garage,the clatter of tools in a three-car garage
Space/Dimension,wide,Domestic,safe,office,the mechanical click of a safe in a large office
Space/Dimension,wide,Domestic,book,hallway,the thud of a book falling in a library hall
