category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,bass drum,stone corridor,a leather-headed mallet striking a large orchestral bass drum
Attack/Transient,punchy,Musical,timpani,mountain peak,a felt beater hitting a copper timpani drum in the open air
Attack/Transient,punchy,Musical,piano,empty warehouse,a heavy hand striking the lowest keys of a grand piano
Attack/Transient,punchy,Musical,guitar,metro station,a thumb slapping the thickest string of an electric bass
Attack/Transient,punchy,Musical,gong,temple,a wooden mallet striking the center of a large flat gong
Attack/Transient,punchy,Musical,conga,beach,a sharp palm strike on the head of a tall conga drum
Attack/Transient,punchy,Musical,synthesizer,underground club,a hardware sequencer triggering a short percussive bass note
Attack/Transient,punchy,Musical,taiko,village square,a thick oak dowel striking the center of a massive taiko drum
Attack/Transient,punchy,Musical,marimba,conservatory,a hard rubber mallet striking a low rosewood bar
Attack/Transient,punchy,Musical,snare,shipyard,a drumstick hitting the center of a high-tension snare drum
Attack/Transient,punchy,Musical,cello,library,a thick cello string being plucked and released suddenly
Attack/Transient,punchy,Musical,kick drum,basement,a felt-covered pedal beater hitting a kick drum skin
Attack/Transient,punchy,Musical,woodblock,forest,a hard wooden stick striking a hollow rosewood block
Attack/Transient,punchy,Musical,tubular bells,cathedral,a rawhide mallet striking a heavy brass chime
Attack/Transient,punchy,Musical,tuba,underpass,a sudden burst of air through a tuba mouthpiece
Attack/Transient,punchy,Musical,harp,parlor,a fingernail snapping a thick lower harp string
Attack/Transient,punchy,Musical,bodhran,meadow,a double-headed tipper hitting a goatskin frame drum
Attack/Transient,punchy,Musical,cowbell,farmland,a metal rod striking a heavy steel cowbell
Attack/Transient,punchy,Mechanical,piston,factory,a pneumatic piston firing against a steel plate
Attack/Transient,punchy,Mechanical,nail gun,construction site,a compressed-air nailer driving a spike into a wooden beam
Attack/Transient,punchy,Mechanical,press,foundry,a hydraulic stamp flattening a sheet of thick metal
Attack/Transient,punchy,Mechanical,engine,garage,the sudden ignition of a large diesel engine cylinder
Attack/Transient,punchy,Mechanical,punch,machine shop,a mechanical hole punch cutting through a layer of steel
Attack/Transient,punchy,Mechanical,hammer,shipyard,a sledgehammer striking a large iron rivet
Attack/Transient,punchy,Mechanical,door,subway,a heavy metal train door slamming shut in a tunnel
Attack/Transient,punchy,Mechanical,stapler,warehouse,a heavy-duty staple gun firing into a shipping crate
Attack/Transient,punchy,Mechanical,clutch,racetrack,a mechanical clutch plate engaging at high speed
Attack/Transient,punchy,Mechanical,valve,boiler room,a high-pressure steam valve snapping shut
Attack/Transient,punchy,Mechanical,pump,oil field,the rhythmic stroke of a large pumpjack arm
Attack/Transient,punchy,Mechanical,compactor,landfill,a trash compactor crushing a plastic barrel
Attack/Transient,punchy,Mechanical,jack,roadside,a hydraulic jack being pumped against a car frame
Attack/Transient,punchy,Mechanical,winch,harbor,a heavy metal winch cable snapping under tension
Attack/Transient,punchy,Mechanical,shutter,photo studio,the rapid opening and closing of a large format camera shutter
Attack/Transient,punchy,Mechanical,lathe,factory,a metal part being clamped into a rotating chuck
Attack/Transient,punchy,Mechanical,conveyor,bottling plant,a mechanical arm pushing a glass bottle onto a track
Attack/Transient,punchy,Mechanical,breaker,power station,a high-voltage circuit breaker tripping in a control room
Attack/Transient,punchy,Environmental,thunder,plains,a sudden clap of lightning striking a nearby tree
Attack/Transient,punchy,Environmental,wave,sea cave,a heavy ocean wave slamming against a hollow rock wall
Attack/Transient,punchy,Environmental,boulder,canyon,a large rock falling and hitting the bottom of a dry gorge
Attack/Transient,punchy,Environmental,ice,glacier,a massive slab of ice calving into the water
Attack/Transient,punchy,Environmental,wind,desert,a sudden gust of wind hitting a heavy canvas tent
Attack/Transient,punchy,Environmental,geyser,volcanic field,a subterranean bubble of steam bursting at the surface
Attack/Transient,punchy,Environmental,rain,greenhouse,a single large hailstone hitting a glass roof
Attack/Transient,punchy,Environmental,avalanche,mountain,the impact of a snow slab hitting a rocky ledge
Attack/Transient,punchy,Environmental,tree,forest,a falling oak branch hitting the hard ground
Attack/Transient,punchy,Environmental,mud,swamp,a large bubble of swamp gas bursting in thick sludge
Attack/Transient,punchy,Environmental,river,waterfall,a heavy log hitting the surface of a deep pool
Attack/Transient,punchy,Environmental,volcano,island,the explosive release of gas from a lava tube
Attack/Transient,punchy,Environmental,earth,farmland,a heavy spade being driven into compacted soil
Attack/Transient,punchy,Environmental,sand,dune,a heavy sandbag being dropped onto a dry slope
Attack/Transient,punchy,Environmental,hollow,woodland,the thud of a falling tree trunk against the earth
Attack/Transient,punchy,Environmental,storm,coast,a heavy gale slamming a wooden shutter against a wall
Attack/Transient,punchy,Environmental,ice,arctic,the shifting of a frozen lake surface producing a sharp crack
Attack/Transient,punchy,Environmental,boulders,riverbed,two submerged rocks colliding in a fast current
Attack/Transient,punchy,Organic,heartbeat,medical room,the heavy pulse of a human heart through a chest wall
Attack/Transient,punchy,Organic,footstep,hallway,a heavy boot landing on a wooden floorboard
Attack/Transient,punchy,Organic,chest,meadow,a person thumping their chest with a closed fist
Attack/Transient,punchy,Organic,jaw,jungle,a large predator snapping its jaws shut
Attack/Transient,punchy,Organic,fist,gym,a boxer’s glove hitting a heavy punching bag
Attack/Transient,punchy,Organic,tail,riverbank,a beaver slapping its tail against the water surface
Attack/Transient,punchy,Organic,wings,attic,a large bird flapping its wings once against a wall
Attack/Transient,punchy,Organic,hoof,cobblestone street,a horse’s hoof striking a stone at a gallop
Attack/Transient,punchy,Organic,branch,orchard,a thick wooden branch snapping under a heavy weight
Attack/Transient,punchy,Organic,hand,sauna,a flat hand hitting a damp thigh
Attack/Transient,punchy,Organic,paws,desert,a large lion jumping and landing on the ground
Attack/Transient,punchy,Organic,neck,savanna,two giraffes swinging their necks and colliding
Attack/Transient,punchy,Organic,body,wrestling mat,a person landing flat on their back
Attack/Transient,punchy,Organic,stomach,bedroom,a heavy hand patting a full stomach
Attack/Transient,punchy,Organic,mastication,barn,a cow’s jaw closing on a thick bundle of hay
Attack/Transient,punchy,Organic,trunk,zoo,an elephant striking a hollow log with its trunk
Attack/Transient,punchy,Organic,claws,den,a bear’s paw hitting a soft earthen floor
Attack/Transient,punchy,Organic,tongue,clinic,a loud clicking sound made by the human tongue
Attack/Transient,punchy,Domestic,door,mansion,a heavy oak front door slamming into its frame
Attack/Transient,punchy,Domestic,book,library,a large encyclopedia being closed with force
Attack/Transient,punchy,Domestic,box,attic,a heavy cardboard box being dropped onto a wooden floor
Attack/Transient,punchy,Domestic,drawer,kitchen,a wooden kitchen drawer being shoved shut
Attack/Transient,punchy,Domestic,pan,pantry,a heavy cast iron skillet landing on a wooden table
Attack/Transient,punchy,Domestic,bottle,recycling bin,a plastic gallon jug being crushed by a foot
Attack/Transient,punchy,Domestic,shoes,mudroom,a pair of heavy work boots being dropped on a mat
Attack/Transient,punchy,Domestic,pillow,bedroom,a person hitting a feather pillow with their fist
Attack/Transient,punchy,Domestic,rug,backyard,a heavy rug being beaten with a wooden stick
Attack/Transient,punchy,Domestic,suitcase,airport,a full suitcase falling off a luggage rack
Attack/Transient,punchy,Domestic,lid,kitchen,a heavy ceramic lid being placed on a pot
Attack/Transient,punchy,Domestic,kettle,pantry,a metal tea kettle being set down on a stone counter
Attack/Transient,punchy,Domestic,cushion,living room,a person sitting down quickly on a leather sofa
Attack/Transient,punchy,Domestic,hammer,garage,a rubber mallet striking a wooden furniture joint
Attack/Transient,punchy,Domestic,cabinet,hallway,a metal file cabinet drawer being slammed shut
Attack/Transient,punchy,Domestic,trash,driveway,a plastic trash bin lid snapping into place
Attack/Transient,punchy,Domestic,basket,laundry room,a basket of wet clothes hitting the floor
Attack/Transient,punchy,Domestic,shakers,dining room,a heavy glass salt cellar being set on a table
Attack/Transient,punchy,Electronic,speaker,studio,a low-frequency square wave pulse through a large driver
Attack/Transient,punchy,Electronic,spark,laboratory,a high-energy electrical discharge jumping a gap
Attack/Transient,punchy,Electronic,relay,server room,a heavy-duty industrial relay clicking into place
Attack/Transient,punchy,Electronic,capacitor,workshop,a large capacitor discharging into a metal coil
Attack/Transient,punchy,Electronic,subwoofer,theater,a synthesized kick drum burst in a cinematic system
Attack/Transient,punchy,Electronic,solenoid,warehouse,an electromagnetic plunger striking a metal bell
Attack/Transient,punchy,Electronic,buzzer,factory,the sudden start of a large electromagnetic buzzer
Attack/Transient,punchy,Electronic,taser,field,the rapid electrical crackle of a high-power stun gun
Attack/Transient,punchy,Electronic,noise,laboratory,a short burst of gated white noise
Attack/Transient,punchy,Electronic,switch,control room,a heavy toggle switch being flipped on a metal panel
Attack/Transient,punchy,Electronic,interference,radio station,a sudden digital peak clipping on an audio signal
Attack/Transient,punchy,Electronic,oscillator,studio,a modulated sine wave pulse with a fast attack
Attack/Transient,punchy,Electronic,modem,office,the initial handshake pulse of a dial-up connection
Attack/Transient,punchy,Electronic,motor,garage,the sudden engagement of an electric winch motor
Attack/Transient,punchy,Electronic,welder,shipyard,a high-current spot welder making contact
Attack/Transient,punchy,Electronic,circuit,clean room,a robotic arm snapping into a magnetic dock
Attack/Transient,punchy,Electronic,controller,playroom,a button being pressed firmly on a plastic arcade stick
Attack/Transient,punchy,Electronic,cable,theatre,a live audio jack being plugged into a powered speaker
Attack/Transient,snappy,Musical,snare,rehearsal room,a drumstick hitting the edge of a high-tuned snare drum
Attack/Transient,snappy,Musical,violin,ballroom,a violin string being plucked in a sharp pizzicato
Attack/Transient,snappy,Musical,tambourine,busy street,a single shake of a tambourine with small silver jingles
Attack/Transient,snappy,Musical,triangle,conservatory,a thin metal beater striking a steel triangle
Attack/Transient,snappy,Musical,guitar,desert,a high-tension steel string being snapped against the fretboard
Attack/Transient,snappy,Musical,castanets,dance studio,two wooden castanets being clicked together once
Attack/Transient,snappy,Musical,claves,courtyard,two rosewood sticks being struck together
Attack/Transient,snappy,Musical,harpsichord,gallery,the plucking mechanism of a harpsichord engaging a string
Attack/Transient,snappy,Musical,piccolo,mountain peak,a sharp staccato note played on a silver piccolo
Attack/Transient,snappy,Musical,hi-hat,jazz club,two metal cymbals being closed together by a foot pedal
Attack/Transient,snappy,Musical,banjo,front porch,a fingerpick snapping against a high banjo string
Attack/Transient,snappy,Musical,xylophone,playground,a hard plastic mallet hitting a synthetic bar
Attack/Transient,snappy,Musical,music box,nursery,a metal tooth of a music box being released
Attack/Transient,snappy,Musical,mandolin,orchard,a mandolin string being plucked with a hard plectrum
Attack/Transient,snappy,Musical,glockenspiel,concert hall,a brass mallet striking a high steel plate
Attack/Transient,snappy,Musical,kalimba,garden,a metal tine of a thumb piano being flicked
Attack/Transient,snappy,Musical,bells,clock tower,a small silver bell being struck by a metal hammer
Attack/Transient,snappy,Musical,harp,recital hall,a high nylon harp string being plucked by a fingernail
Attack/Transient,snappy,Mechanical,typewriter,office,the metal hammer of a manual typewriter hitting the paper
Attack/Transient,snappy,Mechanical,watch,jeweler shop,the sharp mechanical tick of a vintage wristwatch
Attack/Transient,snappy,Mechanical,lock,prison,a steel key turning and clicking in a tumbler
Attack/Transient,snappy,Mechanical,stapler,library,a small stapler fastening two sheets of paper
Attack/Transient,snappy,Mechanical,camera,darkroom,the mechanical shutter of a 35mm camera firing
Attack/Transient,snappy,Mechanical,switch,laboratory,a small plastic toggle switch being flipped
Attack/Transient,snappy,Mechanical,gears,workshop,a mechanical ratchet clicking as it turns
Attack/Transient,snappy,Mechanical,drill,garage,a high-speed drill bit snapping into a metal chuck
Attack/Transient,snappy,Mechanical,shears,garden,metal scissors snipping through a dry leaf
Attack/Transient,snappy,Mechanical,lighter,balcony,the spark wheel of a metal lighter being flicked
Attack/Transient,snappy,Mechanical,relay,office,a small electrical relay clicking inside a computer
Attack/Transient,snappy,Mechanical,piston,factory,a small pneumatic valve releasing a puff of air
Attack/Transient,snappy,Mechanical,latch,hallway,a briefcase latch snapping shut
Attack/Transient,snappy,Mechanical,escapement,workshop,the ticking of a clock escapement mechanism
Attack/Transient,snappy,Mechanical,punch,warehouse,a hand-held hole punch cutting through cardstock
Attack/Transient,snappy,Mechanical,spring,garage,a metal spring snapping back into its housing
