category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a pipe organ playing a full-voiced chord with all stops engaged
Energy/Dynamics,powerful,Musical,grand piano,concert hall,the lowest keys of a grand piano being struck with maximum force
Energy/Dynamics,powerful,Musical,gong,monastery,a massive bronze gong being hit with a heavy padded mallet
Energy/Dynamics,powerful,Musical,timpani,orchestra pit,a pair of large timpani being struck in a rapid fortissimo roll
Energy/Dynamics,powerful,Musical,taiko drum,village square,a massive taiko drum being hit with heavy wooden beams
Energy/Dynamics,powerful,Musical,tuba,rehearsal room,a tuba sustaining a low note at maximum breath pressure
Energy/Dynamics,powerful,Musical,electric bass,stadium,a low e-string on an electric bass vibrating through a large amplifier cabinet
Energy/Dynamics,powerful,Musical,bass drum,parade ground,a concert bass drum being struck by a large woolen beater
Energy/Dynamics,powerful,Musical,marching band,football arena,a brass section performing a loud fanfare in unison
Energy/Dynamics,powerful,Musical,cello,conservatory,an ensemble of ten cellos playing a unison melody in a stone room
Energy/Dynamics,powerful,Musical,didgeridoo,canyon,a didgeridoo being blown with high pressure into a narrow gorge
Energy/Dynamics,powerful,Musical,synthesizer,recording studio,a multi-oscillator synthesizer playing a sub-bass patch at high volume
Energy/Dynamics,powerful,Musical,orchestral chimes,hall,a set of tubular bells being struck with a brass hammer
Energy/Dynamics,powerful,Musical,harpsichord,gallery,a harpsichord playing a dense chord in a resonant stone foyer
Energy/Dynamics,powerful,Musical,double bass,jazz bar,a double bass string being bowed with heavy orchestral pressure
Energy/Dynamics,powerful,Musical,handpan,subway tunnel,the central dome of a handpan being struck firmly with a palm
Energy/Dynamics,powerful,Musical,saxophone,club,a baritone saxophone honking a low note with a wide reed
Energy/Dynamics,powerful,Musical,accordion,street,a full chord on an accordion with the bellows being pulled rapidly
Energy/Dynamics,powerful,Mechanical,jet engine,runway,a jet engine reaching full thrust during a takeoff roll
Energy/Dynamics,powerful,Mechanical,steam locomotive,station,a steam engine releasing a high-pressure burst from its cylinders
Energy/Dynamics,powerful,Mechanical,hydraulic press,factory,a heavy press crushing a thick steel plate onto a die
Energy/Dynamics,powerful,Mechanical,wrecking ball,demolition site,a steel wrecking ball impacting a reinforced concrete wall
Energy/Dynamics,powerful,Mechanical,industrial generator,power plant,a massive generator vibrating the floor of a large hall
Energy/Dynamics,powerful,Mechanical,turbine,hydroelectric dam,a large water turbine spinning deep inside a concrete chamber
Energy/Dynamics,powerful,Mechanical,bulldozer,quarry,a bulldozer engine revving while pushing a pile of boulders
Energy/Dynamics,powerful,Mechanical,jackhammer,city street,a pneumatic jackhammer breaking through a thick asphalt road
Energy/Dynamics,powerful,Mechanical,piston,ship engine room,a massive diesel piston oscillating inside a marine engine
Energy/Dynamics,powerful,Mechanical,conveyor belt,mining facility,a heavy rubber conveyor belt carrying tons of iron ore
Energy/Dynamics,powerful,Mechanical,crane,dockside,the heavy gears of a gantry crane lifting a shipping container
Energy/Dynamics,powerful,Mechanical,printing press,print shop,a large rotary printing press in full operation at high speed
Energy/Dynamics,powerful,Mechanical,drilling rig,oil field,a deep-bore drill vibrating the ground during operation
Energy/Dynamics,powerful,Mechanical,compactor,recycling center,a hydraulic ram crushing a car body into a cube
Energy/Dynamics,powerful,Mechanical,subway train,tunnel,a train rushing through a narrow station at high speed
Energy/Dynamics,powerful,Mechanical,millstone,watermill,a massive stone wheel grinding grain against a base
Energy/Dynamics,powerful,Mechanical,anchor,ship deck,a heavy anchor chain rattling through a metal hawsepipe
Energy/Dynamics,powerful,Mechanical,ventilation fan,underground bunker,a large industrial fan pushing air through a concrete duct
Energy/Dynamics,powerful,Environmental,thunder,prairie,a close lightning strike followed by a rolling thunderclap
Energy/Dynamics,powerful,Environmental,waterfall,tropical jungle,a high-volume waterfall crashing into a deep rocky pool
Energy/Dynamics,powerful,Environmental,ocean,cliffside,a massive swell of water impacting a sea cave wall
Energy/Dynamics,powerful,Environmental,avalanche,mountain slope,a mass of snow and ice rushing down a valley floor
Energy/Dynamics,powerful,Environmental,volcano,crater,the deep churning and bubbling of magma inside a vent
Energy/Dynamics,powerful,Environmental,hurricane,coastal town,wind-driven rain hitting a wooden house in a gale
Energy/Dynamics,powerful,Environmental,landslide,canyon,a massive flow of earth and rocks sliding down a gorge
Energy/Dynamics,powerful,Environmental,geyser,national park,the eruption of a large geothermal geyser into the air
Energy/Dynamics,powerful,Environmental,river,floodplain,a river in full flood rushing under a narrow bridge
Energy/Dynamics,powerful,Environmental,glacier,arctic,a massive chunk of ice calving into the ocean
Energy/Dynamics,powerful,Environmental,earthquake,seismic zone,the low-frequency shifting of the ground during a tremor
Energy/Dynamics,powerful,Environmental,fire,forest,the roar of a large wildfire moving through a pine grove
Energy/Dynamics,powerful,Environmental,storm,desert,the sound of a sandstorm hitting a wide canyon wall
Energy/Dynamics,powerful,Environmental,ice,frozen lake,the deep groaning of a thick ice sheet expanding
Energy/Dynamics,powerful,Environmental,waves,beach,the collective roar of the tide receding over pebbles
Energy/Dynamics,powerful,Environmental,mudslide,canyon,a thick flow of mud and debris sliding down a wash
Energy/Dynamics,powerful,Environmental,trees,forest,the collective groaning of many trees in a heavy gale
Energy/Dynamics,powerful,Environmental,echo,cavern,a heavy rock falling into a deep underground lake
Energy/Dynamics,powerful,Organic,lion,savanna,the deep resonant roar of a male lion at dusk
Energy/Dynamics,powerful,Organic,whale,ocean depths,the low-frequency moan of a blue whale traveling through the sea
Energy/Dynamics,powerful,Organic,elephant,wildlife reserve,an elephant producing a deep rumble from its throat
Energy/Dynamics,powerful,Organic,gorilla,rainforest,a silverback gorilla beating its chest with its palms
Energy/Dynamics,powerful,Organic,alligator,swamp,the low-frequency bellow of an alligator in the water
Energy/Dynamics,powerful,Organic,crowd,stadium,the roar of fifty thousand people cheering in an arena
Energy/Dynamics,powerful,Organic,choir,cathedral,a large vocal ensemble singing a sustained chord in unison
Energy/Dynamics,powerful,Organic,moose,northern woods,a moose calling across a wide valley
