category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,orchestra,concert hall,a full symphony orchestra playing a massive sustained chord in a hall
Space/Dimension,wide,Musical,choir,cathedral,a hundred vocalists singing a complex polyphonic harmony in a cathedral
Space/Dimension,wide,Musical,pipe organ,basilica,a grand pipe organ with all ranks open filling a stone basilica
Space/Dimension,wide,Musical,bells,town square,a dozen church bells ringing simultaneously across a city plaza
Space/Dimension,wide,Musical,piano,ballroom,a grand piano played with the sustain pedal in an empty ballroom
Space/Dimension,wide,Musical,marching band,stadium,a marching band performing a fanfare on an open football field
Space/Dimension,wide,Musical,gongs,temple,a series of bronze gongs placed in a circle and struck in sequence
Space/Dimension,wide,Musical,bagpipes,highlands,multiple bagpipes playing together on a windy mountain ridge
Space/Dimension,wide,Musical,drums,valley,a group of taiko drummers performing in a wide mountain valley
Space/Dimension,wide,Musical,strings,opera house,a large string section playing a sweeping unison melody
Space/Dimension,wide,Musical,synthesizer,studio,a detuned multi-oscillator synth pad with a long release
Space/Dimension,wide,Musical,handpans,park,several handpans being played in a wide circle in a grassy park
Space/Dimension,wide,Musical,harps,gallery,two concert harps playing overlapping glissandos in a museum
Space/Dimension,wide,Musical,brass,canyon,a brass quintet playing a heraldic call in a rock canyon
Space/Dimension,wide,Musical,tambourines,parade,a crowd of people shaking tambourines along a wide street
Space/Dimension,wide,Musical,chimes,meadow,a large array of wind chimes hanging from a sprawling oak tree
Space/Dimension,wide,Musical,xylophones,conservatory,four xylophones being played at once in a large rehearsal hall
Space/Dimension,wide,Musical,flutes,forest,a chorus of bamboo flutes playing from different points in a woods
Space/Dimension,wide,Mechanical,engine,shipyard,the combined roar of several massive marine engines in a harbor
Space/Dimension,wide,Mechanical,conveyor,factory,a vast network of conveyor belts moving across a factory floor
Space/Dimension,wide,Mechanical,ventilation,tunnel,a series of massive industrial fans spinning in a long tunnel
Space/Dimension,wide,Mechanical,printing press,newsroom,a row of heavy newspaper presses running at full speed
Space/Dimension,wide,Mechanical,gears,mill,the rhythmic clanking of a massive wooden gear system in a mill
Space/Dimension,wide,Mechanical,turbines,power plant,a hall of hydroelectric turbines humming in a power station
Space/Dimension,wide,Mechanical,cranes,dockside,the synchronized movement of multiple shipping cranes at a port
Space/Dimension,wide,Mechanical,looms,factory,a large textile mill with dozens of automated looms clacking
Space/Dimension,wide,Mechanical,fountains,plaza,a series of water jets splashing into a wide concrete basin
