category,tag,domain,source,environment,scenario
Warmth/Body,warm,Musical,cello,carpeted studio,a cello playing a slow vibrato melody in a carpeted studio
Warmth/Body,warm,Musical,nylon guitar,sunroom,a nylon string guitar being strummed gently in a sunroom
Warmth/Body,warm,Musical,french horn,concert hall,a french horn playing a long low note in a concert hall
Warmth/Body,warm,Musical,marimba,theatre,a marimba being struck with soft yarn mallets on a stage
Warmth/Body,warm,Musical,grand piano,parlor,a grand piano playing a low chord with a felt mute in a parlor
Warmth/Body,warm,Musical,acoustic bass,jazz club,an acoustic bass being bowed softly in a small jazz club
Warmth/Body,warm,Musical,wooden flute,cave,a wooden flute playing a breathy low note in a limestone cave
Warmth/Body,warm,Musical,viola,library,a viola playing a legato phrase in a wood-paneled library
Warmth/Body,warm,Musical,baritone sax,lounge,a baritone saxophone playing a soft ballad in a dim lounge
Warmth/Body,warm,Musical,harp,bedroom,a harp being plucked with the pads of the fingers in a bedroom
Warmth/Body,warm,Musical,bassoon,conservatory,a bassoon playing a low legato phrase in a conservatory
Warmth/Body,warm,Musical,handpan,garden,a handpan being played softly in a meditation garden
Warmth/Body,warm,Musical,accordion,village square,an accordion playing a rich chord in a quiet village square
Warmth/Body,warm,Musical,double bass,living room,a double bass being plucked in a cozy living room
Warmth/Body,warm,Musical,clarinet,botanical garden,a clarinet playing a warm chalumeau register note in a garden
Warmth/Body,warm,Musical,pipe organ,chapel,a pipe organ using a soft flute stop in a stone chapel
Warmth/Body,warm,Musical,lute,courtyard,a lute playing a gentle folk song in a stone courtyard
Warmth/Body,warm,Musical,didgeridoo,grassy field,a didgeridoo humming softly in a wide grassy field
Warmth/Body,warm,Mechanical,steam radiator,apartment,a steam radiator hissing and thumping in an old apartment
Warmth/Body,warm,Mechanical,vacuum tube,radio room,the soft hum of a vintage vacuum tube amplifier warming up
Warmth/Body,warm,Mechanical,wood stove,cabin,the heavy air intake of a cast iron wood stove in a cabin
Warmth/Body,warm,Mechanical,large engine,garage,a large vintage car engine idling smoothly in a garage
Warmth/Body,warm,Mechanical,clockwork,study,the muffled rhythmic ticking of a large wooden clockwork mechanism
Warmth/Body,warm,Mechanical,ventilation,library,the low muffled whir of a ventilation system in a library
Warmth/Body,warm,Mechanical,projector,basement,the steady mechanical hum of an old 35mm film projector
Warmth/Body,warm,Mechanical,espresso machine,cafe,the soft low-frequency vibration of a high-end espresso machine
Warmth/Body,warm,Mechanical,loom,attic,a wooden handloom shuttling back and forth in a dusty attic
Warmth/Body,warm,Mechanical,printing press,workshop,the heavy rhythmic thudding of an old letterpress machine
Warmth/Body,warm,Mechanical,furnace,basement,the deep steady roar of a gas furnace igniting in a basement
Warmth/Body,warm,Mechanical,waterwheel,riverbank,a heavy wooden waterwheel churning slowly in a riverbank
Warmth/Body,warm,Mechanical,lathe,woodshop,a wood lathe spinning a large piece of mahogany in a shop
Warmth/Body,warm,Mechanical,fan,bedroom,a large ceiling fan spinning slowly on a low setting
Warmth/Body,warm,Mechanical,sewing machine,parlor,a vintage treadle sewing machine cycling in a quiet parlor
Warmth/Body,warm,Mechanical,generator,campsite,the distant muffled thrum of a portable generator at a campsite
Warmth/Body,warm,Mechanical,conveyor,warehouse,a thick rubber conveyor belt moving slowly in a warehouse
Warmth/Body,warm,Mechanical,pump,fountain,a submersible water pump humming deep inside a stone fountain
Warmth/Body,warm,Environmental,fire,campsite,a large oak log smoldering in a campsite fire pit
Warmth/Body,warm,Environmental,wind,pine forest,a gentle breeze moving through a dense pine forest
Warmth/Body,warm,Environmental,mud,hot spring,thick mud bubbling slowly in a geothermal hot spring
Warmth/Body,warm,Environmental,ocean,beach,the distant low roar of a calm ocean tide on a sandy beach
Warmth/Body,warm,Environmental,thunder,valley,the low rolling rumble of distant thunder in a wide valley
Warmth/Body,warm,Environmental,rain,thatch roof,steady rain falling on a thick thatched roof in a village
Warmth/Body,warm,Environmental,river,meadow,a deep river flowing slowly over a silt bed in a meadow
Warmth/Body,warm,Environmental,leaves,woods,dry autumn leaves rustling under a heavy wool blanket
Warmth/Body,warm,Environmental,hollow,cave,the low-frequency moan of air in a large hollow cavern
Warmth/Body,warm,Environmental,thaw,forest floor,the soft muffled dripping of melting snow onto moss
Warmth/Body,warm,Environmental,sand,dune,a heavy burlap sack being dragged over a warm sand dune
Warmth/Body,warm,Environmental,bees,meadow,the collective low-frequency hum of a beehive in a meadow
Warmth/Body,warm,Environmental,geyser,basin,the pre-eruption gurgle of a pool of warm water
Warmth/Body,warm,Environmental,undergrowth,jungle,a large animal moving slowly through thick jungle undergrowth
Warmth/Body,warm,Environmental,volcano,island,the subterranean deep rumble of a distant volcanic vent
Warmth/Body,warm,Environmental,mist,waterfall,the soft low-pitched hiss of heavy mist at a waterfall base
Warmth/Body,warm,Environmental,reeds,swamp,tall thick reeds swaying and rubbing in a swamp breeze
Warmth/Body,warm,Environmental,thermal,valley,the low-frequency buffeting of wind in a warm thermal updraft
Warmth/Body,warm,Organic,cat,living room,a large cat purring loudly on a soft sofa in a living room
Warmth/Body,warm,Organic,human,bedroom,the sound of deep rhythmic breathing through a wool scarf
Warmth/Body,warm,Organic,elephant,savanna,an elephant making a low-frequency rumble in the savanna
Warmth/Body,warm,Organic,human voice,study,a person humming a low melody in a quiet study
Warmth/Body,warm,Organic,dog,den,a large dog letting out a deep contented sigh in a den
Warmth/Body,warm,Organic,heartbeat,clinic,a steady heartbeat heard through a thick winter sweater
Warmth/Body,warm,Organic,whale,ocean,the low-frequency moan of a humpback whale in the deep ocean
Warmth/Body,warm,Organic,pigeon,loft,the soft rhythmic cooing of pigeons in a wooden loft
Warmth/Body,warm,Organic,bear,den,the low muffled grumble of a hibernating bear in a den
Warmth/Body,warm,Organic,owl,forest,the deep hoot of a great horned owl in a midnight forest
Warmth/Body,warm,Organic,throat,hallway,a person clearing their throat in a carpeted hallway
Warmth/Body,warm,Organic,chest,clinic,a hand thumping a chest during a medical examination
Warmth/Body,warm,Organic,stomach,kitchen,the deep gurgle of a stomach after a large meal
Warmth/Body,warm,Organic,wings,barn,the heavy soft flapping of an owl's wings in a barn
Warmth/Body,warm,Organic,steps,hallway,heavy footsteps in thick wool socks on a carpeted floor
Warmth/Body,warm,Organic,growl,woods,the low guttural growl of a large animal in the woods
Warmth/Body,warm,Organic,murmur,cafe,the distant muffled murmur of a crowd in a small cafe
Warmth/Body,warm,Organic,snore,bedroom,a person snoring softly under a heavy down duvet
Warmth/Body,warm,Domestic,coffee,kitchen,coffee being poured into a thick ceramic mug in a kitchen
Warmth/Body,warm,Domestic,blanket,bedroom,a heavy wool blanket being shaken out and spread on a bed
Warmth/Body,warm,Domestic,teapot,den,a ceramic teapot being set down on a wooden coaster
Warmth/Body,warm,Domestic,carpet,hallway,a heavy vacuum cleaner moving over a thick plush carpet
Warmth/Body,warm,Domestic,drawer,bedroom,a wooden dresser drawer sliding closed in a bedroom
Warmth/Body,warm,Domestic,curtains,theatre,heavy velvet curtains being pulled slowly across a stage
Warmth/Body,warm,Domestic,sofa,living room,a person sitting down into a large overstuffed sofa
Warmth/Body,warm,Domestic,kettle,kitchen,the low-frequency roar of water boiling in a thick copper kettle
Warmth/Body,warm,Domestic,bath,bathroom,a bathtub being filled with warm water from a wide faucet
Warmth/Body,warm,Domestic,rug,entryway,a heavy rug being beaten with a wooden stick on a porch
Warmth/Body,warm,Domestic,iron,laundry room,a steam iron hissing as it moves over a wool sweater
Warmth/Body,warm,Domestic,dryer,laundry room,the low rhythmic thudding of a dryer filled with towels
Warmth/Body,warm,Domestic,soup,kitchen,a thick vegetable soup simmering in a heavy pot
Warmth/Body,warm,Domestic,oven,kitchen,the ignition and steady roar of a gas oven in a kitchen
Warmth/Body,warm,Domestic,muffler,garage,the low-frequency hum of a car idling inside a garage
Warmth/Body,warm,Domestic,slippers,hallway,a person walking in sheepskin slippers on a wooden floor
