category,tag,domain,source,environment,scenario
Modulation/Movement,vibrating,Musical,tuning fork,laboratory,a steel tuning fork struck and held against a wooden bench
Modulation/Movement,vibrating,Musical,cello,conservatory,a low string being bowed with a deep heavy vibrato
Modulation/Movement,vibrating,Musical,electric guitar,garage,a sustained note on a guitar held close to a loud amplifier
Modulation/Movement,vibrating,Musical,snare drum,rehearsal room,a drumstick held loosely against a buzzing snare wire
Modulation/Movement,vibrating,Musical,didgeridoo,outback,the wooden body of a didgeridoo humming during a low drone
Modulation/Movement,vibrating,Musical,harmonica,porch,a reed inside a harmonica oscillating under high air pressure
Modulation/Movement,vibrating,Musical,singing bowl,shrine,the rim of a large crystal bowl being rubbed with a mallet
Modulation/Movement,vibrating,Musical,piano,ballroom,the lowest copper string of a grand piano after a heavy strike
Modulation/Movement,vibrating,Musical,brass,cathedral,a sustained pedal note on a tuba echoing in a stone hall
Modulation/Movement,vibrating,Musical,sitar,garden,the sympathetic strings of a sitar ringing after a pluck
Modulation/Movement,vibrating,Musical,marimba,stage,a low rosewood bar after being struck with a soft mallet
Modulation/Movement,vibrating,Musical,harp,sunroom,a long bass string on a pedal harp slowly coming to rest
Modulation/Movement,vibrating,Musical,accordion,plaza,the internal metal reeds of an accordion during a full chord
Modulation/Movement,vibrating,Musical,gong,temple,the center of a massive bronze gong after a soft hit
Modulation/Movement,vibrating,Musical,violin,art gallery,a high finger-vibrato note on the G string of a violin
Modulation/Movement,vibrating,Musical,jaw harp,campsite,a metal frame of a jaw harp held against the teeth
Modulation/Movement,vibrating,Musical,synthesizer,studio,a sub-bass oscillator passing through a resonant filter
Modulation/Movement,vibrating,Mechanical,motor,workshop,a small DC motor spinning on a metal plate
Modulation/Movement,vibrating,Mechanical,fan,office,a plastic desk fan with a slightly loose housing
Modulation/Movement,vibrating,Mechanical,engine,garage,the hood of a car humming while the engine idles
Modulation/Movement,vibrating,Mechanical,drill,construction site,a pneumatic jackhammer held against a concrete slab
Modulation/Movement,vibrating,Mechanical,sewing machine,tailor shop,a vintage sewing machine running at top speed on a wooden table
Modulation/Movement,vibrating,Mechanical,gears,clock tower,the mechanical assembly of a clock tower during the chime
Modulation/Movement,vibrating,Mechanical,pump,basement,a water pump pulsating inside a metal pipe
Modulation/Movement,vibrating,Mechanical,winch,dockside,a steel cable under extreme tension on a moving winch
Modulation/Movement,vibrating,Mechanical,compressor,garage,the metal tank of an air compressor while it fills
Modulation/Movement,vibrating,Mechanical,lathe,machine shop,a metal rod being turned and shaved on a lathe
Modulation/Movement,vibrating,Mechanical,conveyor,warehouse,a long rubber belt moving over metal rollers
Modulation/Movement,vibrating,Mechanical,shredder,office,a paper shredder eating through a thick stack of documents
Modulation/Movement,vibrating,Mechanical,ventilation,parking garage,a massive exhaust fan housing shaking in its mounts
Modulation/Movement,vibrating,Mechanical,boiler,foundry,the floor near a high-pressure steam boiler
Modulation/Movement,vibrating,Mechanical,razor,barber shop,the metal teeth of electric hair clippers
Modulation/Movement,vibrating,Mechanical,massager,bedroom,a handheld electric massager running on a high setting
Modulation/Movement,vibrating,Mechanical,tattoo machine,studio,the needle assembly of a tattoo gun in motion
Modulation/Movement,vibrating,Environmental,bees,meadow,a large swarm of honeybees hovering near a hive
Modulation/Movement,vibrating,Environmental,wind,bridge,wind howling through the wire cables of a suspension bridge
Modulation/Movement,vibrating,Environmental,thunder,valley,the low-frequency rumble of a distant storm shaking the air
Modulation/Movement,vibrating,Environmental,earthquake,fault line,the subterranean grinding of shifting earth
Modulation/Movement,vibrating,Environmental,waterfall,jungle,the ground near a massive waterfall during a flood
Modulation/Movement,vibrating,Environmental,ice,arctic,the internal groaning of a moving glacier
Modulation/Movement,vibrating,Environmental,cicada,orchard,the collective drone of thousands of cicadas in a tree
Modulation/Movement,vibrating,Environmental,sand,desert,a large sand dune sliding down during a windstorm
Modulation/Movement,vibrating,Environmental,rain,tin shed,heavy rain hitting a taut corrugated metal roof
Modulation/Movement,vibrating,Environmental,fire,fireplace,the low-frequency roar of a chimney fire
Modulation/Movement,vibrating,Environmental,waves,beach,the heavy wash of the ocean against a hollow pier
Modulation/Movement,vibrating,Environmental,geyser,thermal park,the thumping of water boiling deep underground
Modulation/Movement,vibrating,Environmental,steam,volcano,high-pressure gas escaping from a volcanic fumarole
Modulation/Movement,vibrating,Environmental,insect,field,the rapid wing beats of a hoverfly near a flower
Modulation/Movement,vibrating,Environmental,reeds,marsh,a dense patch of dry reeds rattling in the wind
Modulation/Movement,vibrating,Environmental,bridge,river,a wooden footbridge shaking as a heavy animal crosses
Modulation/Movement,vibrating,Environmental,power line,prairie,a high-voltage wire humming in a winter breeze
Modulation/Movement,vibrating,Organic,purr,living room,the deep resonant vibration of a cat's chest
Modulation/Movement,vibrating,Organic,voice,concert hall,a bass singer sustaining a low note with heavy resonance
Modulation/Movement,vibrating,Organic,heartbeat,clinic,the steady throb of a human heart through a stethoscope
Modulation/Movement,vibrating,Organic,breathing,stable,the deep rhythmic exhalation of a large horse
Modulation/Movement,vibrating,Organic,growl,forest,the guttural warning snarl of a large dog
Modulation/Movement,vibrating,Organic,wings,garden,the low-frequency hum of a hawk moth's wings
Modulation/Movement,vibrating,Organic,vocalization,ocean,the deep haunting resonance of a blue whale call
Modulation/Movement,vibrating,Organic,chest,jungle,a silverback gorilla drumming its chest with cupped palms
Modulation/Movement,vibrating,Organic,snore,bedroom,the resonant rattling of a heavy sleeper's throat
Modulation/Movement,vibrating,Organic,grunt,gym,the guttural vibration of a weightlifter's exhale
Modulation/Movement,vibrating,Organic,howl,valley,the harmonized drone of a wolf pack howling
Modulation/Movement,vibrating,Organic,stomach,bedroom,the internal gurgling of a person's digestion
Modulation/Movement,vibrating,Organic,shout,canyon,a person yelling a long sustained note into a gorge
Modulation/Movement,vibrating,Organic,hiss,reptile house,the sustained sibilant warning of a large python
Modulation/Movement,vibrating,Organic,hands,temple,the friction of two palms being rubbed together rapidly
Modulation/Movement,vibrating,Organic,teeth,bathroom,the rapid clicking of teeth during a shiver
Modulation/Movement,vibrating,Organic,skin,bedroom,a finger being dragged across a taut balloon surface
Modulation/Movement,vibrating,Domestic,phone,office,a smartphone vibrating on a hard wooden desk
Modulation/Movement,vibrating,Domestic,blender,kitchen,a high-speed blender crushing ice in a glass jar
Modulation/Movement,vibrating,Domestic,toothbrush,bathroom,the mechanical hum of an electric toothbrush
Modulation/Movement,vibrating,Domestic,washing machine,laundry room,the spin cycle of a machine with an unbalanced load
Modulation/Movement,vibrating,Domestic,fridge,pantry,the compressor of an old refrigerator running in the corner
Modulation/Movement,vibrating,Domestic,vacuum,hallway,a vacuum cleaner motor running on a hardwood floor
Modulation/Movement,vibrating,Domestic,stove,kitchen,a gas burner hissing under a heavy cast iron pan
Modulation/Movement,vibrating,Domestic,fan,bedroom,a large floor fan spinning on the highest setting
Modulation/Movement,vibrating,Domestic,kettle,pantry,the low-frequency rumble of water beginning to boil
Modulation/Movement,vibrating,Domestic,hairdryer,bathroom,a hairdryer running at full power
Modulation/Movement,vibrating,Domestic,pipes,basement,water hammer thumping in old iron pipes
Modulation/Movement,vibrating,Domestic,bed,bedroom,a heavy wooden bed frame creaking during movement
Modulation/Movement,vibrating,Domestic,door,study,a heavy door vibrating in its frame from the wind
Modulation/Movement,vibrating,Domestic,curtains,theater,the sliding of heavy velvet drapes along a rod
Modulation/Movement,vibrating,Domestic,clock,living room,the internal hum of an electric wall clock
Modulation/Movement,vibrating,Domestic,speaker,basement,a subwoofer playing a continuous 50hz sine wave
Modulation/Movement,vibrating,Domestic,aquarium,den,the air pump of a fish tank on a glass shelf
