category,tag,domain,source,environment,scenario
Density/Complexity,sparse,Musical,triangle,cathedral,a single triangle strike echoing in a vast stone cathedral
Density/Complexity,sparse,Musical,piano,ballroom,a lone high-register piano note decaying in an empty ballroom
Density/Complexity,sparse,Musical,flute,canyon,a single breathy flute note played once in a deep canyon
Density/Complexity,sparse,Musical,harp,observatory,a individual harp string being plucked in a silent observatory
Density/Complexity,sparse,Musical,gong,temple,a soft tap on a large gong in a mountain temple
Density/Complexity,sparse,Musical,violin,gallery,a single violin pizzicato note in a marble gallery
Density/Complexity,sparse,Musical,timpani,auditorium,a solitary timpani hit at the back of a darkened auditorium
Density/Complexity,sparse,Musical,celesta,greenhouse,a single celesta chime in a humid glass greenhouse
Density/Complexity,sparse,Musical,chimes,tundra,a set of metal chimes clinking once in a light tundra breeze
Density/Complexity,sparse,Musical,trumpet,cliffside,a short trumpet blast from a distant seaside cliff
Density/Complexity,sparse,Musical,woodblock,forest,a single woodblock strike in a quiet pine forest
Density/Complexity,sparse,Musical,mandolin,orchard,a mandolin string being plucked once under an apple tree
Density/Complexity,sparse,Musical,xylophone,cave,a high xylophone note struck once in a limestone cave
Density/Complexity,sparse,Musical,snare drum,basement,a snare drum being hit once with a brush in a cellar
Density/Complexity,sparse,Musical,sitar,courtyard,a sitar sympathetic string vibrating alone in a stone courtyard
Density/Complexity,sparse,Musical,bell,square,a small silver handbell rung once in a deserted square
Density/Complexity,sparse,Musical,cello,manor,a cello string being bowed for one second in a library
Density/Complexity,sparse,Musical,handpan,meadow,a single tap on the center of a handpan in a meadow
Density/Complexity,sparse,Mechanical,clock,study,a single tick of a mechanical clock in a quiet study
Density/Complexity,sparse,Mechanical,typewriter,library,a lone typewriter key striking a page in a library
Density/Complexity,sparse,Mechanical,shutter,botanical garden,a camera shutter clicking once in a quiet garden
Density/Complexity,sparse,Mechanical,latch,vault,a heavy metal latch clicking into place in a stone vault
Density/Complexity,sparse,Mechanical,switchblade,alleyway,a switchblade knife snapping open in a quiet alley
Density/Complexity,sparse,Mechanical,gears,clock tower,a small gear tooth clicking in a tower mechanism
Density/Complexity,sparse,Mechanical,stapler,office,a stapler punching a single sheet of paper in a quiet room
Density/Complexity,sparse,Mechanical,lever,cockpit,a metal toggle lever being flipped in a silent cockpit
Density/Complexity,sparse,Mechanical,ratchet,garage,a single click of a socket wrench in a concrete garage
Density/Complexity,sparse,Mechanical,spring,attic,a small metal spring snapping under tension in an attic
Density/Complexity,sparse,Mechanical,lighter,patio,a metal lighter being flicked once on a quiet patio
Density/Complexity,sparse,Mechanical,valve,boiler room,a small steam valve clicking shut once
Density/Complexity,sparse,Mechanical,pulleys,theater,a single nylon pulley squeaking during a slow rope pull
Density/Complexity,sparse,Mechanical,hammer,foundry,a solitary hammer strike on a cold iron anvil
Density/Complexity,sparse,Mechanical,zipper,tent,a short pull of a metal zipper on a canvas tent
Density/Complexity,sparse,Mechanical,escapement,museum,a fine watch escapement ticking in a glass case
Density/Complexity,sparse,Mechanical,needle,loft,a sewing machine needle piercing fabric once
Density/Complexity,sparse,Mechanical,bell,subway,a bicycle bell being rung once in an empty station
Density/Complexity,sparse,Environmental,rain,marsh,a single raindrop hitting a broad lily pad in a marsh
Density/Complexity,sparse,Environmental,twig,forest,a dry twig snapping under a light weight in the woods
Density/Complexity,sparse,Environmental,ice,lake,a single sharp crack in the surface of a frozen lake
Density/Complexity,sparse,Environmental,hail,tin roof,a solitary hailstone hitting a corrugated metal roof
Density/Complexity,sparse,Environmental,thunder,plains,a lone distant thunderclap over an open prairie
Density/Complexity,sparse,Environmental,pebble,shoreline,a single pebble falling onto a pile of dry stones
Density/Complexity,sparse,Environmental,icicle,cave,an icicle snapping and hitting a rocky cave floor
Density/Complexity,sparse,Environmental,branch,orchard,a dry branch breaking off a tree in a still orchard
Density/Complexity,sparse,Environmental,geyser,plateau,a small puff of steam escaping a mineral vent
Density/Complexity,sparse,Environmental,limestone,cliff,a small flake of stone breaking off a cliff face
Density/Complexity,sparse,Environmental,snow,glacier,a single crunch of a boot on a frozen snow crust
Density/Complexity,sparse,Environmental,leaf,garden,a dry maple leaf hitting a wooden deck once
Density/Complexity,sparse,Environmental,mist,waterfall,a single heavy drop of water hitting a metal rail
Density/Complexity,sparse,Environmental,bubble,swamp,a gas bubble bursting on the surface of a pond
Density/Complexity,sparse,Environmental,sap,woods,a drop of thick resin hitting a pile of pine needles
Density/Complexity,sparse,Environmental,salt,salt flat,a salt crystal snapping under a leather sole
Density/Complexity,sparse,Environmental,shale,slope,a flat piece of shale hitting a rock ledge
Density/Complexity,sparse,Environmental,wind,canyon,a short whistle of wind through a narrow rock gap
Density/Complexity,sparse,Organic,beak,wetland,a heron's beak snapping shut once in a quiet wetland
Density/Complexity,sparse,Organic,fingernail,study,a sharp fingernail tapping once on a glass tabletop
Density/Complexity,sparse,Organic,teeth,kitchen,a person biting once into a very crisp apple
Density/Complexity,sparse,Organic,claws,attic,a rodent's claws scratching a wooden rafter once
Density/Complexity,sparse,Organic,wings,barn,a large owl flapping its wings once in a hay loft
Density/Complexity,sparse,Organic,heartbeat,bedroom,a single heartbeat pulse heard through a thick pillow
Density/Complexity,sparse,Organic,vocal,canopy,a lone bird chirping once in a high jungle canopy
Density/Complexity,sparse,Organic,scales,desert,a snake's scales clicking against a dry rock once
Density/Complexity,sparse,Organic,shell,beach,a small seashell being crushed on a pebble beach
Density/Complexity,sparse,Organic,bone,prairie,a dry bone snapping once on the sun-baked ground
Density/Complexity,sparse,Organic,seeds,field,a single dry seed pod popping open in the sun
Density/Complexity,sparse,Organic,bark,orchard,a piece of birch bark snapping as it peels away
Density/Complexity,sparse,Organic,insect,meadow,a cricket emitting a single sharp chirp in a meadow
Density/Complexity,sparse,Organic,hooves,plaza,a horse's hoof clicking once on a marble floor
Density/Complexity,sparse,Organic,tail,river,a beaver's tail slapping the water surface once
Density/Complexity,sparse,Organic,tongue,paddock,a cow's tongue hitting a salt block once
Density/Complexity,sparse,Organic,pincers,shore,a crab's pincer snapping shut in the air
Density/Complexity,sparse,Organic,feather,nest,a bird shaking a single dry feather in a nest
Density/Complexity,sparse,Domestic,spoon,kitchen,a silver spoon hitting a porcelain cup once
Density/Complexity,sparse,Domestic,keys,hallway,a single brass key dropping onto a granite floor
Density/Complexity,sparse,Domestic,glass,dining room,a wine glass rim being tapped once with a fingernail
Density/Complexity,sparse,Domestic,match,porch,a single match being struck against a cardboard box
Density/Complexity,sparse,Domestic,can,pantry,a soda can being opened with a quick metallic pop
Density/Complexity,sparse,Domestic,ceramic,balcony,a ceramic plate shattering once on a tile floor
Density/Complexity,sparse,Domestic,foil,kitchen,a small piece of aluminum foil being crinkled once
Density/Complexity,sparse,Domestic,thimble,sewing room,a metal thimble hitting a glass table once
Density/Complexity,sparse,Domestic,scissors,workshop,a pair of shears making a single snip through silk
Density/Complexity,sparse,Domestic,tweezers,bathroom,metal tweezers dropping into a porcelain sink
Density/Complexity,sparse,Domestic,zippo,garage,a lighter lid flipping open with a metallic click
Density/Complexity,sparse,Domestic,lightbulb,garage,a lightbulb filament rattling once inside the glass
Density/Complexity,sparse,Domestic,button,closet,a plastic shirt button hitting a hardwood floor
Density/Complexity,sparse,Domestic,razor,bathroom,a razor blade being set down on a glass shelf
Density/Complexity,sparse,Domestic,coin,pantry,a single copper coin spinning on a wooden table
Density/Complexity,sparse,Domestic,spray,garden,a single short burst of water from a spray bottle
Density/Complexity,sparse,Domestic,needle,study,a sewing needle dropping onto a marble fireplace
Density/Complexity,sparse,Domestic,door,hallway,a heavy door latch clicking shut in a quiet house
Density/Complexity,sparse,Electronic,piezo,lab,a piezo buzzer emitting a single short beep
Density/Complexity,sparse,Electronic,spark,garage,a solitary electric spark jumping between two wires
Density/Complexity,sparse,Electronic,relay,server room,a small electronic relay clicking once in a rack
Density/Complexity,sparse,Electronic,capacitor,workshop,a small capacitor discharging with a sharp snap
Density/Complexity,sparse,Electronic,watch,bedroom,a digital watch alarm beeping once on a nightstand
Density/Complexity,sparse,Electronic,scanner,office,a scanner head making a short movement on glass
Density/Complexity,sparse,Electronic,monitor,basement,a tube monitor emitting one short static crackle
Density/Complexity,sparse,Electronic,stylus,living room,a record player stylus hitting the vinyl once
Density/Complexity,sparse,Electronic,modem,attic,a dial-up modem emitting one short handshake tone
Density/Complexity,sparse,Electronic,switch,hallway,a plastic light switch being flipped once
Density/Complexity,sparse,Electronic,solenoid,factory,a solenoid valve opening once with a metallic click
Density/Complexity,sparse,Electronic,printer,library,a laser printer making one short mechanical click
Density/Complexity,sparse,Electronic,taser,training,an electronic taser arcing for a fraction of a second
Density/Complexity,sparse,Electronic,flash,studio,a camera flash unit charging with a short whine
Density/Complexity,sparse,Electronic,buzzer,factory,a high-frequency alert sounding for one pulse
Density/Complexity,sparse,Electronic,joystick,arcade,a joystick microswitch clicking once during a move
Density/Complexity,sparse,Electronic,logic,lab,a high-speed logic circuit switching a single gate
Density/Complexity,sparse,Electronic,feedback,studio,a short burst of high-frequency feedback in a mixer
Density/Complexity,thick,Musical,orchestra,concert hall,a full symphony orchestra playing a massive harmonic swell
Density/Complexity,thick,Musical,pipe organ,cathedral,a pipe organ sustaining a dense multi-stop chord
Density/Complexity,thick,Musical,violins,auditorium,a section of twenty violins playing a lush tremolo
Density/Complexity,thick,Musical,brass choir,chapel,a choir of trombones and tubas playing a low harmony
Density/Complexity,thick,Musical,drums,stadium,a set of taiko drums being played in a dense rhythmic wall
Density/Complexity,thick,Musical,marimba,hall,a marimba being played with four mallets in a fast roll
Density/Complexity,thick,Musical,piano,ballroom,a grand piano with the sustain pedal down playing a low cluster
Density/Complexity,thick,Musical,gongs,temple,several large bronze gongs vibrating simultaneously
Density/Complexity,thick,Musical,synthesizer,studio,a synthesizer playing a layered multi-oscillator pad
Density/Complexity,thick,Musical,harps,manor,three harps playing overlapping glissandos in a hall
Density/Complexity,thick,Musical,choir,monastery,a large vocal choir singing a dense polyphonic arrangement
Density/Complexity,thick,Musical,bagpipes,highlands,a group of bagpipes playing a drone-heavy melody
Density/Complexity,thick,Musical,bells,tower,a full carillon of bells ringing together in a square
Density/Complexity,thick,Musical,cello,conservatory,a cello ensemble playing a rich ten-part harmony
Density/Complexity,thick,Musical,sitar,courtyard,a sitar with all sympathetic strings ringing in a stone room
Density/Complexity,thick,Musical,accordion,plaza,an accordion playing full chords with deep bellows
Density/Complexity,thick,Musical,flutes,garden,a flute choir playing a complex interwoven melody
Density/Complexity,thick,Musical,didgeridoo,canyon,multiple didgeridoos creating a dense low-frequency drone
Density/Complexity,thick,Mechanical,factory,workshop,a warehouse floor with dozens of machines running at once
Density/Complexity,thick,Mechanical,engines,garage,multiple diesel engines idling in a confined space
Density/Complexity,thick,Mechanical,gears,mill,a complex gear train of wooden and metal wheels turning
Density/Complexity,thick,Mechanical,turbine,dam,a bank of hydroelectric turbines humming deep underground
Density/Complexity,thick,Mechanical,sawmill,forest,multiple circular saws cutting timber in a busy mill
Density/Complexity,thick,Mechanical,loom,textile mill,a row of industrial looms weaving heavy wool fabric
Density/Complexity,thick,Mechanical,shipyard,dock,the overlapping sound of dozens of metal grinders and welders
Density/Complexity,thick,Mechanical,printing press,print shop,a series of offset presses running at high speed
Density/Complexity,thick,Mechanical,conveyor,warehouse,a network of conveyor belts moving heavy boxes
Density/Complexity,thick,Mechanical,jackhammers,street,a crew of workers breaking up a road with pneumatic drills
Density/Complexity,thick,Mechanical,ventilators,tunnel,a bank of massive tunnel fans whirring at full capacity
Density/Complexity,thick,Mechanical,winches,ship,multiple heavy winches pulling thick chains through grease
Density/Complexity,thick,Mechanical,clocks,museum,a room full of grandfather clocks all ticking and striking
Density/Complexity,thick,Mechanical,lathes,machine shop,a row of lathes turning large cylinders of cast iron
Density/Complexity,thick,Mechanical,pulleys,theater,a complex pulley system moving a heavy stage set
Density/Complexity,thick,Mechanical,bellows,forge,multiple leather bellows pumping air into a blast furnace
Density/Complexity,thick,Mechanical,drills,construction,a group of masonry drills boring into a thick concrete wall
Density/Complexity,thick,Mechanical,generators,basement,a bank of backup generators rumbling behind a wall
Density/Complexity,thick,Environmental,rain,jungle,a torrential downpour hitting a dense tropical canopy
Density/Complexity,thick,Environmental,waterfall,gorge,a massive waterfall crashing into a deep rocky pool
Density/Complexity,thick,Environmental,storm,beach,a hurricane-force wind and sea surge hitting a coast
Density/Complexity,thick,Environmental,thunder,plains,continuous rolling thunder across an open prairie
Density/Complexity,thick,Environmental,avalanche,mountain,a massive snow avalanche rushing down a narrow valley
Density/Complexity,thick,Environmental,ocean,cliffside,heavy surf crashing and receding over a pebble beach
Density/Complexity,thick,Environmental,fire,field,a forest fire roaring through a stand of pine trees
Density/Complexity,thick,Environmental,geyser,basin,a large geyser erupting with a powerful sustained jet
Density/Complexity,thick,Environmental,mudslide,canyon,a massive mudslide shifting slowly down a ravine
Density/Complexity,thick,Environmental,wind,desert,a sandstorm blowing across a vast field of high dunes
Density/Complexity,thick,Environmental,leaves,forest,a thick bed of dry leaves rustling in a gale
Density/Complexity,thick,Environmental,ice,arctic,a glacier calving and grinding against a rock wall
Density/Complexity,thick,Environmental,thatch,farm,wind howling through a thick layer of dry straw thatch
Density/Complexity,thick,Environmental,stream,valley,a flooded river surging over a wide rocky bed
Density/Complexity,thick,Environmental,shale,slope,a massive rock slide of shale fragments down a mountain
Density/Complexity,thick,Environmental,volcano,island,a volcanic vent emitting a thick roar of steam and ash
Density/Complexity,thick,Environmental,waves,pier,large ocean swells hitting a concrete pier in sequence
Density/Complexity,thick,Environmental,mist,swamp,mist condensing and dripping from every leaf in a marsh
Density/Complexity,thick,Organic,cicadas,meadow,a massive swarm of cicadas buzzing in a summer meadow
Density/Complexity,thick,Organic,flock,cliff,thousands of seagulls taking flight from a rocky ledge
Density/Complexity,thick,Organic,herd,savanna,a herd of bison galloping across a dry grassy plain
Density/Complexity,thick,Organic,vocal,auditorium,a crowd of five hundred people humming in unison
Density/Complexity,thick,Organic,wings,attic,a colony of bats fluttering in a confined attic space
Density/Complexity,thick,Organic,heartbeats,clinic,the overlapping sound of dozens of heartbeats in a ward
Density/Complexity,thick,Organic,growls,den,a pack of wolves growling together in a stone cave
Density/Complexity,thick,Organic,throat,monastery,a group of monks performing deep throat singing
Density/Complexity,thick,Organic,hooves,pasture,a herd of horses trotting on a soft dirt trail
Density/Complexity,thick,Organic,bark,woods,the sound of many trees snapping in a windstorm
Density/Complexity,thick,Organic,tail,pond,a group of whales slapping their tails on the ocean
Density/Complexity,thick,Organic,feathers,nest,a large flock of birds shaking their feathers at once
Density/Complexity,thick,Organic,seeds,field,a grain silo being filled with millions of seeds
Density/Complexity,thick,Organic,scales,swamp,a nest of snakes sliding over each other in a marsh
Density/Complexity,thick,Organic,claws,cave,a colony of crabs scurrying across a rocky floor
Density/Complexity,thick,Organic,breathing,stable,a dozen cows breathing heavily in a small stable
Density/Complexity,thick,Organic,flesh,kitchen,a large group of people kneading dough on wooden tables
Density/Complexity,thick,Organic,insect,garden,a swarm of bees buzzing around a flowering bush
Density/Complexity,thick,Domestic,appliances,kitchen,a kitchen with a blender
Density/Complexity,thick,Domestic,washing machines,laundry,a row of washing machines spinning heavy towels
Density/Complexity,thick,Domestic,vacuum,den,an industrial vacuum cleaner running on a thick rug
Density/Complexity,thick,Domestic,fireplace,living room,a large log fire roaring in a stone fireplace
Density/Complexity,thick,Domestic,rug,yard,multiple heavy rugs being beaten with sticks at once
Density/Complexity,thick,Domestic,curtains,theater,heavy velvet stage curtains closing slowly in a hall
Density/Complexity,thick,Domestic,bath,bathroom,three bathtubs being filled with high-pressure water
Density/Complexity,thick,Domestic,wardrobes,bedroom,a set of heavy mahogany furniture being moved
Density/Complexity,thick,Domestic,blankets,bedroom,a stack of thick fleece blankets being folded
Density/Complexity,thick,Domestic,kettles,kitchen,five copper kettles whistling on a large stove
Density/Complexity,thick,Domestic,bread,bakery,a dozen loaves of bread being sliced by a machine
Density/Complexity,thick,Domestic,trunks,attic,multiple large wooden chests being dragged across a floor
Density/Complexity,thick,Domestic,baskets,porch,a pile of wicker baskets being set down on wood
Density/Complexity,thick,Domestic,pipes,basement,water hammering through a network of copper pipes
Density/Complexity,thick,Domestic,bins,alleyway,a row of metal dumpsters being emptied into a truck
Density/Complexity,thick,Domestic,blinds,bedroom,wooden window blinds clattering together in a gale
Density/Complexity,thick,Domestic,teapot,patio,tea being poured into a dozen thick ceramic mugs
Density/Complexity,thick,Domestic,sofa,parlor,a group of people jumping onto a large down-filled sofa
Density/Complexity,thick,Electronic,servers,data center,a bank of industrial cooling fans in a server farm
Density/Complexity,thick,Electronic,subwoofers,club,a stack of subwoofers playing a deep broadband pulse
Density/Complexity,thick,Electronic,transformers,utility,a high-voltage substation humming with many units
Density/Complexity,thick,Electronic,generators,garage,a row of diesel generators running at full load
Density/Complexity,thick,Electronic,synthesizers,studio,a wall of modular synthesizers playing a complex patch
Density/Complexity,thick,Electronic,radios,kitchen,five vintage radios tuned to static at once
Density/Complexity,thick,Electronic,motors,factory,a group of electric motors idling in a workshop
Density/Complexity,thick,Electronic,turntables,den,four record players playing vinyl at different speeds
Density/Complexity,thick,Electronic,solenoids,workshop,a series of solenoids engaging in a rapid cycle
Density/Complexity,thick,Electronic,oscillators,lab,a bank of oscillators producing a multi-wave signal
Density/Complexity,thick,Electronic,ups,office,a large backup power system buzzing in a quiet room
Density/Complexity,thick,Electronic,feedback,stage,a wall of guitar amplifiers producing rich feedback
Density/Complexity,thick,Electronic,fans,office,a dozen desktop fans whirring at high speed
Density/Complexity,thick,Electronic,tasers,training,a group of electronic tasers arcing in sequence
Density/Complexity,thick,Electronic,buzz,attic,a ground loop hum coming from a massive PA system
Density/Complexity,thick,Electronic,dryers,laundry,a row of tumble dryers spinning heavy denim loads
Density/Complexity,thick,Electronic,monitors,basement,a bank of tube monitors degaussing simultaneously
Density/Complexity,thick,Electronic,keyboards,den,a room full of people typing on mechanical keyboards
Density/Complexity,saturated,Musical,organ,cathedral,a pipe organ playing every note in the swell with full stops
Density/Complexity,saturated,Musical,feedback,studio,a guitar amplifier producing a continuous wall of feedback
Density/Complexity,saturated,Musical,drums,arena,a drummer playing a continuous high-speed double-kick roll
Density/Complexity,saturated,Musical,synthesizer,loft,a synthesizer playing a dense white-noise sweep at peak volume
Density/Complexity,saturated,Musical,choir,hall,a large choir singing a powerful sustained fortissimo chord
Density/Complexity,saturated,Musical,brass,auditorium,a brass section playing a maximal-intensity fanfare
Density/Complexity,saturated,Musical,gong,temple,a large gong being hit repeatedly until it roars
Density/Complexity,saturated,Musical,harpsichord,parlor,a harpsichord playing a rapid-fire dense cadenza
Density/Complexity,saturated,Musical,piano,conservatory,a piano being played with fists in the lower register
Density/Complexity,saturated,Musical,violins,stage,a violin section playing a high-intensity dissonant cluster
Density/Complexity,saturated,Musical,bagpipes,square,multiple bagpipes playing a continuous drone and melody
Density/Complexity,saturated,Musical,cymbals,stadium,a pair of orchestral cymbals being crashed repeatedly
Density/Complexity,saturated,Musical,didgeridoo,cave,a didgeridoo player performing with circular breathing
Density/Complexity,saturated,Musical,accordion,alley,an accordion being compressed fully with all keys down
Density/Complexity,saturated,Musical,shakers,plaza,a hundred people shaking maracas at once
Density/Complexity,saturated,Musical,bells,tower,a carillon ringing every bell in a rapid sequence
Density/Complexity,saturated,Musical,harmonium,temple,a hand-pumped harmonium playing a full-range drone
Density/Complexity,saturated,Musical,xylophone,school,a xylophone being played with four hard mallets rapidly
Density/Complexity,saturated,Mechanical,turbine,hangar,a jet engine turbine screaming at maximum rpm
Density/Complexity,saturated,Mechanical,exhaust,shipyard,a high-pressure steam exhaust valve fully open
Density/Complexity,saturated,Mechanical,factory,mill,a metal-shredding machine operating at full capacity
Density/Complexity,saturated,Mechanical,drill,construction,a pneumatic masonry drill boring into solid granite
Density/Complexity,saturated,Mechanical,sawmill,forest,a massive circular saw cutting through a wet log
Density/Complexity,saturated,Mechanical,generator,basement,a large diesel generator running at an overload state
Density/Complexity,saturated,Mechanical,press,foundry,a hydraulic press crushing a solid block of lead
Density/Complexity,saturated,Mechanical,conveyor,warehouse,a conveyor belt moving at peak speed with a heavy load
Density/Complexity,saturated,Mechanical,lathe,machine shop,a heavy-duty lathe carving a large steel cylinder
Density/Complexity,saturated,Mechanical,winch,dock,a winch screaming under the tension of a massive ship
Density/Complexity,saturated,Mechanical,fan,tunnel,a massive ventilation fan operating at peak velocity
Density/Complexity,saturated,Mechanical,engine,garage,a racing engine revving to its redline in a small space
Density/Complexity,saturated,Mechanical,pulleys,theater,a stage weight system moving a massive curtain
Density/Complexity,saturated,Mechanical,gears,mill,massive iron gears grinding under a heavy load
Density/Complexity,saturated,Mechanical,jackhammer,street,a jackhammer breaking up a thick layer of asphalt
Density/Complexity,saturated,Mechanical,bellows,forge,a pair of large bellows pumping at maximum speed
Density/Complexity,saturated,Mechanical,pump,oil rig,an industrial mud pump operating at peak pressure
Density/Complexity,saturated,Mechanical,crane,dockyard,a crane motor straining as it lifts a max load
Density/Complexity,saturated,Environmental,waterfall,jungle,a massive waterfall roaring into a hollow gorge
Density/Complexity,saturated,Environmental,thunder,plains,a continuous rolling thunderclap with no silence
Density/Complexity,saturated,Environmental,storm,beach,a hurricane-force wind shrieking through a pier
Density/Complexity,saturated,Environmental,avalanche,mountain,the deep roar of a massive snow slide in a valley
Density/Complexity,saturated,Environmental,volcano,island,a volcanic eruption emitting a constant hiss of steam
Density/Complexity,saturated,Environmental,rain,tin roof,a torrential downpour on a large corrugated roof
Density/Complexity,saturated,Environmental,ocean,cliff,heavy surf crashing against a sea cave at high tide
Density/Complexity,saturated,Environmental,wind,canyon,a gale-force wind howling through a narrow rock gap
Density/Complexity,saturated,Environmental,geyser,basin,a geyser erupting with a massive jet of water
Density/Complexity,saturated,Environmental,ice,arctic,a glacier calving and crushing into the sea
Density/Complexity,saturated,Environmental,river,gorge,a flooded river surging through a narrow stone gorge
Density/Complexity,saturated,Environmental,mudslide,slope,a massive mudslide moving down a forested hill
Density/Complexity,saturated,Environmental,leaves,forest,a forest of trees rustling in a windstorm
Density/Complexity,saturated,Environmental,shale,quarry,a massive landslide of shale fragments
Density/Complexity,saturated,Environmental,thaw,valley,ice chunks grinding together in a fast river
Density/Complexity,saturated,Environmental,sand,desert,a sandstorm blowing at peak velocity across dunes
Density/Complexity,saturated,Environmental,mist,waterfall,mist hitting a metal surface in a continuous roar
Density/Complexity,saturated,Organic,cicadas,meadow,a swarm of cicadas buzzing at peak intensity
Density/Complexity,saturated,Organic,vocal,stadium,a crowd of fifty thousand people cheering together
Density/Complexity,saturated,Organic,wings,cliff,a massive flock of birds taking flight in a roar
Density/Complexity,saturated,Organic,hum,monastery,a hundred monks performing a deep vocal chant
Density/Complexity,saturated,Organic,growl,den,a large predator emitting a continuous guttural roar
Density/Complexity,saturated,Organic,bees,garden,a massive swarm of bees buzzing around a hive
Density/Complexity,saturated,Organic,heartbeat,clinic,a racing heartbeat heard through a loud monitor
Density/Complexity,saturated,Organic,hooves,pasture,a stampeding herd of bison on dry earth
Density/Complexity,saturated,Organic,scales,desert,a nest of rattlesnakes shaking their rattles together
