category,tag,domain,source,environment,scenario
Pitch/Register,tinny,Musical,toy piano,nursery,a child striking the plastic keys of a miniature toy piano
Pitch/Register,tinny,Musical,tin whistle,meadow,a thin metal whistle blowing a rapid folk melody
Pitch/Register,tinny,Musical,harmonica,street corner,a small harmonica reed vibrating with a sharp inhale
Pitch/Register,tinny,Musical,music box,attic,the internal metal comb of a music box being plucked by a drum
Pitch/Register,tinny,Musical,finger cymbals,temple,two small brass discs clinking together once
Pitch/Register,tinny,Musical,banjo strings,front porch,a banjo string being plucked near the bridge with a metal pick
Pitch/Register,tinny,Musical,cheap ukulele,beach,a plastic-stringed ukulele being strummed with a light touch
Pitch/Register,tinny,Musical,mouth harp,canyon,a steel tongue of a jaw harp vibrating against a person's mouth
Pitch/Register,tinny,Musical,kazoo,playground,the thin membrane of a plastic kazoo vibrating with a hum
Pitch/Register,tinny,Musical,glockenspiel,classroom,a small metal beater hitting a high bar on a student glockenspiel
Pitch/Register,tinny,Musical,handpan,meadow,a light fingertip strike on a high note of a steel pan
Pitch/Register,tinny,Musical,triangle,kitchen,a thin metal rod hitting a small triangle
Pitch/Register,tinny,Musical,washboard,laundry room,a metal thimble rubbing against a corrugated steel washboard
Pitch/Register,tinny,Musical,piccolo,mountain,a silver piccolo playing a series of sharp staccato notes
Pitch/Register,tinny,Musical,cowbell,farmland,a small metal clapper hitting the side of a rusted cowbell
Pitch/Register,tinny,Musical,tambourine,festival,the silver jingles of a tambourine being shaken rhythmically
Pitch/Register,tinny,Musical,sitar,palace,a sympathetic wire vibrating on a sitar during a fast passage
Pitch/Register,tinny,Musical,metronome,study,the mechanical clicking of a small metal metronome
Pitch/Register,tinny,Mechanical,watch,workshop,the rapid mechanical ticking of a vintage metal wristwatch
Pitch/Register,tinny,Mechanical,typewriter,office,the metal hammer of a typewriter hitting the ribbon against a platen
Pitch/Register,tinny,Mechanical,gears,clock tower,miniature brass gears spinning in a small mechanical device
Pitch/Register,tinny,Mechanical,wind-up toy,nursery,a spring-loaded metal car racing across a wooden floor
Pitch/Register,tinny,Mechanical,copper pipe,basement,water droplets hitting the side of an empty copper pipe
Pitch/Register,tinny,Mechanical,sewing needle,tailor shop,a needle striking the metal plate of a sewing machine
Pitch/Register,tinny,Mechanical,latch,prison,a small metal latch clicking into place on a locker
Pitch/Register,tinny,Mechanical,spring,garage,a small metal coil spring snapping back into its housing
Pitch/Register,tinny,Mechanical,wire fence,farm,a metal wire vibrating after being struck by a stick
Pitch/Register,tinny,Mechanical,spinner,factory,a metal textile spindle rotating at very high speed
Pitch/Register,tinny,Mechanical,bicycle chain,paved road,a bicycle chain clicking as it shifts between gears
Pitch/Register,tinny,Mechanical,ratchet,harbor,a small mechanical ratchet clicking as it is wound
Pitch/Register,tinny,Mechanical,coin sorter,bank,metal coins sliding down a thin steel tray into bins
Pitch/Register,tinny,Mechanical,stapler,office,a small stapler fastening two thin sheets of paper
Pitch/Register,tinny,Mechanical,drill bit,workshop,a thin drill bit spinning in open air
Pitch/Register,tinny,Mechanical,camera shutter,darkroom,the mechanical click of a vintage film camera
Pitch/Register,tinny,Mechanical,escapement,workshop,the ticking of a small clock escapement mechanism
Pitch/Register,tinny,Mechanical,valve,shipyard,a small pneumatic valve releasing a sharp puff of air
Pitch/Register,tinny,Environmental,sand,desert,fine sand blowing against the side of a hollow metal canister
Pitch/Register,tinny,Environmental,ice shards,lake,small pieces of thin ice clinking together in a light breeze
Pitch/Register,tinny,Environmental,reeds,marsh,dry hollow reeds clicking together in a sharp wind
Pitch/Register,tinny,Environmental,wind,mountain,wind whistling through a narrow wire mesh fence
Pitch/Register,tinny,Environmental,pebbles,shoreline,small stones rattling inside a hollow metal tube
Pitch/Register,tinny,Environmental,dry twigs,forest,the snapping of dry pine needles on a stone path
