category,tag,domain,source,environment,scenario
Pitch/Register,tinny,Musical,toy piano,nursery,a mallet striking a small plastic key on a toy piano
Pitch/Register,tinny,Musical,music box,attic,a tiny metal comb being plucked inside a wind-up music box
Pitch/Register,tinny,Musical,triangle,studio,a light strike on a very small steel triangle
Pitch/Register,tinny,Musical,mouth harp,porch,a rhythmic metallic twang from a small jaw harp against the teeth
Pitch/Register,tinny,Musical,harmonica,campground,a high-register note played through a small plastic harmonica
Pitch/Register,tinny,Musical,tin whistle,meadow,a shrill breathy note from a small nickel-plated whistle
Pitch/Register,tinny,Musical,kazoo,playground,a buzzing vibration from a thin plastic kazoo
Pitch/Register,tinny,Musical,tambourine,theater,the light jingle of a tambourine with small aluminum discs
Pitch/Register,tinny,Musical,glockenspiel,museum,a strike on a high steel bar with a hard plastic mallet
Pitch/Register,tinny,Musical,ukulele,beach,a light strum on a small plastic soprano ukulele
Pitch/Register,tinny,Musical,banjo,farmhouse,a sharp flick on a high-tuned banjo string near the bridge
Pitch/Register,tinny,Musical,spinet,parlor,a thin percussive note on a small spinet piano string
Pitch/Register,tinny,Musical,kalimba,nursery,a light flick on a thin metal tine of a small wooden kalimba
Pitch/Register,tinny,Musical,recorder,classroom,a shrill high-pitched note on a plastic soprano recorder
Pitch/Register,tinny,Musical,cymbals,stage,a light tap on a small high-pitched finger cymbal
Pitch/Register,tinny,Musical,fife,field,a high-pitched trill on a thin wooden fife
Pitch/Register,tinny,Musical,bell,bicycle,a sharp double-ring of a small chrome bicycle bell
Pitch/Register,tinny,Musical,harpsichord,gallery,a light mechanical pluck of a high-pitched harpsichord string
Pitch/Register,tinny,Mechanical,watch,quiet room,the tiny high-pitched ticking of a mechanical wristwatch
Pitch/Register,tinny,Mechanical,gears,workshop,the tiny ticking of a brass escapement in a pocket watch
Pitch/Register,tinny,Mechanical,camera,gallery,the light mechanical click of a small digital camera shutter
Pitch/Register,tinny,Mechanical,stapler,office,the light snap of a small handheld metal stapler
Pitch/Register,tinny,Mechanical,zipper,tent,the light high-pitched slide of a plastic zipper
Pitch/Register,tinny,Mechanical,fan,office,the light high-pitched whir of a small USB desk fan
Pitch/Register,tinny,Mechanical,printer,office,the light rhythmic chirping of a desktop inkjet printer
Pitch/Register,tinny,Mechanical,metronome,music room,the light mechanical tick of a small plastic metronome
Pitch/Register,tinny,Mechanical,lock,bedroom,the light click of a small luggage padlock
Pitch/Register,tinny,Mechanical,scissors,office,the light snip of small metal embroidery scissors
Pitch/Register,tinny,Mechanical,typewriter,attic,the light metallic clack of a toy typewriter key
Pitch/Register,tinny,Mechanical,razor,bathroom,the high-pitched buzz of an electric foil shaver
Pitch/Register,tinny,Mechanical,pen,desk,the light click of a retractable ballpoint pen
Pitch/Register,tinny,Mechanical,lighter,balcony,the light spark of a flint wheel on a small lighter
Pitch/Register,tinny,Mechanical,winch,dock,the light clicking of a small plastic fishing reel
Pitch/Register,tinny,Mechanical,drone,field,the high-pitched whine of a small quadcopter motor
Pitch/Register,tinny,Mechanical,mouse,desk,the light click of a plastic computer mouse button
Pitch/Register,tinny,Mechanical,ruler,classroom,the sharp snap of a plastic ruler against a desk
Pitch/Register,tinny,Environmental,hail,carport,small hail seeds hitting a plastic skylight
Pitch/Register,tinny,Environmental,rain,tent,the light patter of drizzle on a nylon tent fly
Pitch/Register,tinny,Environmental,sand,desert,the light hiss of sand blowing across a glass pane
Pitch/Register,tinny,Environmental,ice,pond,the light tinkling of thin ice fragments breaking
Pitch/Register,tinny,Environmental,twigs,forest,the light snap of a very thin dry twig
Pitch/Register,tinny,Environmental,air,lab,a light hiss of air from a small leaky valve
Pitch/Register,tinny,Environmental,stones,beach,the light clinking of small sea-glass fragments
Pitch/Register,tinny,Environmental,reeds,marsh,the light rattling of thin dry reeds in the wind
Pitch/Register,tinny,Environmental,insects,field,the high-pitched buzz of a single mosquito wing
Pitch/Register,tinny,Environmental,shells,shore,the light tinkling of tiny shells in a receding wave
Pitch/Register,tinny,Environmental,steam,kitchen,a light hiss of steam from a small saucepan
Pitch/Register,tinny,Environmental,snow,porch,the light scrape of a plastic shovel on a thin frost layer
Pitch/Register,tinny,Environmental,fire,campsite,the light crackle of a single dry pine needle burning
Pitch/Register,tinny,Environmental,geology,cave,a light drip of water hitting a thin stalactite
Pitch/Register,tinny,Environmental,wind,keyhole,the high-pitched whistle of wind through a narrow gap
Pitch/Register,tinny,Environmental,grass,meadow,the light rustle of thin dry grass in a breeze
Pitch/Register,tinny,Environmental,bubbles,pond,a single pop of a small air bubble on the surface
Pitch/Register,tinny,Environmental,leaves,garden,the light crunch of a single dry leaf being crushed
Pitch/Register,tinny,Organic,insect,meadow,the high-pitched wing friction of a single cricket
Pitch/Register,tinny,Organic,vocal,hallway,a thin high-pitched whistle through pursed lips
Pitch/Register,tinny,Organic,mouse,attic,the light high-pitched squeak of a small rodent
Pitch/Register,tinny,Organic,bird,garden,the light high-pitched chirp of a small sparrow
Pitch/Register,tinny,Organic,nails,table,the light tap of a fingernail on a plastic surface
Pitch/Register,tinny,Organic,hair,salon,the light snip of a single thin strand of hair
Pitch/Register,tinny,Organic,teeth,quiet room,the light chattering of teeth in a cold room
Pitch/Register,tinny,Organic,wings,orchard,the light high-pitched buzz of a bee's wings
Pitch/Register,tinny,Organic,skin,bathroom,the light friction of a finger sliding on a mirror
Pitch/Register,tinny,Organic,claws,floor,the light clicking of a hamster’s claws on a plastic tray
Pitch/Register,tinny,Organic,bones,museum,the light clatter of tiny fish bones in a metal tray
Pitch/Register,tinny,Organic,scales,terrarium,the light rustle of a small lizard over a dry leaf
Pitch/Register,tinny,Organic,shell,beach,the light crack of a tiny brittle crab shell
Pitch/Register,tinny,Organic,throat,studio,a light clicking sound made with the tip of the tongue
Pitch/Register,tinny,Organic,paws,loft,the light scurry of a spider across a paper sheet
Pitch/Register,tinny,Organic,egg,kitchen,the light crack of a tiny quail eggshell
Pitch/Register,tinny,Organic,bark,forest,the light snap of a thin piece of birch bark
Pitch/Register,tinny,Organic,tongue,room,a light sibilant sound made between the teeth
Pitch/Register,tinny,Domestic,foil,kitchen,the light high-pitched crinkle of thin aluminum foil
Pitch/Register,tinny,Domestic,plastic,pantry,the light rustle of a thin plastic produce bag
Pitch/Register,tinny,Domestic,zipper,bedroom,the light slide of a small metal zipper on a dress
Pitch/Register,tinny,Domestic,coins,laundry,the light clink of two small dimes together
Pitch/Register,tinny,Domestic,silverware,kitchen,a light tap of a thin metal spoon on a glass rim
Pitch/Register,tinny,Domestic,can,pantry,the light metallic ping of a small tin can being tapped
Pitch/Register,tinny,Domestic,keys,entryway,the light jingle of a single key on a small ring
Pitch/Register,tinny,Domestic,glass,dining room,the light ring of a thin-walled juice glass
Pitch/Register,tinny,Domestic,paper,study,the light rustle of a single sheet of tissue paper
Pitch/Register,tinny,Domestic,pins,sewing room,the light clatter of small sewing pins in a metal box
Pitch/Register,tinny,Domestic,lightbulb,garage,the light ping of a small flashlight bulb being tapped
Pitch/Register,tinny,Domestic,jewelry,bedroom,the light slide of a thin gold chain on a dresser
Pitch/Register,tinny,Domestic,window,sunroom,a light tap on a thin pane of glass
Pitch/Register,tinny,Domestic,buttons,laundry,the light clink of small plastic buttons in a jar
Pitch/Register,tinny,Domestic,clock,bedroom,the light high-pitched tick of a travel alarm clock
Pitch/Register,tinny,Domestic,scissors,office,the light snip of scissors through thin cellophane
Pitch/Register,tinny,Domestic,brush,bathroom,the light friction of a toothbrush on a plastic cup
Pitch/Register,tinny,Domestic,curtains,kitchen,the light rustle of a thin lace curtain in a breeze
Pitch/Register,tinny,Electronic,beeper,hospital,the light high-pitched beep of a digital pager
Pitch/Register,tinny,Electronic,headphone,bedroom,the light tinny sound of music leaking from earbuds
Pitch/Register,tinny,Electronic,phone,office,the light high-pitched ringtone of a vintage mobile phone
Pitch/Register,tinny,Electronic,radio,kitchen,the light thin hiss of an AM radio between stations
Pitch/Register,tinny,Electronic,glitch,studio,the light high-pitched click of a digital buffer error
Pitch/Register,tinny,Electronic,laptop,library,the light high-pitched whir of a laptop processor fan
Pitch/Register,tinny,Electronic,speaker,toy,the light tinny voice from a small electronic toy speaker
Pitch/Register,tinny,Electronic,walkie-talkie,park,the light high-pitched static from a handheld radio
Pitch/Register,tinny,Electronic,scanner,store,the light high-pitched beep of a handheld scanner
Pitch/Register,tinny,Electronic,keyboard,office,the light click of a membrane keyboard key
Pitch/Register,tinny,Electronic,alarm,bedroom,the light high-pitched chirp of a digital wrist watch
Pitch/Register,tinny,Electronic,monitor,attic,the light high-frequency ring of a small CRT screen
Pitch/Register,tinny,Electronic,switch,control room,the light click of a small plastic dip switch
Pitch/Register,tinny,Electronic,relay,closet,the light high-pitched click of a small signal relay
Pitch/Register,tinny,Electronic,bitcrush,studio,the light high-pitched fizz of a low-bitrate digital file
Pitch/Register,tinny,Electronic,oscillator,lab,a high-frequency sine wave through a tiny speaker
Pitch/Register,tinny,Electronic,static,radio station,the light high-pitched hiss of filtered white noise
Pitch/Register,tinny,Electronic,buzzer,apartment,the light high-pitched buzz of a small intercom
Pitch/Register,hissing,Musical,flute,recording studio,a stream of air being blown across a flute mouthpiece without a note
Pitch/Register,hissing,Musical,brush,garage,a metal brush sliding across a textured drum head
Pitch/Register,hissing,Musical,cymbals,concert hall,a sustained roll on a suspended cymbal with soft mallets
Pitch/Register,hissing,Musical,violin,chamber,the friction of a bow hair sliding on a muted string
Pitch/Register,hissing,Musical,organ,church,the sound of air escaping from a leaky organ pipe bellows
Pitch/Register,hissing,Musical,shaker,studio,a rhythmic slide of fine sand inside a plastic shaker
