category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a full chord played on a cathedral pipe organ with all stops open
Energy/Dynamics,powerful,Musical,taiko drum,village square,a massive strike on the center of a five-foot taiko drum
Energy/Dynamics,powerful,Musical,concert bass drum,stadium tunnel,a forceful mallet impact on a forty-inch concert bass drum
Energy/Dynamics,powerful,Musical,gong,mountain peak,the initial strike on a heavy bronze tam-tam gong
Energy/Dynamics,powerful,Musical,orchestra,concert hall,the climactic fortissimo swell of a full symphony orchestra
Energy/Dynamics,powerful,Musical,tuba,underground station,a long sustained blast from a large brass tuba
Energy/Dynamics,powerful,Musical,grand piano,hollow hangar,a low-register cluster chord struck with maximum force
Energy/Dynamics,powerful,Musical,timpani,marble hall,a thunderous roll on a pair of thirty-two inch timpani
Energy/Dynamics,powerful,Musical,didgeridoo,deep cave,a deep resonant drone from a eucalyptus didgeridoo
Energy/Dynamics,powerful,Musical,marching band,narrow street,the collective impact of a drum line in a stone alleyway
Energy/Dynamics,powerful,Musical,synthesizer,recording studio,a sub-bass sawtooth wave vibrating a wooden floor
Energy/Dynamics,powerful,Musical,chimes,tiled cathedral,a heavy mallet strike on the largest brass tubular bell
Energy/Dynamics,powerful,Musical,hang drum,stone tunnel,a forceful thumb strike on the center dome of a steel handpan
Energy/Dynamics,powerful,Musical,bagpipes,highland moor,the continuous multi-tonal blast of several bagpipes
Energy/Dynamics,powerful,Musical,cello,cellar,the forceful bowing of a cello's C-string
Energy/Dynamics,powerful,Musical,cymbals,empty warehouse,a violent clash of two large orchestral crash cymbals
Energy/Dynamics,powerful,Musical,surdo drum,parade route,the rhythmic heavy thud of a massive Brazilian surdo drum
Energy/Dynamics,powerful,Musical,organ pedals,church,the deepest note of a pipe organ vibrating the pews
Energy/Dynamics,powerful,Mechanical,jet engine,airport runway,the broad roar of a jet engine at full takeoff thrust
Energy/Dynamics,powerful,Mechanical,wrecking ball,demolition site,a three-ton steel ball impacting a reinforced concrete wall
Energy/Dynamics,powerful,Mechanical,diesel engine,cargo ship,the low-frequency thrum of a ship's massive diesel engine
Energy/Dynamics,powerful,Mechanical,pile driver,riverfront,the heavy hammer of a pile driver hitting a steel casing
Energy/Dynamics,powerful,Mechanical,industrial press,stamping plant,the massive impact of a hydraulic metal press
Energy/Dynamics,powerful,Mechanical,steam whistle,shipyard,a long high-pressure blast from a steam locomotive whistle
Energy/Dynamics,powerful,Mechanical,generator,remote outpost,the continuous heavy drone of a large power generator
Energy/Dynamics,powerful,Mechanical,turbine,hydroelectric dam,the immense steady hum of a massive water turbine
Energy/Dynamics,powerful,Mechanical,bulldozer,earthworks,the guttural idling of a large crawler tractor
Energy/Dynamics,powerful,Mechanical,piston,engine room,the rhythmic heavy thudding of a large marine steam piston
Energy/Dynamics,powerful,Mechanical,conveyor,mining facility,the deep rumble of a rock-crushing conveyor belt
Energy/Dynamics,powerful,Mechanical,drilling rig,oil field,the deep rhythmic thumping of a heavy bore drill
Energy/Dynamics,powerful,Mechanical,elevator motor,skyscraper,the heavy mechanical churning of a lift motor
Energy/Dynamics,powerful,Mechanical,jackhammer,city street,the rapid-fire heavy impacts of a pneumatic drill
Energy/Dynamics,powerful,Mechanical,printing press,newspaper office,the continuous rhythmic churning of a large-scale press
Energy/Dynamics,powerful,Mechanical,air brake,truck stop,the sudden high-pressure release of a semi-truck air brake
Energy/Dynamics,powerful,Mechanical,garage door,warehouse,the rumbling of a massive steel roll-up door
Energy/Dynamics,powerful,Mechanical,crane,dock,the heavy mechanical groaning of a distant ship-to-shore crane
Energy/Dynamics,powerful,Environmental,thunder,open plains,the long rolling boom of a nearby lightning strike
Energy/Dynamics,powerful,Environmental,waterfall,tropical gorge,the continuous heavy roar of a massive waterfall
Energy/Dynamics,powerful,Environmental,ocean,rocky coast,the deep resonant impact of a wave in a sea cave
Energy/Dynamics,powerful,Environmental,landslide,mountain range,the low-frequency rumble of rocks sliding down a slope
Energy/Dynamics,powerful,Environmental,avalanche,alpine ridge,the muffled roar of a snowpack collapsing
Energy/Dynamics,powerful,Environmental,volcano,island,the subterranean deep bubbling of a lava lake
Energy/Dynamics,powerful,Environmental,hurricane,coastline,the overwhelming roar of high-velocity winds
Energy/Dynamics,powerful,Environmental,geyser,volcanic field,the sudden explosive burst of a massive water column
Energy/Dynamics,powerful,Environmental,river,floodplain,the heavy rushing sound of a wide river in flood
Energy/Dynamics,powerful,Environmental,fire,pine forest,the guttural roar of a crown fire in the trees
Energy/Dynamics,powerful,Environmental,tectonics,cavern,the deep subterranean groaning of shifting rock plates
Energy/Dynamics,powerful,Environmental,storm,harbor,the low-pitched whistling of wind through ship rigging
Energy/Dynamics,powerful,Environmental,glacier,fjord,the deep boom of a calving ice block hitting the water
Energy/Dynamics,powerful,Environmental,mudslide,ravine,the heavy thud of a clay slope collapsing
Energy/Dynamics,powerful,Environmental,sandstorm,desert,the continuous blasting of sand against a stone wall
Energy/Dynamics,powerful,Environmental,flood,valley,the heavy churning of water and debris in a gorge
Energy/Dynamics,powerful,Environmental,iceberg,ocean,the deep complex creaking of a massive iceberg rolling
Energy/Dynamics,powerful,Environmental,cave collapse,underground,the thud of a heavy boulder falling onto soft earth
Energy/Dynamics,powerful,Organic,lion,savanna,the deep harmonically dense roar of a male lion
Energy/Dynamics,powerful,Organic,elephant,bush,the piercing high-volume trumpet call of a bull elephant
