category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a pipe organ sustaining a full-pedal note in a stone basilica
Energy/Dynamics,powerful,Musical,grand piano,ballroom,a grand piano chord being struck in the lowest octave
Energy/Dynamics,powerful,Musical,taiko drum,temple,a massive taiko drum hit with a heavy wooden mallet
Energy/Dynamics,powerful,Musical,gong,canyon,a large bronze gong being struck and echoing off rock walls
Energy/Dynamics,powerful,Musical,double bass,jazz club,a double bass playing a sustained low note with a heavy bow
Energy/Dynamics,powerful,Musical,tuba,hallway,a tuba blowing a long pedal note in a resonant corridor
Energy/Dynamics,powerful,Musical,timpani,orchestra pit,a timpani drum roll reaching a massive crescendo
Energy/Dynamics,powerful,Musical,cymbals,stadium,a pair of orchestral cymbals clashed together at full force
Energy/Dynamics,powerful,Musical,didgeridoo,outback,a didgeridoo vibrating with a deep rhythmic drone
Energy/Dynamics,powerful,Musical,snare drum,parade,a high-tension snare drum hit with a heavy wooden stick
Energy/Dynamics,powerful,Musical,bells,tower,a set of carillon bells ringing out from a high belfry
Energy/Dynamics,powerful,Musical,cello,cellar,a quartet of cellos playing a dark chord in a stone room
Energy/Dynamics,powerful,Musical,horns,theatre,a brass section playing a fortissimo fanfare
Energy/Dynamics,powerful,Musical,djembe,forest,a deep bass stroke on a large goatskin drum in a clearing
Energy/Dynamics,powerful,Musical,dulcimer,attic,a hammered dulcimer being played with heavy leather mallets
Energy/Dynamics,powerful,Musical,accordion,subway,the low drones of a large accordion in a concrete tunnel
Energy/Dynamics,powerful,Musical,koto,garden,a koto string being plucked with a heavy ivory plectrum
Energy/Dynamics,powerful,Musical,harp,conservatory,a harp glissando sweeping through the lowest strings
Energy/Dynamics,powerful,Mechanical,diesel engine,harbor,a massive marine diesel engine idling at a deep-sea port
Energy/Dynamics,powerful,Mechanical,steam hammer,foundry,an industrial steam hammer forging a block of iron
Energy/Dynamics,powerful,Mechanical,pile driver,construction site,a heavy pile driver hitting a steel beam into the earth
Energy/Dynamics,powerful,Mechanical,jet engine,tarmac,a commercial jet engine idling on a runway
Energy/Dynamics,powerful,Mechanical,hydraulic ram,scrap yard,a hydraulic press crushing a car frame
Energy/Dynamics,powerful,Mechanical,locomotive,train yard,a steam locomotive venting high-pressure steam
Energy/Dynamics,powerful,Mechanical,turbine,dam,a massive water turbine spinning deep inside a concrete dam
Energy/Dynamics,powerful,Mechanical,generator,power plant,a backup diesel generator vibrating a concrete floor
Energy/Dynamics,powerful,Mechanical,printing press,print shop,a high-speed rotary press churning at midnight
Energy/Dynamics,powerful,Mechanical,conveyor,mining site,a heavy rubber conveyor belt moving tons of coal
Energy/Dynamics,powerful,Mechanical,winch,shipyard,a heavy ship's winch tensing under a massive load
Energy/Dynamics,powerful,Mechanical,compactor,recycling center,a trash compactor crushing a load of metal
Energy/Dynamics,powerful,Mechanical,pumpjack,oil field,a large beam pumpjack thumping in a desert
Energy/Dynamics,powerful,Mechanical,crane,skyscraper,a tower crane's winch straining to lift a steel beam
Energy/Dynamics,powerful,Mechanical,ventilation,tunnel,a massive exhaust fan spinning at low speed in a road tunnel
Energy/Dynamics,powerful,Mechanical,millstone,watermill,two large stones grinding grain in a wooden mill
Energy/Dynamics,powerful,Mechanical,safe,bank vault,a heavy steel vault door swinging on its hinges
Energy/Dynamics,powerful,Mechanical,dredger,harbor,a mechanical bucket dredging mud from a harbor floor
Energy/Dynamics,powerful,Environmental,thunder,open plains,a distant roll of thunder moving across a flat horizon
Energy/Dynamics,powerful,Environmental,waterfall,jungle,a massive waterfall crashing into a deep rocky basin
Energy/Dynamics,powerful,Environmental,ocean surf,cliffs,heavy waves crashing against the base of a hollow cliff
Energy/Dynamics,powerful,Environmental,wind,desert,a gale-force wind howling across open sand dunes
Energy/Dynamics,powerful,Environmental,avalanche,mountain,a massive snow slide roaring down a glacial valley
Energy/Dynamics,powerful,Environmental,earthquake,seismic zone,a low subterranean grumble during a tremor
Energy/Dynamics,powerful,Environmental,rain,rooftop,heavy monsoon rain hitting a corrugated tin roof
Energy/Dynamics,powerful,Environmental,volcano,island,the subterranean rumbling of an active volcanic crater
Energy/Dynamics,powerful,Environmental,river,canyon,a flooded river rushing through a narrow stone gorge
Energy/Dynamics,powerful,Environmental,glacier,arctic,a massive ice shelf calving into the ocean
Energy/Dynamics,powerful,Environmental,landslide,quarry,a boulder tumbling down a steep gravel slope
Energy/Dynamics,powerful,Environmental,mudpot,volcanic park,thick mud bubbles bursting in a geothermal pool
Energy/Dynamics,powerful,Environmental,lava,rift valley,molten lava flowing into a deep fissure
