category,tag,domain,source,environment,scenario
Processing,distorted,Musical,flute,meadow,a wooden flute being overblown until the air column breaks and rasps
Processing,distorted,Musical,cello,chapel,a cello string being bowed with a cracked wooden bow under heavy pressure
Processing,distorted,Musical,piano,ballroom,a grand piano key being struck so hard the internal mechanism rattles
Processing,distorted,Musical,snare drum,studio,a snare drum with a loose rattling strainer being struck sharply
Processing,distorted,Musical,trumpet,alley,a brass trumpet player forcing air through a partially blocked mouthpiece
Processing,distorted,Musical,guitar,garage,an electric guitar string vibrating against a loose metal bridge screw
Processing,distorted,Musical,harmonica,train,a harmonica being blown with maximum lung pressure into a small metal cup
Processing,distorted,Musical,tambourine,club,a tambourine with rusted jingles being shaken vigorously
Processing,distorted,Musical,violin,attic,a violin string being bowed with a dry horsehair bow missing its rosin
Processing,distorted,Musical,gong,vault,a bronze gong being struck while its edge is touching a stone wall
Processing,distorted,Musical,marimba,hall,a marimba bar with a hairline fracture being struck with a hard mallet
Processing,distorted,Musical,accordion,plaza,an accordion playing with a tear in the leather bellows
Processing,distorted,Musical,saxophone,nook,a baritone saxophone reed splitting while a loud note is sustained
Processing,distorted,Musical,harp,closet,a harp string snapping and recoiling against the wooden body
Processing,distorted,Musical,recorder,orchard,a plastic recorder being blown until the tone breaks into a high-pitched squeal
Processing,distorted,Musical,banjo,porch,a banjo string being plucked so hard it hits the fretboard repeatedly
Processing,distorted,Musical,xylophone,school,a xylophone bar being struck while resting on a hard metal surface
Processing,distorted,Musical,celesta,nursery,a celesta chime being struck while the internal damper is failing
Processing,distorted,Mechanical,speaker,workshop,a loudspeaker cone with a large tear in the paper vibrating
Processing,distorted,Mechanical,engine,garage,a loose metal heat shield rattling on an idling diesel engine
Processing,distorted,Mechanical,gears,mill,large metal gears with stripped teeth grinding against each other
Processing,distorted,Mechanical,fan,office,a desk fan with a bent metal guard vibrating violently
Processing,distorted,Mechanical,drill,site,a high-speed drill bit binding and screeching in a hardened metal plate
Processing,distorted,Mechanical,pump,basement,a water pump cavitating and thumping in a dry pipe
Processing,distorted,Mechanical,lathe,factory,a metal lathe taking an uneven cut from a wobbling steel rod
Processing,distorted,Mechanical,typewriter,attic,a typewriter key striking the platen through a clump of tangled ribbon
Processing,distorted,Mechanical,winch,dock,a rusted winch drum creaking and groaning under extreme tension
Processing,distorted,Mechanical,conveyor,warehouse,a conveyor belt motor straining and humming under an oversized load
Processing,distorted,Mechanical,stapler,office,a stapler mechanism jamming and clicking repeatedly
Processing,distorted,Mechanical,shutter,house,a metal window blind rattling in its track during a storm
Processing,distorted,Mechanical,piston,shop,a piston ring scraping against a scarred cylinder wall
Processing,distorted,Mechanical,ratchet,hanger,a ratchet wrench clicking with a broken internal spring
Processing,distorted,Mechanical,clock,tower,the internal chime of a clock tower hitting a cracked bell
Processing,distorted,Mechanical,mixer,kitchen,an electric hand mixer struggling through a bowl of thick clay
Processing,distorted,Mechanical,projector,booth,a 16mm film strip fluttering and hitting the projector gate
Processing,distorted,Mechanical,printer,office,a dot-matrix printer head scraping against a jammed piece of paper
Processing,distorted,Environmental,wind,cliffs,gale force winds vibrating a thin loose metal wire on a fence
Processing,distorted,Environmental,thunder,valley,thunder shaking the thin glass window panes of a remote cabin
Processing,distorted,Environmental,waterfall,gorge,the roar of a waterfall echoing through a narrow metal pipe
Processing,distorted,Environmental,fire,woods,a forest fire crackling through a patch of dry resinous pine
Processing,distorted,Environmental,waves,pier,ocean waves crashing and vibrating the hollow metal structure of a pier
Processing,distorted,Environmental,ice,lake,a sheet of ice buckling and shattering under a heavy weight
Processing,distorted,Environmental,mud,bog,thick mud bubbling and plopping through a layer of dry crust
Processing,distorted,Environmental,sand,desert,a sandstorm sandblasting a sheet of corrugated iron
Processing,distorted,Environmental,geyser,park,steam hissing through a vent partially blocked by mineral deposits
Processing,distorted,Environmental,tide,cave,the surge of the tide compressing air in a narrow rock fissure
Processing,distorted,Environmental,avalanche,slope,the roar of a snow avalanche hitting a stand of frozen trees
Processing,distorted,Environmental,lava,tube,lava churning and popping inside a narrow volcanic tunnel
Processing,distorted,Environmental,rain,roof,heavy rain hitting a loose sheet of tin on a barn roof
Processing,distorted,Environmental,shale,ridge,a slide of jagged shale fragments grinding down a rocky slope
Processing,distorted,Environmental,bamboo,jungle,bamboo stalks splintering and cracking in a tropical gale
Processing,distorted,Environmental,mist,fjord,a foghorn sounding through a layer of freezing ice crystals
Processing,distorted,Environmental,roots,forest,tree roots cracking a concrete sidewalk from underneath
Processing,distorted,Environmental,thistle,field,dry thistles being crushed and scraped against a stone wall
Processing,distorted,Organic,voice,hall,a person screaming until their vocal cords strain and break
Processing,distorted,Organic,growl,den,a large animal growling while its face is pressed into the mud
Processing,distorted,Organic,teeth,room,a person grinding their teeth together with maximum force
Processing,distorted,Organic,joint,attic,a person's knuckles cracking with a dry abrasive snap
Processing,distorted,Organic,chewing,kitchen,a person crunching on a mouthful of hard dry cereal
Processing,distorted,Organic,throat,nook,a person clearing their throat with a long rasping sound
Processing,distorted,Organic,tongue,mouth,a person making a loud clicking sound with a very dry mouth
Processing,distorted,Organic,heartbeat,room,a human heartbeat racing and thumping during high stress
Processing,distorted,Organic,breath,face,a person breathing heavily through a congested airway
Processing,distorted,Organic,wings,barn,a large bird's wings hitting a wooden rafter during a struggle
Processing,distorted,Organic,claws,tree,a squirrel's claws scratching a metal ventilation duct rapidly
Processing,distorted,Organic,beak,woods,a woodpecker striking a hollow metal pole instead of a tree
Processing,distorted,Organic,scales,desert,a snake's scales rasping over a piece of coarse sandpaper
Processing,distorted,Organic,insect,garden,a large beetle's shell vibrating against a hollow plastic tub
Processing,distorted,Organic,frog,marsh,a bullfrog croaking while submerged in thick muddy water
Processing,distorted,Organic,cough,closet,a person in a fit of dry hacking coughs in a small room
Processing,distorted,Organic,stomach,den,a stomach growling with a loud resonant gurgle after a meal
Processing,distorted,Organic,mouse,attic,a mouse scurrying across a pile of loose dry tinfoil
Processing,distorted,Domestic,blender,kitchen,an electric blender blade catching on a hard piece of frozen fruit
Processing,distorted,Domestic,vacuum,room,a vacuum cleaner suctioning a loose piece of thin plastic
Processing,distorted,Domestic,kettle,kitchen,a kettle whistling while the spout is partially obstructed
Processing,distorted,Domestic,garbage disposal,sink,a disposal unit grinding a metal spoon in a sink
Processing,distorted,Domestic,radiator,hall,a steam radiator knocking and banging in a metal housing
Processing,distorted,Domestic,drawer,office,a metal filing cabinet drawer being forced open on a rusted track
Processing,distorted,Domestic,toaster,nook,the heating element of a toaster buzzing and arcing slightly
Processing,distorted,Domestic,door,entry,a wooden door creaking and dragging across a concrete floor
Processing,distorted,Domestic,cabinet,pantry,a cupboard door rattling in its frame during a heavy wind
Processing,distorted,Domestic,can,kitchen,a tin can being crushed slowly by a heavy metal weight
Processing,distorted,Domestic,zipper,closet,a metal zipper catching and grinding on a piece of thick fabric
Processing,distorted,Domestic,bottle,cellar,a glass bottle vibrating against others on a moving wooden shelf
Processing,distorted,Domestic,rug,yard,a heavy rug being beaten with a splintered wooden stick
Processing,distorted,Domestic,iron,laundry,a steam iron hissing and spitting water onto a hot plate
Processing,distorted,Domestic,fan,bedroom,a floor fan with a loose motor housing humming loudly
Processing,distorted,Domestic,pot,stove,a lid rattling violently on a pot of boiling water
Processing,distorted,Domestic,shutter,store,a metal security shutter being lowered and catching on a rail
Processing,distorted,Domestic,staple,desk,a staple being removed from a stack of paper with a metal tool
Processing,distorted,Electronic,radio,den,a transistor radio being tuned slightly away from a strong station
Processing,distorted,Electronic,amplifier,garage,a bass amplifier humming with the gain knob turned past its limit
Processing,distorted,Electronic,speaker,lab,a speaker diaphragm vibrating at its maximum physical excursion
Processing,distorted,Electronic,taser,gym,the rapid-fire electrical crackle of a taser with a low battery
Processing,distorted,Electronic,neon,diner,a neon sign flickering and buzzing with a sharp irregular edge
Processing,distorted,Electronic,flash,studio,a camera flash tube firing with a muffled pop inside a case
Processing,distorted,Electronic,modem,office,the screech of a dial-up modem handshaking through a noisy line
Processing,distorted,Electronic,short,attic,a short circuit sparking inside a metal junction box
Processing,distorted,Electronic,transformer,pole,a power transformer humming with a bright metallic rattle
Processing,distorted,Electronic,buzzer,entry,a piezoelectric buzzer sounding with an unstable voltage
Processing,distorted,Electronic,hard drive,server,a hard drive head clicking and grinding against the platter
Processing,distorted,Electronic,synthesizer,booth,a synthesizer playing a square wave with a resonant filter overload
Processing,distorted,Electronic,breaker,hall,a circuit breaker buzzing and arcing before it flips
Processing,distorted,Electronic,led,panel,a sign with flickering lights humming with a jittery rate
Processing,distorted,Electronic,fan,laptop,a laptop cooling fan whirring with a worn-out bearing
Processing,distorted,Electronic,static,radio,the sound of atmospheric static from an untuned radio receiver
Processing,distorted,Electronic,phone,table,a cell phone vibrating against a loose metal plate on a desk
Processing,distorted,Electronic,coil,museum,a tesla coil emitting a growling electrical discharge
Processing,overdriven,Musical,trumpet,hall,a brass trumpet being played with maximum lung pressure on a high note
Processing,overdriven,Musical,saxophone,club,a baritone saxophone playing a harsh overblown growl in a jazz club
Processing,overdriven,Musical,flute,meadow,a wooden flute blown so hard the tone jumps to the next partial
Processing,overdriven,Musical,piano,room,a piano string vibrating with extreme force after a fortissimo hit
Processing,overdriven,Musical,cello,chapel,a cello bow being drawn across the string with excessive speed and weight
Processing,overdriven,Musical,harmonica,porch,a harmonica player drawing air through the reeds at full strength
Processing,overdriven,Musical,guitar,garage,an electric guitar string vibrating against a pickup's magnet
Processing,overdriven,Musical,snare drum,studio,a snare drum being struck with a high-velocity rimshot
Processing,overdriven,Musical,timpani,stage,a timpani drum head being struck with maximum force using wood mallets
Processing,overdriven,Musical,gong,vault,a large bronze gong struck until the metal begins to distort its own ring
Processing,overdriven,Musical,accordion,plaza,an accordion being played with rapid aggressive bellows movements
Processing,overdriven,Musical,bagpipes,highlands,bagpipes drones being filled with maximum air pressure
Processing,overdriven,Musical,tambourine,car,a tambourine being struck sharply with a fist against the rim
Processing,overdriven,Musical,recorder,orchard,a plastic recorder playing a piercing note at its physical limit
Processing,overdriven,Musical,banjo,cabin,a banjo string being plucked and released with maximum tension
Processing,overdriven,Musical,xylophone,school,a xylophone bar struck with a hard brass mallet at full force
Processing,overdriven,Musical,celesta,nursery,a celesta chime struck so hard the internal hammer bounces
Processing,overdriven,Musical,harp,closet,the lowest harp string being plucked with a sudden snapping motion
Processing,overdriven,Mechanical,chainsaw,forest,a chainsaw engine roaring at maximum rpm as it bites into wood
Processing,overdriven,Mechanical,jet turbine,runway,a jet engine spooling up to its maximum thrust limit on a runway
Processing,overdriven,Mechanical,jackhammer,street,a pneumatic jackhammer hitting a concrete slab at full power
Processing,overdriven,Mechanical,drill,workshop,a high-speed electric drill whirring at its maximum possible speed
Processing,overdriven,Mechanical,saw,woodshop,a circular saw whining loudly as it forces its way through a knot
Processing,overdriven,Mechanical,grinder,garage,an angle grinder screeching as it is pressed hard against steel
Processing,overdriven,Mechanical,pump,basement,a high-pressure water pump humming at its thermal limit
Processing,overdriven,Mechanical,lathe,factory,a metal lathe Taking a heavy cut that causes the motor to groan
Processing,overdriven,Mechanical,winch,dock,an electric winch winding a cable while the motor is stalling
Processing,overdriven,Mechanical,conveyor,mine,a conveyor belt motor humming loudly while carrying an extreme load
