category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Musical,silver bell,snowy field,a silver bell ringing in a quiet snowy field
Clarity/Definition,clear,Musical,triangle,concert hall,a steel triangle being struck once in a resonant hall
Clarity/Definition,clear,Musical,piccolo flute,mountain peak,a piccolo flute playing a high staccato note
Clarity/Definition,clear,Musical,harpsichord,library,a single harpsichord key being plucked
Clarity/Definition,clear,Musical,classical guitar,meadow,a nylon guitar string being plucked with a fingernail
Clarity/Definition,clear,Musical,glockenspiel,nursery,a glockenspiel bar being struck with a hard mallet
Clarity/Definition,clear,Musical,xylophone,studio,a rosewood xylophone playing a rapid scale
Clarity/Definition,clear,Musical,trumpet,rooftop,a trumpet playing a sharp fanfare note
Clarity/Definition,clear,Musical,mandolin,porch,a mandolin string being flicked with a plastic pick
Clarity/Definition,clear,Musical,violin,attic,a violin playing a high harmonic on the e-string
Clarity/Definition,clear,Musical,celesta,gallery,a celesta playing a sparkling arpeggio
Clarity/Definition,clear,Musical,handbell,abbey,a polished brass handbell ringing in a stone room
Clarity/Definition,clear,Musical,ukulele,beach,a ukulele string being plucked near the bridge
Clarity/Definition,clear,Musical,kalimba,greenhouse,a metal kalimba tine being flicked and released
Clarity/Definition,clear,Musical,banjo,farmyard,a banjo being plucked with a metal fingerpick
Clarity/Definition,clear,Musical,soprano sax,canyon,a soprano saxophone holding a steady high note
Clarity/Definition,clear,Musical,cymbals,jazz club,a ride cymbal being tapped with a wooden drumstick
Clarity/Definition,clear,Musical,tambourine,festival,a tambourine jingle being struck once
Clarity/Definition,clear,Mechanical,bicycle bell,suburban street,a bicycle bell ringing on a quiet morning
Clarity/Definition,clear,Mechanical,clockwork,workshop,small brass gears clicking in a dry workshop
Clarity/Definition,clear,Mechanical,typewriter,office,a vintage typewriter key striking a clean sheet of paper
Clarity/Definition,clear,Mechanical,camera shutter,studio,a mechanical camera shutter firing at high speed
Clarity/Definition,clear,Mechanical,metronome,music room,a mechanical metronome ticking at a moderate tempo
Clarity/Definition,clear,Mechanical,lock mechanism,vault,a tumbler lock clicking open in a steel vault
Clarity/Definition,clear,Mechanical,sewing machine,sewing room,a sewing machine needle pulsing through silk
Clarity/Definition,clear,Mechanical,telegraph key,station,a telegraph key sending a fast series of dits and dahs
Clarity/Definition,clear,Mechanical,stapler,classroom,a small desktop stapler clicking onto paper
Clarity/Definition,clear,Mechanical,wind-up toy,playroom,a tin wind-up toy walking on a wooden floor
Clarity/Definition,clear,Mechanical,film projector,cinema,the shutter of an 8mm projector clicking
Clarity/Definition,clear,Mechanical,lathe,machine shop,a metal lathe shaving a thin strip of aluminum
Clarity/Definition,clear,Mechanical,cash register,diner,a mechanical cash register bell ringing
Clarity/Definition,clear,Mechanical,fishing reel,lakeside,a metal fishing reel spinning after a cast
Clarity/Definition,clear,Mechanical,lighter,porch,a metal zippo lighter being flicked open
Clarity/Definition,clear,Mechanical,slot machine,casino,the mechanical stop of a single slot machine reel
Clarity/Definition,clear,Mechanical,egg timer,kitchen,a mechanical egg timer ticking on a granite counter
Clarity/Definition,clear,Mechanical,stopwatch,gymnasium,a mechanical stopwatch being started with a click
Clarity/Definition,clear,Environmental,water drop,cave,a single water drop hitting a still pool in a cavern
Clarity/Definition,clear,Environmental,icicle,frozen lake,water dripping onto a frozen icicle
Clarity/Definition,clear,Environmental,dry twig,forest,a single dry twig snapping in a quiet wood
Clarity/Definition,clear,Environmental,pebble,quarry,a small pebble bouncing once on a flat granite slab
Clarity/Definition,clear,Environmental,hail,window,a single large hailstone hitting a glass pane
Clarity/Definition,clear,Environmental,lightning,plain,a sharp crack of lightning in a dry desert
Clarity/Definition,clear,Environmental,ice,pond,a thin sheet of ice splintering on a frozen pond
Clarity/Definition,clear,Environmental,leaves,path,a dry leaf skittering across a paved courtyard
Clarity/Definition,clear,Environmental,pine cone,deck,a heavy pine cone falling onto a wooden deck
Clarity/Definition,clear,Environmental,acorn,hollow log,a single acorn hitting a hollow log
Clarity/Definition,clear,Environmental,frost,field,frost-covered grass snapping under a light step
Clarity/Definition,clear,Environmental,shale,cliff,a small shard of shale hitting a rock ledge
Clarity/Definition,clear,Environmental,mist,lake,a single ripple of water hitting a metal pier
Clarity/Definition,clear,Environmental,bubble,bog,a single gas bubble bursting on a still swamp surface
Clarity/Definition,clear,Environmental,thistle,meadow,a dry thistle pod snapping open in the wind
Clarity/Definition,clear,Environmental,stalactite,cavern,a water drop hitting a dry stone floor
Clarity/Definition,clear,Environmental,river,rapid,a small splash of water hitting a smooth boulder
Clarity/Definition,clear,Environmental,wind,fence,wind whistling through a single wire of a fence
Clarity/Definition,clear,Organic,songbird,canopy,a songbird whistling a high melody in a forest
Clarity/Definition,clear,Organic,cricket,night field,a single cricket chirping in a midnight field
Clarity/Definition,clear,Organic,finger snap,study,a person snapping their fingers once in a quiet room
Clarity/Definition,clear,Organic,bat,cave,a bat emitting a sharp ultrasonic click
Clarity/Definition,clear,Organic,tongue click,kitchen,a person making a sharp tongue click
Clarity/Definition,clear,Organic,beak,woods,a woodpecker tapping once on a dry cedar trunk
Clarity/Definition,clear,Organic,claws,tile floor,a small dog's claws clicking on a tile floor
Clarity/Definition,clear,Organic,teeth,bathroom,a person snapping their incisors together once
Clarity/Definition,clear,Organic,scales,desert,a snake's scales clicking against a dry rock
Clarity/Definition,clear,Organic,insect,garden,a dragonfly's wings humming as it hovers
Clarity/Definition,clear,Organic,fingernails,table,fingernails tapping once on a wooden table
Clarity/Definition,clear,Organic,bone,museum,two dry bones clinking together in a vault
Clarity/Definition,clear,Organic,wings,attic,a single bird taking flight with a sharp flap
Clarity/Definition,clear,Organic,shell,beach,a small seashell clicking against a stone in the tide
Clarity/Definition,clear,Organic,throat,library,a sharp quiet throat clearing
Clarity/Definition,clear,Organic,voice,theatre,a soprano singing a single staccato note
Clarity/Definition,clear,Organic,seed pod,meadow,a dry seed pod popping open
Clarity/Definition,clear,Organic,paws,porch,a cat's claws snagging once on a wooden floor
Clarity/Definition,clear,Domestic,wine glass,dining room,a wine glass being tapped with a silver spoon
