category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,brass triangle,orchestra hall,a steel beater striking a brass triangle in an orchestra hall
Material/Source,metallic,Musical,steel strings,recording studio,a plectrum plucking a heavy steel guitar string in a recording studio
Material/Source,metallic,Musical,ride cymbal,jazz club,a wooden drumstick tapping a bronze ride cymbal in a jazz club
Material/Source,metallic,Musical,tubular bells,cathedral,a rawhide mallet striking a steel tubular bell in a cathedral
Material/Source,metallic,Musical,glockenspiel,quiet study,a hard plastic mallet striking a glockenspiel bar in a study
Material/Source,metallic,Musical,handbells,chapel,a silver handbell being rung in a stone chapel
Material/Source,metallic,Musical,banjo,open barn,a banjo being played with metal fingerpicks in an open barn
Material/Source,metallic,Musical,harpsichord,grand ballroom,a metal string being plucked by a harpsichord jack in a ballroom
Material/Source,metallic,Musical,kalimba,garden,a metal tine of a kalimba being flicked in a garden
Material/Source,metallic,Musical,tambourine,stage,the metal jingles of a tambourine clashing together on a stage
Material/Source,metallic,Musical,cowbell,mountain meadow,a metal cowbell being struck by a drumstick in a meadow
Material/Source,metallic,Musical,crotales,concert hall,a brass mallet striking a crotale in a concert hall
Material/Source,metallic,Musical,steel drum,beach,a rubber-tipped mallet striking a steel pan drum on a beach
Material/Source,metallic,Musical,finger cymbals,dance studio,two small metal finger cymbals clinking together in a studio
Material/Source,metallic,Musical,jaw harp,porch,a metal jaw harp being plucked between the teeth on a porch
Material/Source,metallic,Musical,sitar,temple,the wire strings of a sitar vibrating in a stone temple
Material/Source,metallic,Musical,trumpet,courtyard,a brass trumpet playing a loud fanfare in a courtyard
Material/Source,metallic,Musical,vibraphone,jazz club,a vibraphone being played with the motor-driven fans on in a club
Material/Source,metallic,Mechanical,clock gears,workshop,the ticking of small brass gears in a watchmaker shop
Material/Source,metallic,Mechanical,socket wrench,garage,the metallic clicking of a ratchet wrench in a garage
Material/Source,metallic,Mechanical,lathe,machine shop,a metal lathe cutting a thin strip of steel in a shop
Material/Source,metallic,Mechanical,typewriter,office,the metallic strike of a typewriter hammer against a paper roller
Material/Source,metallic,Mechanical,bicycle bell,park,a small metal bicycle bell ringing twice in a park
Material/Source,metallic,Mechanical,handcuffs,police station,the ratcheting of steel handcuffs in a police station
Material/Source,metallic,Mechanical,staple gun,workshop,a staple gun firing a metal fastener into a wooden board
Material/Source,metallic,Mechanical,cash register,diner,the bell of a vintage cash register ringing in a diner
Material/Source,metallic,Mechanical,fishing reel,lakeside,the metallic click of a fishing reel bail closing by a lake
Material/Source,metallic,Mechanical,key duplicator,hardware store,a key duplicator grinding a brass blank in a store
Material/Source,metallic,Mechanical,winch,shipyard,a steel cable clicking as it is wound onto a metal winch
Material/Source,metallic,Mechanical,crane,harbor,the mechanical groan of a crane lifting a shipping container
Material/Source,metallic,Mechanical,stamping press,factory,the heavy thud of a metal stamping press in a factory
Material/Source,metallic,Mechanical,impact wrench,auto shop,the rapid hammering of a pneumatic impact wrench in a shop
Material/Source,metallic,Mechanical,sewing machine,tailor shop,the rapid clicking of a sewing machine needle in a shop
Material/Source,metallic,Mechanical,elevator,hotel,the metallic clunk of an elevator door closing in a hotel
Material/Source,metallic,Mechanical,locomotive,railway yard,the rhythmic clanking of steel wheels on a railway track
Material/Source,metallic,Mechanical,turbine,power plant,the high-pitched whine of a metal turbine in a power plant
Material/Source,metallic,Environmental,hail,tin shed,hailstones bouncing off a corrugated metal roof in a yard
Material/Source,metallic,Environmental,sand,desert,sand grains sandblasting a metal sign during a windstorm
Material/Source,metallic,Environmental,rock,quarry,a piece of flint striking a metal shovel in a quarry
Material/Source,metallic,Environmental,wind,shipwreck,wind whistling through a rusted metal hull on a beach
Material/Source,metallic,Environmental,debris,alleyway,a metal can rolling down a cobblestone alleyway
Material/Source,metallic,Environmental,rain,greenhouse,raindrops tapping on a metal greenhouse frame
Material/Source,metallic,Environmental,thunder,canyon,a thunderclap echoing off the walls of a deep rock canyon
Material/Source,metallic,Environmental,icicles,winter forest,frozen icicles clinking against a metal pole in a forest
Material/Source,metallic,Environmental,geyser,volcanic field,steam hissing through a metal pipe in a geothermal area
Material/Source,metallic,Environmental,lava,volcano,molten lava hitting a metal plate on a volcanic slope
Material/Source,metallic,Environmental,pebbles,shoreline,small pebbles hitting a metal pier piling in the surf
Material/Source,metallic,Environmental,driftwood,beach,a piece of driftwood hitting a metal buoy on a shore
Material/Source,metallic,Environmental,sleet,car roof,sleet tapping rapidly against a metal car roof in a storm
Material/Source,metallic,Environmental,obsidian,lava field,thin shards of volcanic glass clinking on a metal ledge
Material/Source,metallic,Environmental,fire,wilderness,the metallic crackle of a metal drum expanding in a fire
Material/Source,metallic,Environmental,limestone,quarry,a piece of limestone shattering against a metal grate
Material/Source,metallic,Environmental,reeds,marsh,dry reeds clattering against a metal fence in a marsh
Material/Source,metallic,Environmental,glacier,arctic,ice grinding against the metal hull of a ship in the arctic
Material/Source,metallic,Organic,horseshoes,cobblestone street,the metallic thud of horseshoes on a cobblestone street
Material/Source,metallic,Organic,bird claws,tile floor,the metallic clicking of a bird's claws on a hard tile floor
Material/Source,metallic,Organic,beetle shell,attic,a hard-shelled beetle scuttling across a metal pipe in an attic
Material/Source,metallic,Organic,rattlesnake,desert,the metallic rattle of a snake's tail in the desert scrub
Material/Source,metallic,Organic,teeth,cold basement,teeth chattering rapidly in a cold basement
Material/Source,metallic,Organic,scales,reptile house,snake scales rubbing against a metal mesh in an enclosure
Material/Source,metallic,Organic,bones,museum,dry bones clinking together in a museum display case
Material/Source,metallic,Organic,chick,coop,the high-pitched peep of a chick near a metal feeder
Material/Source,metallic,Organic,wasp,window,a wasp buzzing its wings against a metal window frame
Material/Source,metallic,Organic,shrimp,reef,the sharp metallic snap of a pistol shrimp in a coral reef
Material/Source,metallic,Organic,crab,beach,a crab's claws clicking together on a sandy beach
Material/Source,metallic,Organic,beak,farmyard,a chicken's beak tapping against a metal water bowl
