category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,pipe organ,cathedral,a pipe organ playing a full-voiced chord in a vast stone cathedral
Space/Dimension,wide,Musical,orchestra,concert hall,a symphony orchestra performing a fortissimo passage on a grand stage
Space/Dimension,wide,Musical,gong,mountain peak,a massive bronze gong being struck and ringing out over a valley
Space/Dimension,wide,Musical,kettledrum,stadium,a timpani drum roll echoing across an open-air sports arena
Space/Dimension,wide,Musical,brass choir,chapel,a brass ensemble playing a polyphonic hymn in a vaulted stone chapel
Space/Dimension,wide,Musical,church bells,village square,a set of large bronze church bells tolling across a wide valley
Space/Dimension,wide,Musical,alphorn,mountain meadow,an alphorn being blown toward a distant mountain range
Space/Dimension,wide,Musical,cymbals,amphitheater,a pair of orchestral cymbals crashing in an ancient outdoor theater
Space/Dimension,wide,Musical,piano,ballroom,a grand piano being played with the sustain pedal in an empty ballroom
Space/Dimension,wide,Musical,choir,basilica,a hundred-voice choir singing a resonant chord in a basilica
Space/Dimension,wide,Musical,didgeridoo,canyon,a didgeridoo being played in a deep sandstone canyon
Space/Dimension,wide,Musical,bagpipes,highland cliff,a set of bagpipes playing on a windy cliff overlooking the sea
Space/Dimension,wide,Musical,harp,marble lobby,a harp glissando echoing in a multi-story hotel lobby
Space/Dimension,wide,Musical,taiko drum,parade ground,a massive taiko drum being struck during an outdoor festival
Space/Dimension,wide,Musical,tambura,shrine,a constant harmonic drone of a tambura in a large temple hall
Space/Dimension,wide,Musical,synthesizer,desert,a multi-oscillator synth pad being played through speakers in a desert
Space/Dimension,wide,Musical,flute,valley,a silver flute playing a melodic line across a resonant valley
Space/Dimension,wide,Musical,handpan,subway station,a handpan being played in a large empty transit hub
Space/Dimension,wide,Mechanical,diesel engine,harbor,a massive container ship engine idling in a wide bay
Space/Dimension,wide,Mechanical,steam locomotive,train station,a locomotive releasing a huge cloud of steam on an outdoor platform
Space/Dimension,wide,Mechanical,wind turbine,wind farm,a large wind turbine blade slicing through the air in a flat field
Space/Dimension,wide,Mechanical,jet engine,tarmac,a commercial jet engine spooling up on a wide airport runway
Space/Dimension,wide,Mechanical,pile driver,construction site,a heavy pile driver striking a steel beam in an open construction lot
Space/Dimension,wide,Mechanical,hydraulic press,factory,a massive industrial press slamming down in a high-ceilinged warehouse
Space/Dimension,wide,Mechanical,winch,dockside,a heavy-duty shipyard winch spooling a thick cable in the open air
Space/Dimension,wide,Mechanical,generator,power plant,the steady roar of a large backup generator in an industrial zone
Space/Dimension,wide,Mechanical,excavator,quarry,the engine roar of a heavy excavator echoing in a stone quarry
Space/Dimension,wide,Mechanical,conveyor,warehouse,a complex automated conveyor system running in a massive depot
Space/Dimension,wide,Mechanical,turbine,hydroelectric dam,a massive water turbine humming in a large concrete hall
Space/Dimension,wide,Mechanical,printing press,plant,a large-scale printing press churning through rolls of paper in a factory
Space/Dimension,wide,Mechanical,crane,shipyard,the groaning of a massive shipyard crane lifting a container
Space/Dimension,wide,Mechanical,shredder,recycling center,an industrial shredder processing scrap metal in an open yard
Space/Dimension,wide,Mechanical,compressor,industrial site,a large air compressor system cycling in an outdoor facility
Space/Dimension,wide,Mechanical,ventilation fan,tunnel,a giant industrial fan whirring at the mouth of a long tunnel
Space/Dimension,wide,Mechanical,piston,mill,a large steam piston reciprocating in an expansive old mill
Space/Dimension,wide,Mechanical,hammer,shipyard,a sledgehammer striking a thick steel hull in a dry dock
Space/Dimension,wide,Environmental,thunder,prairie,a massive roll of thunder echoing across a vast open plain
Space/Dimension,wide,Environmental,ocean wave,shoreline,a large wave crashing against a long sandy beach
Space/Dimension,wide,Environmental,waterfall,gorge,the deep and constant roar of a massive waterfall in a wide gorge
Space/Dimension,wide,Environmental,wind,pine forest,a steady gale howling through a dense forest of pines
Space/Dimension,wide,Environmental,avalanche,mountain peak,the overwhelming roar of a snow slide moving down a mountain
Space/Dimension,wide,Environmental,fire,forest,the roar and crackle of a large forest fire in a wooded valley
Space/Dimension,wide,Environmental,rain,rainforest,a heavy tropical downpour hitting a wide jungle canopy
Space/Dimension,wide,Environmental,geyser,thermal park,a massive geyser erupting and splashing into an open field
Space/Dimension,wide,Environmental,landslide,canyon,a large rockslide tumbling down a wide mountain canyon
Space/Dimension,wide,Environmental,river,flooded valley,the heavy rush of a flooded river moving through a wide plain
Space/Dimension,wide,Environmental,glacier,arctic,the deep resonant groaning of a moving ice sheet in a polar bay
