category,tag,domain,source,environment,scenario
Density/Complexity,sparse,Musical,triangle,cathedral,a single strike of a steel triangle echoing in a massive stone cathedral
Density/Complexity,sparse,Musical,piano,library,a lone piano key being pressed and held in a quiet library
Density/Complexity,sparse,Musical,cello,basement,a single pizzicato pluck on a cello string in a concrete basement
Density/Complexity,sparse,Musical,tuning fork,laboratory,a steel tuning fork vibrating after being struck in a silent lab
Density/Complexity,sparse,Musical,bass drum,stadium,a single muffled strike on a large bass drum in an empty stadium
Density/Complexity,sparse,Musical,wood block,theatre,one sharp tap on a wooden block from center stage
Density/Complexity,sparse,Musical,flute,meadow,a single short breath through a wooden flute in a wide meadow
Density/Complexity,sparse,Musical,cymbals,hallway,two finger cymbals clinking together once in a tiled hallway
Density/Complexity,sparse,Musical,harp,gallery,a single harp string being plucked in a high-ceilinged art gallery
Density/Complexity,sparse,Musical,cowbell,mountain,a single clank of a metal cowbell on a silent mountain slope
Density/Complexity,sparse,Musical,gong,monastery,a large gong being struck once with a soft mallet in a monastery
Density/Complexity,sparse,Musical,tambourine,desert,a single jingle of a tambourine in the middle of a desert
Density/Complexity,sparse,Musical,harpsichord,parlor,a lone harpsichord note ringing out in a small parlor
Density/Complexity,sparse,Musical,recorder,forest,a short high-pitched note on a plastic recorder in a quiet forest
Density/Complexity,sparse,Musical,snare,garage,a single rimshot on a snare drum in an empty garage
Density/Complexity,sparse,Musical,chimes,zen garden,one metal chime striking another in a still zen garden
Density/Complexity,sparse,Musical,banjo,porch,a banjo string being snapped once on a quiet porch
Density/Complexity,sparse,Musical,xylophone,classroom,a single wooden bar of a xylophone being struck in a classroom
Density/Complexity,sparse,Mechanical,clock,study,the single click of a mechanical wall clock in a quiet study
Density/Complexity,sparse,Mechanical,typewriter,attic,a single typewriter key striking the paper in a dusty attic
Density/Complexity,sparse,Mechanical,stapler,office,a desktop stapler clicking shut once in a silent office
Density/Complexity,sparse,Mechanical,camera,wildlife preserve,the mechanical shutter of a camera clicking once in the woods
Density/Complexity,sparse,Mechanical,metronome,music room,a single tick of a mechanical metronome in a practice room
Density/Complexity,sparse,Mechanical,switch,hallway,a plastic light switch being flipped in a long hallway
Density/Complexity,sparse,Mechanical,latch,vault,the heavy metal latch of a safe clicking shut in a basement
Density/Complexity,sparse,Mechanical,gears,museum,one tooth of a large brass gear engaging in a museum display
Density/Complexity,sparse,Mechanical,relay,exchange,a single mechanical relay clicking in a telephone exchange
Density/Complexity,sparse,Mechanical,valve,factory,a pneumatic valve releasing a short burst of air on a factory floor
Density/Complexity,sparse,Mechanical,hammer,workshop,a single hammer strike on a steel nail in a quiet workshop
Density/Complexity,sparse,Mechanical,pen,library,a retractable pen being clicked once in a silent library
Density/Complexity,sparse,Mechanical,piston,engine room,a single cycle of a small steam piston in a lab
Density/Complexity,sparse,Mechanical,winch,dock,one click of a metal winch pawl on a harbor pier
Density/Complexity,sparse,Mechanical,bell,train station,a single ring of a service bell on a wooden counter
Density/Complexity,sparse,Mechanical,lock,gate,a key turning once in a heavy iron lock on a garden gate
Density/Complexity,sparse,Mechanical,staple gun,upholstery shop,a single firing of a staple gun into a wooden frame
