category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,kick drum,stadium,a felt-headed mallet striking a large kick drum in an empty stadium
Attack/Transient,punchy,Musical,floor tom,studio,a wooden drumstick hitting the center of a floor tom
Attack/Transient,punchy,Musical,pizzicato bass,jazz club,a thick double bass string being plucked forcefully in a jazz club
Attack/Transient,punchy,Musical,conga,beach,a hand striking the head of a tuned conga drum on a sandy beach
Attack/Transient,punchy,Musical,timpani,concert hall,a timpani being struck once with a hard felt mallet
Attack/Transient,punchy,Musical,piano,ballroom,a staccato chord played on the lower keys of a grand piano
Attack/Transient,punchy,Musical,djembe,park,a sharp palm strike on the edge of a goatskin djembe
Attack/Transient,punchy,Musical,snare drum,parade ground,a high-tension snare drum being struck with a thick wooden stick
Attack/Transient,punchy,Musical,cello,conservatory,a cello string being plucked aggressively in a rehearsal room
Attack/Transient,punchy,Musical,bongo drums,rooftop,a pair of small bongo drums being played with firm finger strikes
Attack/Transient,punchy,Musical,tabla,temple,a rhythmic strike on the center of a dayan drum in a stone temple
Attack/Transient,punchy,Musical,slap bass,garage,an electric bass string being slapped with a thumb against the fretboard
Attack/Transient,punchy,Musical,taiko drum,shrine,a massive taiko drum being struck with thick oak bachi
Attack/Transient,punchy,Musical,marching drum,alleyway,a tenor marching drum being struck in a narrow brick alleyway
Attack/Transient,punchy,Musical,guitar,porch,the wooden body of an acoustic guitar being struck by a palm
Attack/Transient,punchy,Musical,xylophone,school,a hard rubber mallet hitting a thick rosewood xylophone bar
Attack/Transient,punchy,Musical,cowbell,stadium,a heavy metal cowbell being struck with a drumstick
Attack/Transient,punchy,Musical,pan drum,meadow,a steel pan drum being struck sharply with a rubber-tipped mallet
Attack/Transient,punchy,Mechanical,pneumatic nailer,construction site,a pneumatic nail gun firing a steel fastener into a wooden stud
Attack/Transient,punchy,Mechanical,piston,engine room,a heavy steel piston firing inside a low-speed marine engine
Attack/Transient,punchy,Mechanical,stapler,office,a heavy-duty metal stapler being slammed down on a stack of paper
Attack/Transient,punchy,Mechanical,jackhammer,city street,the initial impact of a jackhammer bit hitting a concrete sidewalk
Attack/Transient,punchy,Mechanical,punch press,factory,a metal punch press stamping a hole through a sheet of steel
Attack/Transient,punchy,Mechanical,shutter,studio,the mechanical mirror slap of a vintage medium-format camera
Attack/Transient,punchy,Mechanical,valve,shipyard,a high-pressure steam valve snapping shut in a boiler room
Attack/Transient,punchy,Mechanical,relay,power station,a large industrial electrical relay clicking into place
Attack/Transient,punchy,Mechanical,typewriter,library,a manual typewriter key striking the platen with force
Attack/Transient,punchy,Mechanical,air compressor,garage,the sudden burst of air from a compressor relief valve
Attack/Transient,punchy,Mechanical,door latch,vault,the heavy steel bolt of a bank vault snapping shut
Attack/Transient,punchy,Mechanical,hammer,workshop,a ball-peen hammer striking a thick anvil
Attack/Transient,punchy,Mechanical,clocks,museum,the heavy mechanical tick of a tower clock escapement
Attack/Transient,punchy,Mechanical,sorting machine,post office,a mechanical arm sorting a heavy package into a bin
Attack/Transient,punchy,Mechanical,industrial fan,warehouse,the sudden startup kick of a massive industrial fan motor
Attack/Transient,punchy,Mechanical,ratchet,shipyard,a large pneumatic ratchet tightening a bolt on a hull
Attack/Transient,punchy,Mechanical,cannon,fort,a ceremonial black powder cannon being fired on a stone rampart
Attack/Transient,punchy,Mechanical,sewing machine,textile mill,an industrial sewing machine needle piercing thick denim
Attack/Transient,punchy,Environmental,thunder,mountain,a sudden sharp thunderclap echoing off a granite cliff face
Attack/Transient,punchy,Environmental,hail,car,a large hailstone bouncing off the metal roof of a parked car
Attack/Transient,punchy,Environmental,ice,frozen lake,a heavy rock falling and cracking a thick sheet of ice
Attack/Transient,punchy,Environmental,waves,sea wall,a single large wave slamming against a hollow concrete sea wall
Attack/Transient,punchy,Environmental,boulder,quarry,a limestone boulder hitting the ground after a short fall
Attack/Transient,punchy,Environmental,geyser,volcanic field,a sudden burst of steam and water from a small geyser vent
Attack/Transient,punchy,Environmental,lightning,field,the immediate crack of a lightning strike in an open field
Attack/Transient,punchy,Environmental,avalanche,valley,the impact of a large snow mass hitting a valley floor
Attack/Transient,punchy,Environmental,water drop,cave,a single heavy water drop hitting a resonant stalagmite
Attack/Transient,punchy,Environmental,tree,forest,a dead oak tree trunk hitting the forest floor
Attack/Transient,punchy,Environmental,mud,swamp,a heavy object being dropped into a thick mud pit
Attack/Transient,punchy,Environmental,rain,tin shed,a sudden large raindrop hitting a corrugated tin roof
Attack/Transient,punchy,Environmental,geology,canyon,a slab of sandstone breaking off a cliff and hitting the ground
Attack/Transient,punchy,Environmental,river,waterfall,the heavy thud of a log hitting a rock in a waterfall
Attack/Transient,punchy,Environmental,wind,desert,a sudden powerful gust of wind hitting a taut canvas tent
Attack/Transient,punchy,Environmental,iceberg,arctic,a chunk of ice falling from a glacier into the ocean
Attack/Transient,punchy,Environmental,thaw,woods,a large clump of snow falling from a high branch onto a deck
Attack/Transient,punchy,Environmental,fire,campsite,a pocket of sap exploding inside a burning cedar log
Attack/Transient,punchy,Environmental,sand,dune,a heavy leather boot stomping onto a packed sand dune
Attack/Transient,punchy,Organic,chest,gym,a person thumping their chest during a workout
Attack/Transient,punchy,Organic,footstep,hallway,a heavy leather boot stomping on a wooden floorboard
Attack/Transient,punchy,Organic,hand clap,theatre,a single loud hand clap echoing in an empty theatre
Attack/Transient,punchy,Organic,hooves,bridge,a horse's hoof hitting a wooden bridge at a gallop
Attack/Transient,punchy,Organic,wings,barn,a large owl flapping its wings once to take flight
Attack/Transient,punchy,Organic,vocal,den,"a sudden deep ""huf"" sound from a large dog"
Attack/Transient,punchy,Organic,fist,boxing ring,a boxing glove hitting a heavy leather bag
Attack/Transient,punchy,Organic,tail,living room,a large dog's tail thumping against a wooden cabinet
Attack/Transient,punchy,Organic,heartbeat,medical room,a single amplified heartbeat pulse through a speaker
Attack/Transient,punchy,Organic,beak,orchard,a woodpecker's beak striking a hollow tree trunk
Attack/Transient,punchy,Organic,paws,porch,a large bear's paw hitting a wooden porch
