category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,triangle,concert hall,a steel triangle being struck with a metal beater in a quiet hall
Material/Source,metallic,Musical,finger cymbals,dance studio,two small brass finger cymbals clinking together during a dance
Material/Source,metallic,Musical,steel drum,beach,a chrome-plated steel drum being struck with a rubber-tipped mallet
Material/Source,metallic,Musical,chimes,bell tower,a set of tubular orchestral chimes ringing in a stone tower
Material/Source,metallic,Musical,trumpet,parade ground,a brass trumpet being set down on a metal music stand
Material/Source,metallic,Musical,glockenspiel,classroom,a metal mallet hitting the high bars of a glockenspiel
Material/Source,metallic,Musical,mandolin,porch,the thin steel strings of a mandolin being strummed quickly
Material/Source,metallic,Musical,cowbell,pasture,a heavy iron cowbell clanking against a steel fence post
Material/Source,metallic,Musical,harpsichord,gallery,the internal metal mechanism of a harpsichord plucking a string
Material/Source,metallic,Musical,tambourine,festival,the small metal zils of a tambourine jingling during a strike
Material/Source,metallic,Musical,handpan,cave,a steel handpan being played with rapid finger taps in a cavern
Material/Source,metallic,Musical,guitar strings,studio,a new set of steel guitar strings being stretched and plucked
Material/Source,metallic,Musical,celesta,theatre,the metal plates of a celesta being struck by internal hammers
Material/Source,metallic,Musical,banjo,farmyard,the metal tone ring of a banjo vibrating during a fast roll
Material/Source,metallic,Musical,sitar,temple,the sympathetic wire strings of a sitar humming in a shrine
Material/Source,metallic,Musical,gong,monastery,a large bronze gong vibrating after being hit with a heavy mallet
Material/Source,metallic,Musical,harp wire,atrium,the highest wire strings of a concert harp being plucked
Material/Source,metallic,Musical,bell,village,a heavy bronze church bell tolling slowly in a valley
Material/Source,metallic,Mechanical,watch gears,repair shop,the ticking of tiny brass gears inside a mechanical pocket watch
Material/Source,metallic,Mechanical,anvil,forge,a heavy hammer striking a solid steel anvil in a blacksmith shop
Material/Source,metallic,Mechanical,typewriter,library,the metal hammers of a manual typewriter hitting the paper roller
Material/Source,metallic,Mechanical,piston,engine room,a small pneumatic metal piston firing in a high-speed machine
Material/Source,metallic,Mechanical,drill bit,workshop,a steel drill bit spinning against a thick aluminum plate
Material/Source,metallic,Mechanical,lathe,machine shop,a metal lathe shaving a spiral of steel from a rotating rod
Material/Source,metallic,Mechanical,wrench,garage,a heavy socket wrench clicking as it tightens a steel bolt
Material/Source,metallic,Mechanical,stapler,office,a heavy-duty metal stapler clicking shut on a stack of paper
Material/Source,metallic,Mechanical,lock,vault,the internal brass pins of a lock clicking as a key turns
Material/Source,metallic,Mechanical,coin sorter,bank,a silver coin sliding down a steel chute in a sorting machine
Material/Source,metallic,Mechanical,shutter,photography studio,the mechanical metal shutter of a vintage film camera snapping
Material/Source,metallic,Mechanical,jackhammer,city street,the rapid impact of a steel bit on a reinforced concrete slab
Material/Source,metallic,Mechanical,crane,shipyard,a heavy metal winch cable straining and clicking under a load
Material/Source,metallic,Mechanical,printing press,basement,the rhythmic clanking of a metal letterpress machine in operation
Material/Source,metallic,Mechanical,chain link,playground,a thin metal chain rattling against a steel pole in the wind
Material/Source,metallic,Mechanical,elevator,skyscraper,the metallic slide of heavy elevator doors closing in a shaft
Material/Source,metallic,Mechanical,engine,auto shop,the rhythmic metallic tapping of a car engine with a loose valve
Material/Source,metallic,Mechanical,generator,utility site,the high-speed whir of a large metal turbine in a power plant
Material/Source,metallic,Environmental,flint,campsite,a spark being struck from a piece of flint hitting a steel striker
Material/Source,metallic,Environmental,tin roof,farm,heavy hail stones bouncing off a corrugated metal roof on a barn
Material/Source,metallic,Environmental,iron ore,quarry,heavy rocks containing iron ore tumbling down a steep granite slope
Material/Source,metallic,Environmental,silver vein,mine,a pickaxe striking a vein of native silver in a rocky tunnel
Material/Source,metallic,Environmental,copper sheet,rooftop,a thin sheet of copper roofing rattling in a strong windstorm
Material/Source,metallic,Environmental,lead weight,pier,a heavy lead fishing sinker hitting a metal boat deck
Material/Source,metallic,Environmental,aluminum shard,recycling plant,a pile of aluminum cans being shifted by a metal shovel
Material/Source,metallic,Environmental,zinc gutter,house,rainwater splashing loudly inside a thin zinc downspout
Material/Source,metallic,Environmental,platinum rod,laboratory,two high-purity platinum rods being tapped together in a clean room
Material/Source,metallic,Environmental,cobalt crust,ocean floor,a robotic arm snapping a piece of cobalt crust from a seabed
Material/Source,metallic,Environmental,bronze statue,park,a heavy metal coin hitting the base of a bronze statue
Material/Source,metallic,Environmental,gold nugget,stream,a large gold nugget clinking against a steel pan in a river
Material/Source,metallic,Environmental,nickel plate,factory,a stack of nickel-plated sheets sliding against one another
Material/Source,metallic,Environmental,mercury,lab,a heavy liquid mercury drop hitting a stainless steel tray
Material/Source,metallic,Environmental,meteorite,museum,a small iron meteorite being tapped with a metal rod
Material/Source,metallic,Environmental,pyrite,woods,two pieces of iron pyrite being struck together in a forest
Material/Source,metallic,Environmental,magnesium flare,sky,the sizzling of a burning magnesium flare falling through the air
Material/Source,metallic,Environmental,steel cable,bridge,a thick suspension cable humming in a steady gale
Material/Source,metallic,Organic,beetle,pantry,the clicking of a beetle's hard wing cases on a metal shelf
Material/Source,metallic,Organic,teeth,bathroom,the sharp clicking of human teeth together during a shiver
Material/Source,metallic,Organic,claws,tile,a dog's claws tapping rapidly on a ceramic floor in a hallway
Material/Source,metallic,Organic,crab pincer,tide pool,a crab's hardened shell pincer snapping shut in a rocky pool
Material/Source,metallic,Organic,snail shell,garden,a snail shell clinking against a stone on a garden path
Material/Source,metallic,Organic,bone,kitchen,a small dry chicken bone snapping on a ceramic plate
Material/Source,metallic,Organic,antler,tundra,two reindeer antlers clashing together during a brief scuffle
Material/Source,metallic,Organic,scale,terrarium,the rustle of a lizard's scales against a glass wall
Material/Source,metallic,Organic,cicada,orchard,the high-frequency buzzing of a cicada's abdominal membranes
Material/Source,metallic,Organic,bat,cave,the ultrasonic clicks of a bat echoing in a limestone cavern
Material/Source,metallic,Organic,shrimp,coral reef,the rapid snapping of pistol shrimp in a tropical reef
Material/Source,metallic,Organic,woodpecker,backyard,a woodpecker drumming rhythmically on a metal bird feeder
Material/Source,metallic,Organic,turtle shell,pond,a turtle's shell bumping against a submerged metal pipe
Material/Source,metallic,Organic,seed pod,meadow,the rattle of dry seeds inside a hardened metallic-textured pod
Material/Source,metallic,Organic,frozen leaf,winter garden,the brittle snap of a frozen leaf hitting a metal bench
Material/Source,metallic,Organic,chitin,jungle,the clicking of a giant centipede's legs on a hollow log
Material/Source,metallic,Organic,beak,forest,a bird's beak tapping sharply on a hollow metal sign
Material/Source,metallic,Organic,joint,clinic,the mechanical clicking of an artificial hip joint during a walk
Material/Source,metallic,Domestic,spoon,kitchen,a stainless steel spoon tapping against a ceramic bowl
Material/Source,metallic,Domestic,keys,entryway,a large ring of brass keys jingling in a person's hand
Material/Source,metallic,Domestic,scissors,sewing room,metal scissors snipping through a piece of crisp paper
Material/Source,metallic,Domestic,foil,kitchenette,a sheet of aluminum foil being crinkled into a tight ball
Material/Source,metallic,Domestic,toaster,kitchen,the heavy metal spring of a toaster popping up after use
Material/Source,metallic,Domestic,whisk,bakery,a wire whisk hitting the side of a stainless steel mixing bowl
Material/Source,metallic,Domestic,spray nozzle,bathroom,the nozzle of a metal hairspray can being depressed
Material/Source,metallic,Domestic,bottle cap,pantry,a metal bottle cap being removed with a handheld opener
Material/Source,metallic,Domestic,zipper,closet,a metal zipper being pulled up quickly on a heavy jacket
Material/Source,metallic,Domestic,thimble,workroom,a metal thimble tapping against a wooden sewing table
Material/Source,metallic,Domestic,jewelry,bedroom,a gold necklace sliding across a glass dresser top
Material/Source,metallic,Domestic,silver tray,dining room,a silver tray being set down on a marble sideboard
