category,tag,domain,source,environment,scenario
Density/Complexity,sparse,Musical,triangle,cathedral,a single triangle strike echoing in a vast stone cathedral
Density/Complexity,sparse,Musical,piano,library,a solitary piano key being pressed and allowed to decay in a quiet library
Density/Complexity,sparse,Musical,bass drum,stadium,a single concert bass drum hit in an empty stadium
Density/Complexity,sparse,Musical,violin,attic,a lone violin harmonic played in a dusty attic
Density/Complexity,sparse,Musical,chimes,meadow,a single chime movement in a light breeze over a meadow
Density/Complexity,sparse,Musical,cymbal,studio,a soft cymbal tap with a felt mallet in a dampened room
Density/Complexity,sparse,Musical,recorder,cave,a single staccato note from a wooden recorder in a limestone cave
Density/Complexity,sparse,Musical,harp,hallway,a single harp string being plucked in a long hallway
Density/Complexity,sparse,Musical,timpani,theatre,a solitary timpani stroke at the back of a dark theatre
Density/Complexity,sparse,Musical,guitar,bedroom,a single nylon guitar string being plucked in a bedroom
Density/Complexity,sparse,Musical,woodblock,gymnasium,a single woodblock strike in an empty gymnasium
Density/Complexity,sparse,Musical,flute,mountaintop,a lone flute note floating across a mountain peak
Density/Complexity,sparse,Musical,gong,temple,the final fading resonance of a large gong in a temple
Density/Complexity,sparse,Musical,cello,cellar,a single pizzicato cello note in a damp cellar
Density/Complexity,sparse,Musical,tambourine,park,a single jingle of a tambourine in a quiet park
Density/Complexity,sparse,Musical,glockenspiel,nursery,a single glockenspiel note ringing in a nursery
Density/Complexity,sparse,Musical,banjo,porch,a solitary banjo pluck on a quiet porch
Density/Complexity,sparse,Musical,bell,square,a single distant bell tolling once in a town square
Density/Complexity,sparse,Mechanical,clock,study,a mechanical wall clock ticking once every second in a study
Density/Complexity,sparse,Mechanical,typewriter,office,a single typewriter key striking paper in a quiet office
Density/Complexity,sparse,Mechanical,metronome,music room,a mechanical metronome ticking slowly in a music room
Density/Complexity,sparse,Mechanical,camera,studio,a single mechanical camera shutter click in a studio
Density/Complexity,sparse,Mechanical,lock,vault,a single tumbler clicking into place in a steel vault
Density/Complexity,sparse,Mechanical,stapler,classroom,a single staple being driven into a stack of paper
Density/Complexity,sparse,Mechanical,switch,basement,a single heavy toggle switch being flipped in a basement
Density/Complexity,sparse,Mechanical,lighter,porch,a metal lighter being flicked once on a porch
Density/Complexity,sparse,Mechanical,printer,library,a single mechanical feed click from a laser printer
Density/Complexity,sparse,Mechanical,lathe,workshop,a single metal shaving falling from a manual lathe
Density/Complexity,sparse,Mechanical,relay,lab,a single electrical relay clicking in a research lab
Density/Complexity,sparse,Mechanical,gear,museum,a single tooth of a large brass gear engaging
Density/Complexity,sparse,Mechanical,timer,kitchen,a single mechanical click from a kitchen timer
Density/Complexity,sparse,Mechanical,solenoid,factory,a single solenoid pulse in a quiet factory wing
Density/Complexity,sparse,Mechanical,door closer,hallway,a pneumatic door closer hissing once as it engages
Density/Complexity,sparse,Mechanical,projector,cinema,a single frame click from a film projector
