category,tag,domain,source,environment,scenario
Warmth/Body,warm,Musical,nylon guitar,conservatory,a nylon-string guitar being fingerpicked in a quiet conservatory
Warmth/Body,warm,Musical,french horn,concert hall,a french horn playing a long sustained note in a concert hall
Warmth/Body,warm,Musical,cello,carpeted room,a cello playing a slow melody on the G-string in a carpeted room
Warmth/Body,warm,Musical,marimba,theatre,a marimba being played with soft yarn mallets in a theatre
Warmth/Body,warm,Musical,bassoon,wooded glen,a bassoon sounding a low register note in a wooded glen
Warmth/Body,warm,Musical,upright bass,jazz club,an upright bass being plucked softly in a smoky jazz club
Warmth/Body,warm,Musical,flute,meadow,a wooden flute playing a low breathy tone in a meadow
Warmth/Body,warm,Musical,harmonica,campfire,a harmonica being played softly by a campfire
Warmth/Body,warm,Musical,handpan,cave,a handpan being struck with the pads of the fingers in a cave
Warmth/Body,warm,Musical,euphonium,stately home,a euphonium playing a lyrical passage in a stately home
Warmth/Body,warm,Musical,vibraphone,music lounge,a vibraphone with felt mallets ringing out in a lounge
Warmth/Body,warm,Musical,oud,courtyard,an oud being strummed gently in a stone courtyard
Warmth/Body,warm,Musical,cor anglais,orchard,a cor anglais playing a mournful solo in an orchard
Warmth/Body,warm,Musical,organ,chapel,a pipe organ playing with the wood-flute stops engaged in a chapel
Warmth/Body,warm,Musical,viola,library,a viola playing a slow vibrato note in a library
Warmth/Body,warm,Musical,accordion,cobblestone street,an accordion playing a low chord on a cobblestone street
Warmth/Body,warm,Musical,duduk,mountain pass,a duduk playing a sustained note in a mountain pass
Warmth/Body,warm,Musical,lute,gallery,a lute being played softly in a tapestry-lined gallery
Warmth/Body,warm,Warm,Mechanical,radiator,bedroom
Warmth/Body,warm,Mechanical,engine,garage,a vintage car engine idling at low revolutions in a garage
Warmth/Body,warm,Mechanical,conveyor,factory,a thick leather conveyor belt moving slowly over rollers
Warmth/Body,warm,Mechanical,furnace,basement,a gas furnace igniting with a soft roar in a basement
Warmth/Body,warm,Mechanical,fan,attic,a large wooden ceiling fan whirring on a low setting
Warmth/Body,warm,Mechanical,pulley,barn,a thick hemp rope sliding over a wooden pulley in a barn
Warmth/Body,warm,Mechanical,clock,study,a large wooden grandfather clock ticking rhythmically in a study
Warmth/Body,warm,Mechanical,printing press,workshop,an old letterpress machine thumping steadily in a workshop
Warmth/Body,warm,Mechanical,mill,countryside,wooden millstones grinding grain in a watermill
Warmth/Body,warm,Mechanical,pump,well house,a manual water pump being operated slowly in a well house
Warmth/Body,warm,Mechanical,lathe,woodshop,a wood lathe turning a piece of mahogany in a woodshop
Warmth/Body,warm,Mechanical,sewing machine,parlor,a vintage treadle sewing machine pulsing in a parlor
Warmth/Body,warm,Mechanical,boiler,utility room,a cast iron boiler humming in a utility room
Warmth/Body,warm,Mechanical,gears,clock tower,large brass gears turning slowly in a clock tower
Warmth/Body,warm,Mechanical,loom,weaver cottage,a wooden handloom being operated in a weaver's cottage
Warmth/Body,warm,Mechanical,winch,dockside,a heavy rope winch spooling slowly on a dockside
Warmth/Body,warm,Mechanical,typewriter,library,a typewriter striking a thick sheet of paper in a library
Warmth/Body,warm,Mechanical,bellows,blacksmith shop,large leather bellows pushing air into a forge
Warmth/Body,warm,Environmental,fire,campsite,the steady glow and crackle of thick oak logs in a campfire
Warmth/Body,warm,Environmental,hot spring,volcanic field,thick water bubbling in a geothermal hot spring
Warmth/Body,warm,Environmental,wind,pine forest,a gentle breeze blowing through a dense pine forest
Warmth/Body,warm,Environmental,rain,tropical garden,large raindrops hitting broad tropical leaves in a garden
Warmth/Body,warm,Environmental,mud,geyser basin,thick mud plopping in a geothermal mud pot
Warmth/Body,warm,Environmental,water,rocky pool,water swirling in a deep natural rock pool
Warmth/Body,warm,Environmental,leaves,autumn woods,walking through a thick pile of dry oak leaves
Warmth/Body,warm,Environmental,sand,desert,wind blowing sand across a high dune at sunset
Warmth/Body,warm,Environmental,thunder,plains,distant thunder rolling across the prairie
Warmth/Body,warm,Environmental,ice,lake,a thick sheet of ice groaning on a frozen lake
Warmth/Body,warm,Environmental,earth,garden,a shovel digging into soft damp soil in a garden
Warmth/Body,warm,Environmental,mist,valley,the low-frequency hum of wind moving through a misty valley
Warmth/Body,warm,Environmental,reeds,marsh,dry reeds brushing together in a soft marsh breeze
Warmth/Body,warm,Environmental,waves,beach,gentle waves lapping against a sandy shore
Warmth/Body,warm,Environmental,snow,mountain,a heavy blanket of snow falling from a branch
Warmth/Body,warm,Environmental,geyser,wasteland,the deep underground rumble before a geyser erupts
Warmth/Body,warm,Environmental,hail,orchard,small hailstones falling into deep orchard mulch
Warmth/Body,warm,Environmental,bamboo,grove,bamboo stalks leaning and creaking in a breeze
Warmth/Body,warm,Organic,cat,living room,a large house cat purring on a velvet sofa
Warmth/Body,warm,Organic,human,hallway,a person humming a low melody in a hallway
Warmth/Body,warm,Organic,elephant,savanna,an elephant emitting a low-frequency rumble on the savanna
Warmth/Body,warm,Organic,leopard,jungle,a leopard growling softly in the jungle undergrowth
Warmth/Body,warm,Organic,heartbeat,quiet room,the sound of a steady heartbeat through a chest
Warmth/Body,warm,Organic,breathing,bedroom,the sound of deep rhythmic breathing during sleep
Warmth/Body,warm,Organic,whale,ocean,a humpback whale singing in the deep ocean
Warmth/Body,warm,Organic,wolf,forest,a wolf letting out a low-pitched howl in the woods
Warmth/Body,warm,Organic,owl,barn,an owl hooting in the rafters of a barn
Warmth/Body,warm,Organic,cow,pasture,a cow mooing softly in a grassy pasture
Warmth/Body,warm,Organic,bear,den,a bear snoring in a winter den
Warmth/Body,warm,Organic,dove,garden,a mourning dove cooing in a garden tree
Warmth/Body,warm,Organic,pigeon,city square,a pigeon cooing on a stone ledge
Warmth/Body,warm,Organic,throat,study,a person clearing their throat with a soft sound
Warmth/Body,warm,Organic,gorilla,rainforest,a gorilla hooting softly in the rainforest
Warmth/Body,warm,Organic,toad,pond,a bullfrog croaking in a lily pond
Warmth/Body,warm,Organic,hooves,dirt road,a horse walking slowly on a soft dirt road
Warmth/Body,warm,Organic,hands,theatre,a crowd clapping with cupped hands in a theatre
Warmth/Body,warm,Domestic,stove,kitchen,a pot of thick soup simmering on a gas stove
Warmth/Body,warm,Domestic,kettle,den,a copper kettle starting to hum on a heater
Warmth/Body,warm,Domestic,blanket,bedroom,a heavy wool blanket being shaken over a bed
Warmth/Body,warm,Domestic,rug,living room,walking across a thick shag rug in bare feet
Warmth/Body,warm,Domestic,fireplace,cabin,the roar of a fire in a stone fireplace
Warmth/Body,warm,Domestic,coffee,breakfast nook,coffee dripping into a ceramic carafe
Warmth/Body,warm,Domestic,iron,laundry room,a steam iron pressing a heavy wool coat
Warmth/Body,warm,Domestic,dryer,laundry room,a clothes dryer tumbling towels in a laundry room
Warmth/Body,warm,Domestic,bath,bathroom,water running into a deep clawfoot tub
Warmth/Body,warm,Domestic,door,house,a heavy wooden front door closing with a soft thud
Warmth/Body,warm,Domestic,cabinet,kitchen,a wooden kitchen cabinet door being closed
Warmth/Body,warm,Domestic,sofa,den,someone settling into a large leather armchair
