category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a massive chord played on a grand pipe organ with all stops engaged
Energy/Dynamics,powerful,Musical,timpani,concert hall,a heavy-handed roll on a pair of oversized copper timpani
Energy/Dynamics,powerful,Musical,gong,temple,a full-force mallet strike on a large hand-hammered bronze gong
Energy/Dynamics,powerful,Musical,bass drum,stadium,a high-velocity impact on a five-foot marching bass drum
Energy/Dynamics,powerful,Musical,grand piano,theatre,a low-register sforzando chord struck with the sustain pedal down
Energy/Dynamics,powerful,Musical,taiko drum,shrine,a synchronized strike by four drummers on a massive ceremonial drum
Energy/Dynamics,powerful,Musical,orchestra,warehouse,a sudden full-orchestral tutti hit in a large open space
Energy/Dynamics,powerful,Musical,tuba,rehearsal room,a sustained fortissimo pedal note from a brass tuba
Energy/Dynamics,powerful,Musical,didgeridoo,canyon,a deep resonant drone echoing off sandstone walls
Energy/Dynamics,powerful,Musical,cello,chapel,a heavy-handed bowing of a low-c string on a master-grade cello
Energy/Dynamics,powerful,Musical,chimes,village square,the simultaneous clanging of a dozen large iron church bells
Energy/Dynamics,powerful,Musical,alphorn,alpine valley,a long-distance blast from a ten-foot wooden alpine horn
Energy/Dynamics,powerful,Musical,electric guitar,arena,a low-tuned power chord played through a wall of speakers
Energy/Dynamics,powerful,Musical,bagpipes,highlands,the initial burst of air filling the bag of a great highland pipe
Energy/Dynamics,powerful,Musical,saxophone,jazz club,a distorted overblown note on a baritone saxophone
Energy/Dynamics,powerful,Musical,synthesizer,underground club,a massive sub-bass sawtooth wave pulsing at peak amplitude
Energy/Dynamics,powerful,Musical,marimba,conservatory,a rapid tremolo on the lowest rosewood bars with heavy mallets
Energy/Dynamics,powerful,Musical,harpsichord,chamber,a dense multi-register flourish played with aggressive force
Energy/Dynamics,powerful,Mechanical,jet engine,runway,a twin-engine commercial jet at full throttle during takeoff
Energy/Dynamics,powerful,Mechanical,hydraulic press,factory,a massive steel ram crushing a car frame in a junkyard
Energy/Dynamics,powerful,Mechanical,steam locomotive,train station,the initial chuff of a steam engine pulling a heavy load
Energy/Dynamics,powerful,Mechanical,ship horn,harbor,the low-frequency blast of a container ship's foghorn in a bay
Energy/Dynamics,powerful,Mechanical,crane,shipyard,the groaning of a heavy-duty winch lifting a multi-ton container
Energy/Dynamics,powerful,Mechanical,jackhammer,city street,a pneumatic breaker hammering into a thick reinforced concrete slab
Energy/Dynamics,powerful,Mechanical,turbine,hydroelectric dam,the deep vibration of a massive water-driven electrical turbine
