category,tag,domain,source,environment,scenario
Processing,distorted,Musical,amplifier,garage,an electric guitar string vibrating against a cracked speaker cone
Processing,distorted,Musical,tube amp,stage,a low-tuned bass guitar chord pushing a vacuum tube to its physical limit
Processing,distorted,Musical,violin,studio,a bow being scraped with extreme downward pressure against a steel string
Processing,distorted,Musical,drum skin,warehouse,a high-velocity strike on a snare drum with a loose and rattling rim
Processing,distorted,Musical,trumpet,plaza,a brassy blast through a heavily corroded metal mute
Processing,distorted,Musical,piano,ballroom,the strings of an upright piano vibrating against a loose internal felt strip
Processing,distorted,Musical,cymbals,concert hall,a pair of thin crash cymbals vibrating against a metal stand
Processing,distorted,Musical,synthesizer,nightclub,a square-wave bass pulse overloading a small analog mixer channel
Processing,distorted,Musical,saxophone,jazz club,a growling overblown note from a tenor sax with a chipped reed
Processing,distorted,Musical,tambourine,festival,the frantic shaking of a tambourine with bent and scraping metal jingles
Processing,distorted,Musical,harmonica,porch,a high-pitched note blown through a metal reed blocked by debris
Processing,distorted,Musical,gong,temple,the jagged resonance of a large gong hit with a heavy iron bar
Processing,distorted,Musical,banjo,farmhouse,a steel string snapping against a metal fret during a hard pluck
Processing,distorted,Musical,cello,chapel,a thick gut string being bowed with a dry un-resined bow hair
Processing,distorted,Musical,organ,cathedral,the rattling of a metal pipe sleeve during a loud pedal note
Processing,distorted,Musical,kalimba,patio,a steel tine vibrating against a loose screw on a wooden box
Processing,distorted,Musical,mandolin,cafe,a rapid tremolo on strings that are rubbing against a wooden bridge
Processing,distorted,Musical,bagpipes,highlands,the discordant skirl of a piper forcing air through a narrow reed
Processing,distorted,Mechanical,engine,junkyard,a car motor sputtering and backfiring through a rusted muffler
Processing,distorted,Mechanical,gears,factory,the grinding of a stripped metal gear against a seized bearing
Processing,distorted,Mechanical,drill,workshop,a steel drill bit chattering against a loose aluminum plate
Processing,distorted,Mechanical,lathe,machine shop,a carbide tool vibrating violently against a spinning iron rod
Processing,distorted,Mechanical,chainsaw,forest,a gasoline-powered saw biting into a dry hardwood knot
Processing,distorted,Mechanical,fan,attic,a metal fan blade clipping a wire guard at high speed
Processing,distorted,Mechanical,winch,dockside,the straining groan of a rusted winch under extreme tension
Processing,distorted,Mechanical,shutter,photography,the rapid mechanical fire of a camera with a broken drive
Processing,distorted,Mechanical,compressor,garage,the violent rattling of a loose air compressor tank
Processing,distorted,Mechanical,printing press,newsroom,the chaotic clatter of a high-speed press during a paper jam
Processing,distorted,Mechanical,typewriter,office,a metal typebar hitting a steel frame instead of the platen
Processing,distorted,Mechanical,pulleys,barn,a heavy rope burning through a dry wooden pulley block
Processing,distorted,Mechanical,mixer,bakery,a metal hook grinding against the side of a stainless steel bowl
Processing,distorted,Mechanical,jackhammer,city street,the jarring vibration of a metal bit hitting reinforced rebar
Processing,distorted,Mechanical,conveyor,warehouse,a loose rubber belt flapping against a metal support beam
Processing,distorted,Mechanical,shredder,recycling plant,an industrial shredder crushing a thick metal appliance
Processing,distorted,Mechanical,valves,boiler room,the rhythmic hammering of a steam pipe with trapped air
Processing,distorted,Mechanical,razor,barbershop,the high-frequency vibration of a trimmer with loose blades
Processing,distorted,Environmental,wind,coast,a gale-force wind whistling through the links of a metal fence
Processing,distorted,Environmental,thunder,greenhouse,a massive roll of thunder rattling thin glass window panes
Processing,distorted,Environmental,geyser,volcanic field,pressurized steam screaming through a narrow rusted earth vent
Processing,distorted,Environmental,fire,campsite,the loud popping and snapping of sap-filled cedar logs
Processing,distorted,Environmental,rapids,canyon,white-water churning over jagged volcanic rocks in a gorge
Processing,distorted,Environmental,hail,carport,golf-ball-sized hailstones smashing into a corrugated metal roof
Processing,distorted,Environmental,sandstorm,desert,the abrasive hiss of wind-blown grit hitting a glass bottle
Processing,distorted,Environmental,storm,harbor,the violent clashing of a wooden boat against a metal pier
Processing,distorted,Environmental,ice,lake,the jagged screech of two ice sheets grinding together
Processing,distorted,Environmental,rockfall,quarry,a series of sharp impacts as boulders bounce down a slope
Processing,distorted,Environmental,thaw,arctic,the sharp snapping of a glacier surface under extreme tension
Processing,distorted,Environmental,mist,coast,the constant hiss of sea spray hitting a rusted iron railing
Processing,distorted,Environmental,rain,monsoon,the harsh drumming of heavy rain on a plastic tarp
Processing,distorted,Environmental,branches,woods,two large dead trees rubbing together in a high wind
Processing,distorted,Environmental,lightning,mountaintop,the immediate percussive snap of a static discharge on rock
Processing,distorted,Environmental,echo,cavern,a shout being reflected and broken up by jagged cave walls
Processing,distorted,Environmental,stream,meadow,the turbulent rushing of water over a bed of sharp stones
Processing,distorted,Environmental,avalanche,slope,the sharp cracking of a snow slab before it slides
Processing,distorted,Organic,dog,backyard,the sharp snapping bark of a territorial guard dog
Processing,distorted,Organic,cat,living room,the low guttural hiss and growl of two cats fighting
Processing,distorted,Organic,human,gym,a harsh guttural grunt from a person lifting a heavy weight
Processing,distorted,Organic,wasp,garden,the high-frequency buzzing of a hornet swarm in a hollow tree
