category,tag,domain,source,environment,scenario
Emotional/Subjective,haunting,Musical,bowed double bass,empty stone church,a single sustained double bass note bowed in an empty stone church
Emotional/Subjective,haunting,Musical,pipe organ,ancient cathedral,a low-register pipe organ drone echoing through an ancient cathedral
Emotional/Subjective,haunting,Musical,brass gong,underground vault,a large brass gong wash fading slowly in an underground vault
Emotional/Subjective,haunting,Musical,silver flute,misty mountain pass,a silver flute playing a slow minor melody in a misty mountain pass
Emotional/Subjective,haunting,Musical,concert grand piano,abandoned mansion,a high-pitched piano note decaying in an abandoned mansion ballroom
Emotional/Subjective,haunting,Musical,quartz singing bowl,remote temple,a singing bowl vibrating steadily in a remote mountain temple
Emotional/Subjective,haunting,Musical,celtic harp,curtained parlor,a harp harmonic ringing out in a dimly lit curtained parlor
Emotional/Subjective,haunting,Musical,duduk,rocky canyon,a duduk playing a breathy melody that echoes through a rocky canyon
Emotional/Subjective,haunting,Musical,tubular bells,foggy village,a lone tubular bell tolling through a foggy village square
Emotional/Subjective,haunting,Musical,violin,dusty attic,a violin playing a slow tremolo in a quiet dusty attic
Emotional/Subjective,haunting,Musical,wooden recorder,dense forest,a recorder trill carrying through a dense and dark forest
Emotional/Subjective,haunting,Musical,triangle,tiled hallway,a single triangle strike echoing down a long tiled hallway
Emotional/Subjective,haunting,Musical,marimba,quiet museum,a marimba played with soft mallets in a quiet museum gallery
Emotional/Subjective,haunting,Musical,tuba,concrete tunnel,a tuba playing a low resonant note in a long concrete tunnel
Emotional/Subjective,haunting,Musical,analog synthesizer,industrial loft,a synthesizer playing a slow pulse-width modulated pad in a loft
Emotional/Subjective,haunting,Musical,metal chimes,zen garden,hollow metal chimes clattering slowly in a light breeze
Emotional/Subjective,haunting,Musical,accordion,narrow alleyway,an accordion playing a sustained dissonant chord in a narrow alleyway
Emotional/Subjective,haunting,Musical,mouth harp,deserted campsite,a mouth harp being plucked slowly by a deserted campsite
Emotional/Subjective,haunting,Mechanical,wind turbine,deserted field,an old wind turbine groaning as it turns in a deserted field
Emotional/Subjective,haunting,Mechanical,iron gate,coastal fortress,a heavy iron gate creaking slowly in a coastal fortress
Emotional/Subjective,haunting,Mechanical,factory whistle,abandoned town,a distant steam whistle sounding in an abandoned industrial town
Emotional/Subjective,haunting,Mechanical,clock tower,village square,a large clock tower mechanism clicking before striking the hour
Emotional/Subjective,haunting,Mechanical,steam engine,train yard,the slow rhythmic chuffing of a steam locomotive in a quiet yard
Emotional/Subjective,haunting,Mechanical,printing press,basement,a manual printing press rolling slowly in a dark basement
Emotional/Subjective,haunting,Mechanical,telegraph key,museum,the rhythmic tapping of a telegraph key in a silent museum
Emotional/Subjective,haunting,Mechanical,music box,quiet nursery,a music box mechanism slowing down as the spring loses tension
Emotional/Subjective,haunting,Mechanical,camera shutter,botanical garden,a mechanical camera shutter clicking in a glass conservatory
Emotional/Subjective,haunting,Mechanical,gears,wooden mill,large wooden gears groaning as they turn in an old mill
Emotional/Subjective,haunting,Mechanical,bellows,blacksmith shop,leather bellows wheezing air into a cold forge
Emotional/Subjective,haunting,Mechanical,gramophone,study,the scratch of a gramophone needle on a rotating wax cylinder
Emotional/Subjective,haunting,Mechanical,latch,steamer trunk,a metal latch clicking shut on a heavy steamer trunk
Emotional/Subjective,haunting,Mechanical,bicycle,deserted street,a bicycle chain clicking as the bike rolls down a deserted street
Emotional/Subjective,haunting,Mechanical,winch,sailing ship,a wooden winch groaning as it pulls a hemp rope on a ship
Emotional/Subjective,haunting,Mechanical,ceiling fan,attic,a ceiling fan whirring slowly on a loose mount in an attic
Emotional/Subjective,haunting,Mechanical,typewriter,library,a single typewriter key striking a paper platen in a silent library
Emotional/Subjective,haunting,Mechanical,elevator,hotel,the distant mechanical hum of an elevator moving behind a wall
Emotional/Subjective,haunting,Environmental,wind,limestone cave,wind whistling through the narrow mouth of a limestone cave
Emotional/Subjective,haunting,Environmental,water drip,subterranean pool,a single water drop hitting a subterranean pool in a cavern
Emotional/Subjective,haunting,Environmental,thunder,open prairie,the muffled roll of distant thunder across an open prairie
Emotional/Subjective,haunting,Environmental,ocean surf,foggy beach,waves lapping gently on a foggy and deserted shingle beach
Emotional/Subjective,haunting,Environmental,leaves,autumn forest,dry leaves skittering across a paved path in a forest
Emotional/Subjective,haunting,Environmental,geyser,steaming field,a geothermal vent hissing steam in a desolate volcanic field
Emotional/Subjective,haunting,Environmental,avalanche,mountain range,the distant low roar of an avalanche on a snowy peak
Emotional/Subjective,haunting,Environmental,ice,frozen lake,a deep crack spreading across the surface of a frozen lake
Emotional/Subjective,haunting,Environmental,rain,corrugated roof,steady rain falling on a corrugated metal roof in a quiet valley
Emotional/Subjective,haunting,Environmental,pine needles,coniferous woods,the sound of wind rushing through a high pine canopy
Emotional/Subjective,haunting,Environmental,river,gorge,a deep river rushing through a narrow and dark stone gorge
Emotional/Subjective,haunting,Environmental,mudpot,geothermal park,thick mud bubbling and plopping in a silent geothermal park
Emotional/Subjective,haunting,Environmental,mist,fjord,the sound of a foghorn echoing through a narrow fjord
Emotional/Subjective,haunting,Environmental,bamboo,grove,bamboo stalks knocking together slowly in a light wind
Emotional/Subjective,haunting,Environmental,shale,cliffside,a small piece of shale sliding down a sheer rock face
Emotional/Subjective,haunting,Environmental,snow,tundra,wind-blown snow skittering across a flat frozen tundra
Emotional/Subjective,haunting,Environmental,thistle,field,dry thistle seeds rattling in a winter field
Emotional/Subjective,haunting,Environmental,icicle,cavern,water dripping from a melting icicle onto a stone ledge
Emotional/Subjective,haunting,Organic,wolf,misty ridge,a lone wolf howling from a misty woodland ridge
Emotional/Subjective,haunting,Organic,owl,midnight forest,a great horned owl hooting from a deep forest at night
Emotional/Subjective,haunting,Organic,breathing,quiet room,a slow and heavy breath heard in a completely silent room
Emotional/Subjective,haunting,Organic,footsteps,wooden hallway,heavy boots walking slowly down a creaky wooden hallway
Emotional/Subjective,haunting,Organic,nightingale,garden,a nightingale calling from a dark botanical garden
Emotional/Subjective,haunting,Organic,heartbeat,nursery,a steady heartbeat heard through a thick down pillow
Emotional/Subjective,haunting,Organic,whale,ocean depths,a humpback whale singing in the deep and dark ocean
Emotional/Subjective,haunting,Organic,teeth,cold air,teeth chattering in the sharp winter air of an attic
Emotional/Subjective,haunting,Organic,human hum,bathroom,a person humming a low tune in a tiled bathroom
Emotional/Subjective,haunting,Organic,cat,alleyway,a cat hissing at an unseen presence in a narrow alleyway
Emotional/Subjective,haunting,Organic,woodpecker,pine grove,a woodpecker drumming on a hollow tree in a quiet grove
Emotional/Subjective,haunting,Organic,cicadas,orchard,the collective buzz of cicadas in a dry summer orchard
Emotional/Subjective,haunting,Organic,mouse,wall,a mouse scratching inside a narrow wall cavity in the night
Emotional/Subjective,haunting,Organic,bat,cave,a bat's high-frequency squeak echoing in a limestone cave
Emotional/Subjective,haunting,Organic,snake,rock,a snake's scales sliding over a dry rock ledge
Emotional/Subjective,haunting,Organic,frog,swamp,a bullfrog croaking deeply in a midnight marsh
Emotional/Subjective,haunting,Organic,fingernails,table,fingernails tapping slowly on a glass tabletop
Emotional/Subjective,haunting,Organic,bird,nest,a single chirp from a hatchling in a dark birdhouse
Emotional/Subjective,haunting,Domestic,door creak,hallway,a heavy oak door creaking open in an empty house
Emotional/Subjective,haunting,Domestic,clock,mantel,a vintage mechanical clock ticking in a quiet study
Emotional/Subjective,haunting,Domestic,wind chimes,porch,hollow bamboo chimes clattering in a light breeze
Emotional/Subjective,haunting,Domestic,floorboard,attic,a single floorboard creaking under pressure in an attic
Emotional/Subjective,haunting,Domestic,faucet,bathroom,a metal faucet dripping into a porcelain sink
Emotional/Subjective,haunting,Domestic,fireplace,den,a fire dying down into glowing embers in a hearth
Emotional/Subjective,haunting,Domestic,shutter,house,a wooden window shutter banging against a wall
Emotional/Subjective,haunting,Domestic,rocking chair,porch,a wicker rocking chair creaking as it moves
Emotional/Subjective,haunting,Domestic,beaded curtain,doorway,a glass beaded curtain swaying in a drafty hallway
Emotional/Subjective,haunting,Domestic,kettle,kitchen,a tea kettle beginning to whistle on a stove
Emotional/Subjective,haunting,Domestic,refrigerator,pantry,the low-frequency hum of a refrigerator in a quiet house
Emotional/Subjective,haunting,Domestic,stairs,mansion,heavy footsteps on a wide wooden staircase
Emotional/Subjective,haunting,Domestic,television,bedroom,the static and buzz of a television with no signal
Emotional/Subjective,haunting,Domestic,broom,porch,a broom sweeping fine dust across a wooden floor
Emotional/Subjective,haunting,Domestic,keys,table,a bundle of metal keys being dropped on glass
Emotional/Subjective,haunting,Domestic,jar,pantry,a vacuum-seal jar lid popping open in a quiet room
Emotional/Subjective,haunting,Domestic,needle,floor,a sewing needle dropping onto a hardwood floor
Emotional/Subjective,haunting,Domestic,mirror,bathroom,a fingernail tapping against a bathroom mirror
Emotional/Subjective,haunting,Electronic,radio static,attic,unbroken white noise from a radio between stations
Emotional/Subjective,haunting,Electronic,transformer,station,a large electrical transformer humming in the night
Emotional/Subjective,haunting,Electronic,neon sign,diner,the flickering buzz of a neon sign in a rainy window
Emotional/Subjective,haunting,Electronic,led,panel,the faint high-frequency buzz of an led display
Emotional/Subjective,haunting,Electronic,capacitor,bench,a small capacitor discharging with a sharp pop
Emotional/Subjective,haunting,Electronic,modem,office,the screech and whine of a dial-up modem connecting
Emotional/Subjective,haunting,Electronic,hard drive,study,the whine of a computer hard drive spinning up
Emotional/Subjective,haunting,Electronic,taser,hallway,the rapid electrical crackle of a taser test-firing
Emotional/Subjective,haunting,Electronic,laser,lab,the high-pitched hum of a scanning laser on a surface
Emotional/Subjective,haunting,Electronic,relay,server,the click of an electronic relay in a quiet room
Emotional/Subjective,haunting,Electronic,digital beep,game,a digital beep from a handheld game console
Emotional/Subjective,haunting,Electronic,monitor,desk,the high-pitched whine of an old CRT monitor
Emotional/Subjective,haunting,Electronic,scanner,room,the whir of a document scanner in an office
Emotional/Subjective,haunting,Electronic,microwave,kitchen,the beep of a microwave in a quiet kitchen
Emotional/Subjective,haunting,Electronic,soldering,shop,the hiss of melting solder on a hot iron
Emotional/Subjective,haunting,Electronic,flash,studio,the whine of a camera flash charging up
Emotional/Subjective,haunting,Electronic,switch,car,a plastic dashboard switch snapping into place
Emotional/Subjective,haunting,Electronic,buzzer,door,the buzz of an intercom in a narrow hallway
Emotional/Subjective,natural,Musical,bamboo flute,mountain meadow,a bamboo flute playing a soft melody in a mountain meadow
Emotional/Subjective,natural,Musical,acoustic guitar,porch,a nylon string guitar being strummed on a wooden porch
Emotional/Subjective,natural,Musical,log drum,jungle,a hollow log drum being struck with a wooden mallet
Emotional/Subjective,natural,Musical,harp,garden,a harp string being plucked in a quiet botanical garden
Emotional/Subjective,natural,Musical,recorder,woods,a wooden recorder playing a simple tune in the woods
Emotional/Subjective,natural,Musical,kalimba,nursery,a thumb piano with steel tines being flicked
Emotional/Subjective,natural,Musical,djembe,beach,a djembe being struck with a firm palm on a beach
Emotional/Subjective,natural,Musical,didgeridoo,outback,a didgeridoo vibrating in a dusty outback clearing
Emotional/Subjective,natural,Musical,pan flute,ridge,a bamboo pan flute blowing a pure tone on a ridge
Emotional/Subjective,natural,Musical,piano,parlor,an upright piano being played with the soft pedal
Emotional/Subjective,natural,Musical,marimba,hall,a marimba bar being struck with a soft yarn mallet
Emotional/Subjective,natural,Musical,tambourine,street,a tambourine being shaken lightly on a street
Emotional/Subjective,natural,Musical,banjo,riverboat,a banjo being fingerpicked on a riverboat deck
Emotional/Subjective,natural,Musical,xylophone,school,a wooden-bar xylophone being played in a classroom
Emotional/Subjective,natural,Musical,cello,cabin,a cello being bowed slowly in a wooden cabin
Emotional/Subjective,natural,Musical,handbells,square,small silver handbells ringing in a village square
Emotional/Subjective,natural,Musical,mouth harp,campfire,a metal mouth harp being plucked by a campfire
Emotional/Subjective,natural,Musical,clapping,plaza,a group of people clapping in a public plaza
Emotional/Subjective,natural,Mechanical,water wheel,river bank,a wooden water wheel splashing as it turns in a river
Emotional/Subjective,natural,Mechanical,millstone,grain mill,large stones grinding grain into flour in a mill
Emotional/Subjective,natural,Mechanical,bellows,forge,leather bellows wheezing air into a fire in a shop
Emotional/Subjective,natural,Mechanical,spinning wheel,attic,a wooden spinning wheel whirring in a quiet attic
Emotional/Subjective,natural,Mechanical,potter's wheel,studio,a manual kick-wheel spinning in a potter's studio
Emotional/Subjective,natural,Mechanical,loom,shed,a wooden handloom thumping rhythmically in a shed
Emotional/Subjective,natural,Mechanical,hand drill,workshop,a manual hand-cranked drill boring into soft pine
Emotional/Subjective,natural,Mechanical,printing press,basement,a manual letterpress machine rolling ink onto paper
Emotional/Subjective,natural,Mechanical,winch,dock,a wooden winch drum winding a hemp rope in a harbor
Emotional/Subjective,natural,Mechanical,clock,hall,a grandfather clock ticking in a wooden hallway
Emotional/Subjective,natural,Mechanical,typewriter,study,a vintage typewriter key striking a paper platen
Emotional/Subjective,natural,Mechanical,bicycle,road,a bicycle chain clicking as it is pedaled on a road
Emotional/Subjective,natural,Mechanical,sewing machine,shop,a manual treadle sewing machine stitching fabric
Emotional/Subjective,natural,Mechanical,fan,porch,a wooden-bladed ceiling fan whirring on a porch
Emotional/Subjective,natural,Mechanical,lathe,woodshop,a wood lathe carving a piece of damp mahogany
Emotional/Subjective,natural,Mechanical,gate,farm,a heavy wooden gate being pushed open on a farm
Emotional/Subjective,natural,Mechanical,pulley,barn,a wooden pulley creaking as it lifts a bale of hay
Emotional/Subjective,natural,Mechanical,hammer,carpentry,a wooden mallet striking a wooden joint in a shop
Emotional/Subjective,natural,Environmental,rain,forest,steady rain falling on broad leaves in a rainforest
