category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,kick drum,dry studio,a kick drum being struck with a hard felt beater in a dry studio
Attack/Transient,punchy,Musical,snare drum,garage,a snare drum being struck with a rimshot in a concrete garage
Attack/Transient,punchy,Musical,electric bass,nightclub,a slap bass string being popped against a fretboard
Attack/Transient,punchy,Musical,timpani,concert hall,a timpani drum being struck sharply with a hard mallet
Attack/Transient,punchy,Musical,conga,rooftop,a conga drum receiving a sharp open slap on a rooftop
Attack/Transient,punchy,Musical,piano,ballroom,a low piano note being played staccato in a large ballroom
Attack/Transient,punchy,Musical,woodblock,classroom,a hollow woodblock being struck with a plastic mallet
Attack/Transient,punchy,Musical,taiko drum,field,a small taiko drum being hit with a wooden stick
Attack/Transient,punchy,Musical,floor tom,basement,a floor tom being struck with a heavy drumstick
Attack/Transient,punchy,Musical,banjo,porch,a banjo string being plucked aggressively with a metal pick
Attack/Transient,punchy,Musical,cello,studio,a cello string being plucked pizzicato in a dead room
Attack/Transient,punchy,Musical,cowbell,stadium,a heavy cowbell being struck with a wooden drumstick
Attack/Transient,punchy,Musical,handpan,cave,a handpan being struck firmly with a thumb in a cavern
Attack/Transient,punchy,Musical,bongo,beach,a bongo drum being struck with a sharp finger flick
Attack/Transient,punchy,Musical,tuba,hallway,a tuba blowing a short accented note in a tiled hallway
Attack/Transient,punchy,Musical,harp,parlor,a harp string being snapped against the soundboard
Attack/Transient,punchy,Musical,marimba,stage,a marimba being struck with a hard rubber mallet
Attack/Transient,punchy,Musical,gong,temple,a small bronze gong being hit with a wooden striker
Attack/Transient,punchy,Mechanical,nail gun,construction site,a pneumatic nail gun firing into a thick wooden beam
Attack/Transient,punchy,Mechanical,punch press,factory floor,a metal punch press stamping a hole through a steel sheet
Attack/Transient,punchy,Mechanical,stapler,office,a heavy-duty metal stapler being slammed onto a stack of paper
Attack/Transient,punchy,Mechanical,piston,engine room,a pneumatic piston firing inside a large industrial machine
Attack/Transient,punchy,Mechanical,typewriter,library,a metal typewriter hammer hitting the platen through a ribbon
Attack/Transient,punchy,Mechanical,air brake,bus stop,the sharp release of an air brake on a city bus
