category,tag,domain,source,environment,scenario
Pitch/Register,tinny,Musical,toy glockenspiel,child's bedroom,a strike on a high-pitched metal glockenspiel plate
Pitch/Register,tinny,Musical,metal-string ukulele,seaside boardwalk,a light strum on a small metal-string ukulele
Pitch/Register,tinny,Musical,mouth harp,campfire,the rhythmic plucking of a metal jaw harp
Pitch/Register,tinny,Musical,tin whistle,meadow,a high-pitched trill on a small tin whistle
Pitch/Register,tinny,Musical,pocket trumpet,busy street,a short staccato blast on a miniature brass trumpet
Pitch/Register,tinny,Musical,silver handbell,cathedral,a quick chime of a small silver handbell
Pitch/Register,tinny,Musical,music box,attic,the metallic plucking of a small clockwork music box
Pitch/Register,tinny,Musical,tambourine,festival,the jangling of small metal zils on a tambourine
Pitch/Register,tinny,Musical,zither,mountain hut,the rapid plucking of a thin wire zither string
Pitch/Register,tinny,Musical,kazoo,parade,a buzzing melody through a small metal kazoo
Pitch/Register,tinny,Musical,high-pitched cymbal,jazz club,a light tap on a thin splash cymbal with a metal rod
Pitch/Register,tinny,Musical,egg shaker,recording studio,the rhythmic rattling of small metal beads inside a shaker
Pitch/Register,tinny,Musical,kalimba,rainforest,a thumb pluck on a tiny metal kalimba tine
Pitch/Register,tinny,Musical,triangle,chamber hall,a single strike on a high-pitched steel triangle
Pitch/Register,tinny,Musical,cheap violin,alleyway,a short screeching bow on a small toy violin
Pitch/Register,tinny,Musical,mandolin,front porch,a quick tremolo on a high mandolin string
Pitch/Register,tinny,Musical,banjo,dusty barn,a sharp fingerpick on the highest string of a banjo
Pitch/Register,tinny,Musical,harmonica,pier,a sharp inhaled note on a small harmonica
Pitch/Register,tinny,Mechanical,pocket watch,quiet library,the rapid ticking of a small mechanical pocket watch
Pitch/Register,tinny,Mechanical,sewing machine,attic,the rhythmic needle strikes of a vintage sewing machine
Pitch/Register,tinny,Mechanical,tin toy,nursery,a wind-up tin toy walking across a hardwood floor
Pitch/Register,tinny,Mechanical,metal gears,watchmaker shop,tiny brass gears spinning rapidly
Pitch/Register,tinny,Mechanical,typewriter,office,the metal typebar of a typewriter striking a paper platen
Pitch/Register,tinny,Mechanical,ratchet,auto garage,the rapid clicking of a small metal ratchet wrench
Pitch/Register,tinny,Mechanical,bicycle bell,sidewalk,the spring-loaded lever releasing on a bicycle bell
Pitch/Register,tinny,Mechanical,handcuffs,police station,the ratcheting sound of metal handcuffs being tightened
Pitch/Register,tinny,Mechanical,camera shutter,studio,the mechanical click of a vintage camera shutter
Pitch/Register,tinny,Mechanical,coin sorter,bank,metal coins sliding down a stainless steel chute
Pitch/Register,tinny,Mechanical,stapler,office,the sharp metallic snap of a small desktop stapler
Pitch/Register,tinny,Mechanical,wire cutters,construction site,a pair of wire cutters snapping through copper cable
Pitch/Register,tinny,Mechanical,film projector,cinema booth,the mechanical whirring of a 16mm film projector
Pitch/Register,tinny,Mechanical,lock mechanism,vault,the clicking of small tumblers inside a metal lock
Pitch/Register,tinny,Mechanical,metal shears,workshop,the sound of metal shears cutting through a thin steel sheet
Pitch/Register,tinny,Mechanical,manual drill,woodshop,a high-speed manual hand drill spinning
Pitch/Register,tinny,Mechanical,latch,shipping dock,a small metal latch snapping onto a tin box
Pitch/Register,tinny,Mechanical,paperclip sorter,office,metal paperclips rattling in a spinning container
Pitch/Register,tinny,Mechanical,escapement,clocktower,the sharp ticking of a small mechanical escapement
Pitch/Register,tinny,Mechanical,key,foyer,a brass key turning inside a metal lock cylinder
Pitch/Register,tinny,Environmental,hail,car roof,small hailstones bouncing off a metal car roof
Pitch/Register,tinny,Environmental,ice shards,frozen lake,thin ice shards clinking together in the wind
Pitch/Register,tinny,Environmental,sand grains,desert,fine sand grains blasting against a glass window
Pitch/Register,tinny,Environmental,dry reeds,marshland,the clattering of dry reeds in a sharp gust
Pitch/Register,tinny,Environmental,icicles,frozen waterfall,thin icicles snapping and falling onto stone
Pitch/Register,tinny,Environmental,wind,fence,the whistling of a breeze through a thin wire fence
Pitch/Register,tinny,Environmental,dry leaves,alley,dry leaves skittering across a corrugated metal sheet
Pitch/Register,tinny,Environmental,pebbles,shoreline,receding waves dragging small pebbles over a tin bucket
Pitch/Register,tinny,Environmental,frozen grass,tundra,the delicate crackling of frozen grass under a light step
Pitch/Register,tinny,Environmental,stalactite,grotto,a single drop of water hitting a resonant stalactite
Pitch/Register,tinny,Environmental,shale,cliff,small pieces of shale sliding down a rock face
Pitch/Register,tinny,Environmental,quartz,quarry,two small quartz stones being hit together
Pitch/Register,tinny,Environmental,flint,mountain pass,a sharp ping of a chisel hitting a flint vein
Pitch/Register,tinny,Environmental,thin bamboo,jungle,hollow bamboo stalks knocking together in the wind
Pitch/Register,tinny,Environmental,twigs,winter forest,the snapping of brittle frozen twigs
Pitch/Register,tinny,Environmental,seashells,beach,dry seashells clinking together in a plastic bucket
Pitch/Register,tinny,Environmental,frost,morning garden,the delicate crackling of frost on a metal gate
Pitch/Register,tinny,Environmental,pine cones,grove,dry pine cones falling onto a rocky outcrop
Pitch/Register,tinny,Organic,insect wings,meadow,the high-pitched buzzing of a dragonfly's wings
Pitch/Register,tinny,Organic,cricket,orchard,the sharp rhythmic chirping of a cricket
Pitch/Register,tinny,Organic,claws,tile floor,a cat’s claws clicking on a ceramic surface
Pitch/Register,tinny,Organic,bird beak,forest,a woodpecker drumming on a hollow branch
Pitch/Register,tinny,Organic,insect exoskeleton,underground,the scuttling of a beetle over dry mulch
Pitch/Register,tinny,Organic,teeth,mountain top,the rapid chattering of human teeth in the cold
Pitch/Register,tinny,Organic,bird whistle,aviary,the piercing whistle of a small songbird
Pitch/Register,tinny,Organic,fingernail,desk,a sharp tap of a long fingernail on a metal cup
Pitch/Register,tinny,Organic,crab shell,tidepool,a crab’s shell scraping against a barnacle
Pitch/Register,tinny,Organic,lizard scales,desert,a lizard’s scales brushing against a dry leaf
Pitch/Register,tinny,Organic,snake skin,woods,the rustling of dry snake skin on stone
Pitch/Register,tinny,Organic,rodent,attic,the scuttling of rodent paws over a wooden floor
Pitch/Register,tinny,Organic,squirrel,park,a squirrel scampering up a metal pole
Pitch/Register,tinny,Organic,antlers,tundra,the clattering of small antlers against a rock
Pitch/Register,tinny,Organic,feathers,barn,the high-pitched flutter of a small bird's wings
Pitch/Register,tinny,Organic,eggshell,kitchen,the sharp crack of a quail eggshell
Pitch/Register,tinny,Organic,scales,swamp,the rustle of fish scales being scraped with a knife
Pitch/Register,tinny,Organic,bone,museum,small bird bones clattering together in a tray
Pitch/Register,tinny,Domestic,silverware,dining hall,a bundle of silverware jangling in a metal drawer
Pitch/Register,tinny,Domestic,aluminum foil,kitchen,the sharp crinkling of a sheet of aluminum foil
Pitch/Register,tinny,Domestic,soda can,patio,the sharp crack of an aluminum soda can tab being pulled
Pitch/Register,tinny,Domestic,zipper,bedroom,a small metal zipper being pulled quickly on a jacket
Pitch/Register,tinny,Domestic,keys,foyer,a ring of brass keys jangling together
Pitch/Register,tinny,Domestic,china,tea room,a ceramic spoon clinking against a china teacup
Pitch/Register,tinny,Domestic,lightbulb,garage,a burnt-out lightbulb being shaken near the ear
Pitch/Register,tinny,Domestic,safety pin,sewing room,the metallic click of a safety pin being closed
Pitch/Register,tinny,Domestic,needle,pantry,a sewing needle dropping onto a tiled floor
Pitch/Register,tinny,Domestic,wire hanger,closet,the clinking of two wire hangers on a rod
Pitch/Register,tinny,Domestic,measuring spoons,bakery,stainless steel spoons clinking together
Pitch/Register,tinny,Domestic,toaster,kitchen,the mechanical pop of toaster springs releasing
Pitch/Register,tinny,Domestic,pill bottle,bathroom,plastic pills rattling inside a small medicine bottle
Pitch/Register,tinny,Domestic,scissors,office,the sharp snip of embroidery scissors through paper
