category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,kick drum,recording studio,a felt beater striking a twenty-inch bass drum skin
Attack/Transient,punchy,Musical,electric bass,rehearsal space,a thumb-slapped low string on an active electric bass
Attack/Transient,punchy,Musical,piano,concert hall,a sharp staccato chord played in the lower-middle register of a grand piano
Attack/Transient,punchy,Musical,timpani,orchestra pit,a hard mallet strike on a large copper-kettle drum
Attack/Transient,punchy,Musical,bongo,beach,a sharp open-palm hit on the center of a small bongo drum
Attack/Transient,punchy,Musical,snare drum,warehouse,a center-head hit on a deep wooden snare drum with snares off
Attack/Transient,punchy,Musical,floor tom,basement,a quick strike on a floor tom with a heavy rubber mallet
Attack/Transient,punchy,Musical,conga,dance studio,a sharp muff-stroke on a tall wooden conga drum
Attack/Transient,punchy,Musical,acoustic guitar,living room,a percussive palm-mute against the strings of a dreadnought guitar
Attack/Transient,punchy,Musical,synthesizer,nightclub,a short analog bass pulse with a fast filter envelope
Attack/Transient,punchy,Musical,log drum,jungle clearing,a heavy wooden stick hitting a hollowed-out log
Attack/Transient,punchy,Musical,cello,chapel,a forceful pizzicato on a cello’s thickest string
Attack/Transient,punchy,Musical,frame drum,temple courtyard,a thumb strike on the edge of a large goatskin drum
Attack/Transient,punchy,Musical,taiko drum,festival,a massive wooden bachi striking a large ceremonial drum
Attack/Transient,punchy,Musical,slap bass,garage,a high-tension string popping against the fretboard of a bass guitar
Attack/Transient,punchy,Musical,organ,cathedral,a sudden short staccato chord on a pipe organ with heavy reed stops
Attack/Transient,punchy,Musical,marimba,conservatory,a strike on a low-register rosewood bar with a hard yarn mallet
Attack/Transient,punchy,Musical,djembe,park,a sharp bass tone produced by striking the center of a djembe
Attack/Transient,punchy,Mechanical,staple gun,construction site,a spring-loaded staple gun driving a fastener into a wooden stud
Attack/Transient,punchy,Mechanical,air piston,factory floor,a high-pressure pneumatic actuator firing in an assembly line
Attack/Transient,punchy,Mechanical,car door,parking garage,the solid thud of a heavy luxury car door being slammed shut
Attack/Transient,punchy,Mechanical,jackhammer,city street,a single powerful strike of a pneumatic drill against concrete
Attack/Transient,punchy,Mechanical,press,industrial plant,a hydraulic metal press stamping a thick sheet of steel
Attack/Transient,punchy,Mechanical,solenoid,engine bay,the forceful engagement of a heavy-duty starter solenoid
Attack/Transient,punchy,Mechanical,nail gun,suburban house,a gas-powered framing nailer firing a nail into a beam
Attack/Transient,punchy,Mechanical,typewriter,newsroom,a heavy metal typebar striking a rubber-wrapped platen
Attack/Transient,punchy,Mechanical,hammer,workshop,a heavy ball-peen hammer hitting a thick steel anvil
Attack/Transient,punchy,Mechanical,punching machine,office,a manual heavy-duty three-hole punch biting through a stack of paper
Attack/Transient,punchy,Mechanical,relay,control room,the rapid closure of a high-voltage industrial relay
Attack/Transient,punchy,Mechanical,clutch,race track,the sharp engagement of a heavy-duty mechanical clutch
Attack/Transient,punchy,Mechanical,valves,ship engine room,the rhythmic opening and closing of a massive intake valve
Attack/Transient,punchy,Mechanical,shutter,photography studio,the mechanical snap of a medium-format camera shutter
Attack/Transient,punchy,Mechanical,lathe,machine shop,a cutting tool making initial contact with a spinning steel rod
Attack/Transient,punchy,Mechanical,winch,dockside,the locking pawl of a heavy winch snapping into place
Attack/Transient,punchy,Mechanical,ejection,laboratory,a pressurized sample tube being ejected from a centrifuge
Attack/Transient,punchy,Mechanical,deadbolt,hotel hallway,a heavy metal deadbolt snapping into its strike plate
Attack/Transient,punchy,Environmental,hail,carport,a large hailstone bouncing off the hood of a sedan
Attack/Transient,punchy,Environmental,ice,frozen pond,a heavy stone falling and hitting a thick layer of ice
Attack/Transient,punchy,Environmental,thunder,open field,the initial sharp crack of a nearby lightning strike
Attack/Transient,punchy,Environmental,mud,geothermal field,a large bubble of thick mud bursting in a hot spring
Attack/Transient,punchy,Environmental,rockfall,canyon,a heavy boulder hitting the floor of a narrow gorge
Attack/Transient,punchy,Environmental,waves,sea wall,a single wave hitting a hollow concrete barrier
Attack/Transient,punchy,Environmental,rain,tropical forest,heavy raindrops hitting a broad waxy jungle leaf
Attack/Transient,punchy,Environmental,geyser,volcanic area,the sudden eruption of a pressurized steam vent
Attack/Transient,punchy,Environmental,wood,forest,a thick dry branch snapping in half under tension
Attack/Transient,punchy,Environmental,sand,desert,a heavy object being dropped into a soft sand dune
Attack/Transient,punchy,Environmental,avalanche,mountain peak,the sudden fracture of a large snow slab
Attack/Transient,punchy,Environmental,thaw,arctic,a large chunk of ice falling into a deep pool of water
Attack/Transient,punchy,Environmental,bamboo,grove,two large hollow bamboo stalks clashing together
Attack/Transient,punchy,Environmental,cave,cavern,a large water droplet hitting a resonant stalagmite
Attack/Transient,punchy,Environmental,earth,garden,a heavy shovel being driven into hard-packed clay soil
Attack/Transient,punchy,Environmental,lightning,mountaintop,the sharp percussive snap of a static discharge
Attack/Transient,punchy,Environmental,wind,ruins,a sudden gust of wind slamming a wooden shutter against a wall
Attack/Transient,punchy,Environmental,shoreline,rocky beach,a heavy log being tossed by waves onto a boulder
Attack/Transient,punchy,Organic,human,gym,a boxing glove hitting a heavy sand-filled punching bag
Attack/Transient,punchy,Organic,footsteps,hallway,the solid strike of a heavy leather boot on a wooden floor
Attack/Transient,punchy,Organic,clapping,empty hall,a single forceful clap with cupped hands
Attack/Transient,punchy,Organic,heartbeat,quiet room,the distinct thud of a human heart through a stethoscope
Attack/Transient,punchy,Organic,alligator,swamp,the powerful snap of an alligator's jaws closing
Attack/Transient,punchy,Organic,gorilla,jungle,a silverback gorilla striking its chest with open palms
Attack/Transient,punchy,Organic,hooves,dirt track,a horse’s hoof hitting a patch of hard-packed earth
Attack/Transient,punchy,Organic,chest,meditation room,a person striking their sternum during a deep exhalation
Attack/Transient,punchy,Organic,bird,forest,the sudden flap of a large bird’s wings taking flight
Attack/Transient,punchy,Organic,tail,waterfront,a large fish slapping its tail against the water surface
Attack/Transient,punchy,Organic,beaver,riverbank,a beaver slapping its wide tail against the mud
Attack/Transient,punchy,Organic,bone,anthropology lab,two large dry mammal bones being struck together
Attack/Transient,punchy,Organic,stomach,bedroom,a hand slapping a bare stomach during a workout
Attack/Transient,punchy,Organic,bear,cave,the heavy thud of a bear's paw hitting the ground
Attack/Transient,punchy,Organic,woodpecker,orchard,the powerful strike of a woodpecker on a hollow tree trunk
Attack/Transient,punchy,Organic,human,kitchen,a person hitting a large piece of meat with a heavy mallet
Attack/Transient,punchy,Organic,elephant,savanna,the heavy impact of an elephant's foot landing on dry soil
Attack/Transient,punchy,Organic,teeth,dentist office,a person biting down hard on a piece of firm rubber
Attack/Transient,punchy,Domestic,meat tenderizer,kitchen,a metal mallet hitting a thick piece of steak on a board
Attack/Transient,punchy,Domestic,cabinet,pantry,a solid wood cabinet door slamming shut against a frame
Attack/Transient,punchy,Domestic,book,library,a heavy hardcover book being slammed shut
Attack/Transient,punchy,Domestic,rug,backyard,a heavy rug being hit with a wooden carpet beater
Attack/Transient,punchy,Domestic,pillow,bedroom,a person punching a large feather pillow to fluff it
Attack/Transient,punchy,Domestic,door,foyer,the heavy thud of a solid oak front door closing
Attack/Transient,punchy,Domestic,drawer,office,a heavy wooden desk drawer being pushed shut quickly
Attack/Transient,punchy,Domestic,pan,kitchen,a heavy cast iron skillet being placed on a stone countertop
Attack/Transient,punchy,Domestic,suitcase,bedroom,the closing of a heavy hard-shell suitcase latch
Attack/Transient,punchy,Domestic,basket,laundry room,a heavy basket of wet laundry being dropped on the floor
Attack/Transient,punchy,Domestic,iron,laundry room,a heavy steam iron being set down on its heel
Attack/Transient,punchy,Domestic,fridge,kitchen,the magnetic seal of a refrigerator door snapping shut
Attack/Transient,punchy,Domestic,trash can,alleyway,the heavy lid of a plastic garbage bin slamming shut
Attack/Transient,punchy,Domestic,bottle,pantry,a plastic gallon jug of water hitting a wooden shelf
Attack/Transient,punchy,Domestic,mat,mudroom,the slapping of a heavy rubber doormat against the floor
Attack/Transient,punchy,Domestic,pot,kitchen,the heavy lid of a Dutch oven being dropped into place
Attack/Transient,punchy,Domestic,shifter,garage,the mechanical engagement of a gear lever in a car
Attack/Transient,punchy,Domestic,table,dining room,a heavy wooden table leg hitting the floor after being moved
Attack/Transient,punchy,Electronic,kick synth,studio,a deep electronic kick drum with a sharp pitch-bent attack
Attack/Transient,punchy,Electronic,relay,server room,the forceful click of a heavy-duty power relay
Attack/Transient,punchy,Electronic,subwoofer,living room,a short high-amplitude low-frequency burst from a speaker
Attack/Transient,punchy,Electronic,solenoid,factory,an industrial actuator snapping into its engaged position
Attack/Transient,punchy,Electronic,sampler,rehearsal room,a triggered sample of a heavy metal impact
Attack/Transient,punchy,Electronic,capacitor,laboratory,the sudden discharge of a large electrolytic capacitor
Attack/Transient,punchy,Electronic,drum machine,club,a sequenced percussion hit with a boosted transient
Attack/Transient,punchy,Electronic,speaker,nightclub,the physical movement of a large woofer cone during a beat
Attack/Transient,punchy,Electronic,glitch,studio,a short DC-offset click in a digital audio stream
Attack/Transient,punchy,Electronic,buzzer,entryway,a single short blast of a low-frequency electronic buzzer
Attack/Transient,punchy,Electronic,ups,server closet,the heavy engagement of an uninterruptible power supply
Attack/Transient,punchy,Electronic,transformer,substation,the sudden magnetic hum of a transformer being energized
Attack/Transient,punchy,Electronic,taser,training field,the sharp electrical snap of a stun gun firing
Attack/Transient,punchy,Electronic,p-pop,recording booth,the burst of air hitting a microphone from a plosive
Attack/Transient,punchy,Electronic,circuit breaker,basement,a heavy-duty circuit breaker being flipped into place
Attack/Transient,punchy,Electronic,oscillator,lab,a square-wave pulse with a very fast rise time
Attack/Transient,punchy,Electronic,gate,studio,the sharp opening of a noise gate on a drum track
Attack/Transient,punchy,Electronic,hard drive,server,the mechanical click of a disk drive head parking
Attack/Transient,snappy,Musical,snare drum,orchestra pit,a sharp rimshot strike on a high-tension snare drum
Attack/Transient,snappy,Musical,castanets,dance hall,the rapid clicking together of two hardwood castanets
Attack/Transient,snappy,Musical,violin,concert hall,a sharp spiccato pluck on the highest violin string
Attack/Transient,snappy,Musical,tambourine,festival,a quick strike on the head of a tambourine with the fingers
Attack/Transient,snappy,Musical,triangle,music room,a single crisp strike on a small steel triangle
Attack/Transient,snappy,Musical,acoustic guitar,back porch,a sharp snap of a nylon string against the fretboard
Attack/Transient,snappy,Musical,clapper,theater,the sharp crack of a wooden slapstick or clapper
Attack/Transient,snappy,Musical,banjo,farmhouse,a fast pluck on a metal banjo string with a plastic pick
Attack/Transient,snappy,Musical,drumsticks,rehearsal room,two hickory drumsticks being clicked together
Attack/Transient,snappy,Musical,harpsichord,chamber,the mechanical pluck of a steel string in a harpsichord
Attack/Transient,snappy,Musical,ukulele,beach,a sharp upward strum on a soprano ukulele
