category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a pipe organ playing a full pedal chord in a high-vaulted stone cathedral
Energy/Dynamics,powerful,Musical,taiko drum,temple,a massive taiko drum being struck with heavy bachi in a stone temple
Energy/Dynamics,powerful,Musical,concert grand piano,ballroom,a grand piano being struck with a fortissimo cluster chord in a marble ballroom
Energy/Dynamics,powerful,Musical,marching band,stadium,a hundred-piece marching band playing a sudden unison note in a stadium
Energy/Dynamics,powerful,Musical,gong,canyon,a massive bronze gong being struck and allowed to ring in a wide rock canyon
Energy/Dynamics,powerful,Musical,tuba,underground tunnel,a tuba playing a sustained low-register note in a tiled subway tunnel
Energy/Dynamics,powerful,Musical,orchestra,amphitheater,a full symphony orchestra playing a sudden tutti chord in an open-air theater
Energy/Dynamics,powerful,Musical,kettle drum,concert hall,a timpani being struck with maximum force using wood-core mallets
Energy/Dynamics,powerful,Musical,didgeridoo,cave,a didgeridoo being played with heavy circular breathing in a limestone cavern
Energy/Dynamics,powerful,Musical,bagpipes,highlands,a dozen bagpipes playing together on a windswept mountain ridge
Energy/Dynamics,powerful,Musical,church bell,bell tower,a massive iron church bell swinging and striking its rim in a stone tower
Energy/Dynamics,powerful,Musical,synthesizer,recording studio,a modular synthesizer playing a sub-bass sine tone through a large monitor
Energy/Dynamics,powerful,Musical,chimes,abbey,large tubular chimes being struck with a rawhide hammer in a vaulted abbey
Energy/Dynamics,powerful,Musical,bassoon,orchestra pit,a section of bassoons playing a sustained low-register passage in a pit
Energy/Dynamics,powerful,Musical,handpan,silo,a handpan being struck firmly with the palms in a tall concrete silo
Energy/Dynamics,powerful,Musical,sousaphone,hangar,a sousaphone playing a rhythmic bass line in a large metal airplane hangar
Energy/Dynamics,powerful,Musical,log drum,jungle,a hollowed-out tree trunk drum being struck with a padded log in a jungle
Energy/Dynamics,powerful,Musical,harpsichord,gallery,a harpsichord playing an aggressive low-register arpeggio in a glass gallery
Energy/Dynamics,powerful,Mechanical,diesel engine,ship,a massive two-stroke marine engine thrumming in a ship engine room
