category,tag,domain,source,environment,scenario
Emotional/Subjective,haunting,Musical,glass harmonica,cathedral,a glass harmonica vibrating in a vast empty cathedral
Emotional/Subjective,haunting,Musical,pipe organ,deserted abbey,a single pipe organ pedal note echoing through a deserted abbey
Emotional/Subjective,haunting,Musical,violin,foggy moor,a detuned violin bowing a high harmonic on a foggy moor
Emotional/Subjective,haunting,Musical,cello,stone cistern,a cello playing a slow somber melody in a stone cistern
Emotional/Subjective,haunting,Musical,celesta,darkened theater,a celesta playing three notes in a darkened theater
Emotional/Subjective,haunting,Musical,trumpet,snowy valley,a distant trumpet fanfare echoing in a snowy valley
Emotional/Subjective,haunting,Musical,waterphone,underwater cave,a waterphone being struck in a flooded limestone cave
Emotional/Subjective,haunting,Musical,piano,long hallway,a muffled piano melody heard from the end of a long hallway
Emotional/Subjective,haunting,Musical,slide whistle,warehouse,a slide whistle descending slowly in a hollow warehouse
Emotional/Subjective,haunting,Musical,bell,sunken belfry,a single bell tolling from a partially submerged tower
Emotional/Subjective,haunting,Musical,recorder,rock canyon,a wooden recorder playing a slow minor melody in a canyon
Emotional/Subjective,haunting,Musical,harpsichord,gallery,a single harpsichord note trailing off in a stone gallery
Emotional/Subjective,haunting,Musical,accordion,basement,an accordion bellows wheezing in a damp basement
Emotional/Subjective,haunting,Musical,zither,mountain mist,a zither being plucked softly in a mountain mist
Emotional/Subjective,haunting,Musical,bowed cymbal,chapel,a bowed cymbal shimmering in a small stone chapel
Emotional/Subjective,haunting,Musical,flute,abandoned mine,a flute playing a breathy note in an abandoned mine shaft
Emotional/Subjective,haunting,Musical,harp,dusty attic,a single harp string ringing out in a dusty attic
Emotional/Subjective,haunting,Musical,harmonium,ruined church,a harmonium drone wheezing in a ruined country church
Emotional/Subjective,haunting,Mechanical,swing set,foggy park,a rusted metal swing creaking rhythmically in a foggy park
Emotional/Subjective,haunting,Mechanical,mining hoist,mountain,an abandoned mining hoist cable groaning in the wind
Emotional/Subjective,haunting,Mechanical,weather vane,graveyard,a rusted iron weather vane spinning in a quiet graveyard
Emotional/Subjective,haunting,Mechanical,grandfather clock,manor,the slow heavy ticking of a clock in an empty manor
Emotional/Subjective,haunting,Mechanical,music box,nursery,a broken music box slowing down in a deserted nursery
Emotional/Subjective,haunting,Mechanical,factory whistle,ghost town,a distant factory whistle blowing in a ghost town
Emotional/Subjective,haunting,Mechanical,ventilation fan,hospital,a squeaky ventilation fan spinning in an abandoned hospital
