category,tag,domain,source,environment,scenario
Processing,distorted,Musical,electric guitar,garage,an electric guitar string striking a piece of jagged metal near a blown speaker
Processing,distorted,Musical,snare drum,basement,a snare drum with a torn skin being hit by a heavy wooden stick
Processing,distorted,Musical,piano,ballroom,a grand piano string being struck while a metal chain lies across the wires
Processing,distorted,Musical,saxophone,club,a saxophone being played with a reed that is split and vibrating against the mouthpiece
Processing,distorted,Musical,cello,chamber,a cello string being bowed with a stick covered in coarse grit and resin
Processing,distorted,Musical,timpani,stage,a timpani drum being struck while a layer of loose gravel sits on the head
Processing,distorted,Musical,gong,temple,a large bronze gong being struck with a lead pipe in a stone courtyard
Processing,distorted,Musical,harmonica,porch,a mouth organ with rusted internal reeds being played with forceful breath
Processing,distorted,Musical,banjo,farmstead,a banjo string being snapped so hard it hits the metal rim and buzzes
Processing,distorted,Musical,violin,attic,a violin playing a high note while the wooden body is cracked and vibrating
Processing,distorted,Musical,organ,chapel,a pipe organ pipe vibrating against a loose metal bracket during a low note
Processing,distorted,Musical,tambourine,bazaar,a tambourine with loose and bent aluminum jingles being shaken violently
Processing,distorted,Musical,mandolin,orchard,a mandolin string being picked with a jagged piece of slate
Processing,distorted,Musical,trumpet,plaza,a trumpet being played into a bucket filled with loose metal scraps
Processing,distorted,Musical,harp,manor,a harp string being plucked while a piece of sandpaper is held against it
Processing,distorted,Musical,xylophone,school,a wooden xylophone bar that is split down the center being struck
Processing,distorted,Musical,didgeridoo,canyon,a didgeridoo being played while a handful of dry sand is inside the tube
Processing,distorted,Musical,recorder,nursery,a plastic recorder being blown so hard the internal labium begins to flutter
Processing,distorted,Mechanical,chainsaw,forest,a chainsaw motor stalling and sputtering as the blade catches on a nail
Processing,distorted,Mechanical,lathe,machine shop,a metal lathe tool chattering and vibrating against a spinning steel rod
Processing,distorted,Mechanical,engine,alleyway,a car engine idling with a loose exhaust manifold rattling against the frame
Processing,distorted,Mechanical,drill,construction,a pneumatic drill bit bouncing and sliding across a sheet of corrugated iron
Processing,distorted,Mechanical,gears,mill,massive iron gears with broken teeth grinding together in a stone mill
Processing,distorted,Mechanical,piston,factory,a worn-out piston slapping against the side of a dry metal cylinder
Processing,distorted,Mechanical,fan,office,a desk fan with a bent blade hitting its metal safety cage at high speed
Processing,distorted,Mechanical,winch,dockyard,a winch cable fraying and snapping as it is pulled through a rusty block
Processing,distorted,Mechanical,printing press,shop,a printing press running with a loose drive belt flapping against a guard
Processing,distorted,Mechanical,shutter,studio,a mechanical camera shutter jamming and clicking rapidly in a series
Processing,distorted,Mechanical,ratchet,garage,a rusty ratchet wrench slipping and grinding under heavy torque
Processing,distorted,Mechanical,valve,boiler room,a high-pressure steam valve vibrating and whistling in a loose housing
Processing,distorted,Mechanical,turbine,hangar,a jet turbine spooling up while a loose screw rattles in the intake
Processing,distorted,Mechanical,pulleys,theater,a stage pulley system squealing as a rope rubs against a seized bearing
Processing,distorted,Mechanical,generator,camp,a diesel generator coughing and sputtering as it runs out of fuel
Processing,distorted,Mechanical,conveyor,warehouse,a conveyor belt motor humming and vibrating against a hollow metal floor
Processing,distorted,Mechanical,clock,museum,a grandfather clock mechanism grinding with grit in the escapement
Processing,distorted,Mechanical,lawnmower,yard,a lawnmower blade hitting a large stone and vibrating the deck
Processing,distorted,Environmental,wind,canyon,a gale-force wind shrieking through a narrow gap in a jagged rock wall
Processing,distorted,Environmental,thunder,plains,a thunderclap so close that it causes a nearby metal shed to vibrate
Processing,distorted,Environmental,fire,campsite,a large pocket of sap exploding inside a hollow burning log
Processing,distorted,Environmental,waterfall,gorge,a massive waterfall crashing onto a bed of hollow metallic debris
Processing,distorted,Environmental,ice,lake,a thick sheet of ice buckling and shattering under the weight of a boulder
Processing,distorted,Environmental,sandstorm,desert,sandblasting wind hitting a thin sheet of vibrating copper
Processing,distorted,Environmental,geyser,basin,a geyser emitting a pressurized jet of water through a narrow mineral crust
Processing,distorted,Environmental,mudslide,slope,a mudslide carrying heavy rocks that grind against a concrete barrier
Processing,distorted,Environmental,rain,tin roof,a torrential downpour hitting a loose and rattling corrugated tin roof
Processing,distorted,Environmental,avalanche,mountain,a rock avalanche crashing through a stand of dry brittle trees
Processing,distorted,Environmental,shale,quarry,a landslide of shale fragments clattering down a metal chute
Processing,distorted,Environmental,thaw,valley,ice chunks grinding and snapping in a fast-moving river current
Processing,distorted,Environmental,limestone,cliff,a stone flake breaking away and sliding down a jagged cliff face
Processing,distorted,Environmental,reeds,marsh,wind whipping dry reeds against the side of a hollow wooden boat
Processing,distorted,Environmental,sap,woods,sticky tree resin bubbling and popping on a red-hot stone
Processing,distorted,Environmental,bubble,swamp,a large gas bubble bursting through a surface of thick oily silt
Processing,distorted,Environmental,mist,waterfall,heavy mist hitting a high-tension wire and causing it to hum and buzz
Processing,distorted,Environmental,lightning,mountaintop,a lightning strike hitting a rock and causing it to shatter instantly
Processing,distorted,Organic,growl,cave,a large predator emitting a guttural roar that vibrates its entire chest cavity
Processing,distorted,Organic,vocal,auditorium,a person shouting at peak volume until their voice begins to crack and rasp
Processing,distorted,Organic,bark,woods,a large tree trunk snapping and splintering in a violent windstorm
Processing,distorted,Organic,hooves,pasture,a herd of bison stampeding over a field of dry brittle sticks
Processing,distorted,Organic,wings,attic,a colony of bats fluttering frantically in a small enclosed wooden loft
Processing,distorted,Organic,scales,desert,a large snake sliding across a pile of dry hollow gourds
Processing,distorted,Organic,throat,stable,a bull bellowing with a deep raspy resonance that vibrates the barn
Processing,distorted,Organic,flesh,kitchen,a large slab of meat being slammed onto a wooden table covered in salt
Processing,distorted,Organic,heartbeat,clinic,a racing heartbeat heard through a monitor with a loose connection
Processing,distorted,Organic,teeth,bathroom,a person grinding their teeth together with extreme force in a quiet room
Processing,distorted,Organic,claws,cave,a bear's claws scratching and digging into a surface of loose slate
Processing,distorted,Organic,seeds,field,a grain silo being filled with seeds hitting a vibrating metal wall
