category,tag,domain,source,environment,scenario
Density/Complexity,sparse,Musical,silver handbell,mountain peak,a single strike of a silver handbell on a windy mountain peak
Density/Complexity,sparse,Musical,grand piano,empty cathedral,a lone low note on a grand piano decaying in an empty cathedral
Density/Complexity,sparse,Musical,cello,stone cellar,a single pizzicato pluck on a cello in a damp stone cellar
Density/Complexity,sparse,Musical,triangle,forest clearing,a lone strike of a steel triangle in a quiet forest clearing
Density/Complexity,sparse,Musical,temple block,misty valley,a solitary tap on a wooden temple block in a misty valley
Density/Complexity,sparse,Musical,bass drum,desert floor,a single muffled thud of a bass drum on a desert floor
Density/Complexity,sparse,Musical,harp,botanical garden,a single string plucked on a concert harp in a botanical garden
Density/Complexity,sparse,Musical,gong,underground cavern,a lone soft strike of a bronze gong in an underground cavern
Density/Complexity,sparse,Musical,woodblock,bamboo grove,a single sharp tap on a woodblock in a bamboo grove
Density/Complexity,sparse,Musical,chimes,meadow,a solitary tinkle of a wind chime in a still meadow
Density/Complexity,sparse,Musical,flute,clifftop,a single short staccato note on a flute on a clifftop
Density/Complexity,sparse,Musical,violin,attic,a lone high-pitched harmonic on a violin in a dusty attic
Density/Complexity,sparse,Musical,kettle drum,open plain,a single resonant strike on a kettle drum on an open plain
Density/Complexity,sparse,Musical,cymbals,orchard,a soft isolated tap on a hi-hat cymbal in an orchard
Density/Complexity,sparse,Musical,banjo,front porch,a lone snap of a banjo string on a quiet front porch
Density/Complexity,sparse,Musical,glockenspiel,nursery,a single high note on a glockenspiel in a quiet nursery
Density/Complexity,sparse,Musical,timpani,theatre stage,a lone soft roll on a timpani in an empty theatre
Density/Complexity,sparse,Musical,tambourine,chapel,a single jingle of a tambourine in a silent chapel
Density/Complexity,sparse,Musical,recorder,river bank,a single breathy note on a recorder by a river bank
Density/Complexity,sparse,Musical,tuba,snowy field,a lone deep honk of a tuba in a snowy field
Density/Complexity,sparse,Mechanical,metronome,library,the isolated click of a mechanical metronome in a quiet library
Density/Complexity,sparse,Mechanical,clock,watchmaker shop,a single tick of a large grandfather clock in a workshop
Density/Complexity,sparse,Mechanical,stapler,office,a solitary click of a stapler in an empty office
Density/Complexity,sparse,Mechanical,typewriter,study,a single key strike on a manual typewriter in a study
Density/Complexity,sparse,Mechanical,camera,city park,a lone mechanical shutter click of a film camera in a park
Density/Complexity,sparse,Mechanical,lever,factory,a single heavy metallic clunk of a lever being pulled in a factory
Density/Complexity,sparse,Mechanical,ratchet,garage,a solitary click of a metal ratchet in a garage
Density/Complexity,sparse,Mechanical,gears,clock tower,a lone engagement of a large gear in a clock tower
Density/Complexity,sparse,Mechanical,switch,control room,a single toggle switch being flipped in a control room
Density/Complexity,sparse,Mechanical,relay,server room,a solitary click of a mechanical relay in a server room
Density/Complexity,sparse,Mechanical,latch,garden gate,a single metallic click of a gate latch in a garden
Density/Complexity,sparse,Mechanical,solenoid,warehouse,a solitary thud of a solenoid in a large warehouse
Density/Complexity,sparse,Mechanical,winch,dockside,a lone click of a winch pawl at a dockside
Density/Complexity,sparse,Mechanical,lighter,campsite,a single click of a piezo lighter at a campsite
Density/Complexity,sparse,Mechanical,bell,bicycle path,a lone ring of a bicycle bell on a quiet path
Density/Complexity,sparse,Mechanical,timer,kitchen,a single ding of a mechanical kitchen timer
Density/Complexity,sparse,Mechanical,piston,engine room,a lone hiss of a steam piston in an engine room
Density/Complexity,sparse,Mechanical,crane,shipyard,a single metallic groan of a crane hook in a shipyard
Density/Complexity,sparse,Mechanical,shutter,storefront,a single metallic clack of a security shutter being locked
Density/Complexity,sparse,Mechanical,staple gun,workshop,a solitary snap of a staple gun in a workshop
Density/Complexity,sparse,Environmental,water drop,limestone cave,a single water drop hitting a still pool in a limestone cave
Density/Complexity,sparse,Environmental,twig,pine forest,a single snap of a dry twig on a forest floor
Density/Complexity,sparse,Environmental,thunder,distance,a lone distant rumble of thunder across a plain
Density/Complexity,sparse,Environmental,ice,frozen lake,a single sharp crack of ice on a frozen lake
Density/Complexity,sparse,Environmental,rockfall,canyon,a lone pebble hitting the bottom of a deep canyon
Density/Complexity,sparse,Environmental,leaves,autumn woods,a solitary rustle of a single leaf falling on grass
