category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Musical,glockenspiel,dry studio,a mallet striking a high steel bar on a glockenspiel
Clarity/Definition,clear,Musical,triangle,quiet library,a single strike on a suspended steel triangle
Clarity/Definition,clear,Musical,piccolo,botanical garden,a sharp staccato note from a wooden piccolo
Clarity/Definition,clear,Musical,classical guitar,wooden porch,a single pluck on a high nylon string
Clarity/Definition,clear,Musical,harpsichord,empty gallery,a solitary mechanical pluck of a harpsichord key
Clarity/Definition,clear,Musical,tambourine,recording booth,a sharp strike on the edge of a tambourine
Clarity/Definition,clear,Musical,violin,echoing stone corridor,a high-frequency harmonic note played on a violin
Clarity/Definition,clear,Musical,handbell,snowy village,a single ring of a silver handbell
Clarity/Definition,clear,Musical,xylophone,classroom,a hard plastic mallet hitting a high wooden bar
Clarity/Definition,clear,Musical,recorder,nursery,a short staccato note on a soprano recorder
Clarity/Definition,clear,Musical,kalimba,sunroom,a thumb flicking a metal tine on a small kalimba
Clarity/Definition,clear,Musical,flute,misty valley,a sharp overblown note on a silver flute
Clarity/Definition,clear,Musical,trumpet,city square,a short brassy fanfare blast
Clarity/Definition,clear,Musical,mandolin,wooden deck,a quick tremolo on a high steel string
Clarity/Definition,clear,Musical,chimes,mountain peak,a light breeze hitting a thin aluminum chime
Clarity/Definition,clear,Musical,snare drum,parade ground,a sharp rimshot on a high-tension snare
Clarity/Definition,clear,Musical,piano,ballroom,a solitary note in the highest register of a grand piano
Clarity/Definition,clear,Musical,banjo,farmhouse,a sharp pick-strike on a high-tuned banjo string
Clarity/Definition,clear,Mechanical,clock,study,the rhythmic high-pitched tick of a mechanical wristwatch
Clarity/Definition,clear,Mechanical,camera,art gallery,the sharp mechanical click of a film camera shutter
Clarity/Definition,clear,Mechanical,typewriter,library,a single metallic clack of a manual typewriter key
Clarity/Definition,clear,Mechanical,stapler,office,the sharp snap of a desktop stapler through one sheet of paper
Clarity/Definition,clear,Mechanical,lock,hallway,the intricate mechanical click of a key turning in a tumbler
Clarity/Definition,clear,Mechanical,scissors,salon,a single sharp snip of professional hair shears
Clarity/Definition,clear,Mechanical,pen,desk,the light click of a retractable ballpoint pen
Clarity/Definition,clear,Mechanical,metronome,music room,the sharp mechanical tick of a pyramid metronome
Clarity/Definition,clear,Mechanical,lighter,balcony,the sharp scratch and pop of a flint wheel spark
Clarity/Definition,clear,Mechanical,gears,workshop,the tiny rhythmic ticking of a pocket watch escapement
Clarity/Definition,clear,Mechanical,sewing machine,attic,the sharp rhythmic clicking of a needle hitting a metal plate
Clarity/Definition,clear,Mechanical,bell,bicycle,a sharp double-ring of a chrome bicycle bell
Clarity/Definition,clear,Mechanical,drill,garage,the high-pitched whine of a small handheld drill bit
Clarity/Definition,clear,Mechanical,winch,dockside,the sharp metallic click of a small ratchet
Clarity/Definition,clear,Mechanical,relay,server room,the fast high-pitched click of a signal relay
Clarity/Definition,clear,Mechanical,clippers,bathroom,the sharp metallic snap of a nail clipper
Clarity/Definition,clear,Mechanical,shutter,studio,the fast mechanical snap of an SLR camera
Clarity/Definition,clear,Mechanical,zipper,tent,the rapid high-pitched slide of a metal zipper
Clarity/Definition,clear,Environmental,water,cave,a single drop of water hitting a still pool
Clarity/Definition,clear,Environmental,ice,pond,the sharp crystalline crack of thin ice breaking
Clarity/Definition,clear,Environmental,twig,winter forest,the sharp dry snap of a thin frozen branch
