category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,orchestra,warehouse,a full symphony orchestra playing a sudden staccato chord
Space/Dimension,wide,Musical,taiko drums,stadium,a group of performers striking massive taiko drums in unison
Space/Dimension,wide,Musical,pipe organ,cathedral,a deep pedal note vibrating through a stone sanctuary
Space/Dimension,wide,Musical,marching band,airport hangar,a brass section performing a fanfare in an open hanger
Space/Dimension,wide,Musical,piano,ballroom,a grand piano arpeggio played with the sustain pedal held
Space/Dimension,wide,Musical,gong,mountain peak,a heavy mallet striking a large bronze gong in the open air
Space/Dimension,wide,Musical,cymbals,canyon,two large crash cymbals being struck together over a gorge
Space/Dimension,wide,Musical,cello,quarry,a cello ensemble playing a low sustained note in a stone pit
Space/Dimension,wide,Musical,trumpet,city square,a trumpet blast echoing off multiple surrounding buildings
Space/Dimension,wide,Musical,chimes,meadow,a set of massive outdoor wind chimes swaying in a gale
Space/Dimension,wide,Musical,timpani,auditorium,a thunderous roll on a pair of large copper drums
Space/Dimension,wide,Musical,alphorn,alpine valley,a long melodic call from a traditional wooden horn
Space/Dimension,wide,Musical,synthesizer,desert,a sweeping low-pass filter on an analog synth pad
Space/Dimension,wide,Musical,drums,forest,a snare drum rimshot echoing through a dense grove of trees
Space/Dimension,wide,Musical,harp,conservatory,a rapid glissando on a concert harp in a large hall
Space/Dimension,wide,Musical,bagpipes,highlands,a piper playing on a ridge overlooking a vast loch
Space/Dimension,wide,Musical,tuba,gymnasium,a low-frequency blast from a tuba in an empty sports hall
Space/Dimension,wide,Musical,bells,village,the simultaneous tolling of multiple church bells across a town
Space/Dimension,wide,Mechanical,jet engine,runway,a commercial jet engine spooling up for takeoff
Space/Dimension,wide,Mechanical,train,prairie,a freight train blowing its horn while crossing an open plain
Space/Dimension,wide,Mechanical,demolition,construction site,a wrecking ball smashing into a brick wall
Space/Dimension,wide,Mechanical,factory,industrial zone,the collective hum of a massive automated assembly line
Space/Dimension,wide,Mechanical,ship,harbor,a container ship's foghorn sounding in a foggy bay
Space/Dimension,wide,Mechanical,crane,shipyard,the groaning of a massive shipyard crane lifting a load
Space/Dimension,wide,Mechanical,ventilation,parking garage,a row of industrial exhaust fans spinning at high speed
Space/Dimension,wide,Mechanical,printing press,newsroom,a large-scale newspaper press churning at full capacity
Space/Dimension,wide,Mechanical,jackhammer,city street,a pneumatic drill breaking up a large section of asphalt
Space/Dimension,wide,Mechanical,turbine,dam,the deep resonance of water rushing through a hydroelectric turbine
Space/Dimension,wide,Mechanical,piston,steam ship,the rhythmic thumping of a massive steam engine piston
Space/Dimension,wide,Mechanical,roller coaster,amusement park,a train of cars rattling along a wooden track
Space/Dimension,wide,Mechanical,conveyor,coal mine,a heavy rubber belt moving tons of rock through a tunnel
Space/Dimension,wide,Mechanical,bell,university,a large bronze bell swinging in a high clock tower
Space/Dimension,wide,Mechanical,winch,dockside,a heavy-duty steel winch pulling a boat onto a ramp
Space/Dimension,wide,Mechanical,compressor,garage,a large industrial air compressor vibrating a concrete floor
Space/Dimension,wide,Mechanical,fountain,palace,the splashing of water from a tiered stone fountain array
Space/Dimension,wide,Mechanical,gate,castle,a heavy iron portcullis being lowered onto a stone floor
Space/Dimension,wide,Environmental,thunder,plains,a massive roll of thunder moving across a dark sky
Space/Dimension,wide,Environmental,ocean,beach,the roar of a large wave breaking along a miles-long shore
Space/Dimension,wide,Environmental,waterfall,jungle,the heavy thundering of water hitting a deep river pool
Space/Dimension,wide,Environmental,wind,canyon,a powerful gust of wind howling through a rock gorge
Space/Dimension,wide,Environmental,avalanche,mountain,the growing roar of snow and rock sliding down a peak
Space/Dimension,wide,Environmental,fire,forest,the crackling and rushing of a large wildfire in a pine grove
Space/Dimension,wide,Environmental,storm,coast,the combined sound of wind and crashing waves in a gale
Space/Dimension,wide,Environmental,landslide,quarry,a massive shelf of rock collapsing into a deep pit
Space/Dimension,wide,Environmental,ice,glacier,the deep booming of a glacier calving into the sea
Space/Dimension,wide,Environmental,volcano,crater,the low-frequency bubbling of a lava lake in a caldera
Space/Dimension,wide,Environmental,geyser,valley,a large jet of steam and water erupting from the earth
Space/Dimension,wide,Environmental,rain,monsoon,the drumming of a torrential downpour on a tropical forest
Space/Dimension,wide,Environmental,leaves,autumn woods,wind blowing through a thick carpet of dry leaves
Space/Dimension,wide,Environmental,sand,desert,the moaning of singing sand dunes during a sandstorm
Space/Dimension,wide,Environmental,echo,cavern,a person shouting into a massive underground limestone cave
Space/Dimension,wide,Environmental,river,valley,the steady roar of white-water rapids in a wide river
Space/Dimension,wide,Environmental,geological,earthquake,the deep groaning of the earth during a seismic shift
Space/Dimension,wide,Environmental,lightning,mountaintop,the sharp tearing sound of a lightning bolt striking a ridge
Space/Dimension,wide,Organic,crowd,stadium,the roar of fifty thousand people cheering in a stadium
Space/Dimension,wide,Organic,lion,savanna,a lion's roar echoing across an open grassland at dawn
Space/Dimension,wide,Organic,whale,ocean,the resonant song of a humpback whale in deep water
Space/Dimension,wide,Organic,birds,wetlands,the collective chatter of a thousand birds in a marsh
Space/Dimension,wide,Organic,elephant,savanna,the deep infrasonic rumble of an elephant herd moving
Space/Dimension,wide,Organic,wolf,wilderness,a pack of wolves howling together on a cold night
Space/Dimension,wide,Organic,gorilla,jungle,a silverback gorilla drumming its chest in a forest clearing
Space/Dimension,wide,Organic,cicadas,orchard,the intense vibrating drone of a cicada swarm in summer
Space/Dimension,wide,Organic,frogs,swamp,the dense overlapping chorus of bullfrogs in a bayou
