category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,triangle,cathedral,a steel triangle being struck once with a thin metal beater in a large stone hall
Material/Source,metallic,Musical,gong,temple,a large bronze gong being struck with a heavy padded mallet and allowed to ring
Material/Source,metallic,Musical,steel-string guitar,studio,a bright chord being strummed on an acoustic guitar with brand new strings
Material/Source,metallic,Musical,cymbals,orchestra pit,a pair of orchestral cymbals being crashed together at full force
Material/Source,metallic,Musical,handbell,village square,a small brass handbell being shaken rhythmically during a festival
Material/Source,metallic,Musical,glockenspiel,theatre,a glockenspiel bar being hit with a hard brass mallet in a quiet room
Material/Source,metallic,Musical,tambourine,festival,the metal jingles of a tambourine clashing together during a dance
Material/Source,metallic,Musical,tubular bells,clock tower,a set of large metal chimes striking the hour in a high belfry
Material/Source,metallic,Musical,banjo,farmhouse,a banjo being played with sharp metal fingerpicks on wire strings
Material/Source,metallic,Musical,cowbell,stadium,a metal cowbell being hit with the tip of a wooden drumstick
Material/Source,metallic,Musical,kalimba,garden,the high-pitched notes of a thumb piano with thin steel tines
Material/Source,metallic,Musical,harpsichord,parlor,a harpsichord key being pressed to pluck a metal string
Material/Source,metallic,Musical,trumpet,alleyway,a trumpet playing a piercing fanfare through a brass bell
Material/Source,metallic,Musical,mouth harp,campfire,a metal jaw harp vibrating against a person's teeth
Material/Source,metallic,Musical,crotales,concert hall,a set of antique brass discs being struck with a metal rod
Material/Source,metallic,Musical,vibraphone,jazz club,a vibraphone bar being hit with a hard mallet while the motor is spinning
Material/Source,metallic,Musical,steel drum,beach,a rhythmic melody played on a hammered oil barrel in the sun
Material/Source,metallic,Musical,zither,attic,a thin wire string on a zither being plucked and released
Material/Source,metallic,Mechanical,anvil,blacksmith shop,a heavy hammer striking a glowing iron rod on a steel anvil
Material/Source,metallic,Mechanical,gears,clock tower,large brass gears grinding together inside a massive clock mechanism
Material/Source,metallic,Mechanical,impact wrench,pit stop,a pneumatic wrench loosening a lug nut on a racing car
Material/Source,metallic,Mechanical,lathe,machine shop,a metal lathe shaving a thin layer off a spinning aluminum rod
Material/Source,metallic,Mechanical,chains,shipyard,heavy iron chain links rattling as they are pulled through a hawsepipe
Material/Source,metallic,Mechanical,typewriter,office,a manual typewriter key striking the metal platen through a ribbon
Material/Source,metallic,Mechanical,shutter,storefront,a heavy metal security shutter being lowered onto a concrete floor
Material/Source,metallic,Mechanical,drill,garage,a high-speed drill bit boring into a thick sheet of steel
Material/Source,metallic,Mechanical,printing press,print shop,a vintage letterpress machine churning with metal plates clattering
Material/Source,metallic,Mechanical,piston,engine room,a large industrial piston reciprocating inside a metal cylinder
Material/Source,metallic,Mechanical,wrench,workshop,a heavy socket wrench ratcheting as it tightens a bolt
Material/Source,metallic,Mechanical,staple gun,warehouse,a manual staple gun firing a steel fastener into a crate
Material/Source,metallic,Mechanical,conveyor,factory,a metal roller conveyor moving steel parts in a large hall
Material/Source,metallic,Mechanical,scissors,tailor shop,metal shears cutting through a sheet of thin tin
Material/Source,metallic,Mechanical,winch,harbor,a steel cable tensing as it is wound onto a metal drum
Material/Source,metallic,Mechanical,camera,gallery,the mechanical click of a vintage film camera shutter
Material/Source,metallic,Mechanical,razor,barber,the high-pitched hum of electric hair clippers against a guard
Material/Source,metallic,Mechanical,pulley,construction,a metal wire rope running through a rusted pulley block
Material/Source,metallic,Environmental,wind,mountaintop,a fierce wind whistling through a tall metal radio tower
Material/Source,metallic,Environmental,hail,carport,large hailstones hitting the corrugated metal roof of a shed
Material/Source,metallic,Environmental,rain,balcony,heavy rain tapping on a thin aluminum railing
Material/Source,metallic,Environmental,sand,desert,fine sand grains blowing against a rusted metal signpost
Material/Source,metallic,Environmental,lightning,plains,the sharp crackle of an electrical strike hitting a wire fence
Material/Source,metallic,Environmental,thaw,arctic,ice crystals grinding against the hull of a steel ship
Material/Source,metallic,Environmental,leaves,alleyway,dry leaves skittering across a discarded metal sheet
Material/Source,metallic,Environmental,waves,pier,ocean waves slapping against a hollow steel piling
Material/Source,metallic,Environmental,rocks,quarry,small shards of flint hitting a metal shovel blade
Material/Source,metallic,Environmental,mist,moors,condensation dripping from a high-tension wire onto a metal post
Material/Source,metallic,Environmental,geyser,vent,steam hissing through a narrow crack in a metal pipe
Material/Source,metallic,Environmental,ice,pond,a heavy stone falling onto a thin sheet of frozen water
Material/Source,metallic,Environmental,river,canyon,a fast-moving stream rushing over a bed of iron-rich rocks
Material/Source,metallic,Environmental,snow,mountain,a metal shovel scraping against a frozen stone path
Material/Source,metallic,Environmental,twigs,woods,dry branches snapping and hitting a metal wire fence
Material/Source,metallic,Environmental,bark,forest,strips of dry bark flapping against a hollow metal pipe
Material/Source,metallic,Environmental,pods,meadow,dry seed pods rattling against a metal garden stake
Material/Source,metallic,Environmental,thunder,theatre,a large metal thunder sheet being shaken for effect
Material/Source,metallic,Organic,beetle,garden,the clicking of a beetle's hard chitinous wings as it flies
Material/Source,metallic,Organic,macaw,rainforest,a macaw letting out a piercing shriek with a sharp attack
Material/Source,metallic,Organic,teeth,bedroom,a person chattering their teeth together in the cold
Material/Source,metallic,Organic,fingernails,table,fingernails tapping rapidly on a hard plastic surface
Material/Source,metallic,Organic,shrimp,ocean,snapping shrimp clicking their claws in a coral reef
Material/Source,metallic,Organic,beak,woodland,a woodpecker drumming rapidly on a hollow metal pole
