category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,orchestral brass section,open-air stadium,a brass section playing a sustained chord in a massive empty stadium
Space/Dimension,wide,Musical,pipe organ,stone cathedral,a pipe organ playing with all stops pulled in a grand cathedral
Space/Dimension,wide,Musical,concert grand piano,empty ballroom,the lowest keys of a grand piano being struck in an empty ballroom
Space/Dimension,wide,Musical,marching band,city square,a marching band playing a fanfare in a wide stone plaza
Space/Dimension,wide,Musical,large bronze gong,mountain valley,a bronze gong being struck and echoing across a wide valley
Space/Dimension,wide,Musical,string ensemble,concert hall,a string section playing a lush harmony in a large concert hall
Space/Dimension,wide,Musical,bagpipes,misty highlands,bagpipes playing a melody across a wide open highland
Space/Dimension,wide,Musical,taiko drums,outdoor festival,a group of taiko drums being struck in an open field
Space/Dimension,wide,Musical,harp arpeggio,theatre stage,a harp playing a wide glissando on a large empty stage
Space/Dimension,wide,Musical,church bells,village square,a set of bells ringing from a tower over a wide valley
Space/Dimension,wide,Musical,didgeridoo,desert plain,a didgeridoo being played in a vast desert landscape
Space/Dimension,wide,Musical,synthesizer pad,recording studio,a polyphonic synthesizer playing a wide stereo-panned chord
Space/Dimension,wide,Musical,timpani,amphitheater,timpani drums being struck in a large outdoor amphitheater
Space/Dimension,wide,Musical,chime tree,botanical garden,a metal chime tree being brushed by wind in a large garden
Space/Dimension,wide,Musical,trumpet solo,canyon floor,a trumpet playing a melody at the base of a wide canyon
Space/Dimension,wide,Musical,celesta,ballet studio,a celesta playing a series of notes in a large vaulted studio
Space/Dimension,wide,Musical,kettle drums,opera house,kettle drums being struck during a performance in a large house
Space/Dimension,wide,Musical,sitar,temple courtyard,a sitar playing with its sympathetic strings in a large temple
Space/Dimension,wide,Mechanical,jet engine,airport runway,a jet engine idling on a vast open runway
Space/Dimension,wide,Mechanical,steam locomotive,open plains,a steam locomotive blowing its whistle across flat plains
Space/Dimension,wide,Mechanical,diesel generator,industrial site,the low thrum of a large generator in a wide shipping yard
Space/Dimension,wide,Mechanical,factory siren,harbor,a mechanical siren wailing over a wide harbor area
Space/Dimension,wide,Mechanical,heavy machinery,construction zone,the collective roar of several excavators in a large construction site
Space/Dimension,wide,Mechanical,conveyor belt,shipping port,a long rubber conveyor belt running across a large dock
Space/Dimension,wide,Mechanical,wrecking ball,demolition site,the impact of a wrecking ball against a building in an open lot
Space/Dimension,wide,Mechanical,power turbine,station,the massive hum of a turbine in a large power hall
Space/Dimension,wide,Mechanical,ventilation fan,warehouse,a massive industrial fan spinning in a large empty warehouse
Space/Dimension,wide,Mechanical,crane motor,shipyard,the mechanical whirring of a large crane moving a container
Space/Dimension,wide,Mechanical,hydraulic press,factory,a large hydraulic press cycling on a vast factory floor
Space/Dimension,wide,Mechanical,metal lathe,machine shop,a metal lathe carving steel in a large industrial shop
Space/Dimension,wide,Mechanical,printing press,newspaper plant,a large-scale printing press running in a massive facility
Space/Dimension,wide,Mechanical,drawbridge mechanism,river bank,the heavy grinding of a drawbridge opening over a wide river
Space/Dimension,wide,Mechanical,steam shovel,quarry,a steam shovel digging in a vast limestone quarry
Space/Dimension,wide,Mechanical,oil pump jack,oil field,the rhythmic thumping of an oil pump in a desert field
Space/Dimension,wide,Mechanical,windmill,farmland,the rhythmic swish of large windmill blades over a field
Space/Dimension,wide,Mechanical,cargo elevator,distribution center,a large cargo elevator ascending in a massive hub
Space/Dimension,wide,Environmental,distant thunder,open plains,thunder rolling across a vast horizon of open plains
Space/Dimension,wide,Environmental,ocean surf,sandy beach,waves crashing along a miles-long stretch of sandy beach
Space/Dimension,wide,Environmental,waterfall,tropical jungle,a massive waterfall roaring into a wide river basin
Space/Dimension,wide,Environmental,wind,mountain range,wind howling through the peaks of a wide mountain range
Space/Dimension,wide,Environmental,river rapids,canyon,water rushing over rocks in a wide river canyon
Space/Dimension,wide,Environmental,rockslide,mountain valley,a large rockslide echoing through a mountain valley
Space/Dimension,wide,Environmental,avalanche,snowy peak,the muffled roar of an avalanche on a wide slope
Space/Dimension,wide,Environmental,heavy rain,farmland,rain falling across a vast area of open farmland
Space/Dimension,wide,Environmental,forest fire,wilderness,the roar of a large forest fire spreading across a valley
Space/Dimension,wide,Environmental,geyser eruption,thermal park,a geyser shooting water into the air in a wide basin
Space/Dimension,wide,Environmental,sandstorm,desert,wind-blown sand whistling across a vast desert landscape
