category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,orchestral string section,concert hall,a full orchestral string section playing a sweeping legato phrase in a concert hall
Space/Dimension,wide,Musical,pipe organ,cathedral,a pipe organ sounding through hundreds of pipes across a stone cathedral
Space/Dimension,wide,Musical,marching band,stadium,a marching band performing a loud fanfare across a football stadium
Space/Dimension,wide,Musical,choir,basilica,a hundred voices singing a layered chord that fills a massive basilica
Space/Dimension,wide,Musical,taiko drums,shrine,ten taiko drums being struck simultaneously in a wide open shrine
Space/Dimension,wide,Musical,handbell choir,grand gallery,a handbell choir ringing together in a long marble gallery
Space/Dimension,wide,Musical,brass ensemble,mountain valley,a brass ensemble playing a call-and-response across a wide mountain valley
Space/Dimension,wide,Musical,piano,ballroom,a grand piano being played with a wide sustain pedal in a ballroom
Space/Dimension,wide,Musical,harp,palace,the low strings of a harp vibrating across a high-ceilinged palace
Space/Dimension,wide,Musical,bagpipes,highlands,a massed pipe band marching across a misty highland plateau
Space/Dimension,wide,Musical,cymbals,amphitheater,two orchestral cymbals crashing together in an open-air amphitheater
Space/Dimension,wide,Musical,timpani,pit,a row of four timpani drums rolling together in an orchestra pit
Space/Dimension,wide,Musical,synthesizer,recording studio,multiple layered oscillators from a synthesizer spreading across a recording studio
Space/Dimension,wide,Musical,marimbas,conservatory,four marimbas playing a dense rhythmic pattern in a conservatory
Space/Dimension,wide,Musical,bells,clock tower,a carillon of bells ringing out over a city from a clock tower
Space/Dimension,wide,Musical,didgeridoos,outback,three didgeridoos droning in unison across the open outback
Space/Dimension,wide,Musical,gongs,temple,five large bronze gongs being struck in a sequence in a temple
Space/Dimension,wide,Musical,violins,theatre,a full violin section playing a high tremolo that fills a theatre
Space/Dimension,wide,Mechanical,conveyor belt,shipping warehouse,a long rubber conveyor belt moving thousands of packages across a warehouse
Space/Dimension,wide,Mechanical,assembly line,car factory,a robotic assembly line with dozens of machines clicking and whirring across a factory
Space/Dimension,wide,Mechanical,printing press,newspaper office,a large-scale printing press running at full speed in a newspaper office
Space/Dimension,wide,Mechanical,sorting machine,post office,a high-speed mail sorting machine processing thousands of letters in a post office
Space/Dimension,wide,Mechanical,ventilation system,industrial plant,a massive ventilation system with fans spaced across an industrial plant
Space/Dimension,wide,Mechanical,turbine,hydroelectric dam,a row of massive water turbines spinning in a hydroelectric dam
Space/Dimension,wide,Mechanical,pumps,oil field,dozens of nodding donkey pumps working across a vast oil field
Space/Dimension,wide,Mechanical,locomotive,railway yard,a long freight train chuffing and clanking across a railway yard
Space/Dimension,wide,Mechanical,cranes,dockyard,five heavy cranes moving containers across a busy dockyard
Space/Dimension,wide,Mechanical,generators,basement,a bank of large backup generators thrumming across a basement
Space/Dimension,wide,Mechanical,looms,textile mill,twenty mechanical looms weaving fabric across a large textile mill
Space/Dimension,wide,Mechanical,drills,construction site,several pneumatic drills breaking concrete across a construction site
Space/Dimension,wide,Mechanical,excavators,quarry,three massive excavators digging into rock across a large quarry
Space/Dimension,wide,Mechanical,clocks,antique shop,fifty grandfather clocks ticking at once across an antique shop
Space/Dimension,wide,Mechanical,steam shovel,open mine,a massive steam shovel moving earth in a wide open mine
Space/Dimension,wide,Mechanical,hydraulic presses,foundry,a series of hydraulic presses striking in sequence across a foundry
Space/Dimension,wide,Mechanical,fans,server room,thousands of server fans whirring across a massive data center
Space/Dimension,wide,Mechanical,elevators,skyscraper,the collective hum of multiple elevator motors in a skyscraper
Space/Dimension,wide,Environmental,thunder,open prairie,a massive thunderclap rolling across a wide open prairie
Space/Dimension,wide,Environmental,ocean surf,stormy beach,heavy waves crashing along the entire length of a stormy beach
Space/Dimension,wide,Environmental,wind,pine forest,a gale-force wind roaring through a dense forest of pines
Space/Dimension,wide,Environmental,waterfall,gorge,a massive waterfall plunging into the center of a wide gorge
Space/Dimension,wide,Environmental,rain,tropical jungle,a heavy tropical downpour hitting broad leaves across a jungle
Space/Dimension,wide,Environmental,landslide,mountain slope,a massive landslide of mud and rocks moving down a mountain slope
Space/Dimension,wide,Environmental,avalanche,high peaks,the deep roar of a massive snow avalanche across high peaks
Space/Dimension,wide,Environmental,forest fire,wilderness,a raging forest fire consuming timber across a wide wilderness
Space/Dimension,wide,Environmental,flood,city street,the deep rush of floodwaters through a wide city street
Space/Dimension,wide,Environmental,ice,arctic bay,thousands of ice floes grinding together across an arctic bay
Space/Dimension,wide,Environmental,sandstorm,desert,the heavy howl of a thick sandstorm across the open desert
Space/Dimension,wide,Environmental,geyser,volcanic park,the massive roar of a geyser eruption in a volcanic park
Space/Dimension,wide,Environmental,earthquake,valley,the deep sustained rumble of the earth shifting across a valley
Space/Dimension,wide,Environmental,river,rapids,a high-volume river rushing over large boulders in wide rapids
Space/Dimension,wide,Environmental,hail,car park,a heavy hailstorm hitting hundreds of cars across a car park
Space/Dimension,wide,Environmental,volcano,island,the deep continuous roar of a volcanic eruption across an island
Space/Dimension,wide,Environmental,sinkhole,farmland,the heavy sound of land collapsing into a sinkhole on farmland
