category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Musical,piccolo,alpine meadow,a piccolo playing a high-register solo in a quiet alpine meadow
Clarity/Definition,clear,Musical,triangle,orchestra pit,a steel triangle being struck once in a quiet orchestra pit
Clarity/Definition,clear,Musical,glockenspiel,ballroom,a glockenspiel mallet hitting a metal bar in a marble ballroom
Clarity/Definition,clear,Musical,violin,art gallery,a violin playing a sharp pizzicato note in a stone gallery
Clarity/Definition,clear,Musical,harp,deserted plaza,a single gut string being plucked on a concert harp
Clarity/Definition,clear,Musical,trumpet,mountaintop,a trumpet fanfare echoing through the crisp mountain air
Clarity/Definition,clear,Musical,harpsichord,library,a single harpsichord key being pressed in a quiet library
Clarity/Definition,clear,Musical,flute,greenhouse,a silver flute playing a high trill in a glass greenhouse
Clarity/Definition,clear,Musical,snare drum,gymnasium,a sharp rimshot on a high-tuned snare drum in a gym
Clarity/Definition,clear,Musical,handbells,chapel,a silver handbell ringing once in a stone chapel
Clarity/Definition,clear,Musical,acoustic guitar,sunroom,a light strum on high-tension steel guitar strings
Clarity/Definition,clear,Musical,tambourine,park,a tambourine shaking rhythmically in an open park
Clarity/Definition,clear,Musical,mandolin,vineyard,a mandolin string being plucked with a hard pick
Clarity/Definition,clear,Musical,xylophone,classroom,a wooden xylophone bar being struck with a hard mallet
Clarity/Definition,clear,Musical,celesta,ballet studio,a celesta melody playing softly in a quiet studio
Clarity/Definition,clear,Musical,recorder,botanical garden,a plastic recorder playing a high note in a garden
Clarity/Definition,clear,Musical,harmonica,ridge,a harmonica playing a sharp intake of breath on a ridge
Clarity/Definition,clear,Musical,cymbals,stadium,a pair of small finger cymbals clashing together
Clarity/Definition,clear,Mechanical,clock,vault,a mechanical clock ticking in a quiet concrete vault
Clarity/Definition,clear,Mechanical,typewriter,newsroom,a typewriter carriage returning with a bell ding
Clarity/Definition,clear,Mechanical,camera,photography studio,a mechanical camera shutter firing in a quiet room
Clarity/Definition,clear,Mechanical,bicycle,paved path,a bicycle bell ringing on a park path
Clarity/Definition,clear,Mechanical,sewing machine,attic,a vintage sewing machine needle piercing crisp fabric
Clarity/Definition,clear,Mechanical,lathe,machine shop,a metal lathe shaving a thin strip of aluminum
Clarity/Definition,clear,Mechanical,drill,dental office,a high-speed turbine drill spinning in a sterile room
