category,tag,domain,source,environment,scenario
Temporal/Sustained,slow,Musical,double bass,stone chapel,a horsehair bow moving at a snail's pace across a thick double bass string
Temporal/Sustained,slow,Musical,cello,art gallery,a cellist drawing a bow with extreme deliberation across the lowest string
Temporal/Sustained,slow,Musical,pipe organ,cathedral,the gradual inflation of leather bellows in an ancient pipe organ
Temporal/Sustained,slow,Musical,gong,temple,a large bronze gong being struck once every minute with a heavy felt mallet
Temporal/Sustained,slow,Musical,accordion,subway station,the slow expansion of accordion bellows without any notes being played
Temporal/Sustained,slow,Musical,violin,ballroom,a violinist performing a long and gradual glissando up the fingerboard
Temporal/Sustained,slow,Musical,flute,meadow,a wooden flute player exhaling a single breath over a very long duration
Temporal/Sustained,slow,Musical,handpan,cave,a finger circling the rim of a handpan to produce a steady vibration
Temporal/Sustained,slow,Musical,harp,conservatory,a single harp string vibrating after a very soft and deliberate pluck
Temporal/Sustained,slow,Musical,didgeridoo,canyon,a person producing a rhythmic but very slow drone through a hollow log
Temporal/Sustained,slow,Musical,glass harmonica,observatory,a crystal bowl rotating slowly against a wet finger
Temporal/Sustained,slow,Musical,trombone,hangar,a trombone slide being extended fully while a note is held
Temporal/Sustained,slow,Musical,piano,theatre,a grand piano key being depressed so slowly the hammer barely touches the string
Temporal/Sustained,slow,Musical,vibraphone,jazz club,a vibraphone motor spinning at its lowest possible speed setting
Temporal/Sustained,slow,Musical,tuba,museum,a tuba player sustaining a pedal note until their air runs out
Temporal/Sustained,slow,Musical,singing bowl,spa,a wooden striker circling the edge of a brass bowl at a constant slow rate
Temporal/Sustained,slow,Musical,theremin,laboratory,a hand moving very slowly toward the pitch antenna of a theremin
Temporal/Sustained,slow,Mechanical,flywheel,factory floor,a massive cast iron flywheel gradually losing momentum after the engine stops
Temporal/Sustained,slow,Mechanical,gears,clock tower,the heavy brass gears of a clock tower turning once every hour
Temporal/Sustained,slow,Mechanical,conveyor,warehouse,a thick rubber conveyor belt moving at a barely perceptible speed
Temporal/Sustained,slow,Mechanical,crane,shipyard,a massive dockside crane arm pivoting slowly across the horizon
Temporal/Sustained,slow,Mechanical,lathe,workshop,a metal lathe turning a heavy steel cylinder at low rotations per minute
Temporal/Sustained,slow,Mechanical,shutter,loading dock,a heavy metal security door being raised by a hand crank
Temporal/Sustained,slow,Mechanical,winch,mine shaft,a rusted iron winch lowering a platform into a deep pit
Temporal/Sustained,slow,Mechanical,fan,office building,a ceiling fan spinning down after the power has been cut
Temporal/Sustained,slow,Mechanical,press,machine shop,a hydraulic press descending toward a block of lead
Temporal/Sustained,slow,Mechanical,escapement,watchmaker shop,the slow and rhythmic movement of a large grandfather clock pendulum
Temporal/Sustained,slow,Mechanical,elevator,hotel,the sound of an elevator car descending a long shaft in a quiet building
Temporal/Sustained,slow,Mechanical,drill,garage,a hand-cranked drill boring into a piece of seasoned oak
Temporal/Sustained,slow,Mechanical,printing press,basement,a vintage letterpress wheel being turned by hand
Temporal/Sustained,slow,Mechanical,valve,power plant,a large steam valve being turned slowly to the open position
Temporal/Sustained,slow,Mechanical,sewing machine,loft,the needle of a manual sewing machine moving through thick denim
Temporal/Sustained,slow,Mechanical,projector,cinema,the mechanical reels of a film projector slowing to a stop
Temporal/Sustained,slow,Mechanical,pump,waterworks,a large piston pump moving water through a wide cast iron pipe
Temporal/Sustained,slow,Environmental,glacier,arctic,a massive sheet of ice sliding over a bedrock shelf
Temporal/Sustained,slow,Environmental,rockslide,canyon,a single large boulder tumbling down a steep gravel slope
Temporal/Sustained,slow,Environmental,mud,swamp,a heavy object sinking into a pool of thick and viscous mud
Temporal/Sustained,slow,Environmental,tree,forest,a dying pine tree leaning and creaking against its neighbor in a breeze
Temporal/Sustained,slow,Environmental,thaw,mountain,water dripping from a large icicle into a deep snowbank
Temporal/Sustained,slow,Environmental,wind,desert,a steady and low-velocity wind blowing over vast sand dunes
Temporal/Sustained,slow,Environmental,river,valley,a wide and deep river flowing over a bed of smooth silt
Temporal/Sustained,slow,Environmental,bubbles,hot spring,large gas bubbles rising slowly through thick mineral water
Temporal/Sustained,slow,Environmental,geyser,thermal field,the build-up of pressure in a subterranean water chamber
Temporal/Sustained,slow,Environmental,clouds,mountaintop,the sound of heavy mist moving through a mountain pass
Temporal/Sustained,slow,Environmental,rain,greenhouse,a light drizzle hitting a glass roof over several hours
Temporal/Sustained,slow,Environmental,leaves,autumn woods,a single dry leaf tumbling through the air and hitting the ground
Temporal/Sustained,slow,Environmental,ocean,shoreline,the long and gradual recession of a wave on a flat beach
Temporal/Sustained,slow,Environmental,ice,lake,the expansion of a frozen lake surface during a temperature drop
Temporal/Sustained,slow,Environmental,landslide,quarry,saturated earth sliding down a quarry wall after a storm
Temporal/Sustained,slow,Environmental,tide,reef,the slow movement of water through a kelp forest during tide change
Temporal/Sustained,slow,Organic,vocal,forest,the long and drawn-out hoot of an owl in a hollow tree
Temporal/Sustained,slow,Organic,footstep,hallway,a person walking with extreme caution across a creaky floor
Temporal/Sustained,slow,Organic,breathing,nursery,the deep and rhythmic breathing of a person in a heavy sleep
