category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,orchestra,cathedral,a full symphony orchestra playing a major chord in a massive stone basilica
Space/Dimension,wide,Musical,pipe organ,stadium,a pipe organ sustaining a low note in an open-air arena
Space/Dimension,wide,Musical,brass ensemble,mountain range,a group of trumpets playing a fanfare across a series of peaks
Space/Dimension,wide,Musical,taiko drums,valley,multiple large drums being struck in unison across a wide canyon
Space/Dimension,wide,Musical,carillon,city square,a set of fifty bells ringing out from a tall central tower
Space/Dimension,wide,Musical,gongs,temple,several bronze gongs being struck simultaneously in a large monastery hall
Space/Dimension,wide,Musical,marching band,parade route,a full marching band playing as they move down a broad boulevard
Space/Dimension,wide,Musical,piano,ballroom,a grand piano playing a rapid arpeggio in a high-ceilinged hall
Space/Dimension,wide,Musical,choir,quarry,a hundred voices singing in harmony within a deep stone pit
Space/Dimension,wide,Musical,bagpipes,highlands,a group of bagpipers playing on a vast grassy plateau
Space/Dimension,wide,Musical,cymbals,amphitheatre,a pair of orchestral cymbals being clashed in an ancient stone theatre
Space/Dimension,wide,Musical,harp,conservatory,a harp playing a glissando in a large glass-walled botanical garden
Space/Dimension,wide,Musical,didgeridoo,outback,the low drone of a didgeridoo echoing across a desert plain
Space/Dimension,wide,Musical,handpans,beach,multiple steel handpans being played together on a wide shoreline
Space/Dimension,wide,Musical,synthesizer,warehouse,a synthesizer playing a multi-voiced pad in an empty industrial building
Space/Dimension,wide,Musical,trombones,pier,a section of trombones playing toward the open sea
Space/Dimension,wide,Musical,tambourines,festival,dozens of tambourines being shaken at once in a large field
Space/Dimension,wide,Musical,flute,cliffs,a silver flute melody carrying across a jagged coastline
Space/Dimension,wide,Mechanical,foghorns,harbor,multiple ship foghorns sounding simultaneously across a misty bay
Space/Dimension,wide,Mechanical,generators,data center,a bank of industrial power generators humming in a massive hall
Space/Dimension,wide,Mechanical,steam whistles,train yard,a dozen steam locomotives venting pressure at once
Space/Dimension,wide,Mechanical,conveyor belts,factory,a complex system of belts clattering across a vast assembly plant
Space/Dimension,wide,Mechanical,turbines,hydro-plant,massive water turbines spinning deep inside a concrete dam
Space/Dimension,wide,Mechanical,fountains,public park,a network of high-pressure water jets spraying into a large lake
Space/Dimension,wide,Mechanical,wind farm,plains,hundreds of massive wind turbine blades whooshing in the wind
Space/Dimension,wide,Mechanical,printing presses,print shop,a row of high-speed newspaper presses running in a large warehouse
Space/Dimension,wide,Mechanical,sirens,city,multiple air-raid sirens wailing from different rooftops across a valley
Space/Dimension,wide,Mechanical,airships,hangar,the low thrum of several dirigible engines in a metal docking bay
Space/Dimension,wide,Mechanical,drills,quarry,heavy industrial rock drills operating across a wide excavation site
Space/Dimension,wide,Mechanical,winches,shipyard,massive steel cables tensing as several cranes lift a cargo ship
Space/Dimension,wide,Mechanical,pumps,oil field,a grid of hundreds of pumpjacks thumping across a desert landscape
Space/Dimension,wide,Mechanical,shutters,industrial estate,the sound of fifty metal garage doors closing in unison
Space/Dimension,wide,Mechanical,clocks,museum,a vast room full of mechanical clocks ticking and chiming together
Space/Dimension,wide,Mechanical,ventilation,tunnel,the roar of massive exhaust fans in a long mountain roadway
Space/Dimension,wide,Mechanical,looms,textile mill,a hundred weaving machines clattering in a stone factory hall
Space/Dimension,wide,Mechanical,propellers,airport,the collective roar of several cargo planes idling on a tarmac
Space/Dimension,wide,Environmental,thunder,plains,a massive roll of thunder moving across a flat horizon
Space/Dimension,wide,Environmental,wind,desert,a strong gale howling across open dunes with no obstructions
Space/Dimension,wide,Environmental,ocean surf,coastline,heavy waves crashing simultaneously along a mile of beach
Space/Dimension,wide,Environmental,waterfall,jungle,a wide curtain of water falling into a massive river basin
Space/Dimension,wide,Environmental,rain,farmland,heavy rain hitting miles of dry corn stalks at once
