category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,kick drum,concrete garage,a forceful beater strike on a large kick drum
Attack/Transient,punchy,Musical,timpani,orchestra pit,a hard mallet impact on a copper-shelled timpani
Attack/Transient,punchy,Musical,conga,sunlit courtyard,a sharp open-palm slap on a taut conga drum
Attack/Transient,punchy,Musical,snare drum,industrial loft,a centered stick hit on a deep wooden snare drum
Attack/Transient,punchy,Musical,upright bass,jazz club,a heavy finger pluck on a thick upright bass string
Attack/Transient,punchy,Musical,djembe,beach bonfire,a firm hand strike on the edge of a goat-skin djembe
Attack/Transient,punchy,Musical,piano,concert hall,a sudden staccato chord played in the lower register of a grand piano
Attack/Transient,punchy,Musical,taiko drum,village square,a thick wooden bachi striking the center of a large taiko
Attack/Transient,punchy,Musical,marimba,conservatory,a hard rubber mallet striking a low rosewood bar
Attack/Transient,punchy,Musical,cowbell,mountain pasture,a metal rod hitting the side of a heavy brass cowbell
Attack/Transient,punchy,Musical,electric bass,recording studio,a percussive thumb-slap on a low-tuned bass string
Attack/Transient,punchy,Musical,marching tom,stadium tunnel,a rapid series of hard strikes on a marching tenor drum
Attack/Transient,punchy,Musical,pandeiro,parade route,a thumb strike on a tensioned hide pandeiro
Attack/Transient,punchy,Musical,chimes,cathedral,a heavy mallet hitting a thick brass tubular bell
Attack/Transient,punchy,Musical,hang drum,stone tunnel,a focused finger strike on the center dome of a steel handpan
Attack/Transient,punchy,Musical,xylophone,school hall,a plastic mallet hitting a high-pitched wooden bar
Attack/Transient,punchy,Musical,bongo drums,rooftop,a rapid-fire fingertip strike on a pair of small bongo drums
Attack/Transient,punchy,Musical,wood block,theatre backstage,a single sharp hit on a hollow teak wood block
Attack/Transient,punchy,Mechanical,pneumatic nailer,construction site,a pneumatic nail gun firing a steel fastener into a pine stud
Attack/Transient,punchy,Mechanical,industrial press,stamping plant,the heavy impact of a metal die striking a steel sheet
Attack/Transient,punchy,Mechanical,piston,engine room,the sudden engagement of a large steam-driven piston
Attack/Transient,punchy,Mechanical,pile driver,riverfront,the massive hammer of a pile driver hitting a steel casing
