category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,triangle,concert hall,a steel triangle being struck once with a metal beater
Material/Source,metallic,Musical,finger cymbals,temple,a pair of brass finger cymbals clinking together in a stone temple
Material/Source,metallic,Musical,steel drum,beach,a mallet striking the surface of a steel pan drum on a shore
Material/Source,metallic,Musical,chimes,bell tower,tubular metal bells ringing and resonating in a stone tower
Material/Source,metallic,Musical,trumpet,plaza,a trumpet playing a high fanfare across a city square
Material/Source,metallic,Musical,gamelan,courtyard,a bronze slab being struck in a traditional gamelan ensemble
Material/Source,metallic,Musical,gong,monastery,a large bronze gong resonating after a heavy strike
Material/Source,metallic,Musical,harpsichord,manor,a metal string being plucked by a quill inside a harpsichord
Material/Source,metallic,Musical,vibraphone,lounge,a metal bar being hit with a hard mallet on a vibraphone
Material/Source,metallic,Musical,handbells,church,a silver handbell being rung inside a stone chapel
Material/Source,metallic,Musical,tambourine,parade,the metal jingles of a tambourine clashing together during a march
Material/Source,metallic,Musical,tuning fork,laboratory,a steel tuning fork vibrating on a metal laboratory table
Material/Source,metallic,Musical,electric guitar,studio,an electric guitar string being plucked with a metal plectrum
Material/Source,metallic,Musical,banjo,porch,a banjo string being snapped against a metal tone ring
Material/Source,metallic,Musical,cowbell,stadium,a metal cowbell being struck with a drumstick in a stadium
Material/Source,metallic,Musical,mouth harp,campfire,a metal mouth harp twanging against the teeth by a fire
Material/Source,metallic,Musical,kalimba,oasis,a metal tine on a kalimba being flicked in a desert grove
Material/Source,metallic,Musical,cymbals,hall,a pair of orchestral crash cymbals colliding in a large hall
Material/Source,metallic,Mechanical,gears,clock tower,brass gears meshing and clicking inside a large clock mechanism
Material/Source,metallic,Mechanical,lathe,machine shop,a metal lathe shaving a thin strip of steel from a rod
Material/Source,metallic,Mechanical,wrench,garage,a heavy steel wrench falling onto a concrete garage floor
Material/Source,metallic,Mechanical,printing press,newsroom,the metal plates of a letterpress machine clattering as it runs
Material/Source,metallic,Mechanical,piston,engine room,steel pistons firing rhythmically in a ship's engine room
Material/Source,metallic,Mechanical,chains,docks,heavy iron chains clinking as they are pulled over a metal bollard
Material/Source,metallic,Mechanical,drill,workshop,a metal drill bit screaming as it bores through an iron plate
Material/Source,metallic,Mechanical,typewriter,office,a typewriter key striking a metal platen through a ribbon
Material/Source,metallic,Mechanical,stapler,library,a metal stapler snapping shut on a stack of paper
Material/Source,metallic,Mechanical,winch,harbor,a steel winch pawl clicking into a gear as it turns
Material/Source,metallic,Mechanical,shears,factory,industrial metal shears cutting through a sheet of aluminum
Material/Source,metallic,Mechanical,hammer,foundry,a ball-peen hammer striking a metal anvil in a forge
Material/Source,metallic,Mechanical,shutter,warehouse,a metal rolling shutter rattling as it is pulled down
Material/Source,metallic,Mechanical,lock,mansion,a heavy iron key turning in a brass lock cylinder
Material/Source,metallic,Mechanical,fan,attic,a small metal desk fan whirring on a high setting
Material/Source,metallic,Mechanical,can opener,kitchen,a manual gear-driven can opener cutting through a tin lid
Material/Source,metallic,Mechanical,escapement,watchmaker,a tiny steel escapement ticking inside a wristwatch
Material/Source,metallic,Mechanical,pulley,barn,a metal pulley squeaking as a steel cable passes through it
Material/Source,metallic,Environmental,hail,carport,hailstones bouncing off the corrugated metal roof of a carport
Material/Source,metallic,Environmental,wind,city street,wind whistling through a thin metal signpost on a street corner
Material/Source,metallic,Environmental,rain,gutter,rainwater splashing into a galvanized steel downspout
Material/Source,metallic,Environmental,ice,lake,thin shards of ice clattering against a metal boat hull
Material/Source,metallic,Environmental,lightning,field,a lightning strike hitting a metal fence in an open field
Material/Source,metallic,Environmental,shale,cliff,small pieces of shale hitting a metal walkway below a cliff
Material/Source,metallic,Environmental,storm,pier,metal railings humming during a high-seas storm on a pier
Material/Source,metallic,Environmental,thistle,field,dry thistle heads rattling against a wire mesh fence
Material/Source,metallic,Environmental,bamboo,grove,a hollow bamboo stalk being hit with a metal rod
Material/Source,metallic,Environmental,sand,desert,sand grains sandblasting a metal oil drum in a windstorm
Material/Source,metallic,Environmental,geyser,field,boiling water hitting a metal grate over a geothermal vent
Material/Source,metallic,Environmental,river,gorge,driftwood hitting a rusted metal bridge piling in a river
Material/Source,metallic,Environmental,pebbles,shoreline,small pebbles clinking inside a metal bucket on the beach
Material/Source,metallic,Environmental,twigs,forest,a dry branch hitting a metal trail marker in the woods
Material/Source,metallic,Environmental,frost,meadow,stepping on a frozen metal gate latch in a field
Material/Source,metallic,Environmental,avalanche,mountain,snow and ice hitting a metal avalanche barrier
Material/Source,metallic,Environmental,mist,valley,wind whistling through a metal weather station on a ridge
Material/Source,metallic,Environmental,volcano,crater,magma hitting a metal sampling tool inside a crater
Material/Source,metallic,Organic,shrimp,reef,snapping shrimp clicking their hard claws in a coral reef
Material/Source,metallic,Organic,beetle,orchard,the mandibles of a large beetle clicking together
Material/Source,metallic,Organic,crab,tide pool,a crab's claw clicking against its own hard shell
