category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,silver handbell,cathedral,a sharp strike on a high-pitched silver handbell
Material/Source,metallic,Musical,steel triangle,meadow,a single crystalline strike on a steel triangle
Material/Source,metallic,Musical,brass trumpet,canyon,a short staccato blast from a brass trumpet
Material/Source,metallic,Musical,splash cymbal,jazz club,a light tap on a thin splash cymbal
Material/Source,metallic,Musical,glockenspiel plate,theatre,a metal mallet hitting a glockenspiel plate
Material/Source,metallic,Musical,piano wire,conservatory,the high-pitched vibration of a struck piano wire
Material/Source,metallic,Musical,tambourine,festival,the rhythmic shaking of metal tambourine jingles
Material/Source,metallic,Musical,tubular bell,tower,a heavy mallet strike on a brass tubular chime
Material/Source,metallic,Musical,banjo string,barn,a sharp fingerpick on a high steel banjo string
Material/Source,metallic,Musical,mandolin,mountain,a quick tremolo on a metal-string mandolin
Material/Source,metallic,Musical,harpsichord,ballroom,the sharp plucking of a metal harpsichord string
Material/Source,metallic,Musical,kalimba tine,rainforest,a thumb pluck on a metal kalimba tine
Material/Source,metallic,Musical,vibraphone,studio,a soft mallet hit on a high vibraphone bar
Material/Source,metallic,Musical,steel drum,beach,a rhythmic strike on a tuned steel pan drum
Material/Source,metallic,Musical,cowbell,pasture,a metal rod striking the side of a brass cowbell
Material/Source,metallic,Musical,chimes,rooftop,hollow metal chimes clashing in a sharp wind
Material/Source,metallic,Musical,sitar,temple,the shimmering vibration of sympathetic metal strings
Material/Source,metallic,Musical,gong,shrine,the long metallic decay of a struck bronze gong
Material/Source,metallic,Mechanical,brass gears,clocktower,small brass gears spinning rapidly against a pawl
Material/Source,metallic,Mechanical,typewriter,library,the metal typebars of a typewriter striking a platen
Material/Source,metallic,Mechanical,bicycle bell,sidewalk,the spring-loaded lever releasing on a bicycle bell
Material/Source,metallic,Mechanical,staple gun,dock,a heavy-duty staple gun firing into a pine crate
Material/Source,metallic,Mechanical,pocket watch,store,the fast ticking of a small mechanical pocket watch
Material/Source,metallic,Mechanical,wire cutter,site,a pair of wire cutters snapping through copper cable
Material/Source,metallic,Mechanical,lock,vault,the clicking of small tumblers inside a metal lock
Material/Source,metallic,Mechanical,ratchet,garage,the rapid clicking of a small metal ratchet wrench
Material/Source,metallic,Mechanical,coin sorter,arcade,metal coins sliding down a stainless steel chute
Material/Source,metallic,Mechanical,camera shutter,studio,the mechanical click of a vintage camera shutter
Material/Source,metallic,Mechanical,handcuffs,station,the ratcheting sound of metal handcuffs being tightened
Material/Source,metallic,Mechanical,sewing needle,factory,the rapid clicking of a needle on a metal plate
Material/Source,metallic,Mechanical,metal shears,workshop,the sound of shears cutting through a steel sheet
Material/Source,metallic,Mechanical,escapement,clockmaker,the sharp ticking of a fine watch escapement
Material/Source,metallic,Mechanical,keypad,door,the high-pitched click of a metal keypad button
Material/Source,metallic,Mechanical,can opener,kitchen,the sharp rhythmic cutting of a metal can opener
Material/Source,metallic,Mechanical,lathe,shop,the high-pitched shave of a tool on a spinning rod
Material/Source,metallic,Mechanical,pulleys,gym,the whir of a cable over a metal pulley wheel
Material/Source,metallic,Environmental,flint stones,mountain,two pieces of flint being struck together
Material/Source,metallic,Environmental,hail,tin roof,large hailstones bouncing off a corrugated metal roof
