category,tag,domain,source,environment,scenario
Pitch/Register,tinny,Musical,toy piano,nursery,a light strike on a small metal rod in a toy piano
Pitch/Register,tinny,Musical,tin whistle,pub,a high-pitched breathy note through a thin metal pipe
Pitch/Register,tinny,Musical,kazoo,playground,a buzzing melody played through a plastic and metal kazoo
Pitch/Register,tinny,Musical,music box,bedroom,the mechanical plucking of small steel tines in a wind-up box
Pitch/Register,tinny,Musical,mouth harp,campfire,the metallic twang of a small steel jaw harp being flicked
Pitch/Register,tinny,Musical,harmonica,porch,a thin drawn note on a miniature keychain harmonica
Pitch/Register,tinny,Musical,triangle,music room,a single strike on a tiny steel triangle with a metal beater
Pitch/Register,tinny,Musical,banjo,farmhouse,a sharp pluck on a light-gauge wire banjo string
Pitch/Register,tinny,Musical,glockenspiel,school,a mallet strike on the smallest aluminum bar of a glockenspiel
Pitch/Register,tinny,Musical,ukulele,beach,a fast rhythmic strum on a small soprano ukulele
Pitch/Register,tinny,Musical,harpsichord,chamber,the mechanical clicking and plucking of a harpsichord string
Pitch/Register,tinny,Musical,recorder,classroom,a sharp overblown note on a plastic soprano recorder
Pitch/Register,tinny,Musical,tambourine,stage,the light jingling of small thin metal zills
Pitch/Register,tinny,Musical,mandolin,cafe,a quick staccato tremolo on high-tension steel strings
Pitch/Register,tinny,Musical,toy drum,playroom,a strike on a small plastic drum head with a hollow stick
Pitch/Register,tinny,Musical,hand bells,shrine,the shaking of a cluster of small brass bells
Pitch/Register,tinny,Musical,kalimba,patio,the release of a tiny steel tine on a hollow wooden box
Pitch/Register,tinny,Musical,cymbals,jazz club,the splash of a pair of tiny finger cymbals
Pitch/Register,tinny,Mechanical,watch,watchmaker shop,the rapid ticking of a small gold pocket watch
Pitch/Register,tinny,Mechanical,typewriter,study,the sharp clack of a metal key hitting a thin paper platen
Pitch/Register,tinny,Mechanical,sewing machine,tailor shop,a needle rapidly piercing a strip of thin silk
Pitch/Register,tinny,Mechanical,gears,laboratory,the whirring of tiny plastic gears in a wind-up toy
Pitch/Register,tinny,Mechanical,bicycle bell,paved path,a single thumb-flick on a small chrome bicycle bell
Pitch/Register,tinny,Mechanical,latch,briefcase,the metallic snap of a small spring-loaded latch
Pitch/Register,tinny,Mechanical,camera,studio,the mechanical click of a micro-shutter in a digital lens
Pitch/Register,tinny,Mechanical,ruler,workshop,the vibration of a thin metal ruler being flicked on a desk
Pitch/Register,tinny,Mechanical,egg timer,kitchen,the rapid ticking and bell of a small mechanical timer
Pitch/Register,tinny,Mechanical,wire cutters,garage,the sharp snip of a thin copper wire being cut
Pitch/Register,tinny,Mechanical,stapler,office,the light snap of a small handheld desk stapler
Pitch/Register,tinny,Mechanical,zipper,outdoors,the fast zipping of a small metal track on a jacket
Pitch/Register,tinny,Mechanical,pulley,barn,the high-pitched squeak of a small metal pulley wheel
Pitch/Register,tinny,Mechanical,hand drill,workshop,the high-speed whine of a manual drill bit in thin metal
Pitch/Register,tinny,Mechanical,cash register,general store,the opening of a small metal cash drawer
Pitch/Register,tinny,Mechanical,turn signal,car,the rhythmic clicking of a car's blinker relay
Pitch/Register,tinny,Mechanical,projector,cinema,the rapid whirring of a small 8mm film projector
Pitch/Register,tinny,Mechanical,razor,barbershop,the high-frequency vibration of an electric beard trimmer
Pitch/Register,tinny,Environmental,rain,tin-roofed shed,a lone raindrop hitting a corrugated metal surface
Pitch/Register,tinny,Environmental,sleet,sunroom,fine ice pellets hitting a glass skylight rapidly
