category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,bell,cathedral,a bronze bell tolling in a vaulted stone cathedral
Material/Source,metallic,Musical,triangle,concert hall,a steel triangle being struck with a metal beater
Material/Source,metallic,Musical,trumpet,stadium,a brass trumpet playing a sharp fanfare note
Material/Source,metallic,Musical,cymbal,stage,a crash cymbal being slammed against its pair
Material/Source,metallic,Musical,harp,conservatory,a wire harp string being plucked and ringing
Material/Source,metallic,Musical,piano,ballroom,a piano hammer hitting a high-tension steel string
Material/Source,metallic,Musical,violin,vault,a violin bow hair sliding across a metal-wound string
Material/Source,metallic,Musical,banjo,porch,a banjo being played with sharp metal fingerpicks
Material/Source,metallic,Musical,mandolin,piazza,a mandolin string being hit by a hard metal plectrum
Material/Source,metallic,Musical,handbell,tower,a silver handbell ringing in a windy belfry
Material/Source,metallic,Musical,glockenspiel,museum,a glockenspiel mallet hitting a steel bar
Material/Source,metallic,Musical,tambourine,festival,the metal jingles of a tambourine clashing together
Material/Source,metallic,Musical,tubular bells,chapel,a tubular bell being struck with a lead hammer
Material/Source,metallic,Musical,vibraphone,hall,a vibraphone bar vibrating over a metal resonator
Material/Source,metallic,Musical,zither,attic,a zither string being plucked with a wire pick
Material/Source,metallic,Musical,snare drum,studio,the metal wires of a snare drum rattling against the head
Material/Source,metallic,Musical,gong,monastery,a large bronze gong shimmering after a heavy strike
Material/Source,metallic,Musical,mouth harp,cave,a metal mouth harp vibrating against a front tooth
Material/Source,metallic,Mechanical,gears,clock tower,large brass gears interlocking in a clock tower
Material/Source,metallic,Mechanical,lathe,machine shop,a metal lathe shaving a layer of steel off a rod
Material/Source,metallic,Mechanical,drill,shipyard,a high-speed drill bit grinding into a metal hull
Material/Source,metallic,Mechanical,engine,garage,the metallic clicking of a cooling car engine
Material/Source,metallic,Mechanical,saw,junkyard,a circular saw cutting through a sheet of aluminum
Material/Source,metallic,Mechanical,winch,oil rig,a steel winch cable snapping taut on a metal drum
Material/Source,metallic,Mechanical,crane,construction site,a heavy crane hook block hitting a steel girder
Material/Source,metallic,Mechanical,elevator,skyscraper,a metal elevator car sliding along its steel guide rails
Material/Source,metallic,Mechanical,boiler,foundry,a metal steam boiler expanding and contracting
Material/Source,metallic,Mechanical,turbine,dam,a massive steel turbine spinning deep inside a dam
Material/Source,metallic,Mechanical,press,factory,a hydraulic press slamming down on a metal mold
Material/Source,metallic,Mechanical,hammer,workshop,a sledgehammer hitting a steel anvil firmly
Material/Source,metallic,Mechanical,conveyor,warehouse,a steel roller spinning on a metal conveyor belt
Material/Source,metallic,Mechanical,pump,station,a metal water pump vibrating against its housing
Material/Source,metallic,Mechanical,valve,ship,a heavy iron valve wheel clicking into its lock
Material/Source,metallic,Mechanical,clockwork,shop,tiny brass gears spinning in a pocket watch
Material/Source,metallic,Mechanical,loom,mill,a metal shuttle flying across a power loom
Material/Source,metallic,Mechanical,sewing machine,tailor,a sewing machine needle punching a metal plate
Material/Source,metallic,Environmental,hail,tin roof,heavy hail slamming into a corrugated metal roof
Material/Source,metallic,Environmental,lightning,plains,a lightning strike hitting a metal fence post
Material/Source,metallic,Environmental,rockfall,quarry,a granite rock hitting a metal shovel in a pit
Material/Source,metallic,Environmental,wind,desert,wind whistling through a thin wire fence
Material/Source,metallic,Environmental,iceberg,ocean,an iceberg scraping against a ship's steel hull
Material/Source,metallic,Environmental,rain,car,rainwater drumming on a car's metal hood
Material/Source,metallic,Environmental,thaw,gutter,an icicle falling and hitting a metal downspout
Material/Source,metallic,Environmental,waves,dock,a wave pushing a boat's metal hull against a pier
Material/Source,metallic,Environmental,sand,desert,sand grains blasting against a metal sign in a storm
Material/Source,metallic,Environmental,earthquake,bridge,a steel bridge joint grinding during a tremor
Material/Source,metallic,Environmental,geyser,well,a metal pipe vibrating as a geyser erupts
Material/Source,metallic,Environmental,avalanche,slope,a snow slide carrying a metal sign down a hill
Material/Source,metallic,Environmental,pebbles,shore,small pebbles clinking in a metal bucket on a beach
Material/Source,metallic,Environmental,branch,orchard,a tree limb hitting a metal watering can
Material/Source,metallic,Environmental,river,dam,a floating metal drum hitting a dam spillway
Material/Source,metallic,Environmental,mist,forest,water condensing and dripping on a metal tag
Material/Source,metallic,Environmental,fire,hearth,a metal fire poker hitting a cast iron grate
Material/Source,metallic,Environmental,glacier,fjord,a metal probe being crushed by shifting glacial ice
Material/Source,metallic,Organic,horseshoe,track,a metal horseshoe hitting hard packed earth
Material/Source,metallic,Organic,bird,field,a bird beak pecking at a metal wire
Material/Source,metallic,Organic,crab,shore,a crab claw clicking against a discarded tin can
Material/Source,metallic,Organic,beetle,garden,a beetle scurrying across a sheet of aluminum foil
Material/Source,metallic,Organic,human,hall,a person tapping a metal ring against a stone wall
Material/Source,metallic,Organic,squirrel,park,a squirrel scurrying up a metal fence post
Material/Source,metallic,Organic,dog,yard,a dog's metal tags jangling as it runs
Material/Source,metallic,Organic,elephant,jungle,an elephant pulling a metal chain through the brush
Material/Source,metallic,Organic,teeth,room,teeth clicking against a silver spoon
Material/Source,metallic,Organic,fingernail,table,a fingernail tapping a metal desk surface
Material/Source,metallic,Organic,snake,desert,a snake sliding over a metal pipe in the sun
Material/Source,metallic,Organic,monkey,canopy,a monkey shaking a metal cage door
Material/Source,metallic,Organic,seal,beach,a seal hitting a metal bucket with its flipper
Material/Source,metallic,Organic,whale,ocean,a whale tail hitting a metal research buoy
Material/Source,metallic,Organic,wasp,vent,a wasp hitting a metal window screen
Material/Source,metallic,Organic,human,gym,a person's keys jangling in a gym locker
Material/Source,metallic,Organic,frog,pond,a tree frog chirping near a metal drainage pipe
Material/Source,metallic,Organic,deer,thicket,a deer's antlers hitting a metal fence rail
Material/Source,metallic,Domestic,spoon,bowl,a silver spoon clinking against a metal bowl
Material/Source,metallic,Domestic,keys,foyer,a set of keys being dropped on a glass table
Material/Source,metallic,Domestic,zipper,closet,a metal zipper being pulled up a heavy jacket
Material/Source,metallic,Domestic,scissors,office,scissors snipping through a metal paperclip
Material/Source,metallic,Domestic,stapler,desk,a desktop stapler clicking shut on paper
Material/Source,metallic,Domestic,coin,kitchen,a coin spinning on a granite countertop
Material/Source,metallic,Domestic,lightbulb,garage,a lightbulb filament vibrating in a socket
Material/Source,metallic,Domestic,thimble,room,a metal thimble hitting a wooden floor
Material/Source,metallic,Domestic,razor,sink,a safety razor being tapped on a porcelain sink
Material/Source,metallic,Domestic,tin,pantry,a metal tin lid being snapped shut
Material/Source,metallic,Domestic,faucet,kitchen,a single drop of water hitting a metal sink
Material/Source,metallic,Domestic,kettle,stove,a tea kettle starting a sharp whistle
Material/Source,metallic,Domestic,radiator,apartment,a steam radiator hissing and clanking
Material/Source,metallic,Domestic,cabinet,pantry,a magnetic cabinet latch clicking shut
Material/Source,metallic,Domestic,trunk,attic,a metal trunk latch being snapped closed
Material/Source,metallic,Domestic,drawer,office,a metal filing cabinet drawer being slammed
Material/Source,metallic,Domestic,pot,kitchen,a cast iron pot being set on a stone counter
Material/Source,metallic,Domestic,fork,dining,a silver fork scraping a porcelain plate
Material/Source,metallic,Domestic,belt,closet,a metal belt buckle clicking shut
Material/Source,metallic,Domestic,clasp,bedroom,a metal jewelry clasp being snapped shut
Material/Source,metallic,Electronic,spark,lab,a high-voltage spark jumping between metal contacts
Material/Source,metallic,Electronic,taser,facility,the sharp crackle of a taser arc
Material/Source,metallic,Electronic,relay,closet,a small reed relay clicking in a metal box
Material/Source,metallic,Electronic,buzzer,entry,a buzzer sounding in a metal intercom housing
Material/Source,metallic,Electronic,transformer,station,a power transformer buzzing in a metal yard
Material/Source,metallic,Electronic,neon sign,street,a neon sign flickering and buzzing
Material/Source,metallic,Electronic,amplifier,garage,a guitar amplifier humming with a metallic buzz
Material/Source,metallic,Electronic,capacitor,lab,a capacitor failing with a metallic pop
Material/Source,metallic,Electronic,speaker,club,a speaker cone hitting its metal frame
Material/Source,metallic,Electronic,motor,elevator,an electric motor whirring in a metal shaft
Material/Source,metallic,Electronic,printer,office,a printer head moving on a metal rail
Material/Source,metallic,Electronic,scanner,library,the whir of a scanner's metal parts
Material/Source,metallic,Electronic,hard drive,server,the seek click of a mechanical disk drive
Material/Source,metallic,Electronic,laptop,office,a laptop processor whining in a metal case
Material/Source,metallic,Electronic,battery,device,a battery snapping into a metal compartment
Material/Source,metallic,Electronic,led,workshop,the faint hiss of a metal led driver
Material/Source,metallic,Electronic,sensor,hall,the click of a metal-housed infrared sensor
Material/Source,metallic,Electronic,modem,office,the digital chirp of a network modem
Material/Source,wooden,Musical,wood block,studio,a hard wood block being hit with a wooden stick
Material/Source,wooden,Musical,marimba,stage,a rosewood marimba bar being struck with a mallet
Material/Source,wooden,Musical,xylophone,hall,a wooden xylophone playing a fast melody
Material/Source,wooden,Musical,castanets,room,a pair of wooden castanets clacking together
Material/Source,wooden,Musical,recorder,field,a wooden recorder playing a breathy melody
Material/Source,wooden,Musical,flute,grove,a bamboo flute blowing a warm note
Material/Source,wooden,Musical,cello,parlor,a cello body being tapped with a knuckle
Material/Source,wooden,Musical,guitar,cabin,an acoustic guitar being strummed in a small room
Material/Source,wooden,Musical,piano,ballroom,the wooden cabinet of a piano vibrating
Material/Source,wooden,Musical,harp,sunroom,the wooden soundboard of a harp vibrating
Material/Source,wooden,Musical,koto,garden,a koto string being plucked in a garden
Material/Source,wooden,Musical,lute,hall,the wooden body of a lute being plucked
Material/Source,wooden,Musical,didgeridoo,outback,a wooden didgeridoo drone in the desert
Material/Source,wooden,Musical,drum,pit,a wooden shell drum being struck with a hand
Material/Source,wooden,Musical,pipe,shrine,a wooden organ pipe sustaining a low note
Material/Source,wooden,Musical,whistle,forest,a wooden whistle mimicking a bird call
Material/Source,wooden,Musical,banjo,porch,the wooden rim of a banjo being tapped
Material/Source,wooden,Musical,temple block,temple,a wooden temple block being struck
Material/Source,wooden,Mechanical,watermill,river,wooden gears turning in a water mill
Material/Source,wooden,Mechanical,loom,cottage,a wooden shuttle flying across a loom
Material/Source,wooden,Mechanical,well crank,country,a wooden well crank creaking
Material/Source,wooden,Mechanical,wagon,path,wooden wagon wheels creaking on a dirt road
Material/Source,wooden,Mechanical,pulley,barn,a wooden pulley squeaking as a rope pulls
Material/Source,wooden,Mechanical,millstone,mill,a wooden hand mill grinding grain
Material/Source,wooden,Mechanical,printing press,cellar,a wooden press thumping in a cellar
Material/Source,wooden,Mechanical,plow,field,a wooden plow cutting through dry earth
Material/Source,wooden,Mechanical,crane,dock,a wooden crane beam groaning under a load
Material/Source,wooden,Mechanical,winch,ship,a wooden winch handle slipping on a deck
Material/Source,wooden,Mechanical,gear,tower,large wooden gears interlocking in a mill
Material/Source,wooden,Mechanical,floorboard,hall,a wooden floorboard creaking underfoot
Material/Source,wooden,Mechanical,door,house,a heavy wooden door latch clicking shut
Material/Source,wooden,Mechanical,fence,pasture,a wooden gate latch clicking shut
Material/Source,wooden,Mechanical,bench,park,a wooden bench creaking as someone sits
Material/Source,wooden,Mechanical,ship,dock,wooden hull planks creaking against a pier
Material/Source,wooden,Mechanical,scaffold,site,wooden boards shifting in the wind
Material/Source,wooden,Mechanical,hammer,garage,a wooden mallet striking a timber
Material/Source,wooden,Environmental,branch,forest,a dry oak branch snapping in a silent wood
Material/Source,wooden,Environmental,log,slope,a hollow log thumping as it rolls down a hill
Material/Source,wooden,Environmental,tree,orchard,the groan of an apple tree in the wind
Material/Source,wooden,Environmental,twigs,woods,a footstep on a layer of dry twigs
Material/Source,wooden,Environmental,brush,thicket,a deer moving through dry wooden brush
Material/Source,wooden,Environmental,reeds,marsh,dry reeds knocking together in a breeze
Material/Source,wooden,Environmental,bamboo,grove,bamboo stalks knocking together in a forest
Material/Source,wooden,Environmental,scrub,desert,dry woody scrub tumbling across a plain
Material/Source,wooden,Environmental,bark,tree,dry bark peeling from a pine tree
Material/Source,wooden,Environmental,roots,cliff,woody roots pulling from the earth
Material/Source,wooden,Environmental,timber,shore,wooden timbers groaning on a beach
Material/Source,wooden,Environmental,driftwood,beach,driftwood clacking together in the surf
Material/Source,wooden,Environmental,fire,campsite,a campfire crackling with dry logs
