category,tag,domain,source,environment,scenario
Modulation/Movement,vibrating,Musical,tuning fork,laboratory,a steel tuning fork oscillating after being struck against a rubber pad
Modulation/Movement,vibrating,Musical,snare drum,garage,the bottom wires of a snare drum rattling in response to a loud noise
Modulation/Movement,vibrating,Musical,cello string,studio,a thick cello string trembling under a heavy bow stroke
Modulation/Movement,vibrating,Musical,reed,orchestra pit,the double reed of an oboe rapidly opening and closing during a low note
Modulation/Movement,vibrating,Musical,gong,temple,the center of a massive bronze gong pulsing after a soft mallet strike
Modulation/Movement,vibrating,Musical,harp,atrium,a low-tension harp string shuddering after a forceful pluck
Modulation/Movement,vibrating,Musical,pipe organ,cathedral,a large wooden organ pipe shaking the air in a stone nave
Modulation/Movement,vibrating,Musical,piano wire,conservatory,a long bass piano string oscillating after the damper is lifted
Modulation/Movement,vibrating,Musical,mandolin,back porch,the thin wire strings of a mandolin humming together after a chord
Modulation/Movement,vibrating,Musical,singing bowl,shrine,the metal rim of a singing bowl pulsing as a wooden mallet circles it
Modulation/Movement,vibrating,Musical,banjo,farmyard,the skin head of a banjo trembling during a fast fingerpicking sequence
Modulation/Movement,vibrating,Musical,trumpet,hallway,the brass bell of a trumpet shuddering during a sustained fortissimo note
Modulation/Movement,vibrating,Musical,didgeridoo,canyon,the wooden walls of a didgeridoo pulsing against a player's hands
Modulation/Movement,vibrating,Musical,sitar,temple,the sympathetic strings of a sitar humming in a resonant stone room
Modulation/Movement,vibrating,Musical,harmonium,chapel,the brass reeds of a harmonium trembling as the bellows pump air
Modulation/Movement,vibrating,Musical,tambourine,festival,the metal jingles of a tambourine rattling during a slow shake
Modulation/Movement,vibrating,Musical,flute,meadow,the column of air inside a wooden flute pulsing during a low tremolo
Modulation/Movement,vibrating,Musical,timpani,concert hall,the copper bowl of a timpani drum humming after a soft strike
Modulation/Movement,vibrating,Mechanical,industrial motor,factory,a large induction motor shaking its metal housing on a concrete floor
Modulation/Movement,vibrating,Mechanical,loose bolt,engine room,a steel bolt rattling in a metal bracket on a running machine
Modulation/Movement,vibrating,Mechanical,massage chair,airport lounge,the internal motors of a massage chair pulsing against leather
Modulation/Movement,vibrating,Mechanical,pneumatic drill,city street,the metal casing of a jackhammer shaking in a worker's grip
Modulation/Movement,vibrating,Mechanical,lathe,machine shop,a metal lathe spinning a heavy steel rod with a slight imbalance
Modulation/Movement,vibrating,Mechanical,propeller,harbor,a boat's wooden hull trembling from the motion of a spinning propeller
