category,tag,domain,source,environment,scenario
Brightness/Spectral,bright,Musical,piccolo,botanical garden,a high note played on a silver piccolo near a stone fountain
Brightness/Spectral,bright,Musical,mandolin,mountain trail,a steel string mandolin being plucked rapidly
Brightness/Spectral,bright,Musical,triangle,concert hall,a steel triangle being struck once with a thin beater
Brightness/Spectral,bright,Musical,cymbals,marching band parade,a pair of finger cymbals clashing together
Brightness/Spectral,bright,Musical,glockenspiel,primary school classroom,a wooden mallet hitting a glockenspiel metal bar
Brightness/Spectral,bright,Musical,violin,art gallery,a violin playing a staccato note on the highest string
Brightness/Spectral,bright,Musical,tambourine,busy marketplace,a tambourine being shaken vigorously
Brightness/Spectral,bright,Musical,harp,meadow,a nylon harp string being plucked sharply
Brightness/Spectral,bright,Musical,celesta,fairground,a single note struck on a vintage celesta
Brightness/Spectral,bright,Musical,trumpet,rooftop,a muted trumpet playing a short ascending run
Brightness/Spectral,bright,Musical,xylophone,tropical greenhouse,a hard rubber mallet hitting a high wooden xylophone key
Brightness/Spectral,bright,Musical,banjo,riverbank,a banjo string being snapped against the fretboard
Brightness/Spectral,bright,Musical,wind chimes,porch,thin glass wind chimes clinking in a light breeze
Brightness/Spectral,bright,Musical,kalimba,campsite,a metal tine on a kalimba being flicked
Brightness/Spectral,bright,Musical,handbells,chapel,a small silver handbell being rung once
Brightness/Spectral,bright,Musical,ukulele,beach,a plastic ukulele string being strummed upward
Brightness/Spectral,bright,Musical,synthesizer,recording studio,a digital oscillator generating a pulse wave with a wide open filter
Brightness/Spectral,bright,Mechanical,clockwork,antique shop,the rapid ticking of a small brass clock mechanism
Brightness/Spectral,bright,Mechanical,sewing machine,tailor shop,a vintage sewing machine needle punching through silk
Brightness/Spectral,bright,Mechanical,gears,watchmaker's bench,the spinning of tiny stainless steel gears in a pocket watch
Brightness/Spectral,bright,Mechanical,bicycle,paved path,a bicycle bell being flicked twice
Brightness/Spectral,bright,Mechanical,lathe,machine shop,a metal lathe shaving a thin layer of aluminum
Brightness/Spectral,bright,Mechanical,typewriter,library,the metal typebars of a typewriter striking a platen
Brightness/Spectral,bright,Mechanical,camera,photography studio,the shutter of a 35mm film camera firing
Brightness/Spectral,bright,Mechanical,drill,construction site,a high-speed dental drill spinning in a sterile room
Brightness/Spectral,bright,Mechanical,winch,dockside,a small metal winch ratcheting quickly
Brightness/Spectral,bright,Mechanical,projector,cinema booth,the mechanical whirring of a 16mm film projector
Brightness/Spectral,bright,Mechanical,sprinkler,suburban lawn,a rotating metal lawn sprinkler spraying water
Brightness/Spectral,bright,Mechanical,stapler,office,a heavy duty stapler clicking through a thin stack of paper
Brightness/Spectral,bright,Mechanical,lock,vault door,a brass key turning in a well-oiled tumbler lock
Brightness/Spectral,bright,Mechanical,fan,server room,a small plastic cooling fan spinning at high revolutions
Brightness/Spectral,bright,Mechanical,zipper,dressing room,a metal zipper being pulled up quickly on a jacket
Brightness/Spectral,bright,Mechanical,metronome,music room,a mechanical metronome ticking at a high tempo
Brightness/Spectral,bright,Mechanical,cash register,diner,the bell of an antique cash register ringing as the drawer opens
Brightness/Spectral,bright,Environmental,ice,frozen lake,a thin sheet of ice cracking under light pressure
Brightness/Spectral,bright,Environmental,rain,greenhouse,raindrops hitting a corrugated plastic roof
Brightness/Spectral,bright,Environmental,wind,canyon,wind whistling through a narrow rock crevice
Brightness/Spectral,bright,Environmental,fire,campsite,the snapping and popping of dry pine needles in a fire
Brightness/Spectral,bright,Environmental,water,pebble beach,small waves receding over tiny polished pebbles
Brightness/Spectral,bright,Environmental,hail,carport,small hailstones bouncing off a metal car roof
Brightness/Spectral,bright,Environmental,leaves,autumn forest,dry maple leaves skittering across a paved road
Brightness/Spectral,bright,Environmental,sand,desert dune,fine sand grains blowing against a glass bottle
Brightness/Spectral,bright,Environmental,geyser,thermal park,a small vent of steam hissing from a rock fissure
Brightness/Spectral,bright,Environmental,insect,meadow,the high frequency stridulation of a field cricket
Brightness/Spectral,bright,Environmental,stalactite,limestone cave,a single drop of water hitting a shallow pool
