category,tag,domain,source,environment,scenario
Warmth/Body,warm,Musical,cello,library,a cello being bowed softly in a carpeted library
Warmth/Body,warm,Musical,nylon guitar,bedroom,a nylon-string guitar being plucked with the thumb
Warmth/Body,warm,Musical,french horn,meadow,a french horn playing a long legato note in a meadow
Warmth/Body,warm,Musical,glass armonica,gallery,a glass armonica being played with wet fingertips
Warmth/Body,warm,Musical,oboe,garden,an oboe playing a mid-range melody in a walled garden
Warmth/Body,warm,Musical,viola,attic,a viola playing a slow scale in a dusty attic
Warmth/Body,warm,Musical,pipe organ,church,a wooden pipe organ flute stop sustaining a note
Warmth/Body,warm,Musical,flugelhorn,jazz club,a flugelhorn playing a soft ballad in a smoky club
Warmth/Body,warm,Musical,clarinet,porch,a bass clarinet breathing through a low melody
Warmth/Body,warm,Musical,ukulele,beach,a koa wood ukulele being strummed gently by a campfire
Warmth/Body,warm,Musical,harp,conservatory,a harp arpeggio played on the lower strings
Warmth/Body,warm,Musical,tabla,temple,a tabla drum being struck in the center with a soft palm
Warmth/Body,warm,Musical,recorder,forest,a wooden tenor recorder playing a slow air
Warmth/Body,warm,Musical,piano,ballroom,a grand piano being played with the soft pedal depressed
Warmth/Body,warm,Musical,pan flute,cave,a large bamboo pan flute blowing a deep tone
Warmth/Body,warm,Musical,double bass,cellar,a double bass being bowed with heavy rosin
Warmth/Body,warm,Musical,marimba,foyer,a marimba played with thick yarn mallets
Warmth/Body,warm,Musical,harmonium,shrine,a hand-pumped harmonium wheezing a sustained chord
Warmth/Body,warm,Mechanical,steam radiator,nursery,a vintage steam radiator hissing gently in a nursery
Warmth/Body,warm,Mechanical,old engine,garage,a well-oiled stationary steam engine idling
Warmth/Body,warm,Mechanical,spinning wheel,cottage,a wooden spinning wheel whirring rhythmically
Warmth/Body,warm,Mechanical,clockwork,museum,large brass clockwork gears turning in a velvet-lined case
Warmth/Body,warm,Mechanical,bellows,forge,leather bellows pushing air into a bed of glowing coals
Warmth/Body,warm,Mechanical,fan,study,a heavy desk fan spinning slowly on a wooden table
Warmth/Body,warm,Mechanical,lathe,workshop,a wood lathe carving a piece of soft cedar
Warmth/Body,warm,Mechanical,projector,cinema,a vintage film projector humming in a small booth
Warmth/Body,warm,Mechanical,pump,greenhouse,a water pump circulating tepid water in a greenhouse
Warmth/Body,warm,Mechanical,conveyor,warehouse,a thick rubber conveyor belt moving slowly
Warmth/Body,warm,Mechanical,elevator,hotel,the muffled whir of a hydraulic elevator rising
Warmth/Body,warm,Mechanical,mill,watermill,the heavy thrum of a wooden watermill turning
Warmth/Body,warm,Mechanical,typewriter,library,the rhythmic thud of a typewriter on a felt mat
Warmth/Body,warm,Mechanical,grinder,kitchen,a manual coffee grinder crushing beans in a wooden box
Warmth/Body,warm,Mechanical,sewing machine,attic,a treadle sewing machine pulsing through heavy wool
Warmth/Body,warm,Mechanical,wind-up toy,playroom,a felt-covered wind-up toy walking on carpet
Warmth/Body,warm,Mechanical,pulley,barn,a thick hemp rope sliding through a greased wooden pulley
Warmth/Body,warm,Mechanical,ventilator,hospital,a low-speed ventilator breathing in a quiet ward
Warmth/Body,warm,Environmental,campfire,redwood forest,a steady pine campfire crackling in a redwood forest
Warmth/Body,warm,Environmental,hot spring,valley,thick mud bubbling in a natural hot spring
Warmth/Body,warm,Environmental,wind,wheat field,a steady summer breeze rustling through a wheat field
Warmth/Body,warm,Environmental,rain,tin roof,soft rain falling on a rusted tin roof in the sun
Warmth/Body,warm,Environmental,steam,volcanic vent,steam hissing softly from a volcanic vent
Warmth/Body,warm,Environmental,leaves,autumn woods,dry leaves being stirred by a slow-moving stream
Warmth/Body,warm,Environmental,sand,desert,sand sliding down the face of a sun-warmed dune
