category,tag,domain,source,environment,scenario
Processing,distorted,Musical,electric guitar,basement,a guitar string vibrating against a loose metal fret on a rusted bridge
Processing,distorted,Musical,snare drum,garage,a snare drum with a torn bottom head being hit with a heavy stick
Processing,distorted,Musical,saxophone,jazz club,a saxophone reed chirping and rattling against the mouthpiece during a loud note
Processing,distorted,Musical,piano,ballroom,a grand piano with a loose internal wire buzzing against the soundboard
Processing,distorted,Musical,harmonica,porch,a harmonica reed vibrating against a cracked metal casing
Processing,distorted,Musical,banjo,farm,a banjo with a loose skin rattling as the strings are strummed
Processing,distorted,Musical,cello,cellar,a cello string being bowed so hard it hits the fingerboard
Processing,distorted,Musical,tambourine,festival,a tambourine with cracked jingles being shaken vigorously
Processing,distorted,Musical,pipe organ,cathedral,an organ pipe with a loose metal stopper rattling in the wind
Processing,distorted,Musical,trumpet,alleyway,a trumpet played with a loose metal mute that vibrates in the bell
Processing,distorted,Musical,harp,conservatory,a harp string buzzing against a loose tuning pin
Processing,distorted,Musical,marimba,theatre,a marimba bar with a loose resonator tube underneath rattling
Processing,distorted,Musical,accordion,subway,an accordion bellows with a small leak whistling and rattling
Processing,distorted,Musical,triangle,studio,a steel triangle being struck while resting on a vibrating metal plate
Processing,distorted,Musical,flute,canyon,a wooden flute with a cracked body wheezing as it is blown
Processing,distorted,Musical,gong,temple,a large gong vibrating against a loose metal support frame
Processing,distorted,Musical,drum kit,basement,a bass drum pedal with a loose chain clanking against the rim
Processing,distorted,Musical,ukulele,beach,a plastic ukulele with a loose internal brace rattling inside
Processing,distorted,Mechanical,diesel engine,harbor,a ship engine with a loose heat shield vibrating against the manifold
Processing,distorted,Mechanical,ventilation fan,tunnel,a massive fan with a bent blade hitting a metal guard
Processing,distorted,Mechanical,jackhammer,city street,a jackhammer bit rattling inside a loose steel chuck
Processing,distorted,Mechanical,printing press,print shop,a press with a loose metal plate clattering against the frame
Processing,distorted,Mechanical,conveyor,warehouse,a rubber belt rubbing against a rusted metal guide rail
Processing,distorted,Mechanical,drill,workshop,a hand drill with a loose internal gear grinding as it turns
Processing,distorted,Mechanical,typewriter,office,a typewriter with a bent key arm hitting the side of the metal casing
Processing,distorted,Mechanical,generator,power plant,a generator with a loose mounting bolt vibrating on a concrete floor
Processing,distorted,Mechanical,lathe,machine shop,a metal lathe shaving a jagged edge off a loose steel rod
Processing,distorted,Mechanical,winch,shipyard,a rusted winch drum grinding against a dry metal brake
Processing,distorted,Mechanical,sewing machine,attic,a machine with a loose bobbin case rattling at high speed
Processing,distorted,Mechanical,ceiling fan,bedroom,an off-balance fan motor humming and shaking in its mount
Processing,distorted,Mechanical,bicycle,street,a bicycle chain rubbing against a bent metal guard
Processing,distorted,Mechanical,pumpjack,oil field,a mechanical pump with a loose bearing clanking in the desert
Processing,distorted,Mechanical,stapler,desk,a heavy stapler with a loose internal spring rattling
Processing,distorted,Mechanical,clockwork,museum,a large clock mechanism with a cracked gear tooth clicking
Processing,distorted,Mechanical,piston,engine room,a piston head rattling in a worn and loose metal sleeve
Processing,distorted,Mechanical,air compressor,garage,a compressor tank with a loose vibrating drain valve
Processing,distorted,Environmental,wind,mountaintop,a fierce wind howling through a shredded plastic tarp on a fence
Processing,distorted,Environmental,thunder,plains,a thunder clap vibrating a loose corrugated metal roof
Processing,distorted,Environmental,ice,pond,a thin sheet of ice shattering and grinding against a rock
Processing,distorted,Environmental,waterfall,mountain,a heavy waterfall crashing onto a pile of loose metal scrap
Processing,distorted,Environmental,fire,forest,a wildfire roar vibrating the hollow trunk of a dead tree
Processing,distorted,Environmental,rain,rooftop,heavy rain hitting a loose metal chimney cap
Processing,distorted,Environmental,leaves,garden,wind moving a pile of dry leaves against a wire mesh
Processing,distorted,Environmental,sandstorm,desert,sand grains hitting a loose metal signpost at high speed
Processing,distorted,Environmental,geyser,vent,steam hissing through a narrow jagged crack in volcanic rock
Processing,distorted,Environmental,river,valley,water rushing through a narrow pipe filled with loose gravel
Processing,distorted,Environmental,thaw,arctic,ice crystals grinding against a vibrating plastic hull
Processing,distorted,Environmental,reeds,riverbank,dry reeds clattering and splintering in a gale
Processing,distorted,Environmental,bark,woods,strips of dry bark flapping against a hollow metal pole
Processing,distorted,Environmental,snow,mountain,a metal shovel scraping against a jagged frozen stone
Processing,distorted,Environmental,pods,meadow,dry seed pods being crushed and ground in the wind
Processing,distorted,Environmental,storm,ruins,wind whistling through a jagged crack in a stone wall
Processing,distorted,Environmental,mist,moors,condensation dripping onto a vibrating wire fence
Processing,distorted,Environmental,waves,pier,waves slapping against a loose wooden piling
Processing,distorted,Organic,voice,stadium,a person shouting through a cupped hand against a vibrating paper sheet
Processing,distorted,Organic,purr,living room,a cat's purr vibrating a loose plastic collar tag
Processing,distorted,Organic,teeth,bedroom,teeth chattering and clicking against a metal cup
Processing,distorted,Organic,fingernails,table,nails being dragged across a rough and splintered wooden board
Processing,distorted,Organic,shrimp,ocean,snapping shrimp clicking inside a hollow rusted pipe
Processing,distorted,Organic,beak,woodland,a woodpecker drumming on a loose metal gutter
Processing,distorted,Organic,bones,museum,animal bones being rattled in a loose metal bucket
Processing,distorted,Organic,scales,reptile house,a snake sliding its scales over a rough concrete floor
Processing,distorted,Organic,hoof,stable,a horse's hoof striking a loose metal ramp
Processing,distorted,Organic,claws,porch,a large dog's claws scratching a loose wooden floorboard
Processing,distorted,Organic,throat,hallway,a person making a forced rasping sound in their throat
Processing,distorted,Organic,wings,barn,a bird's wings flapping against a loose tin roof
Processing,distorted,Organic,tongue,kitchen,a person making a wet clicking sound against their teeth
Processing,distorted,Organic,hair,salon,a comb being pulled through very tangled and dry hair
Processing,distorted,Organic,bat,cave,a bat's squeak echoing through a jagged rock crevice
Processing,distorted,Organic,skin,gym,someone rubbing their palms together with heavy grit
Processing,distorted,Organic,stomach,bedroom,a loud and irregular gurgle from a person's torso
Processing,distorted,Organic,breath,nursery,a person snoring with a raspy vibration in their throat
Processing,distorted,Domestic,radio,kitchen,a radio speaker vibrating against the back of a wooden shelf
Processing,distorted,Domestic,silverware,drawer,forks and spoons rattling in a loose metal drawer
Processing,distorted,Domestic,glassware,sink,a cracked wine glass being tapped by a metal ring
Processing,distorted,Domestic,refrigerator,pantry,a freezer hum vibrating a loose metal tray
Processing,distorted,Domestic,vacuum,hallway,a vacuum motor groaning as it sucks up a piece of plastic
Processing,distorted,Domestic,blender,kitchen,a blender blade grinding against a loose piece of ice
Processing,distorted,Domestic,fireplace,lounge,a fire roar vibrating a loose metal fireplace screen
Processing,distorted,Domestic,door,hallway,a door with loose hinges rattling in a draft
Processing,distorted,Domestic,blinds,office,metal blinds rattling against a window in a wind
Processing,distorted,Domestic,keys,foyer,a ring of keys rattling in a loose glass bowl
Processing,distorted,Domestic,coins,shop,coins being shaken in a loose metal tin
Processing,distorted,Domestic,kettle,kitchen,a kettle whistling through a partially blocked nozzle
Processing,distorted,Domestic,washing machine,laundry,a machine during a spin cycle shaking a loose floorboard
Processing,distorted,Domestic,trunk,attic,a heavy chest being dragged across a rough wooden floor
Processing,distorted,Domestic,scissors,office,scissors cutting through a sheet of thick sandpaper
Processing,distorted,Domestic,lightbulb,garage,a lightbulb vibrating in a loose metal socket
Processing,distorted,Domestic,spatula,kitchen,a metal spatula scraping a burnt cast iron pan
Processing,distorted,Domestic,shakers,table,a salt shaker rattling in a loose metal holder
Processing,distorted,Electronic,oscillator,lab,a small signal generator overloaded by a low-voltage battery
Processing,distorted,Electronic,transformer,street,a power transformer humming and buzzing in a rusted case
Processing,distorted,Electronic,beeper,hospital,a medical alarm sounding through a cracked plastic speaker
Processing,distorted,Electronic,static,radio,white noise from a radio with a failing internal circuit
Processing,distorted,Electronic,synthesizer,studio,a synthesizer patch with an overloaded internal filter
Processing,distorted,Electronic,feedback,stage,guitar feedback vibrating a loose speaker cabinet
Processing,distorted,Electronic,led,lab,a switching power supply whining and crackling
Processing,distorted,Electronic,relay,server room,a bank of relays clicking and buzzing unevenly
Processing,distorted,Electronic,hard drive,office,a hard drive head clicking against a damaged platter
Processing,distorted,Electronic,taser,security,a stun gun discharge crackling across a wet surface
Processing,distorted,Electronic,display,bedroom,the whine of an old monitor with a failing tube
Processing,distorted,Electronic,modem,study,a modem handshake with heavy line interference
Processing,distorted,Electronic,intercom,hallway,a voice through a distorted and low-quality speaker
Processing,distorted,Electronic,timer,kitchen,a digital timer beeping through a vibrating case
Processing,distorted,Electronic,vibrator,workshop,a table vibrating on a loose metal frame
Processing,distorted,Electronic,plasma,museum,the hiss of a tesla coil in a resonant chamber
Processing,distorted,Electronic,computer fan,office,a fan with a loose bearing rattling in a chassis
Processing,distorted,Electronic,amplifier,garage,a guitar amp with a torn speaker cone humming
Processing,overdriven,Musical,cello,conservatory,a cello bow being pressed with extreme force on the lowest string
Processing,overdriven,Musical,trumpet,stadium,a trumpet player blowing at maximum lung capacity through a narrow bell
Processing,overdriven,Musical,piano,ballroom,a grand piano key being struck with a forceful heavy blow
Processing,overdriven,Musical,snare drum,studio,a drumstick hitting a high-tension snare head with a full-arm swing
Processing,overdriven,Musical,sax,jazz club,a saxophone growling with an overblown and forced air stream
Processing,overdriven,Musical,bass guitar,garage,a bass string being slapped with the thumb against the pickups
Processing,overdriven,Musical,organ,cathedral,a pipe organ chord held with every stop pulled out to the limit
Processing,overdriven,Musical,gong,temple,a large gong being struck so hard it flexes and groans
Processing,overdriven,Musical,harmonica,porch,a person inhaling sharply and forcefully through a harmonica
Processing,overdriven,Musical,banjo,farm,a banjo being strummed with aggressive force using metal picks
