category,tag,domain,source,environment,scenario
Modulation/Movement,vibrating,Musical,cello string,stone cellar,a taut cello string being bowed in a vaulted stone cellar
Modulation/Movement,vibrating,Musical,organ pipe,cathedral,a large metal organ pipe sustaining a low note in a cathedral
Modulation/Movement,vibrating,Musical,didgeridoo,desert canyon,a didgeridoo drone echoing through a desert canyon
Modulation/Movement,vibrating,Musical,sitar string,temple,a sitar string and its sympathetic wires ringing in a temple
Modulation/Movement,vibrating,Musical,bronze gong,monastery,a large bronze gong trembling after a heavy mallet strike
Modulation/Movement,vibrating,Musical,tuning fork,workshop,a tuning fork being held against a wooden workbench
Modulation/Movement,vibrating,Musical,mouth harp,campfire,a metal mouth harp vibrating against a players teeth
Modulation/Movement,vibrating,Musical,djembe skin,market,a djembe skin oscillating after a sharp center strike
Modulation/Movement,vibrating,Musical,double bass,jazz club,a double bass string being plucked and left to ring
Modulation/Movement,vibrating,Musical,piano string,ballroom,a low piano string trembling after a heavy chord
Modulation/Movement,vibrating,Musical,trumpet bell,hangar,a brass trumpet bell resonating during a long note
Modulation/Movement,vibrating,Musical,harp string,sunroom,a harp string being plucked and left to ring in a quiet room
Modulation/Movement,vibrating,Musical,saxophone reed,vault,a reed on a saxophone during a low growl in a stone vault
Modulation/Movement,vibrating,Musical,timpani head,stage,a timpani drum head during a soft mallet roll
Modulation/Movement,vibrating,Musical,harmonica reed,porch,a harmonica reed vibrating in a players mouth on a porch
Modulation/Movement,vibrating,Musical,koto string,bamboo grove,a koto string being plucked in a bamboo grove
Modulation/Movement,vibrating,Musical,handbell,tower,a handbell ringing in a windy stone tower
Modulation/Movement,vibrating,Musical,marimba bar,hall,a marimba bar after being struck with a yarn mallet
Modulation/Movement,vibrating,Mechanical,electric motor,workbench,a small electric motor idling on a metal workbench
Modulation/Movement,vibrating,Mechanical,pneumatic drill,quarry,a pneumatic drill hitting a granite block in a quarry
Modulation/Movement,vibrating,Mechanical,diesel engine,cargo ship,a heavy diesel engine running in a ship hold
Modulation/Movement,vibrating,Mechanical,jackhammer,city street,a jackhammer bit hitting concrete on a city street
Modulation/Movement,vibrating,Mechanical,sewing machine,textile mill,a sewing machine motor running in a textile mill
Modulation/Movement,vibrating,Mechanical,ventilation fan,tunnel,a large industrial fan whirring in a highway tunnel
Modulation/Movement,vibrating,Mechanical,circular saw,shipyard,a circular saw cutting through a metal sheet
Modulation/Movement,vibrating,Mechanical,air compressor,garage,an air compressor tank thrumming on a concrete floor
Modulation/Movement,vibrating,Mechanical,metal lathe,machine shop,a metal lathe shaving a steel rod in a shop
Modulation/Movement,vibrating,Mechanical,conveyor roller,recycling plant,a conveyor belt roller spinning in a plant
Modulation/Movement,vibrating,Mechanical,printing press,cellar,a printing press running in a newspaper cellar
Modulation/Movement,vibrating,Mechanical,hydraulic pump,factory,a hydraulic pump operating in a factory hall
Modulation/Movement,vibrating,Mechanical,winch cable,oil rig,a winch cable under extreme tension on a rig
Modulation/Movement,vibrating,Mechanical,clockwork,tower,a clockwork mechanism ticking in a large stone tower
Modulation/Movement,vibrating,Mechanical,angle grinder,bridge,an angle grinder touching a steel rail on a bridge
Modulation/Movement,vibrating,Mechanical,tractor engine,farmland,a tractor engine idling in a muddy field
Modulation/Movement,vibrating,Mechanical,power sander,workshop,a power sander moving across a wooden board
Modulation/Movement,vibrating,Mechanical,turbine,laboratory,a small turbine whirring in a research laboratory
Modulation/Movement,vibrating,Environmental,thunder,mountain range,a distant roll of thunder echoing through a mountain range
Modulation/Movement,vibrating,Environmental,earthquake,valley,a subterranean earthquake shift in a rocky valley
Modulation/Movement,vibrating,Environmental,wind,rock crevice,wind whistling through a narrow rock crevice on a peak
Modulation/Movement,vibrating,Environmental,geyser,plain,a volcanic geyser bubbling in a geothermal plain
Modulation/Movement,vibrating,Environmental,rain,tin roof,heavy rain drumming on a corrugated tin roof
Modulation/Movement,vibrating,Environmental,waterfall,basin,a massive waterfall crashing into a deep rock basin
Modulation/Movement,vibrating,Environmental,ocean surf,sea cave,ocean surf hitting the wall of a hollow sea cave
Modulation/Movement,vibrating,Environmental,glacier,arctic bay,a glacier calving and groaning in an arctic bay
Modulation/Movement,vibrating,Environmental,gravel,canyon,a landslide of gravel sliding down a canyon wall
Modulation/Movement,vibrating,Environmental,fire,stovepipe,a fire roaring inside a narrow metal stovepipe
Modulation/Movement,vibrating,Environmental,wind,wire fence,wind howling through a wire fence in a desert
Modulation/Movement,vibrating,Environmental,river,culvert,a flooded river rushing through a concrete culvert
Modulation/Movement,vibrating,Environmental,mudpot,volcanic park,a mudpot gooping and bubbling in a volcanic park
Modulation/Movement,vibrating,Environmental,iceberg,ocean,a massive iceberg scraping against the ocean floor
Modulation/Movement,vibrating,Environmental,sand,desert,sand blasting against a metal sign in a windstorm
Modulation/Movement,vibrating,Environmental,rock groan,mine,a tectonic plate groan in a deep underground mine
Modulation/Movement,vibrating,Environmental,gale,cliffs,a gale hitting a lighthouse window on a cliff
Modulation/Movement,vibrating,Environmental,ice crack,lake,a sheet of ice cracking on a large frozen lake
Modulation/Movement,vibrating,Organic,cat purr,living room,a large domestic cat purring on a wool rug
Modulation/Movement,vibrating,Organic,bee swarm,hollow tree,a honeybee swarm buzzing around a hollow tree
Modulation/Movement,vibrating,Organic,human throat,hall,a human throat humming a low note in a hall
Modulation/Movement,vibrating,Organic,rattlesnake,desert,a rattlesnake tail shaking in the desert heat
Modulation/Movement,vibrating,Organic,cicada,orchard,a cicada buzzing on a tree trunk in an orchard
Modulation/Movement,vibrating,Organic,dog growl,backyard,a dog growling low in its chest in a backyard
Modulation/Movement,vibrating,Organic,elephant,savannah,an elephant rumbling a low call on a savannah
Modulation/Movement,vibrating,Organic,cricket,meadow,a cricket chirping in a summer meadow
Modulation/Movement,vibrating,Organic,whale song,ocean,a blue whale song echoing in the deep ocean
Modulation/Movement,vibrating,Organic,grasshopper,field,a grasshopper rubbing its legs together in a field
Modulation/Movement,vibrating,Organic,human chest,bedroom,a human chest thumping during a deep cough
Modulation/Movement,vibrating,Organic,bat,cave,a bat emitting chirps in a limestone cave
Modulation/Movement,vibrating,Organic,squirrel,park,a squirrel chattering from a high oak branch
Modulation/Movement,vibrating,Organic,gorilla,clearing,a gorilla beating its chest in a jungle clearing
Modulation/Movement,vibrating,Organic,teeth,hilltop,teeth chattering in a freezing wind on a hilltop
Modulation/Movement,vibrating,Organic,lion growl,camp,a lion's low growl in a night camp
Modulation/Movement,vibrating,Organic,wasp swarm,wall,a wasp swarm buzzing in a wall cavity
Modulation/Movement,vibrating,Organic,frog,marsh,a frog croaking in a resonant reed bed
Modulation/Movement,vibrating,Domestic,phone,coffee table,a cell phone vibrating on a glass coffee table
Modulation/Movement,vibrating,Domestic,razor,bathroom,an electric razor buzzing on a tiled counter
Modulation/Movement,vibrating,Domestic,refrigerator,kitchen,a refrigerator compressor humming in a quiet kitchen
Modulation/Movement,vibrating,Domestic,blender,kitchen,an electric blender crushing ice in a glass jar
Modulation/Movement,vibrating,Domestic,washing machine,laundry,a washing machine on a high-speed spin cycle
Modulation/Movement,vibrating,Domestic,window,bedroom,a window pane rattling in a strong wind gust
Modulation/Movement,vibrating,Domestic,toothbrush,sink,an electric toothbrush running in a porcelain sink
