category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,orchestra,concert hall,a full symphony orchestra playing a sudden fortissimo chord
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a massive pipe organ sounding every pipe in a vaulted sanctuary
Energy/Dynamics,powerful,Musical,taiko drum,village square,a thick wooden mallet striking a massive taiko drum in the open air
Energy/Dynamics,powerful,Musical,timpani,mountain peak,a heavy roll on a copper timpani drum echoing across a valley
Energy/Dynamics,powerful,Musical,gong,temple,a large bronze gong vibrating with massive energy after a heavy strike
Energy/Dynamics,powerful,Musical,piano,empty warehouse,a low-register piano chord played with the sustain pedal down in a steel building
Energy/Dynamics,powerful,Musical,brass choir,stadium,a section of twenty trumpets and trombones playing a loud fanfare
Energy/Dynamics,powerful,Musical,bass drum,narrow alleyway,a leather-headed beater hitting a large orchestral bass drum
Energy/Dynamics,powerful,Musical,choir,abbey,a hundred voices singing in unison in a stone-walled hall
Energy/Dynamics,powerful,Musical,cello,basement,an ensemble of ten cellos playing a low harmonic drone
Energy/Dynamics,powerful,Musical,synthesizer,underground club,a hardware synthesizer outputting a massive sub-bass wave through large drivers
Energy/Dynamics,powerful,Musical,bagpipes,windy moor,a massed pipe band playing a loud march in an open field
Energy/Dynamics,powerful,Musical,didgeridoo,cave,a didgeridoo blowing a continuous resonant drone into a deep cavern
Energy/Dynamics,powerful,Musical,cymbals,rooftop,a pair of heavy orchestral cymbals clashing together above a city
Energy/Dynamics,powerful,Musical,tuba,underpass,the deep and resonant sound of a tuba playing a sustained low note
Energy/Dynamics,powerful,Musical,harp,conservatory,a harp glissando sweeping through the full range in a large hall
Energy/Dynamics,powerful,Musical,accordion,plaza,an accordion playing a full-voiced chord in a marble courtyard
Energy/Dynamics,powerful,Musical,bells,clock tower,a massive iron bell being struck by a heavy metal hammer
Energy/Dynamics,powerful,Mechanical,diesel engine,shipyard,the deep thrum of a container ship engine starting up
Energy/Dynamics,powerful,Mechanical,press,factory,a massive hydraulic press stamping a thick sheet of steel
Energy/Dynamics,powerful,Mechanical,turbine,hydroelectric dam,the deep resonant hum of a water turbine at full capacity
Energy/Dynamics,powerful,Mechanical,piston,steam train,the heavy rhythmic chug of a locomotive's pistons
Energy/Dynamics,powerful,Mechanical,crane,construction site,the groan of a large winch lifting a ten-ton beam
Energy/Dynamics,powerful,Mechanical,shredder,recycling center,an industrial shredder tearing through a car frame
Energy/Dynamics,powerful,Mechanical,mill,countryside,a heavy stone wheel grinding grain in a watermill
Energy/Dynamics,powerful,Mechanical,truck,highway,a semi-truck using its engine brake on a steep descent
