category,tag,domain,source,environment,scenario
Warmth/Body,warm,Musical,cello,library,a cello playing a sustained low note in a carpeted library
Warmth/Body,warm,Musical,french horn,meadow,a french horn blowing a soft swell in a sun-lit meadow
Warmth/Body,warm,Musical,guitar,front porch,a nylon-string guitar being strummed gently on a wooden front porch
Warmth/Body,warm,Musical,harmonium,chapel,the bellows of a harmonium exhaling a steady chord in a small chapel
Warmth/Body,warm,Musical,oboe,conservatory,an oboe playing a melodic phrase in a wood-paneled conservatory
Warmth/Body,warm,Musical,piano,ballroom,a grand piano note being held with the sustain pedal in a heated ballroom
Warmth/Body,warm,Musical,viola,art gallery,a viola playing a slow vibrato on the C-string in a quiet gallery
Warmth/Body,warm,Musical,marimba,theatre,a marimba being played with large wool mallets in a plush theatre
Warmth/Body,warm,Musical,flute,forest,a wooden alto flute blowing a breathy tone in a pine forest
Warmth/Body,warm,Musical,lute,study,a wooden lute string being plucked in a room filled with books
Warmth/Body,warm,Musical,bassoon,living room,a bassoon playing a smooth legato passage near a fireplace
Warmth/Body,warm,Musical,double bass,jazz club,a double bass being bowed softly in a dimly lit jazz club
Warmth/Body,warm,Musical,harp,bedroom,a harp string being plucked with the fleshy part of the finger
Warmth/Body,warm,Musical,clarinet,botanical garden,a clarinet playing in the chalumeau register in a tropical greenhouse
Warmth/Body,warm,Musical,kora,village,a kora being plucked in a dry courtyard at sunset
Warmth/Body,warm,Musical,conga,beach,a large conga drum being hit with a soft palm on a warm beach
Warmth/Body,warm,Musical,tuba,basement,a tuba blowing a gentle drone in a carpeted basement
Warmth/Body,warm,Musical,pan flute,cave,a bamboo pan flute playing a low melody in a dry limestone cave
Warmth/Body,warm,Mechanical,radiator,apartment,a cast iron radiator hissing with steam in a quiet apartment
Warmth/Body,warm,Mechanical,boiler,basement,the low steady thrum of an old gas boiler in a basement
Warmth/Body,warm,Mechanical,gears,clock tower,large wooden gears turning slowly in an ancient clock tower
Warmth/Body,warm,Mechanical,engine,garage,a vintage car engine idling smoothly after a long drive
Warmth/Body,warm,Mechanical,fan,attic,a large wooden ceiling fan whirring slowly in a dusty attic
Warmth/Body,warm,Mechanical,loom,workshop,a wooden hand loom rhythmic thumping in a textile workshop
Warmth/Body,warm,Mechanical,pump,greenhouse,the muffled throb of a water pump inside a humid greenhouse
Warmth/Body,warm,Mechanical,press,winery,a wooden wine press creaking as it squeezes grapes
Warmth/Body,warm,Mechanical,mill,riverbank,the heavy muffled grinding of a stone grist mill
Warmth/Body,warm,Mechanical,conveyor,warehouse,a thick rubber conveyor belt moving slowly in a heated warehouse
Warmth/Body,warm,Mechanical,elevator,hotel,the distant hum of an elevator motor through a carpeted wall
Warmth/Body,warm,Mechanical,ventilation,library,the soft rush of air from a low-velocity ventilation system
Warmth/Body,warm,Mechanical,typewriter,study,the muffled clatter of a typewriter through a heavy velvet curtain
Warmth/Body,warm,Mechanical,lathe,woodshop,a wood lathe turning a large piece of mahogany
Warmth/Body,warm,Mechanical,sewing machine,bedroom,a vintage sewing machine stitching through thick wool fabric
Warmth/Body,warm,Mechanical,bellows,blacksmith shop,large leather bellows exhaling air into a glowing forge
Warmth/Body,warm,Mechanical,piston,museum,a slow-moving steam piston in a quiet museum hall
Warmth/Body,warm,Mechanical,pulley,barn,a thick hemp rope sliding over a wooden pulley in a hayloft
Warmth/Body,warm,Environmental,wind,prairie,a soft breeze rustling through a field of tall dry grass
Warmth/Body,warm,Environmental,rain,forest,gentle rain soaking into a thick layer of pine needles
Warmth/Body,warm,Environmental,mud,volcanic field,a thick mud bubble glooping in a geothermal pool
Warmth/Body,warm,Environmental,fire,campsite,the steady low roar of a large oak log fire
Warmth/Body,warm,Environmental,water,hot spring,water bubbling up through sand in a natural hot spring
Warmth/Body,warm,Environmental,leaves,autumn woods,dry leaves being swirled slowly by a gentle thermal
Warmth/Body,warm,Environmental,waves,shoreline,small waves lapping against a soft sandy shoreline
Warmth/Body,warm,Environmental,sand,dune,a slow slide of dry sand down the face of a sun-baked dune
Warmth/Body,warm,Environmental,hollow tree,orchard,wind echoing inside the trunk of an old hollow apple tree
Warmth/Body,warm,Environmental,ice,arctic,the low-frequency groan of a thick ice sheet expanding
Warmth/Body,warm,Environmental,pebbles,river,smooth river stones rolling slowly under a deep current
Warmth/Body,warm,Environmental,thaw,tundra,the muffled sound of water moving under a layer of moss
Warmth/Body,warm,Environmental,geyser,basin,the low-pitched gurgle of a geyser before it erupts
Warmth/Body,warm,Environmental,reeds,marsh,the soft rubbing of dry reeds in a light wind
Warmth/Body,warm,Environmental,cave,chamber,the resonant hum of wind passing over a cave entrance
Warmth/Body,warm,Environmental,snow,mountain,a soft layer of fresh snow falling onto a cedar branch
Warmth/Body,warm,Environmental,dust,attic,the sound of a heavy dust layer being disturbed on a wooden floor
Warmth/Body,warm,Environmental,steam,fissure,a steady plume of steam hissing from a volcanic vent
Warmth/Body,warm,Organic,purr,living room,the deep rhythmic purring of a large cat on a sofa
Warmth/Body,warm,Organic,breath,bedroom,the slow steady breathing of a sleeping person
Warmth/Body,warm,Organic,heartbeat,nursery,a human heartbeat heard through a soft pillow
Warmth/Body,warm,Organic,vocal,den,a low-pitched hum from a person sitting in a comfortable chair
Warmth/Body,warm,Organic,fur,closet,a heavy fur coat being brushed with a hand
Warmth/Body,warm,Organic,hands,winter room,two hands being rubbed together rapidly for heat
Warmth/Body,warm,Organic,hooves,meadow,a horse walking slowly on soft damp turf
Warmth/Body,warm,Organic,wings,barn,the soft muffled flapping of an owl's wings in a barn
Warmth/Body,warm,Organic,stomach,kitchen,the low gurgle of a stomach after a heavy meal
Warmth/Body,warm,Organic,paws,rug,a dog's paws padding softly across a thick wool rug
Warmth/Body,warm,Organic,skin,bathroom,a hand rubbing moisturizing oil into dry skin
Warmth/Body,warm,Organic,bark,forest,the sound of thick cork bark being peeled from a tree
Warmth/Body,warm,Organic,nest,hedgerow,a bird settling into a nest made of dried grass and feathers
Warmth/Body,warm,Organic,tail,living room,a large dog's tail thumping against a soft rug
Warmth/Body,warm,Organic,bones,doctor office,the muffled sound of a joint being massaged
Warmth/Body,warm,Organic,feathers,aviary,a swan preening its thick downy feathers
Warmth/Body,warm,Organic,grass,prairie,the soft rustle of a bison moving through tall grass
Warmth/Body,warm,Organic,honey,beehive,the low-frequency hum of a beehive in the summer heat
Warmth/Body,warm,Domestic,blanket,bedroom,a heavy wool blanket being shaken out over a bed
