category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,pipe organ,cathedral,a massive pipe organ playing a chord with all stops pulled in a stone nave
Space/Dimension,wide,Musical,orchestra,concert hall,a full string section playing a sweeping legato passage
Space/Dimension,wide,Musical,grand piano,ballroom,a grand piano arpeggio resonating in a large empty hall
Space/Dimension,wide,Musical,timpani,stadium,a pair of timpani drums being struck in an open arena
Space/Dimension,wide,Musical,gongs,monastery,multiple bronze gongs vibrating together in a high-ceilinged temple
Space/Dimension,wide,Musical,marching band,parade ground,a brass section performing a loud fanfare outdoors
Space/Dimension,wide,Musical,harp,mansion,a wide glissando across the strings of a concert harp in a foyer
Space/Dimension,wide,Musical,choir,basilica,a large vocal ensemble singing a sustained chord in unison
Space/Dimension,wide,Musical,taiko drums,valley,a group of taiko drummers performing on a mountain ridge
Space/Dimension,wide,Musical,bagpipes,highlands,a set of bagpipes being played in an open moor
Space/Dimension,wide,Musical,synthesizer,recording studio,a multi-oscillator polyphonic synthesizer playing a detuned pad
Space/Dimension,wide,Musical,tubular bells,theatre,a set of orchestral chimes being struck and allowed to ring
Space/Dimension,wide,Musical,cello ensemble,conservatory,eight cellos playing a unison melody in a resonant room
Space/Dimension,wide,Musical,didgeridoo,outback,a didgeridoo being blown into a wide stone canyon
Space/Dimension,wide,Musical,steel drums,beach,a large ensemble of steel pans playing in a tropical square
Space/Dimension,wide,Musical,handbells,chapel,a full choir of handbells ringing in a stone church
Space/Dimension,wide,Musical,marimba,hall,a marimba being played with four mallets across its entire range
Space/Dimension,wide,Musical,accordion,village square,a large accordion expanding its bellows fully during a chord
Space/Dimension,wide,Mechanical,jet engine,airfield,a commercial jet engine idling on a wide tarmac
Space/Dimension,wide,Mechanical,freight train,valley,a long freight train rumbling through an open mountain pass
Space/Dimension,wide,Mechanical,gantry crane,shipyard,the massive gears of a gantry crane moving a shipping container
Space/Dimension,wide,Mechanical,steam shovel,quarry,a heavy steam shovel digging into a large pile of gravel
Space/Dimension,wide,Mechanical,hydroelectric turbine,dam,the deep roar of a water turbine spinning in a massive concrete hall
Space/Dimension,wide,Mechanical,industrial press,stamping plant,a hydraulic press striking a large sheet of steel
Space/Dimension,wide,Mechanical,bulldozer,construction site,a bulldozer idling in a wide open field
Space/Dimension,wide,Mechanical,wrecking ball,demolition site,a steel wrecking ball swinging through the air
Space/Dimension,wide,Mechanical,printing press,print shop,a large rotary printing press running at full speed
Space/Dimension,wide,Mechanical,conveyor system,warehouse,a massive network of conveyor belts moving items
Space/Dimension,wide,Mechanical,sawmill,forest,a large circular saw cutting through a giant redwood log
Space/Dimension,wide,Mechanical,pumping station,reservoir,multiple water pumps operating in a large cavernous room
Space/Dimension,wide,Mechanical,wind turbine,farmland,the rhythmic whoosh of a large wind turbine blade
Space/Dimension,wide,Mechanical,elevator,skyscraper,the counterweights of a freight elevator moving in a wide shaft
Space/Dimension,wide,Mechanical,ship engine,ocean,the low-frequency thrum of a cruise ship engine room
Space/Dimension,wide,Mechanical,blast furnace,steel mill,the roar of air being forced into a massive smelting furnace
Space/Dimension,wide,Mechanical,excavator,mine,a bucket wheel excavator rotating in an open-pit mine
Space/Dimension,wide,Mechanical,cooling tower,power plant,the rushing of water inside a massive cooling tower
Space/Dimension,wide,Environmental,thunder,plains,a long rolling thunderclap across an open prairie
Space/Dimension,wide,Environmental,ocean,coast,a massive swell of water breaking along a wide sandy beach
Space/Dimension,wide,Environmental,wind,canyon,wind howling through a wide stone mountain pass
Space/Dimension,wide,Environmental,waterfall,tropical jungle,a high-volume waterfall crashing into a large pool
Space/Dimension,wide,Environmental,landslide,mountain,a massive rockslide falling down a steep valley slope
Space/Dimension,wide,Environmental,fire,forest,the roar of a large wildfire moving through a pine grove
Space/Dimension,wide,Environmental,storm,desert,the sound of a sandstorm hitting a wide canyon wall
Space/Dimension,wide,Environmental,avalanche,alpine ridge,a mass of snow and ice rushing down an open slope
Space/Dimension,wide,Environmental,glacier,arctic,a massive chunk of ice calving into the open sea
Space/Dimension,wide,Environmental,river,floodplain,a river in flood rushing across a wide valley floor
Space/Dimension,wide,Environmental,geyser,national park,the full eruption of a large geothermal geyser into the air
Space/Dimension,wide,Environmental,ice,lake,the cracking of a large ice sheet on a frozen fjord
Space/Dimension,wide,Environmental,volcano,crater,the deep churning of magma in a wide volcanic vent
Space/Dimension,wide,Environmental,rain,prairie,heavy rain falling on an open field of tall grass
Space/Dimension,wide,Environmental,waves,beach,the collective roar of the tide receding over pebbles
Space/Dimension,wide,Environmental,mudslide,canyon,a thick flow of mud and debris sliding down a wash
Space/Dimension,wide,Environmental,trees,forest,the collective groaning of many trees in a heavy gale
Space/Dimension,wide,Environmental,echo,cavern,a heavy rock falling into a deep underground lake
Space/Dimension,wide,Organic,crowd,stadium,the roar of fifty thousand people cheering in an arena
Space/Dimension,wide,Organic,herd,savanna,the collective sound of a large herd of wildebeest moving
Space/Dimension,wide,Organic,whale,ocean,the low-frequency moan of a blue whale traveling through the deep
Space/Dimension,wide,Organic,birds,forest,the dense dawn chorus of many birds in a woodland
Space/Dimension,wide,Organic,lion,savanna,a pride of lions roaring together at dusk
Space/Dimension,wide,Organic,wings,meadow,the sound of a massive flock of starlings taking flight
Space/Dimension,wide,Organic,frogs,marsh,the constant roar of a frog colony in a swamp
Space/Dimension,wide,Organic,cicadas,orchard,the deafening vibration of millions of cicadas in the trees
Space/Dimension,wide,Organic,beehive,garden,the collective constant hum of a large honeybee colony
Space/Dimension,wide,Organic,footsteps,marathon,the sound of thousands of runners on a city street
Space/Dimension,wide,Organic,heartbeat,room,the sound of a heartbeat at high volume through a monitor
Space/Dimension,wide,Organic,stomach,bedroom,the constant loud gurgling of a body with indigestion
Space/Dimension,wide,Organic,breathing,stable,the heavy collective breathing of a hundred cattle
Space/Dimension,wide,Organic,monkeys,jungle,the chaotic chattering of a troop of monkeys in the canopy
Space/Dimension,wide,Organic,choir,cathedral,a large vocal ensemble performing a complex polyphonic piece
Space/Dimension,wide,Organic,wolves,forest,a pack of twenty wolves howling in unison
Space/Dimension,wide,Organic,bats,cave,the collective wing flaps and clicks of a million bats
Space/Dimension,wide,Organic,shrimp,reef,the non-stop clicking of a large colony of pistol shrimp
Space/Dimension,wide,Domestic,fireplace,lounge,a large stone fireplace with multiple logs burning intensely
Space/Dimension,wide,Domestic,rug,backyard,a heavy oriental rug being beaten with a wooden stick
Space/Dimension,wide,Domestic,piano,mansion,a grand piano being played in a large empty ballroom
Space/Dimension,wide,Domestic,curtains,theater,heavy velvet curtains moving with a deep soft rustle
Space/Dimension,wide,Domestic,staircase,foyer,the sound of footsteps on a grand marble staircase
Space/Dimension,wide,Domestic,shower,bathroom,a powerful multi-jet shower hitting a large porcelain tub
Space/Dimension,wide,Domestic,washing machine,laundry,a washing machine on its heavy spin cycle in a large room
Space/Dimension,wide,Domestic,fridge,kitchen,the deep constant hum of a large commercial refrigerator
Space/Dimension,wide,Domestic,wardrobe,bedroom,a heavy antique wardrobe with many moving parts opening
Space/Dimension,wide,Domestic,library,study,the complex rustle of many old books being handled in a hall
Space/Dimension,wide,Domestic,fan,bedroom,the constant deep whir of a large industrial floor fan
Space/Dimension,wide,Domestic,kettle,kitchen,the loud constant whistle of a boiling stovetop kettle
Space/Dimension,wide,Domestic,blanket,bedroom,the complex rustle of a heavy down-filled duvet being shaken
