category,tag,domain,source,environment,scenario
Pitch/Register,tinny,Musical,toy piano,playroom,a child striking the plastic keys of a miniature toy piano
Pitch/Register,tinny,Musical,harmonica,playground,a small metal harmonica being played at a high register
Pitch/Register,tinny,Musical,music box,nursery,the internal mechanism of a small jewelry box playing a melody
Pitch/Register,tinny,Musical,tin whistle,rocky cliff,a metal whistle being blown sharply on a windy ridge
Pitch/Register,tinny,Musical,ukulele,beach,a plastic ukulele being strummed quickly near the surf
Pitch/Register,tinny,Musical,recorder,classroom,a small plastic soprano recorder playing a series of short notes
Pitch/Register,tinny,Musical,kazoo,backyard,a plastic kazoo vibrating as a person hums into it
Pitch/Register,tinny,Musical,tambourine,festival,the jingle of small metal zils on a plastic tambourine
Pitch/Register,tinny,Musical,finger cymbals,dance studio,two thin brass finger cymbals clinking together
Pitch/Register,tinny,Musical,triangle,orchestra pit,a thin steel triangle being struck once with a metal rod
Pitch/Register,tinny,Musical,glockenspiel,school,a metal mallet hitting the smallest bar of a glockenspiel
Pitch/Register,tinny,Musical,toy drum,nursery,a wooden stick hitting the plastic head of a toy drum
Pitch/Register,tinny,Musical,thumb piano,garden,the thin metal tines of a small kalimba being plucked
Pitch/Register,tinny,Musical,banjo,farmyard,the high-pitched twang of a banjo string being picked
Pitch/Register,tinny,Musical,harpsichord,gallery,the mechanical plucking of a harpsichord string in a small room
Pitch/Register,tinny,Musical,mandolin,piazza,the thin and fast strumming of a mandolin in an open square
Pitch/Register,tinny,Musical,piccolo,parade ground,a piccolo playing a sharp melody during a march
Pitch/Register,tinny,Musical,cowbell,pasture,a small metal cowbell clanking against a steel post
Pitch/Register,tinny,Mechanical,watch,workshop,the fast ticking of a mechanical wrist watch held close
Pitch/Register,tinny,Mechanical,gears,watchmaker shop,small brass gears clicking inside a pocket watch
Pitch/Register,tinny,Mechanical,camera,photography studio,the mechanical shutter of a vintage film camera snapping
Pitch/Register,tinny,Mechanical,typewriter,study,the metal hammer of a typewriter hitting the roller
Pitch/Register,tinny,Mechanical,bicycle bell,city street,a small chrome bicycle bell being rung repeatedly
Pitch/Register,tinny,Mechanical,stapler,office,a manual desk stapler clicking shut on a single sheet of paper
Pitch/Register,tinny,Mechanical,timer,kitchen,the ticking of a mechanical egg timer on a granite counter
Pitch/Register,tinny,Mechanical,latch,cabinet,a small metal cabinet latch snapping shut
Pitch/Register,tinny,Mechanical,ratchet,garage,the individual clicks of a small socket wrench being turned
Pitch/Register,tinny,Mechanical,fan,attic,a small metal fan blade clipping a wire guard
Pitch/Register,tinny,Mechanical,motor,toy shop,the whir of a tiny battery-powered motor in a plastic car
Pitch/Register,tinny,Mechanical,bell,shop door,a small brass bell jingling on a shop door as it opens
Pitch/Register,tinny,Mechanical,key,lockbox,a small metal key turning in a thin lock
Pitch/Register,tinny,Mechanical,scissors,sewing room,the snipping of small metal scissors through paper
Pitch/Register,tinny,Mechanical,razor,bathroom,the high-speed vibration of an electric travel shaver
Pitch/Register,tinny,Mechanical,piston,laboratory,a micro-pneumatic valve clicking in a clean room
Pitch/Register,tinny,Mechanical,drill,hobby shop,a small hobby drill bit spinning against a piece of plastic
Pitch/Register,tinny,Mechanical,staple gun,garage,a small handheld staple gun firing into a wooden board
Pitch/Register,tinny,Environmental,hail,tin roof,small hail stones bouncing off a corrugated metal shed
Pitch/Register,tinny,Environmental,sand,desert,a spray of fine sand hitting a metal sign during a storm
Pitch/Register,tinny,Environmental,rain,porch,raindrops tapping against a thin plastic tarp
Pitch/Register,tinny,Environmental,ice,pond,a thin sheet of ice cracking on the surface of a puddle
Pitch/Register,tinny,Environmental,wind,wire fence,wind whistling through a thin wire mesh fence
Pitch/Register,tinny,Environmental,twigs,forest,a handful of small dry twigs being snapped
Pitch/Register,tinny,Environmental,pebbles,beach,small stones clattering together in a receding wave
Pitch/Register,tinny,Environmental,leaves,garden,dry autumn leaves skittering across a paved path
Pitch/Register,tinny,Environmental,icicle,cave,a small icicle shattering on a stone floor
Pitch/Register,tinny,Environmental,mist,ocean,fine sea spray hissing against a metal railing
Pitch/Register,tinny,Environmental,shell,shore,small seashells clinking together in a plastic bucket
Pitch/Register,tinny,Environmental,frost,window,the delicate snapping of frost crystals on a glass pane
Pitch/Register,tinny,Environmental,bubble,sink,soap bubbles popping on the surface of a dish basin
Pitch/Register,tinny,Environmental,grass,meadow,dry grass rubbing together in a light breeze
Pitch/Register,tinny,Environmental,reeds,marsh,wind blowing through a patch of dry frozen reeds
Pitch/Register,tinny,Environmental,dust,attic,the soft sound of dust particles hitting a metal vent
Pitch/Register,tinny,Environmental,sleet,tent,sleet tapping against the taut fabric of a nylon tent
Pitch/Register,tinny,Environmental,stream,mountain,water trickling over small pebbles in a shallow rill
Pitch/Register,tinny,Organic,mosquito,bedroom,the high-pitched buzz of a mosquito flying near an ear
Pitch/Register,tinny,Organic,bird,orchard,a small songbird chirping from a high branch
Pitch/Register,tinny,Organic,cricket,porch,the rhythmic chirping of a single cricket at night
Pitch/Register,tinny,Organic,cicada,field,the high-speed buzzing of a cicada in a dry meadow
Pitch/Register,tinny,Organic,bat,cave,the ultrasonic clicking of a bat echoing in a cavern
Pitch/Register,tinny,Organic,mouse,attic,a small mouse scratching behind a wooden wall
Pitch/Register,tinny,Organic,beetle,pantry,the clicking of a beetle's legs on a plastic shelf
Pitch/Register,tinny,Organic,teeth,bathroom,teeth chattering together due to cold
Pitch/Register,tinny,Organic,claws,tile,a cat's claws tapping on a ceramic floor
Pitch/Register,tinny,Organic,wings,garden,the rapid whir of a hummingbird's wings
Pitch/Register,tinny,Organic,bone,kitchen,a small chicken bone snapping on a plate
Pitch/Register,tinny,Organic,shrimp,reef,the sharp snapping of a pistol shrimp underwater
Pitch/Register,tinny,Organic,eggshell,breakfast nook,an eggshell cracking against the rim of a bowl
Pitch/Register,tinny,Organic,scales,terrarium,the rustle of a small lizard's scales against glass
Pitch/Register,tinny,Organic,voice,hallway,a high-pitched whisper echoing in a quiet corridor
Pitch/Register,tinny,Organic,tongue,kitchen,a sharp click of the tongue against the palate
Pitch/Register,tinny,Organic,shiver,bedroom,the sound of a person shivering in a cold room
Pitch/Register,tinny,Organic,fingernail,table,a fingernail tapping on a polished wooden surface
Pitch/Register,tinny,Domestic,foil,kitchen,a sheet of aluminum foil being crinkled into a ball
Pitch/Register,tinny,Domestic,silverware,dining room,the clink of a metal spoon against a porcelain cup
Pitch/Register,tinny,Domestic,keys,entryway,a ring of small brass keys jingling in a hand
Pitch/Register,tinny,Domestic,can,pantry,the opening of a soda can tab
Pitch/Register,tinny,Domestic,scissors,office,a pair of metal scissors snipping through a single sheet of paper
Pitch/Register,tinny,Domestic,zipper,closet,a metal zipper being pulled up quickly on a jacket
Pitch/Register,tinny,Domestic,pen,library,the clicking of a ballpoint pen mechanism
Pitch/Register,tinny,Domestic,beads,bedroom,a string of plastic beads clattering on a wooden floor
Pitch/Register,tinny,Domestic,lighter,porch,the flick of a metal lighter lid and wheel
Pitch/Register,tinny,Domestic,spray,bathroom,the nozzle of a hairspray bottle being depressed
Pitch/Register,tinny,Domestic,bottle cap,kitchen,a metal bottle cap being removed with an opener
Pitch/Register,tinny,Domestic,match,cellar,a match being struck against a cardboard box
Pitch/Register,tinny,Domestic,thimble,sewing room,a metal thimble tapping against a wooden table
Pitch/Register,tinny,Domestic,comb,bathroom,the clicking of plastic comb teeth against a mirror
Pitch/Register,tinny,Domestic,glass,dining room,the clink of two wine glasses during a toast
Pitch/Register,tinny,Domestic,clock,bedroom,the fast ticking of a small travel alarm clock
Pitch/Register,tinny,Domestic,remote,living room,the click of a button on a plastic remote control
Pitch/Register,tinny,Domestic,staple,desk,a small staple being removed from a document
Pitch/Register,tinny,Electronic,phone speaker,office,music playing through a small smartphone speaker
Pitch/Register,tinny,Electronic,radio,attic,the sound of a vintage transistor radio in a large room
Pitch/Register,tinny,Electronic,earbuds,subway,music leaking from a pair of cheap earbuds
Pitch/Register,tinny,Electronic,buzzer,game show,a high-pitched electronic buzzer being pressed
Pitch/Register,tinny,Electronic,static,radio,the crackle of white noise between stations on a radio
