category,tag,domain,source,environment,scenario
Emotional/Subjective,haunting,Musical,waterphone,concrete basement,a metal rod being bowed on a water-filled waterphone
Emotional/Subjective,haunting,Musical,pipe organ,cathedral,a dissonant minor chord held on a pipe organ in a stone nave
Emotional/Subjective,haunting,Musical,glass harp,art gallery,a wet finger circling the rim of a crystal wine glass
Emotional/Subjective,haunting,Musical,choir,abbey,a distant wordless hum from a vocal ensemble in a cloister
Emotional/Subjective,haunting,Musical,cello,underground tunnel,a slow resonant groan on the lowest string of a cello
Emotional/Subjective,haunting,Musical,violin,chapel,a high-frequency harmonic note sliding slowly upward
Emotional/Subjective,haunting,Musical,gong,canyon,the long low-frequency decay of a large bronze gong in a gorge
Emotional/Subjective,haunting,Musical,flute,misty forest,a breathy low-register melody played on a wooden flute
Emotional/Subjective,haunting,Musical,singing bowl,monastery,a wooden striker circling the edge of a brass singing bowl
Emotional/Subjective,haunting,Musical,musical saw,workshop,a mallet strike on a bent steel saw blade
Emotional/Subjective,haunting,Musical,bells,village,the faint tolling of a single church bell in the fog
Emotional/Subjective,haunting,Musical,harp,empty ballroom,a slow cascading glissando on a pedal harp
Emotional/Subjective,haunting,Musical,didgeridoo,cave,the resonant low-frequency drone echoing in a deep cavern
Emotional/Subjective,haunting,Musical,theremin,studio,the wavering pitch of a hand moving near a theremin antenna
Emotional/Subjective,haunting,Musical,piano,manor house,a single high note echoing in a large unfurnished room
Emotional/Subjective,haunting,Musical,tambourine,cemetery,a light jingle of metal discs in a quiet wind
Emotional/Subjective,haunting,Musical,bagpipes,moorland,the muffled drone of pipes heard from over a ridge
Emotional/Subjective,haunting,Musical,recorder,stone well,a staccato note played into a deep vertical shaft
Emotional/Subjective,haunting,Mechanical,winch,shipyard,the long rhythmic groan of a rusty pulley under tension
Emotional/Subjective,haunting,Mechanical,clockwork,antique shop,the slow heavy ticking of a large grandfather clock
Emotional/Subjective,haunting,Mechanical,steam whistle,factory,the distant mournful blast of a high-pressure whistle
Emotional/Subjective,haunting,Mechanical,elevator,old hotel,the rhythmic metallic screech of cables in a dark shaft
Emotional/Subjective,haunting,Mechanical,loom,textile mill,the hollow rhythmic thud of a wooden shuttle moving slowly
Emotional/Subjective,haunting,Mechanical,windmill,farmland,the slow creaking of large wooden blades in a breeze
Emotional/Subjective,haunting,Mechanical,gears,tower clock,the resonant mechanical grinding of massive iron gears
Emotional/Subjective,haunting,Mechanical,ventilation,hospital,the distant low-frequency moan of air in a metal duct
Emotional/Subjective,haunting,Mechanical,bell,buoy,the irregular clanging of a brass bell on a choppy sea
Emotional/Subjective,haunting,Mechanical,engine,harbor,the muffled rhythmic pulse of a ship's engine underwater
Emotional/Subjective,haunting,Mechanical,piston,abandoned plant,the slow rhythmic hiss of a leaky pneumatic cylinder
Emotional/Subjective,haunting,Mechanical,waterwheel,riverbank,the heavy groaning of a water-soaked timber wheel
Emotional/Subjective,haunting,Mechanical,typewriter,attic,the solitary metallic clack of a single key being pressed
Emotional/Subjective,haunting,Mechanical,projector,cinema,the rhythmic clicking of a 35mm film reel in a booth
Emotional/Subjective,haunting,Mechanical,furnace,basement,the deep resonant roar of air through a metal burner
Emotional/Subjective,haunting,Mechanical,gate,mansion,the long slow screech of a heavy iron gate opening
Emotional/Subjective,haunting,Mechanical,pump,oil field,the rhythmic mechanical grunt of a pumpjack at night
Emotional/Subjective,haunting,Mechanical,crane,dock,the distant harmonic groan of a steel cable under load
Emotional/Subjective,haunting,Environmental,wind,canyon,a high-pitched whistle of wind through a narrow rock crevice
Emotional/Subjective,haunting,Environmental,thunder,distance,the long rolling rumble of a storm over a mountain range
Emotional/Subjective,haunting,Environmental,ice,glacier,the deep internal groan of a massive ice shelf shifting
Emotional/Subjective,haunting,Environmental,water,sea cave,the resonant crashing of waves in a deep rock hollow
Emotional/Subjective,haunting,Environmental,air,lava tube,the low-frequency moan of wind through a subterranean passage
Emotional/Subjective,haunting,Environmental,geyser,basin,the subterranean gurgling and thudding before a water eruption
