category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,kick drum,concrete garage,a felt beater striking a kick drum in a concrete garage
Attack/Transient,punchy,Musical,slap bass,tiled subway station,a thumb striking a thick steel string on an electric bass in a tiled subway station
Attack/Transient,punchy,Musical,timpani,open-air theater,a hard mallet hitting a large timpani drum in an open-air theater
Attack/Transient,punchy,Musical,woodblock,dense forest,a maple woodblock being struck with a hard stick in a dense forest
Attack/Transient,punchy,Musical,marching snare,high-school stadium,a tight snare drum being hit with a heavy wooden stick in a high-school stadium
Attack/Transient,punchy,Musical,conga,tropical beach,a sharp open palm strike on a conga drum on a tropical beach
Attack/Transient,punchy,Musical,cello,stone cathedral,a cello string being plucked with high tension in a stone cathedral
Attack/Transient,punchy,Musical,piano,shuttered ballroom,a low-octave staccato chord played on a grand piano in a shuttered ballroom
Attack/Transient,punchy,Musical,taiko drum,misty mountain,a massive taiko drum being struck with thick bachi sticks on a misty mountain
Attack/Transient,punchy,Musical,electric guitar,rehearsal space,a heavy palm-muted power chord on an electric guitar in a rehearsal space
Attack/Transient,punchy,Musical,cowbell,mountain pasture,a metal cowbell being struck with a drumstick in a mountain pasture
Attack/Transient,punchy,Musical,djembe,busy marketplace,a sharp slap on the edge of a djembe in a busy marketplace
Attack/Transient,punchy,Musical,xylophone,botanical garden,a hard rubber mallet hitting a rosewood xylophone bar in a botanical garden
Attack/Transient,punchy,Musical,banjo,dusty barn,a steel banjo string being snapped against the fretboard in a dusty barn
Attack/Transient,punchy,Musical,brass section,grand hall,a sudden staccato burst from a brass section in a grand hall
Attack/Transient,punchy,Musical,gong,monastery,a small thick gong being hit with a hard mallet in a monastery
Attack/Transient,punchy,Musical,bassoon,rainy courtyard,a sudden low-pitched staccato note on a bassoon in a rainy courtyard
Attack/Transient,punchy,Musical,tambourine,canyon,a tambourine being hit against the palm in a rocky canyon
Attack/Transient,punchy,Mechanical,nail gun,construction site,a pneumatic nail gun firing a steel nail into a wooden stud at a construction site
Attack/Transient,punchy,Mechanical,piston,engine room,a heavy steel piston firing in a large diesel engine in an engine room
Attack/Transient,punchy,Mechanical,air compressor,auto garage,the sudden release of a high-pressure air valve in an auto garage
Attack/Transient,punchy,Mechanical,punch press,industrial factory,a heavy industrial punch press stamping a hole through a metal sheet
Attack/Transient,punchy,Mechanical,staple gun,upholstery shop,a heavy-duty staple gun firing into a wooden frame in an upholstery shop
Attack/Transient,punchy,Mechanical,jackhammer,city street,the rapid impactful striking of a jackhammer on asphalt on a city street
Attack/Transient,punchy,Mechanical,car door,parking garage,a heavy car door being slammed shut in a concrete parking garage
Attack/Transient,punchy,Mechanical,hydraulic ram,shipyard,a hydraulic ram engaging with a powerful thrust in a shipyard
Attack/Transient,punchy,Mechanical,printing press,newspaper basement,the rhythmic forceful impact of a printing press hammer in a newspaper basement
Attack/Transient,punchy,Mechanical,hammer,blacksmith forge,a heavy sledgehammer striking an iron anvil in a blacksmith forge
Attack/Transient,punchy,Mechanical,ballista,open field,the sudden release of a wooden ballista arm in an open field
Attack/Transient,punchy,Mechanical,shutter,abandoned house,a heavy wooden window shutter slamming against a frame in an abandoned house
Attack/Transient,punchy,Mechanical,typewriter,quiet library,the forceful strike of a metal typewriter key against a platen in a quiet library
Attack/Transient,punchy,Mechanical,rivet gun,airplane hangar,a pneumatic rivet gun firing into an aluminum wing in an airplane hangar
Attack/Transient,punchy,Mechanical,slot machine,vibrant casino,the mechanical lever of an old slot machine snapping into place in a vibrant casino
Attack/Transient,punchy,Mechanical,relay,utility closet,a high-voltage mechanical relay snapping shut in a utility closet
Attack/Transient,punchy,Mechanical,well pump,isolated farm,the rhythmic forceful thud of a mechanical well pump on an isolated farm
Attack/Transient,punchy,Mechanical,gate,prison yard,a heavy steel prison gate slamming into a metal latch in a prison yard
Attack/Transient,punchy,Environmental,hail,corrugated roof,large hail stones striking a corrugated metal roof during a storm
Attack/Transient,punchy,Environmental,coconut,sandy beach,a ripe coconut falling and hitting the hard ground on a sandy beach
Attack/Transient,punchy,Environmental,thunder,open plains,a sudden sharp crack of thunder directly overhead on the open plains
Attack/Transient,punchy,Environmental,ice,glacier,a large chunk of ice falling and impacting a frozen ledge on a glacier
Attack/Transient,punchy,Environmental,rain,greenhouse,heavy raindrops hitting the plastic roof of a greenhouse
Attack/Transient,punchy,Environmental,boulder,riverbed,a large boulder being shifted by a current and hitting another rock in a riverbed
Attack/Transient,punchy,Environmental,geyser,volcanic field,the sudden eruption of a steam vent in a volcanic field
Attack/Transient,punchy,Environmental,tree,thick forest,a massive tree trunk snapping and hitting the forest floor
Attack/Transient,punchy,Environmental,wave,rocky cliff,a large ocean wave slamming into a hollow sea cave on a rocky cliff
Attack/Transient,punchy,Environmental,mud,geothermal pool,a large bubble of thick mud popping in a geothermal pool
Attack/Transient,punchy,Environmental,limestone,quarry,a heavy limestone rock falling onto a pile of gravel in a quarry
Attack/Transient,punchy,Environmental,avalanche,snowy peak,the sudden impact of a snow slab hitting a rocky outcrop in an avalanche
Attack/Transient,punchy,Environmental,branch,winter woods,a thick frozen branch snapping under the weight of snow in the winter woods
Attack/Transient,punchy,Environmental,lava,ocean shore,a pocket of gas exploding within a lava flow on the ocean shore
Attack/Transient,punchy,Environmental,wind,desert canyon,a sudden gust of wind slamming against a flat rock face in a desert canyon
Attack/Transient,punchy,Environmental,fruit,orchard,a heavy durian fruit falling onto a wooden crate in an orchard
Attack/Transient,punchy,Environmental,stalactite,limestone cave,a stalactite breaking and hitting the floor of a limestone cave
Attack/Transient,punchy,Environmental,sleet,glass window,heavy sleet hitting a thick glass window during a winter storm
Attack/Transient,punchy,Organic,gorilla,jungle,a gorilla beating its chest with closed fists in a dense jungle
Attack/Transient,punchy,Organic,footsteps,wooden hallway,heavy footsteps on a hollow wooden floor in a long hallway
Attack/Transient,punchy,Organic,heartbeat,quiet bedroom,the rhythmic forceful thumping of a human heartbeat in a quiet bedroom
Attack/Transient,punchy,Organic,alligator,swamp,an alligator snapping its jaws shut in a murky swamp
Attack/Transient,punchy,Organic,hoofbeats,muddy field,the powerful impact of horse hoofbeats on a muddy field
Attack/Transient,punchy,Organic,human,gym,a boxer’s glove striking a heavy sand-filled bag in a gym
Attack/Transient,punchy,Organic,beaver,riverbank,a beaver slapping its wide tail against the surface of a river
Attack/Transient,punchy,Organic,walrus,ice shelf,a walrus slamming its weight onto a frozen ice shelf
Attack/Transient,punchy,Organic,elephant,savanna,an elephant stamping its foot on the dry savanna floor
Attack/Transient,punchy,Organic,hands,empty stadium,a single loud rhythmic clap from a person in an empty stadium
Attack/Transient,punchy,Organic,ostrich,scrubland,the powerful kick of an ostrich hitting a wooden post in the scrubland
Attack/Transient,punchy,Organic,kangaroo,outback,the impact of a kangaroo landing a jump on hard earth in the outback
Attack/Transient,punchy,Organic,woodpecker,oak forest,a woodpecker’s beak striking a hollow tree trunk in an oak forest
Attack/Transient,punchy,Organic,crab,tide pool,a large crab snapping its heavy claw shut in a rocky tide pool
Attack/Transient,punchy,Organic,headbutt,mountain slope,two rams clashing their horns together on a mountain slope
Attack/Transient,punchy,Organic,tail,den,a large dog's tail hitting a hollow wooden door in a den
Attack/Transient,punchy,Organic,teeth,cold porch,a person’s teeth chattering with forceful impacts on a cold porch
Attack/Transient,punchy,Organic,body,meadow,a person performing a belly flop into a deep pond in a meadow
Attack/Transient,punchy,Domestic,door,foyer,a heavy solid oak door being slammed shut in a marble foyer
Attack/Transient,punchy,Domestic,book,library,a thick encyclopedia being slammed shut on a wooden table in a library
Attack/Transient,punchy,Domestic,meat tenderizer,kitchen,a metal meat tenderizer striking a steak on a wooden board in a kitchen
Attack/Transient,punchy,Domestic,rug,backyard,a heavy rug being hit with a wooden beater in a backyard
Attack/Transient,punchy,Domestic,pillow,bedroom,a heavy down pillow being slammed onto a wooden headboard
Attack/Transient,punchy,Domestic,cabinet,kitchen,a heavy wooden cabinet door being slammed without bumpers in a kitchen
Attack/Transient,punchy,Domestic,hammer,garage,a rubber mallet striking a wooden crate in a garage
Attack/Transient,punchy,Domestic,iron,laundry room,a heavy steam iron being set down firmly on a metal board
Attack/Transient,punchy,Domestic,box,attic,a heavy cardboard box being dropped onto a wooden attic floor
Attack/Transient,punchy,Domestic,bottle,pantry,a glass bottle being set down forcefully on a marble countertop
Attack/Transient,punchy,Domestic,frying pan,kitchen,a cast iron frying pan being dropped onto a tiled kitchen floor
