category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,triangle,cathedral,a steel triangle being struck once in a high-ceilinged stone cathedral
Material/Source,metallic,Musical,steel drum,sandy beach,a steel drum playing a rhythmic melody on a sunlit beach
Material/Source,metallic,Musical,cymbal,concert hall,a large brass cymbal being struck with a wooden stick
Material/Source,metallic,Musical,vibraphone,jazz club,a vibraphone being played with hard mallets in a smoky club
Material/Source,metallic,Musical,brass bell,stone tower,a massive iron church bell swinging and hitting its rim
Material/Source,metallic,Musical,glockenspiel,nursery,a glockenspiel being struck with metal beaters in a quiet room
Material/Source,metallic,Musical,harmonica,moving train,a harmonica playing a sustained note on a moving passenger train
Material/Source,metallic,Musical,harp strings,manor house,a nylon harp string being plucked and echoing in a grand hall
Material/Source,metallic,Musical,trumpet,busy street,a brass trumpet playing a sharp fanfare on a city corner
Material/Source,metallic,Musical,sitar,courtyard,the wire strings of a sitar being plucked in a tiled courtyard
Material/Source,metallic,Musical,tuning fork,laboratory,a steel tuning fork ringing on a granite workbench
Material/Source,metallic,Musical,tubular chimes,misty valley,large metal chimes clashing together in a mountain breeze
Material/Source,metallic,Musical,crotales,theatre,a set of brass crotales being struck with a hard beater
Material/Source,metallic,Musical,banjo,front porch,the steel strings of a banjo being fingerpicked rapidly
Material/Source,metallic,Musical,electric guitar,garage,an electric guitar string being scraped by a metal pick
Material/Source,metallic,Musical,handbell,echoing cave,a polished brass handbell being rung sharply in a cave
Material/Source,metallic,Musical,mark tree,studio,a bar chime mark tree being swept with a metal rod
Material/Source,metallic,Musical,piano frame,ballroom,the internal iron frame of a grand piano resonating after a chord
Material/Source,metallic,Mechanical,gears,watchmaker shop,tiny brass clockwork gears spinning rapidly in a workshop
Material/Source,metallic,Mechanical,ratchet,shipyard,a metal socket ratchet being turned quickly in a shipyard
Material/Source,metallic,Mechanical,lathe,industrial mill,a metal lathe shaving thin strips of aluminum in a factory
Material/Source,metallic,Mechanical,engine,garage,the rhythmic clicking of a cooling car engine in a garage
Material/Source,metallic,Mechanical,pneumatic drill,construction site,a jackhammer head hitting a steel plate on a city street
Material/Source,metallic,Mechanical,clockwork,dusty attic,the heavy brass pendulum of a grandfather clock swinging
Material/Source,metallic,Mechanical,cash register,general store,an antique manual cash register drawer popping open
Material/Source,metallic,Mechanical,typewriter,library,the steel typebar of a typewriter hitting the paper platen
Material/Source,metallic,Mechanical,winch,dockside,a heavy steel cable winding around a metal winch drum
Material/Source,metallic,Mechanical,telegraph key,train station,a brass telegraph key being tapped rapidly in a station
Material/Source,metallic,Mechanical,lock,vault,the internal pins of a brass lock clicking into place
Material/Source,metallic,Mechanical,stapler,office,a metal industrial stapler being fired into a stack of paper
Material/Source,metallic,Mechanical,drill,workshop,a high-speed drill bit biting into a galvanized steel sheet
Material/Source,metallic,Mechanical,sliding bolt,prison cell,a heavy steel sliding bolt locking into a metal frame
Material/Source,metallic,Mechanical,bicycle bell,city park,a chrome bicycle bell being rung twice in a quiet park
Material/Source,metallic,Mechanical,chain,warehouse,a heavy steel chain sliding over a metal railing
Material/Source,metallic,Mechanical,film projector,cinema,the internal metal shutter of a projector clicking rapidly
Material/Source,metallic,Mechanical,sewing machine,attic,the steel needle arm of a sewing machine moving up and down
Material/Source,metallic,Environmental,sand,desert dune,fine sand grains striking a corrugated metal sign in a storm
Material/Source,metallic,Environmental,rain,tin roof,heavy rain tapping against a corrugated tin roof of a shed
Material/Source,metallic,Environmental,hail,car roof,hailstones bouncing off the metal roof of a parked car
Material/Source,metallic,Environmental,pebbles,shoreline,small pebbles clinking against a metal boat hull in the surf
Material/Source,metallic,Environmental,wind,mountain peak,wind whistling through the rungs of a metal summit ladder
Material/Source,metallic,Environmental,mist,fjord,condensation dripping from a metal railing into a deep fjord
Material/Source,metallic,Environmental,ice,arctic,a thin sheet of ice cracking over a metal drum in the tundra
Material/Source,metallic,Environmental,geyser,park,steam hissing through a narrow metal pipe in a thermal field
Material/Source,metallic,Environmental,shale,ridge,thin shards of shale hitting a metal shovel on a ridge
Material/Source,metallic,Environmental,thistle,field,dry thistles brushing against a metal fence in a field
Material/Source,metallic,Environmental,bamboo,jungle,a bamboo stalk hitting a metal watering can in a garden
Material/Source,metallic,Environmental,fire,campsite,a fire crackling inside a heavy cast iron fire pit
Material/Source,metallic,Environmental,spray,ship,saltwater spray hitting a metal railing on a moving ship
Material/Source,metallic,Environmental,thatch,village,heavy rain hitting a metal bucket under a thatched eave
Material/Source,metallic,Environmental,lava,tube,lava hissing as it flows over a discarded metal grate
Material/Source,metallic,Environmental,tide,sea cave,the surge of the tide hitting a rusted metal anchor in a cave
Material/Source,metallic,Environmental,roots,forest,a tree root expanding and cracking a metal pipe underground
Material/Source,metallic,Environmental,dust,desk,dust being blown off a polished metal trophy on a shelf
Material/Source,metallic,Organic,squirrel,park,a squirrel's claws clicking rapidly against a metal bird feeder
Material/Source,metallic,Organic,bird,flagpole,a woodpecker tapping its beak against a hollow metal flagpole
Material/Source,metallic,Organic,crab,beach,a crab's shell scraping against a discarded metal can on a beach
Material/Source,metallic,Organic,insect,garden,a beetle's hard wing cases hitting a metal garden table
Material/Source,metallic,Organic,teeth,room,a person clicking a metal dental filling with their tongue
Material/Source,metallic,Organic,fingernails,desk,fingernails tapping on a polished metal laptop casing
Material/Source,metallic,Organic,joint,gym,a person's metal knee brace clicking during a workout
Material/Source,metallic,Organic,scales,desert,a snake's scales rustling over a discarded metal plate in the sand
Material/Source,metallic,Organic,egg,kitchen,a bird's egg being cracked open with a silver spoon
