category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Musical,triangle,studio,a single strike of a steel triangle with a thin metal beater
Clarity/Definition,clear,Musical,glockenspiel,concert hall,a single high note played on a glockenspiel with a brass mallet
Clarity/Definition,clear,Musical,piano,ballroom,a staccato note in the middle register of a grand piano
Clarity/Definition,clear,Musical,violin,gallery,a violin playing a single sharp pizzicato note
Clarity/Definition,clear,Musical,trumpet,plaza,a short crisp fanfare note from a trumpet
Clarity/Definition,clear,Musical,xylophone,classroom,a wooden xylophone bar being struck once with a hard rubber mallet
Clarity/Definition,clear,Musical,harp,conservatory,the plucking of a single nylon string in the upper register
Clarity/Definition,clear,Musical,tambourine,recording booth,a single jingle produced by tapping a tambourine once
Clarity/Definition,clear,Musical,metronome,music room,the isolated click of a mechanical metronome on a wooden table
Clarity/Definition,clear,Musical,flute,meadow,a short focused note from a silver flute
Clarity/Definition,clear,Musical,snare drum,gymnasium,a snare drum being hit with a center stroke and no sustain
Clarity/Definition,clear,Musical,bells,clock tower,a single strike of a small iron bell
Clarity/Definition,clear,Musical,guitar,living room,the highest string of an acoustic guitar being plucked with a fingernail
Clarity/Definition,clear,Musical,cymbals,stage,two finger cymbals clinking together once
Clarity/Definition,clear,Musical,harpsichord,ballroom,the plucking of a single string in a harpsichord mechanism
Clarity/Definition,clear,Musical,piccolo,botanical garden,a single sharp trill from a piccolo
Clarity/Definition,clear,Musical,banjo,porch,a banjo string being snapped against the bridge
Clarity/Definition,clear,Musical,handpan,cave,a single tap on the rim of a steel handpan
Clarity/Definition,clear,Mechanical,clock,watchmaker shop,the precise ticking of a large brass gear in a wall clock
Clarity/Definition,clear,Mechanical,camera,studio,the mechanical click of a vintage camera shutter firing
Clarity/Definition,clear,Mechanical,typewriter,office,a single typebar of a manual typewriter hitting the paper
Clarity/Definition,clear,Mechanical,lock,front door,the sound of a key clicking into a lock cylinder
Clarity/Definition,clear,Mechanical,stapler,desk,a desktop stapler clinching a single sheet of paper
Clarity/Definition,clear,Mechanical,gears,laboratory,the sharp engagement of a single tooth in a plastic gear train
Clarity/Definition,clear,Mechanical,piston,factory,a pneumatic piston firing once in a quiet assembly hall
Clarity/Definition,clear,Mechanical,drill,workshop,the initial click of a drill chuck being tightened by hand
Clarity/Definition,clear,Mechanical,winch,harbor,a single metallic click of a ratcheting winch turning once
Clarity/Definition,clear,Mechanical,sprinkler,lawn,a single snap of an impact sprinkler head
Clarity/Definition,clear,Mechanical,sewing machine,attic,a single needle strike through a piece of stiff parchment
Clarity/Definition,clear,Mechanical,fan,office,the click of a plastic toggle switch on a desk fan
Clarity/Definition,clear,Mechanical,zipper,closet,the sound of a single metal zipper tooth interlocking
Clarity/Definition,clear,Mechanical,razor,bathroom,an electric razor being switched on with a sharp click
Clarity/Definition,clear,Mechanical,timer,kitchen,the single ringing strike of a mechanical egg timer finishing
Clarity/Definition,clear,Mechanical,ventilator,hospital,the click of a valve opening in a medical gas line
Clarity/Definition,clear,Mechanical,shutter,booth,the snap of a small mechanical shutter in a photo booth
Clarity/Definition,clear,Mechanical,meter,lab,the needle of an analog meter clicking against its stop
Clarity/Definition,clear,Environmental,water,cave,a single drop of water hitting a still stone pool
Clarity/Definition,clear,Environmental,twig,forest,a dry pine branch snapping once under a light weight
Clarity/Definition,clear,Environmental,ice,pond,a thin sheet of ice cracking with a single sharp sound
