category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a pipe organ sustaining a full-pedal chord in a stone cathedral
Energy/Dynamics,powerful,Musical,taiko drum,arena,a massive taiko drum being struck with heavy wooden beaters
Energy/Dynamics,powerful,Musical,grand piano,concert hall,a concert grand piano playing a low-frequency forte chord
Energy/Dynamics,powerful,Musical,tuba,vault,a tuba blowing a resonant low note in an underground chamber
Energy/Dynamics,powerful,Musical,gong,monastery,a large bronze gong vibrating after a heavy mallet strike
Energy/Dynamics,powerful,Musical,timpani,stage,a timpani roll reaching a crescendo in a wooden hall
Energy/Dynamics,powerful,Musical,bass drum,stadium,a stadium bass drum thumping during a sports event
Energy/Dynamics,powerful,Musical,cello,cellar,a cello playing a deep vibrato in a vaulted stone cellar
Energy/Dynamics,powerful,Musical,didgeridoo,outback,a didgeridoo drone echoing across the australian desert
Energy/Dynamics,powerful,Musical,orchestra,basilica,a full string section playing a dramatic unison passage
Energy/Dynamics,powerful,Musical,kettledrum,opera house,a kettledrum being struck with a hard mallet
Energy/Dynamics,powerful,Musical,baritone saxophone,hangar,a baritone saxophone honking in a large metal hangar
Energy/Dynamics,powerful,Musical,cymbals,clifftop,a pair of crash cymbals being slammed together in the wind
Energy/Dynamics,powerful,Musical,harp,chapel,the low strings of a concert harp being plucked forcefully
Energy/Dynamics,powerful,Musical,accordion,tunnel,an accordion playing a full-register chord in a concrete tunnel
Energy/Dynamics,powerful,Musical,bagpipes,highlands,bagpipes playing a drones-heavy melody in a mountain valley
Energy/Dynamics,powerful,Musical,double bass,jazz club,a double bass string being plucked with a heavy finger
Energy/Dynamics,powerful,Musical,chimes,tower,a set of massive iron chimes ringing in a stone tower
Energy/Dynamics,powerful,Mechanical,diesel engine,cargo ship,a heavy diesel engine idling in the hold of a cargo ship
Energy/Dynamics,powerful,Mechanical,steam hammer,shipyard,a steam hammer striking a thick steel plate on a dock
Energy/Dynamics,powerful,Mechanical,hydroelectric turbine,dam,a massive turbine spinning deep inside a concrete dam
Energy/Dynamics,powerful,Mechanical,industrial press,factory,a hydraulic press slamming down to shape a metal sheet
Energy/Dynamics,powerful,Mechanical,jet engine,runway,a jet engine revving up for takeoff on a tarmac
Energy/Dynamics,powerful,Mechanical,mining drill,shaft,a massive boring machine grinding through rock in a mine
Energy/Dynamics,powerful,Mechanical,rock crusher,quarry,a rock crusher breaking down granite boulders in a pit
