category,tag,domain,source,environment,scenario
Processing,distorted,Musical,electric guitar,garage,an electric guitar signal clipping through a blown-out speaker cabinet
Processing,distorted,Musical,harmonica,campfire,a harmonica being played forcefully through a small saturated amplifier
Processing,distorted,Musical,snare drum,studio,a snare drum head rattling against a loose metal chain
Processing,distorted,Musical,violin,attic,a violin string being bowed with extreme pressure to create a rasping texture
Processing,distorted,Musical,pipe organ,cathedral,a pipe organ bellows leaking air and causing the pipes to flutter
Processing,distorted,Musical,cello,cellar,a cello string being plucked so hard it slaps against the fingerboard
Processing,distorted,Musical,piano,ballroom,a piano note vibrating a loose metal decorative plate on the instrument
Processing,distorted,Musical,trumpet,stadium,a trumpet being overblown until the note breaks and rasps
Processing,distorted,Musical,synthesizer,booth,a synthesizer signal being pushed through a circuit with failing capacitors
Processing,distorted,Musical,tambourine,festival,a tambourine being struck so hard the frame vibrates against a metal stand
Processing,distorted,Musical,gong,temple,a large gong being hit repeatedly until the metal surface reaches peak agitation
Processing,distorted,Musical,banjo,porch,a banjo string snapping against a rusty nickel fret
Processing,distorted,Musical,flute,meadow,a wooden flute playing a sharp overblown flutter-tongued note
Processing,distorted,Musical,drum kit,rehearsal room,a kick drum beater hitting a torn drum skin
Processing,distorted,Musical,bass guitar,jazz club,a bass string being slapped with enough force to bottom out the pickup
Processing,distorted,Musical,harpsichord,chamber,a harpsichord wire vibrating against a loose bridge pin
Processing,distorted,Musical,marimba,hall,a marimba bar struck with a hard mallet while resting on a cracked resonator
Processing,distorted,Musical,sax,subway,a saxophone honking a low note that rattles the instrument's keys
Processing,distorted,Mechanical,lathe,machine shop,a metal lathe tool screeching as it bites into a spinning steel rod
Processing,distorted,Mechanical,engine,shipyard,a massive diesel engine backfiring through a restricted exhaust pipe
Processing,distorted,Mechanical,gears,old mill,rusty iron gears grinding together with broken teeth
Processing,distorted,Mechanical,drill,quarry,a rock drill vibrating violently as it hits a pocket of quartz
Processing,distorted,Mechanical,fan,office,a cooling fan blade hitting its bent metal housing at high speed
Processing,distorted,Mechanical,shutter,warehouse,a metal roller door rattling in its tracks during a heavy wind
Processing,distorted,Mechanical,mixer,plant,a cement mixer drum rotating while crushing large jagged rocks
Processing,distorted,Mechanical,saw,mill,a circular saw blade screaming as it binds in a piece of hard oak
Processing,distorted,Mechanical,piston,train,a steam piston clattering inside a worn cylinder sleeve
Processing,distorted,Mechanical,pump,well,a high-pressure water pump cavitating and clicking rapidly
Processing,distorted,Mechanical,conveyor,warehouse,a rubber belt slipping and squealing on a metal drive pulley
Processing,distorted,Mechanical,transformer,station,an electrical transformer buzzing loudly under an extreme overload
Processing,distorted,Mechanical,winch,dockyard,a metal winch groaning and creaking as it lifts a weight beyond its limit
Processing,distorted,Mechanical,stapler,office,a heavy-duty stapler jamming and crunching through metal staples
Processing,distorted,Mechanical,shutter,studio,a camera shutter mechanism clicking with a broken internal spring
Processing,distorted,Mechanical,lock,vault,a heavy bolt grinding against a misaligned metal frame
Processing,distorted,Mechanical,impact wrench,garage,a pneumatic tool hammering against a rounded-off lug nut
Processing,distorted,Mechanical,ventilation,parking,a massive fan vibrating its entire loose metal housing
Processing,distorted,Environmental,thunder,canyon,a massive thunderclap rattling a thin metal sheet on a shack
Processing,distorted,Environmental,ice,arctic,a thick sheet of glacial ice grinding and splintering under pressure
Processing,distorted,Environmental,volcano,island,a volcanic vent releasing high-pressure gas that rasps against jagged rock
Processing,distorted,Environmental,fire,forest,a pocket of sap in a pine log exploding with a sharp crack
Processing,distorted,Environmental,waterfall,jungle,a heavy waterfall hitting a hollow resonant log with immense force
