category,tag,domain,source,environment,scenario
Brightness/Spectral,bright,Musical,piccolo,cathedral,a silver piccolo playing a rapid trill in a vast stone cathedral
Brightness/Spectral,bright,Musical,tambourine,meadow,a tambourine shaking with loose metal jingles in a grassy meadow
Brightness/Spectral,bright,Musical,banjo,front porch,a banjo string being plucked sharply on a wooden front porch
Brightness/Spectral,bright,Musical,triangle,concert hall,a steel triangle being struck once in a silent concert hall
Brightness/Spectral,bright,Musical,glockenspiel,nursery,a glockenspiel mallet hitting a high metal bar in a child's nursery
Brightness/Spectral,bright,Musical,snare drum,parade ground,a high-tuned snare drum being struck with wooden sticks on a parade ground
Brightness/Spectral,bright,Musical,clarinet,botanical garden,a clarinet playing a high-register note in a lush botanical garden
Brightness/Spectral,bright,Musical,cymbals,rooftop,a pair of small finger cymbals clashing on a windy rooftop
Brightness/Spectral,bright,Musical,ukulele,beach,a nylon ukulele string being strummed quickly on a sandy beach
Brightness/Spectral,bright,Musical,xylophone,school hallway,a rosewood xylophone being played with hard mallets in a school hallway
Brightness/Spectral,bright,Musical,harmonica,canyon,a harmonica playing a sharp blues note at the edge of a desert canyon
Brightness/Spectral,bright,Musical,mandolin,marketplace,a mandolin being picked rapidly in a busy open-air marketplace
Brightness/Spectral,bright,Musical,trumpet,city square,a trumpet playing a fanfare in a crowded city square
Brightness/Spectral,bright,Musical,violin,art gallery,a violin bow bouncing on a high E-string in a quiet art gallery
Brightness/Spectral,bright,Musical,chimes,mountaintop,a set of aluminum wind chimes tinkling on a snowy mountaintop
Brightness/Spectral,bright,Musical,harpsichord,ballroom,a harpsichord key being pressed in a cold marble ballroom
Brightness/Spectral,bright,Musical,cowbell,farmland,a copper cowbell clanging as a cow grazes in a wide farmland
Brightness/Spectral,bright,Musical,recorder,forest,a wooden soprano recorder trilling in a dense pine forest
Brightness/Spectral,bright,Mechanical,typewriter,office,a vintage manual typewriter clacking in a quiet home office
Brightness/Spectral,bright,Mechanical,bicycle bell,busy street,a chrome bicycle bell ringing in the middle of a busy street
Brightness/Spectral,bright,Mechanical,gears,clock tower,small brass gears whirring inside a giant clock tower
Brightness/Spectral,bright,Mechanical,sewing machine,tailor shop,a mechanical sewing machine needle stitching rapidly in a tailor shop
Brightness/Spectral,bright,Mechanical,lathe,machine shop,a metal lathe shaving a thin spiral of aluminum in a machine shop
Brightness/Spectral,bright,Mechanical,combination lock,school locker room,a metal combination lock clicking as the dial spins in a locker room
Brightness/Spectral,bright,Mechanical,film projector,cinema,a 16mm film projector shutter clicking in a dark cinema
Brightness/Spectral,bright,Mechanical,stapler,library,a metal stapler snapping shut on a stack of paper in a library
Brightness/Spectral,bright,Mechanical,wind-up toy,playroom,a tin wind-up toy hopping across a hardwood floor in a playroom
Brightness/Spectral,bright,Mechanical,camera shutter,mountain trail,a mechanical camera shutter firing on a quiet mountain trail
Brightness/Spectral,bright,Mechanical,hand drill,workshop,a manual hand drill boring into a thin sheet of metal in a workshop
Brightness/Spectral,bright,Mechanical,ratchet,shipyard,a metal ratchet wrench clicking as it tightens a bolt in a shipyard
Brightness/Spectral,bright,Mechanical,metronome,music room,a mechanical metronome ticking on top of a grand piano
Brightness/Spectral,bright,Mechanical,cash register,diner,the bell of a vintage cash register ringing in a roadside diner
Brightness/Spectral,bright,Mechanical,sprinkler,suburban lawn,a rhythmic metal lawn sprinkler clicking as it rotates on a suburban lawn
Brightness/Spectral,bright,Mechanical,door latch,attic,a brass door latch snapping into place in a dusty attic
Brightness/Spectral,bright,Mechanical,fishing reel,lake,a metal fishing reel spinning rapidly as a line is cast into a lake
Brightness/Spectral,bright,Mechanical,egg timer,kitchen,a mechanical egg timer ticking on a granite kitchen counter
Brightness/Spectral,bright,Environmental,ice,frozen lake,a thin sheet of ice cracking on the surface of a frozen lake
Brightness/Spectral,bright,Environmental,rain,tin shed,heavy rain drops tapping on the roof of a corrugated tin shed
Brightness/Spectral,bright,Environmental,hail,car hood,frozen hail stones bouncing off the hood of a car in a driveway
Brightness/Spectral,bright,Environmental,wind,power lines,high-speed wind whistling through thin power lines in a desert
Brightness/Spectral,bright,Environmental,pebbles,shoreline,small quartz pebbles clicking together in the receding tide of a shoreline
Brightness/Spectral,bright,Environmental,leaves,autumn forest,dry autumn leaves skittering across a paved path in a forest
Brightness/Spectral,bright,Environmental,twigs,winter woods,a brittle cedar twig snapping underfoot in the winter woods
Brightness/Spectral,bright,Environmental,sand,dune,fine sand grains striking a glass bottle during a windstorm on a dune
Brightness/Spectral,bright,Environmental,icicles,cave entrance,melting icicles dripping onto a flat limestone rock at a cave entrance
