category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Musical,triangle,orchestra pit,a single strike on a small steel triangle in a silent hall
Clarity/Definition,clear,Musical,harp,chapel,a solitary pluck of a nylon harp string with no sustain
Clarity/Definition,clear,Musical,glockenspiel,music box shop,a mallet hitting a polished metal bar once
Clarity/Definition,clear,Musical,piccolo,botanical garden,a short staccato note from a silver piccolo flute
Clarity/Definition,clear,Musical,acoustic guitar,living room,a single high-e string being plucked with a fingernail
Clarity/Definition,clear,Musical,tuning fork,laboratory,a steel tuning fork being struck and held near a microphone
Clarity/Definition,clear,Musical,piano,concert hall,a single isolated note struck in the upper register of a grand piano
Clarity/Definition,clear,Musical,tambourine,meadow,the light jingle of a single metal zill being tapped
Clarity/Definition,clear,Musical,xylophone,classroom,a percussive strike on a high-pitched wooden key
Clarity/Definition,clear,Musical,violin,art gallery,a sharp pizzicato pluck on a thin violin string
Clarity/Definition,clear,Musical,flute,mountaintop,a pure breathy note through a crystal flute
Clarity/Definition,clear,Musical,chimes,temple,a single brass chime swaying into a metal post
Clarity/Definition,clear,Musical,banjo,front porch,a sharp pluck on a wire banjo string with a plastic pick
Clarity/Definition,clear,Musical,clapper,theater,a single sharp crack of a wooden slapstick
Clarity/Definition,clear,Musical,celesta,studio,a solitary high-pitched note played on a celesta
Clarity/Definition,clear,Musical,wood block,auditorium,a strike on a hollow maple block with a hard mallet
Clarity/Definition,clear,Musical,recorder,playground,a sharp overblown note on a plastic soprano recorder
Clarity/Definition,clear,Musical,metronome,music room,the isolated mechanical click of a pendulum metronome
Clarity/Definition,clear,Mechanical,clock,watchmaker shop,the precise rhythmic ticking of a single pocket watch
Clarity/Definition,clear,Mechanical,camera,photography studio,a solitary mechanical click of a film camera shutter
Clarity/Definition,clear,Mechanical,typewriter,study,the sharp strike of a metal typebar on a clean sheet of paper
Clarity/Definition,clear,Mechanical,relay,control room,the single clinical click of an electromagnetic switch
Clarity/Definition,clear,Mechanical,latch,briefcase,the metallic snap of a spring-loaded briefcase lock
Clarity/Definition,clear,Mechanical,stapler,office,one sharp snap of a stapler piercing through paper
Clarity/Definition,clear,Mechanical,bell,hotel lobby,a single high-pitched ding of a silver service bell
Clarity/Definition,clear,Mechanical,telegraph,station,a solitary short tap of a metal telegraph key
Clarity/Definition,clear,Mechanical,scissors,design studio,the crisp snip of a pair of stainless steel shears
Clarity/Definition,clear,Mechanical,zipper,outdoors,the fast zipping of a high-quality metal track
Clarity/Definition,clear,Mechanical,metronome,piano room,the sharp percussive click of an electronic metronome
Clarity/Definition,clear,Mechanical,pen,office,the isolated click of a retractable ballpoint pen
Clarity/Definition,clear,Mechanical,gears,laboratory,the whirring of tiny plastic gears in a toy
Clarity/Definition,clear,Mechanical,winch,sailboat,the high-pitched clicking of a small metal ratchet
Clarity/Definition,clear,Mechanical,razor,barbershop,the thin vibration of an electric beard trimmer
Clarity/Definition,clear,Mechanical,piston,laboratory,the clinical sliding of a small plastic syringe
Clarity/Definition,clear,Mechanical,coins,counter,the thin clinking of a single dime on glass
Clarity/Definition,clear,Mechanical,key,front porch,a metal key turning and snapping a lock into place
Clarity/Definition,clear,Environmental,water,cave,a single tiny droplet hitting the surface of a deep pool
Clarity/Definition,clear,Environmental,twig,forest,the sharp crack of a dry cedar branch snapping
Clarity/Definition,clear,Environmental,ice,frozen pond,a solitary sharp crack from a thin layer of surface ice
Clarity/Definition,clear,Environmental,rain,tin-roofed shed,a lone raindrop hitting a corrugated metal surface
Clarity/Definition,clear,Environmental,pebbles,shoreline,the isolated click of two stones hitting in a small wave
Clarity/Definition,clear,Environmental,leaves,park,the dry rustle of a single leaf skittering on pavement
Clarity/Definition,clear,Environmental,wind,ruins,a lone whistle of wind through a narrow stone gap
Clarity/Definition,clear,Environmental,hail,carport,an occasional bounce of a single hailstone off a metal roof
Clarity/Definition,clear,Environmental,thaw,spring,the isolated drip of melting ice onto a plastic bucket
Clarity/Definition,clear,Environmental,sand,desert,a single grain of sand hitting a glass bottle
Clarity/Definition,clear,Environmental,bamboo,grove,two stalks of bamboo knocking together once
Clarity/Definition,clear,Environmental,cricket,night field,the sharp high-pitched chirp of a field cricket
Clarity/Definition,clear,Environmental,lightning,plains,the single sharp snap of a static discharge
Clarity/Definition,clear,Environmental,rock,quarry,a single pebble falling and hitting a granite slab
Clarity/Definition,clear,Environmental,mist,coast,the high-frequency hiss of fine sea spray hitting a rock
Clarity/Definition,clear,Environmental,echo,canyon,a single short shout echoing off a nearby rock face
Clarity/Definition,clear,Environmental,icicle,winter forest,the high-pitched drip of water onto a frozen stone
Clarity/Definition,clear,Environmental,grass,meadow,the dry rustle of a single stalk of ornamental grass
Clarity/Definition,clear,Organic,finger snap,living room,the sharp sound of a middle finger hitting the palm
Clarity/Definition,clear,Organic,human,library,a solitary high-pitched whistle through the teeth
Clarity/Definition,clear,Organic,bird,forest,a solitary chirp from a bird in a quiet canopy
Clarity/Definition,clear,Organic,teeth,bathroom,a person clicking their teeth together once
Clarity/Definition,clear,Organic,tongue,office,a solitary wet click of the tongue against the palate
Clarity/Definition,clear,Organic,wings,attic,a single flutter of a bat’s wings in the dark
Clarity/Definition,clear,Organic,claws,tile floor,a single click of a dog’s nail on ceramic
Clarity/Definition,clear,Organic,shrimp,reef,the sharp high-pitched snap of a pistol shrimp claw
Clarity/Definition,clear,Organic,insect,garden,a solitary buzz of a fly passing by an ear
Clarity/Definition,clear,Organic,human,kitchen,a single snap of the fingers in a quiet room
Clarity/Definition,clear,Organic,bark,forest,the light snap of a thin dry twig underfoot
Clarity/Definition,clear,Organic,throat,quiet room,a single audible swallow of a liquid
Clarity/Definition,clear,Organic,nails,coffee shop,one sharp tap of a fingernail on a glass screen
Clarity/Definition,clear,Organic,human,nursery,a single soft exhalation from a sleeping child
Clarity/Definition,clear,Organic,shell,beach,the thin crunch of a small snail shell underfoot
Clarity/Definition,clear,Organic,hair,salon,the light snip of a single hair being cut
Clarity/Definition,clear,Organic,frog,pond,the high-pitched peep of a spring peeper frog
Clarity/Definition,clear,Organic,clapping,empty hall,a single forceful hand clap with cupped palms
Clarity/Definition,clear,Domestic,glass,dining room,the lone clink of a fork hitting a ceramic plate
Clarity/Definition,clear,Domestic,keys,foyer,a single jingle of a metal key on a ring
Clarity/Definition,clear,Domestic,light switch,bedroom,one sharp flick of a plastic toggle switch
Clarity/Definition,clear,Domestic,door,house,the solitary thud of a bedroom door closing
Clarity/Definition,clear,Domestic,floorboard,hallway,a single creak of a wooden board under weight
Clarity/Definition,clear,Domestic,coins,shop,the lone sound of a single coin falling on wood
Clarity/Definition,clear,Domestic,silverware,kitchen,a solitary teaspoon hitting a porcelain saucer
Clarity/Definition,clear,Domestic,faucet,bathroom,the isolated drip of water into a ceramic sink
Clarity/Definition,clear,Domestic,cabinet,pantry,a single soft thud of a cupboard door shutting
Clarity/Definition,clear,Domestic,paper,office,the solitary rustle of a single sheet of paper being turned
Clarity/Definition,clear,Domestic,window,attic,a lone tap of a fingernail against a glass pane
Clarity/Definition,clear,Domestic,beads,craft room,one glass bead falling into a plastic tray
Clarity/Definition,clear,Domestic,zipper,bedroom,one short zip of a metal dress closure
Clarity/Definition,clear,Domestic,staple,office,the single snap of a staple being removed from paper
Clarity/Definition,clear,Domestic,matches,den,the isolated strike of a single match on a box
Clarity/Definition,clear,Domestic,pins,sewing room,a single pin falling and hitting a tile floor
Clarity/Definition,clear,Domestic,mirror,bathroom,the sharp snap of a thin glass mirror cracking once
Clarity/Definition,clear,Domestic,can,kitchen,the sharp click of a soda can tab being opened
Clarity/Definition,clear,Electronic,spark,laboratory,the single sharp snap of a static spark discharge
Clarity/Definition,clear,Electronic,beeper,hospital,one isolated beep from a medical monitor
Clarity/Definition,clear,Electronic,relay,control room,the solitary click of a mechanical relay engaging
Clarity/Definition,clear,Electronic,glitch,studio,a single short digital pop in an audio stream
Clarity/Definition,clear,Electronic,buzzer,entryway,one short rasp of an electronic door buzzer
Clarity/Definition,clear,Electronic,monitor,office,the single click of a power button on a screen
Clarity/Definition,clear,Electronic,hard drive,server room,one isolated seek noise from a mechanical drive
Clarity/Definition,clear,Electronic,synthesizer,studio,a single short pulse-wave note with a long tail
Clarity/Definition,clear,Electronic,static,radio,a solitary burst of white noise on a shortwave band
Clarity/Definition,clear,Electronic,scanner,store,a single high-pitched beep of a barcode scanner
Clarity/Definition,clear,Electronic,camera,studio,the single whine of a flash unit charging up
Clarity/Definition,clear,Electronic,taser,training,one sharp electrical snap of a stun gun arc
Clarity/Definition,clear,Electronic,led,lab,the solitary click of a small electronic toggle switch
Clarity/Definition,clear,Electronic,oscillator,lab,a single short sine-wave burst at one kilohertz
Clarity/Definition,clear,Electronic,solenoid,factory,one heavy clunk of an industrial solenoid
Clarity/Definition,clear,Electronic,phone,bedroom,the single short vibration of a phone on a table
Clarity/Definition,clear,Electronic,ups,utility room,a lone beep from an uninterruptible power supply
Clarity/Definition,clear,Electronic,capacitor,workshop,the single sharp discharge of a ceramic capacitor
Clarity/Definition,muddy,Musical,bass drum,basement,a strike on a large drum with a loose skin and no dampening
Clarity/Definition,muddy,Musical,piano,empty theater,a low-register chord sustained with the sustain pedal in a resonant hall
Clarity/Definition,muddy,Musical,timpani,concert hall,a muffled roll on a copper drum with a heavy felt mallet
Clarity/Definition,muddy,Musical,electric guitar,rehearsal space,a heavily distorted low-e string ringing through a large amplifier
Clarity/Definition,muddy,Musical,cello,stone chapel,a bowed note on a thick gut string in a very reverberant room
Clarity/Definition,muddy,Musical,organ,cathedral,a cluster of low pedal notes vibrating together
Clarity/Definition,muddy,Musical,kick drum,recording studio,a thump of a felt beater on a drum skin with zero muffling
Clarity/Definition,muddy,Musical,gong,temple,the long-evolving wash of sound after multiple heavy strikes
Clarity/Definition,muddy,Musical,double bass,jazz cellar,a low open string plucked and allowed to ring in a small room
Clarity/Definition,muddy,Musical,synthesizer,underground club,a detuned sub-bass pulse with overlapping reflections
Clarity/Definition,muddy,Musical,bongo,beach,a flat-hand slap on a loose-skinned drum head
Clarity/Definition,muddy,Musical,saxophone,jazz club,a growling sub-tone note on a baritone sax
Clarity/Definition,muddy,Musical,djembe,park,the dull resonance of a hand strike in the center of a djembe
Clarity/Definition,muddy,Musical,shaker,parade,a heavy bean-filled shaker moved slowly in a dense crowd
Clarity/Definition,muddy,Musical,tambourine,basement,shaking a tambourine with the metal jingles taped down
Clarity/Definition,muddy,Musical,marimba,theatre,a strike on a low bar with a soft yarn mallet
Clarity/Definition,muddy,Musical,pan flute,mountain cave,the breathy low tone of air in a large hollow pipe
Clarity/Definition,muddy,Musical,harmonium,meditation hall,the bellows pushing air through low brass reeds
Clarity/Definition,muddy,Mechanical,engine,cargo ship,the low-frequency thumping of a massive diesel engine behind a wall
Clarity/Definition,muddy,Mechanical,generator,construction site,the muffled roar of a diesel motor under a heavy tarp
Clarity/Definition,muddy,Mechanical,ventilation,parking garage,a large industrial exhaust fan spinning in a hollow duct
Clarity/Definition,muddy,Mechanical,press,factory,a hydraulic press hitting a thick block of lead
Clarity/Definition,muddy,Mechanical,conveyor,warehouse,a heavy rubber belt moving over rusted rollers
Clarity/Definition,muddy,Mechanical,safe,vault,the internal mechanical rumble of a massive safe door turning
Clarity/Definition,muddy,Mechanical,furnace,basement,the steady roar of a gas burner inside a cast iron boiler
Clarity/Definition,muddy,Mechanical,pump,oil field,the rhythmic movement of a pumpjack through thick grease
Clarity/Definition,muddy,Mechanical,grinder,quarry,the deep grinding sound of a stone crusher processing rock
Clarity/Definition,muddy,Mechanical,elevator,hotel,the low-frequency movement of a lift car in a deep shaft
Clarity/Definition,muddy,Mechanical,turbine,dam,the vibration of a massive water turbine under a concrete floor
Clarity/Definition,muddy,Mechanical,garage door,suburban house,the heavy resonance of a wide wooden door closing
Clarity/Definition,muddy,Mechanical,bulldozer,earthworks,the low roar of a diesel engine idling at a distance
Clarity/Definition,muddy,Mechanical,ship,harbor,the low-frequency horn of a departing container ship
Clarity/Definition,muddy,Mechanical,escalator,shopping mall,the internal machinery of a staircase moving behind panels
Clarity/Definition,muddy,Mechanical,transformer,substation,the deep electromagnetic hum of a power transformer
Clarity/Definition,muddy,Mechanical,fan,attic,the low-frequency hum of a fan reflecting off a wooden ceiling
Clarity/Definition,muddy,Mechanical,lathe,machine shop,a cutting tool hitting a thick piece of damp wood
Clarity/Definition,muddy,Environmental,thunder,distant hills,the low-frequency rumble of a storm miles away
Clarity/Definition,muddy,Environmental,ocean,coastal cave,a large wave crashing inside a hollow sea cave
Clarity/Definition,muddy,Environmental,earthquake,mountain range,the deep groan of shifting tectonic plates
Clarity/Definition,muddy,Environmental,wind,canyon,a low-frequency gust howling through a deep gorge
Clarity/Definition,muddy,Environmental,avalanche,snowy peak,the distant roar of snow sliding down a mountain
Clarity/Definition,muddy,Environmental,volcano,crater edge,the low bubbling of magma in a deep pit
Clarity/Definition,muddy,Environmental,waterfall,tropical forest,the heavy thud of water hitting a deep pool
