category,tag,domain,source,environment,scenario
Modulation/Movement,vibrating,Musical,tuning fork,wooden desk,a steel tuning fork held against a polished wooden desk
Modulation/Movement,vibrating,Musical,cello,stone room,a thick cello string after being plucked in a stone room
Modulation/Movement,vibrating,Musical,gong,monastery,a brass gong immediately after a mallet strike in a monastery
Modulation/Movement,vibrating,Musical,pipe organ,cathedral,a long pipe organ pedal note in a stone cathedral
Modulation/Movement,vibrating,Musical,snare drum,rehearsal space,a snare drum head when a nearby bass note is played
Modulation/Movement,vibrating,Musical,flute,quiet studio,a silver flute playing a low-frequency trill in a studio
Modulation/Movement,vibrating,Musical,acoustic guitar,cedar attic,an acoustic guitar body while a low string is plucked
Modulation/Movement,vibrating,Musical,glass harmonica,dining room,a glass harmonica rim being rubbed with a wet finger
Modulation/Movement,vibrating,Musical,singing bowl,temple,a singing bowl being swirled with a suede wand in a temple
Modulation/Movement,vibrating,Musical,timpani,orchestra pit,a large timpani head during a soft roll in an orchestra pit
Modulation/Movement,vibrating,Musical,double bass,jazz club,a double bass string being bowed with heavy pressure
Modulation/Movement,vibrating,Musical,duduk,stone cloister,a duduk reed during a sustained note in a stone cloister
Modulation/Movement,vibrating,Musical,sitar,meditation room,a sitar's sympathetic strings ringing in a meditation room
Modulation/Movement,vibrating,Musical,marimba,conservatory,a marimba bar after being hit with a soft mallet
Modulation/Movement,vibrating,Musical,harp,library,a harp frame while the lowest strings are played in a library
Modulation/Movement,vibrating,Musical,bronze bell,clock tower,a large bronze bell after being struck by its clapper
Modulation/Movement,vibrating,Musical,didgeridoo,outback cave,a didgeridoo being blown with high pressure in a cave
Modulation/Movement,vibrating,Musical,kalimba,cozy attic,a kalimba's wooden resonator box while being played in an attic
Modulation/Movement,vibrating,Mechanical,electric motor,workbench,a small electric motor on a metal workbench in a shop
Modulation/Movement,vibrating,Mechanical,pneumatic drill,quarry,a pneumatic drill held against a granite block in a quarry
Modulation/Movement,vibrating,Mechanical,industrial pump,basement,a heavy industrial pump in a concrete basement
Modulation/Movement,vibrating,Mechanical,lathe,machine shop,a metal lathe spinning at high speed in a shop
Modulation/Movement,vibrating,Mechanical,car engine,garage,a car engine idling in a quiet concrete garage
Modulation/Movement,vibrating,Mechanical,hand drill,tin shed,a hand-cranked drill boring into a sheet of tin in a shed
Modulation/Movement,vibrating,Mechanical,ventilation fan,office,a large ventilation fan in an office ceiling
Modulation/Movement,vibrating,Mechanical,air compressor,auto shop,an air compressor tank during operation in an auto shop
Modulation/Movement,vibrating,Mechanical,sewing machine,attic,a sewing machine needle moving through thick denim in an attic
Modulation/Movement,vibrating,Mechanical,centrifuge,medical lab,a centrifuge spinning at peak speed in a lab
Modulation/Movement,vibrating,Mechanical,transformer,utility pole,a transformer on a utility pole in the rain
Modulation/Movement,vibrating,Mechanical,washing machine,laundry room,a washing machine during a high-speed spin cycle
Modulation/Movement,vibrating,Mechanical,lawnmower,suburban yard,a gasoline lawnmower engine running on a suburban yard
Modulation/Movement,vibrating,Mechanical,printing press,newsroom,a printing press floor during a high-speed run in a newsroom
Modulation/Movement,vibrating,Mechanical,refrigerator,kitchen,a refrigerator compressor kicking on in a kitchen
Modulation/Movement,vibrating,Mechanical,electric razor,bathroom,an electric razor held against a porcelain sink
Modulation/Movement,vibrating,Mechanical,conveyor belt,warehouse,a conveyor belt motor in a large warehouse
Modulation/Movement,vibrating,Mechanical,hydraulic ram,shipyard,a hydraulic ram engaging under a heavy load in a shipyard
Modulation/Movement,vibrating,Environmental,sheet metal,windy ridge,a thin sheet of metal in a heavy wind storm on a ridge
Modulation/Movement,vibrating,Environmental,ground,waterfall,the ground near a massive waterfall in a rainforest
Modulation/Movement,vibrating,Environmental,lake surface,frozen valley,a frozen lake surface during a deep ice crack
Modulation/Movement,vibrating,Environmental,wooden bridge,country road,a wooden bridge as a heavy truck passes over
Modulation/Movement,vibrating,Environmental,window pane,bedroom,a window pane during a distant roll of thunder
Modulation/Movement,vibrating,Environmental,bridge cable,coastal bay,a suspension cable on a bridge in a gale
Modulation/Movement,vibrating,Environmental,air,airfield,the air near a low-flying propeller plane at an airfield
Modulation/Movement,vibrating,Environmental,tin roof,farmhouse,a corrugated tin roof during a hailstorm on a farm
Modulation/Movement,vibrating,Environmental,tree trunk,forest,a hollow tree trunk in a strong wind in the woods
Modulation/Movement,vibrating,Environmental,desert floor,canyon,a desert floor during a minor seismic shift in a canyon
Modulation/Movement,vibrating,Environmental,stalactite,cave,a stalactite in a cave near a rushing underground river
Modulation/Movement,vibrating,Environmental,metal gate,prison,a heavy metal gate in a thunderstorm in a prison yard
Modulation/Movement,vibrating,Environmental,pool surface,marsh,the surface of a drum-like pool of water in a marsh
Modulation/Movement,vibrating,Environmental,large leaf,jungle,a large leaf under a heavy direct raindrop in a jungle
Modulation/Movement,vibrating,Environmental,tectonic plate,earth,a tectonic plate settling deep underground
Modulation/Movement,vibrating,Environmental,ship hull,choppy sea,the hull of a ship in a choppy sea in the ocean
Modulation/Movement,vibrating,Environmental,flagpole,mountain,a flagpole in a high-altitude wind on a mountain
Modulation/Movement,vibrating,Environmental,cave floor,cavern,the floor of a cave during a rockfall in a cavern
Modulation/Movement,vibrating,Organic,bumblebee,garden,a large bumblebee hovering near a flower in a garden
