category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Musical,kick drum,marching field,a felt mallet striking a large bass drum
Attack/Transient,punchy,Musical,floor tom,arena,a heavy wooden stick hitting a tuned drum skin
Attack/Transient,punchy,Musical,conga,beach party,a palm strike on a tight animal-hide drum
Attack/Transient,punchy,Musical,timpani,orchestra pit,a hard mallet impacting a copper kettle drum
Attack/Transient,punchy,Musical,piano,jazz club,a heavy finger strike on a lower-register key
Attack/Transient,punchy,Musical,electric bass,rehearsal space,a thick steel string being plucked with a heavy plectrum
Attack/Transient,punchy,Musical,taiko,temple,a large wooden beater striking a massive skin drum
Attack/Transient,punchy,Musical,snare drum,parade route,a wooden stick hitting the center of a tensioned drumhead
Attack/Transient,punchy,Musical,xylophone,concert hall,a hard rubber mallet striking a thick wooden bar
Attack/Transient,punchy,Musical,gong,mountain monastery,a padded striker hitting a small bronze disk
Attack/Transient,punchy,Musical,guitar,recording studio,a percussive thumb slap against an acoustic guitar body
Attack/Transient,punchy,Musical,cowbell,stadium,a metal rod striking the side of a steel bell
Attack/Transient,punchy,Musical,tambourine,festival,a hand striking the edge of a wooden tambourine frame
Attack/Transient,punchy,Musical,celesta,theatre,a metal hammer striking a steel plate inside a wooden box
Attack/Transient,punchy,Musical,drum machine,dance club,a synthesized kick drum pulse through a large subwoofer
Attack/Transient,punchy,Mechanical,piston,factory,a pneumatic air cylinder firing at high speed
Attack/Transient,punchy,Mechanical,hammer,construction site,a heavy sledgehammer hitting a wooden stake
Attack/Transient,punchy,Mechanical,press,metal shop,a hydraulic punch piercing a sheet of steel
Attack/Transient,punchy,Mechanical,valve,engine room,a high-pressure steam valve snapping shut
Attack/Transient,punchy,Mechanical,staple gun,upholstery shop,a spring-loaded driver firing a metal staple into wood
Attack/Transient,punchy,Mechanical,engine,garage,a single backfire from a large internal combustion engine
Attack/Transient,punchy,Mechanical,relay,power station,the heavy mechanical closure of a high-voltage circuit breaker
Attack/Transient,punchy,Mechanical,nail gun,building site,a compressed air blast driving a nail into a stud
Attack/Transient,punchy,Mechanical,typewriter,newsroom,a heavy metal key arm hitting the platen
Attack/Transient,punchy,Mechanical,jackhammer,city street,the first strike of a pneumatic drill against concrete
Attack/Transient,punchy,Mechanical,compactor,trash yard,a heavy metal plate impacting a pile of cardboard
Attack/Transient,punchy,Mechanical,door,subway,a sliding metal train door slamming into its frame
Attack/Transient,punchy,Mechanical,pump,oil field,the rhythmic mechanical thud of a piston pump
Attack/Transient,punchy,Mechanical,lathe,machine shop,a heavy metal chuck locking into place
Attack/Transient,punchy,Mechanical,shutter,photographer studio,the forceful snap of a large-format camera shutter
Attack/Transient,punchy,Environmental,thunder,desert canyon,a single sharp crack of lightning hitting a nearby ridge
Attack/Transient,punchy,Environmental,rock,quarry,a limestone boulder impacting a flat stone ledge
Attack/Transient,punchy,Environmental,ice,glacier,the sudden fracture of a thick ice shelf
Attack/Transient,punchy,Environmental,fire,campsite,a large pocket of sap exploding in a pine log
Attack/Transient,punchy,Environmental,water,coastline,a heavy wave crashing into a hollow sea cave
Attack/Transient,punchy,Environmental,landslide,mountain side,a heavy rock hitting a patch of dry earth
Attack/Transient,punchy,Environmental,hail,carport,a large hailstone striking a metal roof
Attack/Transient,punchy,Environmental,tree,forest,the sudden snap of a thick oak branch under tension
Attack/Transient,punchy,Environmental,geyser,geothermal park,the initial burst of water from a pressure vent
Attack/Transient,punchy,Environmental,mud,swamp,a large gas bubble bursting through a thick mud crust
Attack/Transient,punchy,Environmental,sand,dunes,a heavy bag of sand falling onto a hard-packed slope
Attack/Transient,punchy,Environmental,rain,warehouse,a massive raindrop hitting a taut plastic skylight
Attack/Transient,punchy,Environmental,wind,prairie,a sudden gust of wind slamming a wooden barn door
