category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Musical,triangle,dry recording studio,a steel triangle being struck once with a thin beater in a dead room
Clarity/Definition,clear,Musical,nylon guitar,quiet sunroom,a single string of a nylon guitar being plucked in a still room
Clarity/Definition,clear,Musical,piccolo,open alpine meadow,a piccolo playing a short staccato note in a wide meadow
Clarity/Definition,clear,Musical,xylophone,carpeted classroom,a single rosewood xylophone bar struck with a hard plastic mallet
Clarity/Definition,clear,Musical,grand piano,damped parlor,a high-register piano key being struck once in a room with heavy curtains
Clarity/Definition,clear,Musical,violin,wood-paneled study,a violin playing a single crisp pizzicato note in a library
Clarity/Definition,clear,Musical,trumpet,stone courtyard,a trumpet playing a short sharp fanfare note in a quiet courtyard
Clarity/Definition,clear,Musical,snare drum,foam-lined booth,a snare drum with a tight head being struck dead-center in a booth
Clarity/Definition,clear,Musical,harp,botanical garden,a single harp string being plucked with a fingertip in a greenhouse
Clarity/Definition,clear,Musical,mandolin,back porch,a mandolin string being plucked with a thin plectrum on a quiet porch
Clarity/Definition,clear,Musical,tambourine,sandy beach,a single jingle of a tambourine being struck by a palm
Clarity/Definition,clear,Musical,flute,pine forest,a silver flute playing a high sustained note in a quiet forest
Clarity/Definition,clear,Musical,recorder,orchard,a wooden recorder playing a bird-like whistle in a fruit orchard
Clarity/Definition,clear,Musical,handbell,snowy village,a small brass handbell ringing once in a silent snowy street
Clarity/Definition,clear,Musical,glockenspiel,observatory,a glockenspiel note being struck with a brass mallet in a dome
Clarity/Definition,clear,Musical,banjo,farmland,a banjo string being plucked sharply in a wide open field
Clarity/Definition,clear,Musical,cello,conservatory,a cello string being plucked in a high register in a small hall
Clarity/Definition,clear,Musical,harmonica,canyon,a harmonica blowing a single clean note in a narrow canyon
Clarity/Definition,clear,Mechanical,egg timer,kitchen,a mechanical egg timer ticking once on a marble countertop
Clarity/Definition,clear,Mechanical,camera,art gallery,a mechanical camera shutter clicking once in a quiet gallery
Clarity/Definition,clear,Mechanical,metronome,music room,a mechanical metronome ticking slowly on a wooden piano top
Clarity/Definition,clear,Mechanical,typewriter,library,a single metal type-bar of a manual typewriter hitting the paper
Clarity/Definition,clear,Mechanical,stapler,office,a small desk stapler being clicked once to bind two sheets
Clarity/Definition,clear,Mechanical,lock,vault,a precision steel key turning and clicking in a heavy lock
Clarity/Definition,clear,Mechanical,bicycle bell,park,a chrome bicycle bell giving a single sharp ring in a park
Clarity/Definition,clear,Mechanical,lathe,machine shop,a small lathe carving a thin needle in a quiet workshop
Clarity/Definition,clear,Mechanical,sewing machine,attic,a single stitch being made on a manual treadle sewing machine
Clarity/Definition,clear,Mechanical,gears,clock tower,tiny watch gears clicking into place during a repair
Clarity/Definition,clear,Mechanical,switch,cockpit,a single metal toggle switch being flipped in a quiet airplane cockpit
Clarity/Definition,clear,Mechanical,pulley,barn,a small metal pulley clicking once as it lifts a light rope
Clarity/Definition,clear,Mechanical,drill,garage,a momentary burst of a high-speed drill piercing a thin plastic sheet
Clarity/Definition,clear,Mechanical,fan,office,the single click of a fan being switched to its lowest setting
Clarity/Definition,clear,Mechanical,valve,shipyard,a single sharp burst of air escaping from a small relief valve
Clarity/Definition,clear,Mechanical,hammer,foundry,a single hammer blow on a small anvil in a quiet foundry
Clarity/Definition,clear,Mechanical,relay,telecom hub,the single sharp click of a reed relay in an electronic circuit
Clarity/Definition,clear,Mechanical,projector,cinema,the mechanical advance of a single film frame in a quiet booth
Clarity/Definition,clear,Environmental,water,cave,a single drop of water hitting a still pool in a limestone cave
Clarity/Definition,clear,Environmental,ice,pond,a single sharp crack forming in the surface of a frozen pond
Clarity/Definition,clear,Environmental,twig,forest,a small dry twig snapping under a light footstep in a winter forest
Clarity/Definition,clear,Environmental,thunder,valley,a single distant clap of thunder in a wide quiet valley
Clarity/Definition,clear,Environmental,leaf,garden,a single dry maple leaf skittering across a paved path
Clarity/Definition,clear,Environmental,stone,cliff,a single pebble falling and hitting a flat rock shelf on a cliff
Clarity/Definition,clear,Environmental,rain,tin roof,the first single drop of rain hitting a corrugated metal roof
Clarity/Definition,clear,Environmental,fire,campsite,a single loud pop from a drying cedar log in a campfire
Clarity/Definition,clear,Environmental,geyser,basin,a lone bubble of steam escaping from a geothermal vent in a field
Clarity/Definition,clear,Environmental,sand,desert,a momentary hiss of sand sliding down a steep dune face
Clarity/Definition,clear,Environmental,shale,quarry,a single piece of shale sliding down a stone pile in a quarry
Clarity/Definition,clear,Environmental,hail,window,a single piece of hail striking a glass window pane in a storm
Clarity/Definition,clear,Environmental,mist,waterfall,a single heavy droplet of spray hitting a broad tropical leaf
Clarity/Definition,clear,Environmental,reeds,marsh,a single click of two dry reeds touching in a quiet marsh
Clarity/Definition,clear,Environmental,grass,field,a lone blade of tall grass snapping in a quiet meadow
Clarity/Definition,clear,Environmental,thaw,woods,a single icicle falling and shattering on a flat stone in a forest
Clarity/Definition,clear,Environmental,bubble,lake,a single air bubble popping on the surface of a still lake
Clarity/Definition,clear,Organic,voice,theatre,a single person clearing their throat once in an empty theatre
Clarity/Definition,clear,Organic,footstep,hallway,a single footstep on a creaky wooden floor in a quiet hallway
Clarity/Definition,clear,Organic,heartbeat,room,the slow steady thumping of a heart in a silent bedroom
Clarity/Definition,clear,Organic,breath,den,a single deep sigh from a person in a quiet study
Clarity/Definition,clear,Organic,bird,forest,the lone call of a single bird in a dense silent forest
Clarity/Definition,clear,Organic,insect,meadow,the occasional chirrup of a single cricket in a meadow at night
Clarity/Definition,clear,Organic,claws,tile floor,a single click of a dog's claw on a polished tile floor
Clarity/Definition,clear,Organic,wings,barn,a single flap of an owl's wings in a quiet wooden barn
Clarity/Definition,clear,Organic,bones,museum,the sound of two small dry bones clinking together once in a lab
Clarity/Definition,clear,Organic,teeth,bathroom,a single click of teeth together in a quiet room
Clarity/Definition,clear,Organic,throat,church,a lone person swallowing in a resonant stone church
Clarity/Definition,clear,Organic,bark,distance,the single distant bark of a dog in a quiet valley
Clarity/Definition,clear,Organic,snort,stable,a single horse snort echoing in a quiet wooden stable
Clarity/Definition,clear,Organic,knuckle,study,the single snap of a knuckle in a quiet library
Clarity/Definition,clear,Organic,beak,zoo,a parrot tapping its beak once against a wooden perch
Clarity/Definition,clear,Organic,tongue,clinic,a single click of a tongue during a medical exam in a quiet room
Clarity/Definition,clear,Organic,tail,living room,a single thump of a dog's tail on a carpeted floor
Clarity/Definition,clear,Organic,skin,nursery,a person rubbing their palms together once in a quiet nursery
Clarity/Definition,clear,Domestic,silverware,kitchen,a single spoon clinking against a ceramic bowl in a kitchen
Clarity/Definition,clear,Domestic,glass,dining room,a single wine glass being set down on a marble table
Clarity/Definition,clear,Domestic,keys,entryway,a lone key hitting a wooden table in a hallway
Clarity/Definition,clear,Domestic,door,house,the single click of a door latching shut in a quiet house
Clarity/Definition,clear,Domestic,floorboard,hallway,a single creak of a floorboard in an empty house
